# Single Point Spectroscopy       
# 
# Sample                          Polesi_dopada
# Data set                        22/01/2024
# Creation Comment                
# Ramp start value                -3.000e+000 V
# Ramp end value                  3.000e+000 V
# Raster time                     1.000e-001 seconds
# Varied-Z spectroscopy           No
# Automatic ramp reversal         Yes
# Channel name and data unit      I(V) [A]
# Sample position                 -5.625e+001, -9.805e+001 [nm]
# 
# 
# Ramp value [V]                             I(V)
# --------------             --------------------
   -3.00000e+000             -3.296936171016e-009
   -2.96985e+000             -3.297029623135e-009
   -2.93970e+000             -3.297029623135e-009
   -2.90955e+000             -3.297029623135e-009
   -2.87940e+000             -3.297029623135e-009
   -2.84925e+000             -3.297029623135e-009
   -2.81910e+000             -3.297029623135e-009
   -2.78894e+000             -3.297029623135e-009
   -2.75879e+000             -3.297029623135e-009
   -2.72864e+000             -3.297029623135e-009
   -2.69849e+000             -3.297029623135e-009
   -2.66834e+000             -3.297029623135e-009
   -2.63819e+000             -3.297029623135e-009
   -2.60804e+000             -3.297029623135e-009
   -2.57789e+000             -3.297029623135e-009
   -2.54774e+000             -3.297029623135e-009
   -2.51759e+000             -3.297029623135e-009
   -2.48744e+000             -3.297029623135e-009
   -2.45729e+000             -3.297029623135e-009
   -2.42714e+000             -3.297029623135e-009
   -2.39698e+000             -3.273120074665e-009
   -2.36683e+000             -3.249977025785e-009
   -2.33668e+000             -3.257606064984e-009
   -2.30653e+000             -3.012336622302e-009
   -2.27638e+000             -3.014401966472e-009
   -2.24623e+000             -3.052170541326e-009
   -2.21608e+000             -2.900666774240e-009
   -2.18593e+000             -2.646931175153e-009
   -2.15578e+000             -2.400216896304e-009
   -2.12563e+000             -2.387463323625e-009
   -2.09548e+000             -2.260497522872e-009
   -2.06533e+000             -2.188049803259e-009
   -2.03518e+000             -2.152409223524e-009
   -2.00503e+000             -2.087664833161e-009
   -1.97487e+000             -2.036520355225e-009
   -1.94472e+000             -1.969380411641e-009
   -1.91457e+000             -1.655188667528e-009
   -1.88442e+000             -1.120132577680e-009
   -1.85427e+000             -1.085108967083e-009
   -1.82412e+000             -1.112801054873e-009
   -1.79397e+000             -8.957031017186e-010
   -1.76382e+000             -8.441143880705e-010
   -1.73367e+000             -7.894322387316e-010
   -1.70352e+000             -7.597183278935e-010
   -1.67337e+000             -6.563029292431e-010
   -1.64322e+000             -6.649999639205e-010
   -1.61307e+000             -6.214898235005e-010
   -1.58291e+000             -5.832649577662e-010
   -1.55276e+000             -5.305497706340e-010
   -1.52261e+000             -4.664952807210e-010
   -1.49246e+000             -4.307232517511e-010
   -1.46231e+000             -4.059788245413e-010
   -1.43216e+000             -3.841197861820e-010
   -1.40201e+000             -3.727401526302e-010
   -1.37186e+000             -3.209281435517e-010
   -1.34171e+000             -2.832515576760e-010
   -1.31156e+000             -2.771878203497e-010
   -1.28141e+000             -2.815236845212e-010
   -1.25126e+000             -2.592935229264e-010
   -1.22111e+000             -2.181563729727e-010
   -1.19095e+000             -2.066475194403e-010
   -1.16080e+000             -1.894817905088e-010
   -1.13065e+000             -1.848436873646e-010
   -1.10050e+000             -1.783498943484e-010
   -1.07035e+000             -1.691247567127e-010
   -1.04020e+000             -1.581108421438e-010
   -1.01005e+000             -1.288622205737e-010
   -9.79900e-001             -1.091958794416e-010
   -9.49749e-001             -1.064873892838e-010
   -9.19598e-001             -9.629167089514e-011
   -8.89447e-001             -8.087886659311e-011
   -8.59297e-001             -7.910890167929e-011
   -8.29146e-001             -7.155204303013e-011
   -7.98995e-001             -6.861737261509e-011
   -7.68844e-001             -4.875934632493e-011
   -7.38694e-001             -4.445047424620e-011
   -7.08543e-001             -3.859333750832e-011
   -6.78392e-001             -4.099807642381e-011
   -6.48241e-001             -3.566399304571e-011
   -6.18091e-001             -3.260326690145e-011
   -5.87940e-001             -2.874782390550e-011
   -5.57789e-001             -2.595270449838e-011
   -5.27638e-001             -2.632772739353e-011
   -4.97488e-001             -2.042734128117e-011
   -4.67337e-001             -1.840738822754e-011
   -4.37186e-001             -1.648101932803e-011
   -4.07035e-001             -1.635095186239e-011
   -3.76885e-001             -1.368377813762e-011
   -3.46734e-001             -1.078441345972e-011
   -3.16583e-001             -6.492148710909e-012
   -2.86432e-001             -6.167911973321e-012
   -2.56282e-001             -4.943403503153e-012
   -2.26131e-001             -4.238498575780e-012
   -1.95980e-001             -3.643669985011e-012
   -1.65829e-001             -2.817539379269e-012
   -1.35679e-001             -2.048661610722e-012
   -1.05528e-001             -1.386990704839e-012
   -7.53770e-002             -1.141075713427e-012
   -4.52263e-002             -5.542659896407e-013
   -1.50755e-002             -2.096773277322e-013
    1.50752e-002              1.416282675578e-013
    4.52260e-002              4.515759768072e-013
    7.53767e-002              8.748609978615e-013
    1.05527e-001              1.500579805689e-012
    1.35678e-001              2.087114710944e-012
    1.65829e-001              3.027660408429e-012
    1.95980e-001              3.315269516376e-012
    2.26130e-001              4.153481390410e-012
    2.56281e-001              5.473419444163e-012
    2.86432e-001              6.561505845881e-012
    3.16583e-001              8.843909061780e-012
    3.46733e-001              1.164095066332e-011
    3.76884e-001              1.394564642155e-011
    4.07035e-001              1.605449943186e-011
    4.37186e-001              1.782455185772e-011
    4.67337e-001              1.944917154495e-011
    4.97487e-001              2.122490304203e-011
    5.27638e-001              2.623446104632e-011
    5.57789e-001              3.093921459320e-011
    5.87940e-001              3.350054787147e-011
    6.18090e-001              3.841689940521e-011
    6.48241e-001              4.670517145529e-011
    6.78392e-001              4.688243094340e-011
    7.08543e-001              4.626125662079e-011
    7.38693e-001              4.935340880147e-011
    7.68844e-001              4.657151599574e-011
    7.98995e-001              5.738006435667e-011
    8.29146e-001              6.032708011144e-011
    8.59296e-001              6.550760594830e-011
    8.89447e-001              7.012003889220e-011
    9.19598e-001              7.508330302397e-011
    9.49749e-001              8.189467418574e-011
    9.79899e-001              8.905470101663e-011
    1.01005e+000              1.015994561357e-010
    1.04020e+000              1.069715857597e-010
    1.07035e+000              1.218634415970e-010
    1.10050e+000              1.272076425959e-010
    1.13065e+000              1.339015910151e-010
    1.16080e+000              1.654047516585e-010
    1.19095e+000              1.693373971676e-010
    1.22111e+000              1.759907507444e-010
    1.25126e+000              1.786808864018e-010
    1.28141e+000              1.942831988079e-010
    1.31156e+000              2.225540283253e-010
    1.34171e+000              2.511755631362e-010
    1.37186e+000              2.720074096603e-010
    1.40201e+000              2.360305364842e-010
    1.43216e+000              2.811515034646e-010
    1.46231e+000              2.511383382752e-010
    1.49246e+000              2.610325976231e-010
    1.52261e+000              2.866878563525e-010
    1.55276e+000              3.216647247692e-010
    1.58291e+000              3.582870499520e-010
    1.61307e+000              3.851424949439e-010
    1.64322e+000              4.333437569904e-010
    1.67337e+000              5.216001362731e-010
    1.70352e+000              5.123994436690e-010
    1.73367e+000              5.843695470975e-010
    1.76382e+000              6.157238850620e-010
    1.79397e+000              6.070496004461e-010
    1.82412e+000              5.880369359177e-010
    1.85427e+000              5.875051973711e-010
    1.88442e+000              6.784339857484e-010
    1.91457e+000              6.880194949204e-010
    1.94472e+000              7.734353114792e-010
    1.97487e+000              7.749178499856e-010
    2.00502e+000              8.209771288035e-010
    2.03518e+000              8.530992437270e-010
    2.06533e+000              9.140593936582e-010
    2.09548e+000              1.102973026791e-009
    2.12563e+000              9.470714892048e-010
    2.15578e+000              9.486157574805e-010
    2.18593e+000              8.647114413096e-010
    2.21608e+000              8.907493856117e-010
    2.24623e+000              9.251968322482e-010
    2.27638e+000              9.873410124898e-010
    2.30653e+000              9.796706814225e-010
    2.33668e+000              1.010394309322e-009
    2.36683e+000              1.037224510927e-009
    2.39698e+000              1.100611311561e-009
    2.42714e+000              1.230263019758e-009
    2.45729e+000              1.254118217106e-009
    2.48744e+000              1.392616582550e-009
    2.51759e+000              1.564445641125e-009
    2.54774e+000              1.440472414591e-009
    2.57789e+000              1.534575323230e-009
    2.60804e+000              1.687610419092e-009
    2.63819e+000              1.836416902169e-009
    2.66834e+000              1.952129014558e-009
    2.69849e+000              2.004648497119e-009
    2.72864e+000              2.141358477131e-009
    2.75879e+000              2.209419483467e-009
    2.78894e+000              2.230210630748e-009
    2.81910e+000              2.357497932336e-009
    2.84925e+000              2.388948654840e-009
    2.87940e+000              2.427653350660e-009
    2.90955e+000              2.471846904891e-009
    2.93970e+000              2.542108579727e-009
    2.96985e+000              2.416302686666e-009
    3.00000e+000              2.580273310868e-009
    3.00000e+000              2.513634280096e-009
    2.96985e+000              2.365989026604e-009
    2.93970e+000              2.165105145724e-009
    2.90955e+000              2.349497091299e-009
    2.87940e+000              2.073441620023e-009
    2.84925e+000              2.081944482358e-009
    2.81910e+000              1.965646745496e-009
