# Single Point Spectroscopy       
# 
# Sample                          Polesi_dopada
# Data set                        22/01/2024
# Creation Comment                
# Ramp start value                -3.000e+000 V
# Ramp end value                  3.000e+000 V
# Raster time                     1.000e-001 seconds
# Varied-Z spectroscopy           No
# Automatic ramp reversal         Yes
# Channel name and data unit      I(V) [A]
# Sample position                 -5.625e+001, -9.805e+001 [nm]
# 
# 
# Ramp value [V]                             I(V)
# --------------             --------------------
   -3.00000e+000             -3.296155058450e-009
   -2.96985e+000             -3.297029623135e-009
   -2.93970e+000             -3.297029623135e-009
   -2.90955e+000             -3.297029623135e-009
   -2.87940e+000             -3.297029623135e-009
   -2.84925e+000             -3.297029623135e-009
   -2.81910e+000             -3.297029623135e-009
   -2.78894e+000             -3.297029623135e-009
   -2.75879e+000             -3.295860049200e-009
   -2.72864e+000             -3.279578799915e-009
   -2.69849e+000             -3.295078072260e-009
   -2.66834e+000             -3.220164561030e-009
   -2.63819e+000             -3.118988967187e-009
   -2.60804e+000             -3.002640525539e-009
   -2.57789e+000             -2.901886117964e-009
   -2.54774e+000             -2.812752112610e-009
   -2.51759e+000             -2.768325547576e-009
   -2.48744e+000             -2.801166180924e-009
   -2.45729e+000             -3.195678434069e-009
   -2.42714e+000             -3.132446285643e-009
   -2.39698e+000             -3.254405434713e-009
   -2.36683e+000             -3.051301327159e-009
   -2.33668e+000             -2.717863614472e-009
   -2.30653e+000             -2.651780337394e-009
   -2.27638e+000             -2.725624274859e-009
   -2.24623e+000             -2.951573552570e-009
   -2.21608e+000             -2.690199567383e-009
   -2.18593e+000             -2.522543307332e-009
   -2.15578e+000             -2.434311959565e-009
   -2.12563e+000             -1.762965764827e-009
   -2.09548e+000             -1.547146038721e-009
   -2.06533e+000             -1.521104897926e-009
   -2.03518e+000             -1.545356177867e-009
   -2.00503e+000             -1.593838666783e-009
   -1.97487e+000             -1.281696422554e-009
   -1.94472e+000             -1.389474513191e-009
   -1.91457e+000             -1.473543069514e-009
   -1.88442e+000             -1.035259064060e-009
   -1.85427e+000             -1.221977451370e-009
   -1.82412e+000             -1.487935042725e-009
   -1.79397e+000             -1.269754571698e-009
   -1.76382e+000             -1.091271112473e-009
   -1.73367e+000             -1.032735548268e-009
   -1.70352e+000             -8.991460067869e-010
   -1.67337e+000             -8.019224523516e-010
   -1.64322e+000             -8.144850015867e-010
   -1.61307e+000             -6.731295321069e-010
   -1.58291e+000             -7.443195454778e-010
   -1.55276e+000             -7.234522166571e-010
   -1.52261e+000             -7.512414535659e-010
   -1.49246e+000             -7.632880578759e-010
   -1.46231e+000             -7.728594469024e-010
   -1.43216e+000             -5.398108956797e-010
   -1.40201e+000             -5.799978997109e-010
   -1.37186e+000             -5.299090135719e-010
   -1.34171e+000             -4.077560268548e-010
   -1.31156e+000             -4.029887927775e-010
   -1.28141e+000             -3.967790746108e-010
   -1.25126e+000             -3.589117140094e-010
   -1.22111e+000             -3.480567796580e-010
   -1.19095e+000             -5.459657376521e-010
   -1.16080e+000             -3.080999875794e-010
   -1.13065e+000             -2.956560923968e-010
   -1.10050e+000             -2.418285027963e-010
   -1.07035e+000             -2.211816198910e-010
   -1.04020e+000             -1.992689658179e-010
   -1.01005e+000             -2.137357495461e-010
   -9.79900e-001             -1.824414924397e-010
   -9.49749e-001             -1.646467898662e-010
   -9.19598e-001             -1.470959035304e-010
   -8.89447e-001             -1.366686927497e-010
   -8.59297e-001             -1.326554885636e-010
   -8.29146e-001             -1.774334405637e-010
   -7.98995e-001             -1.564155157937e-010
   -7.68844e-001             -1.468558395637e-010
   -7.38694e-001             -1.308963751436e-010
   -7.08543e-001             -1.092183209079e-010
   -6.78392e-001             -1.035860118289e-010
