# Single Point Spectroscopy       
# 
# Sample                          Polesi_dopada
# Data set                        22/01/2024
# Creation Comment                
# Ramp start value                -3.000e+000 V
# Ramp end value                  3.000e+000 V
# Raster time                     1.000e-001 seconds
# Varied-Z spectroscopy           No
# Automatic ramp reversal         Yes
# Channel name and data unit      I(V) [A]
# Sample position                 -5.625e+001, -9.805e+001 [nm]
# 
# 
# Ramp value [V]                             I(V)
# --------------             --------------------
   -3.00000e+000             -3.296943927347e-009
   -2.96985e+000             -3.297029623135e-009
   -2.93970e+000             -3.297029623135e-009
   -2.90955e+000             -3.297029623135e-009
   -2.87940e+000             -3.297029623135e-009
   -2.84925e+000             -3.297029623135e-009
   -2.81910e+000             -3.297029623135e-009
   -2.78894e+000             -3.297029623135e-009
   -2.75879e+000             -3.297029623135e-009
   -2.72864e+000             -3.297029623135e-009
   -2.69849e+000             -3.297029623135e-009
   -2.66834e+000             -3.297029623135e-009
   -2.63819e+000             -3.297029623135e-009
   -2.60804e+000             -3.297029623135e-009
   -2.57789e+000             -3.297029623135e-009
   -2.54774e+000             -3.297029623135e-009
   -2.51759e+000             -3.297029623135e-009
   -2.48744e+000             -3.297029623135e-009
   -2.45729e+000             -3.294713893182e-009
   -2.42714e+000             -3.263406337315e-009
   -2.39698e+000             -3.257083334037e-009
   -2.36683e+000             -3.102588801314e-009
   -2.33668e+000             -3.191123140350e-009
   -2.30653e+000             -3.048721062108e-009
   -2.27638e+000             -3.184051651145e-009
   -2.24623e+000             -2.979653633462e-009
   -2.21608e+000             -2.822110087391e-009
   -2.18593e+000             -2.555885742430e-009
   -2.15578e+000             -2.311683955925e-009
   -2.12563e+000             -2.453059749694e-009
   -2.09548e+000             -2.090353290737e-009
   -2.06533e+000             -2.048903481736e-009
   -2.03518e+000             -1.886069898481e-009
   -2.00503e+000             -1.836378694716e-009
   -1.97487e+000             -1.835260952478e-009
   -1.94472e+000             -1.869954588924e-009
   -1.91457e+000             -1.719342736938e-009
   -1.88442e+000             -1.699255894282e-009
   -1.85427e+000             -1.702511425312e-009
   -1.82412e+000             -1.460171056880e-009
   -1.79397e+000             -1.292830133437e-009
   -1.76382e+000             -1.224587984842e-009
   -1.73367e+000             -1.160083441969e-009
   -1.70352e+000             -1.126009357034e-009
   -1.67337e+000             -9.533441884094e-010
   -1.64322e+000             -9.515186318520e-010
   -1.61307e+000             -9.441899109665e-010
   -1.58291e+000             -1.073261245413e-009
   -1.55276e+000             -8.925744309145e-010
   -1.52261e+000             -7.838695677473e-010
   -1.49246e+000             -8.473769169936e-010
   -1.46231e+000             -6.464428226228e-010
   -1.43216e+000             -6.206751631140e-010
   -1.40201e+000             -6.079400923237e-010
   -1.37186e+000             -5.729015140966e-010
   -1.34171e+000             -5.117901233905e-010
   -1.31156e+000             -4.228293888174e-010
   -1.28141e+000             -4.299305400000e-010
   -1.25126e+000             -4.069804643942e-010
   -1.22111e+000             -3.831188126488e-010
   -1.19095e+000             -3.272476356011e-010
   -1.16080e+000             -3.419402387912e-010
   -1.13065e+000             -2.916594110992e-010
   -1.10050e+000             -2.569357457385e-010
   -1.07035e+000             -2.500806937832e-010
   -1.04020e+000             -2.392797144467e-010
   -1.01005e+000             -2.332903086243e-010
   -9.79900e-001             -1.968730425897e-010
   -9.49749e-001             -1.858365606599e-010
   -9.19598e-001             -1.824259306484e-010
   -8.89447e-001             -1.594301599367e-010
   -8.59297e-001             -1.470907572080e-010
   -8.29146e-001             -1.222658803274e-010
   -7.98995e-001             -1.331998902568e-010
   -7.68844e-001             -1.448809060844e-010
   -7.38694e-001             -1.247573114396e-010
   -7.08543e-001             -1.119788254624e-010
   -6.78392e-001             -9.746688244783e-011
   -6.48241e-001             -9.621906813795e-011
   -6.18091e-001             -8.125271959037e-011
   -5.87940e-001             -8.338901914196e-011
   -5.57789e-001             -7.399796787817e-011
   -5.27638e-001             -6.237654161298e-011
   -4.97488e-001             -5.900139236272e-011
   -4.67337e-001             -7.094697245934e-011
   -4.37186e-001             -4.716555083690e-011
   -4.07035e-001             -4.267920739879e-011
   -3.76885e-001             -3.540739083755e-011
   -3.46734e-001             -2.727472902355e-011
   -3.16583e-001             -2.712291865264e-011
   -2.86432e-001             -2.396397789231e-011
   -2.56282e-001             -2.220502260805e-011
   -2.26131e-001             -1.723069971715e-011
   -1.95980e-001             -1.332690861854e-011
   -1.65829e-001             -8.592024827628e-012
   -1.35679e-001             -6.148515005015e-012
   -1.05528e-001             -5.421547830170e-012
   -7.53770e-002             -3.891665306648e-012
   -4.52263e-002             -2.914077448775e-012
   -1.50755e-002             -9.293472261522e-013
    1.50752e-002              4.504060789245e-013
    4.52260e-002              1.304981170325e-012
    7.53767e-002              2.460508653790e-012
    1.05527e-001              3.028142492334e-012
    1.35678e-001              3.597012246620e-012
    1.65829e-001              4.235340465616e-012
    1.95980e-001              5.635453371509e-012
    2.26130e-001              7.429170897055e-012
    2.56281e-001              9.265060017143e-012
    2.86432e-001              1.208914130570e-011
    3.16583e-001              1.924695423535e-011
    3.46733e-001              1.981875948143e-011
    3.76884e-001              1.991082368948e-011
    4.07035e-001              2.734423815313e-011
    4.37186e-001              2.700497390836e-011
    4.67337e-001              2.887710836862e-011
    4.97487e-001              2.717280051905e-011
    5.27638e-001              3.015635332083e-011
    5.57789e-001              3.209217966254e-011
    5.87940e-001              3.375328112600e-011
    6.18090e-001              4.090515551889e-011
    6.48241e-001              4.392801197656e-011
    6.78392e-001              4.259851515087e-011
    7.08543e-001              5.534229262217e-011
    7.38693e-001              6.050391892761e-011
    7.68844e-001              6.782658459367e-011
    7.98995e-001              6.518245417247e-011
    8.29146e-001              8.382155894573e-011
    8.59296e-001              1.160024927116e-010
    8.89447e-001              1.133750724853e-010
    9.19598e-001              1.086183506006e-010
    9.49749e-001              1.045517425721e-010
    9.79899e-001              1.221934280296e-010
    1.01005e+000              1.086107570114e-010
    1.04020e+000              1.206325969476e-010
    1.07035e+000              1.347324104241e-010
    1.10050e+000              1.590090642521e-010
    1.13065e+000              1.643988881978e-010
    1.16080e+000              1.807936375365e-010
    1.19095e+000              2.009892361718e-010
    1.22111e+000              2.196865042146e-010
    1.25126e+000              2.025426947477e-010
    1.28141e+000              2.004694468578e-010
    1.31156e+000              2.026592439051e-010
    1.34171e+000              2.048262571144e-010
    1.37186e+000              2.466107659162e-010
    1.40201e+000              2.498190803589e-010
    1.43216e+000              2.588337914410e-010
    1.46231e+000              2.693545157521e-010
    1.49246e+000              3.043677216269e-010
    1.52261e+000              3.295004152216e-010
    1.55276e+000              3.206329761665e-010
    1.58291e+000              3.381763287898e-010
    1.61307e+000              3.979637405351e-010
    1.64322e+000              4.105788476629e-010
    1.67337e+000              4.288838759669e-010
    1.70352e+000              4.682480349324e-010
    1.73367e+000              4.941706905576e-010
    1.76382e+000              6.362810573727e-010
    1.79397e+000              7.593783205640e-010
    1.82412e+000              7.623598790123e-010
    1.85427e+000              7.663158748848e-010
    1.88442e+000              7.847690365185e-010
    1.91457e+000              7.137325975771e-010
    1.94472e+000              7.624777746270e-010
    1.97487e+000              8.627520911157e-010
    2.00502e+000              9.780441180467e-010
    2.03518e+000              1.038591590338e-009
    2.06533e+000              1.029369910196e-009
    2.09548e+000              1.096155892117e-009
    2.12563e+000              1.263849059222e-009
    2.15578e+000              1.200661853606e-009
    2.18593e+000              1.435737985249e-009
    2.21608e+000              1.291159972174e-009
    2.24623e+000              1.257822379410e-009
    2.27638e+000              1.342172578668e-009
    2.30653e+000              1.422901679909e-009
    2.33668e+000              1.620054099333e-009
    2.36683e+000              1.734593765243e-009
    2.39698e+000              1.574724749282e-009
    2.42714e+000              1.560858660522e-009
    2.45729e+000              1.720755471537e-009
    2.48744e+000              1.898822192257e-009
    2.51759e+000              1.878665313863e-009
    2.54774e+000              1.889124549447e-009
    2.57789e+000              1.789872872632e-009
    2.60804e+000              2.133409246707e-009
    2.63819e+000              2.110912993221e-009
    2.66834e+000              2.199937574740e-009
    2.69849e+000              2.114902976008e-009
    2.72864e+000              2.407446809948e-009
    2.75879e+000              2.713747896832e-009
    2.78894e+000              2.825937128889e-009
    2.81910e+000              2.940660990768e-009
    2.84925e+000              2.785324076299e-009
    2.87940e+000              2.842326249822e-009
    2.90955e+000              2.865890093467e-009
    2.93970e+000              3.108772522261e-009
    2.96985e+000              3.070558535656e-009
    3.00000e+000              3.116624212065e-009
    3.00000e+000              2.940882993477e-009
    2.96985e+000              2.854023352513e-009
    2.93970e+000              2.833103029775e-009
    2.90955e+000              2.663695016527e-009
    2.87940e+000              2.579390629057e-009
    2.84925e+000              2.487134530119e-009
    2.81910e+000              2.488049436323e-009
    2.78894e+000              2.357460853328e-009
    2.75879e+000              2.260229269279e-009
    2.72864e+000              2.197929991591e-009
    2.69849e+000              2.199486353418e-009
    2.66834e+000              2.146173234855e-009
    2.63819e+000              2.125390461095e-009
    2.60804e+000              1.984119225798e-009
    2.57789e+000              2.017995995633e-009
    2.54774e+000              2.021677438581e-009
    2.51759e+000              1.875818553137e-009
    2.48744e+000              1.965424808805e-009
    2.45729e+000              1.828236385083e-009
    2.42714e+000              1.638109659963e-009
    2.39698e+000              1.611787897207e-009
    2.36683e+000              1.585156202094e-009
