% STS tools Version: 6.6.0
%  File type: logI x V
% Export Date: 2025-04-29 13:57
0-SB(V) 0-LogI(nA) 1-SB(V) 1-LogI(nA) 2-SB(V) 2-LogI(nA) 3-SB(V) 3-LogI(nA) 4-SB(V) 4-LogI(nA) 5-SB(V) 5-LogI(nA) 6-SB(V) 6-LogI(nA) 7-SB(V) 7-LogI(nA) 8-SB(V) 8-LogI(nA) 9-SB(V) 9-LogI(nA) 10-SB(V) 10-LogI(nA) 11-SB(V) 11-LogI(nA) 12-SB(V) 12-LogI(nA) 13-SB(V) 13-LogI(nA) 14-SB(V) 14-LogI(nA) 15-SB(V) 15-LogI(nA) 16-SB(V) 16-LogI(nA) 17-SB(V) 17-LogI(nA) 18-SB(V) 18-LogI(nA) 19-SB(V) 19-LogI(nA) 20-SB(V) 20-LogI(nA) 21-SB(V) 21-LogI(nA) 22-SB(V) 22-LogI(nA) 23-SB(V) 23-LogI(nA) 24-SB(V) 24-LogI(nA) 25-SB(V) 25-LogI(nA) 26-SB(V) 26-LogI(nA) 27-SB(V) 27-LogI(nA) 28-SB(V) 28-LogI(nA) 29-SB(V) 29-LogI(nA) 30-SB(V) 30-LogI(nA) 31-SB(V) 31-LogI(nA) 32-SB(V) 32-LogI(nA) 33-SB(V) 33-LogI(nA) 34-SB(V) 34-LogI(nA) 35-SB(V) 35-LogI(nA) 36-SB(V) 36-LogI(nA) 37-SB(V) 37-LogI(nA) 38-SB(V) 38-LogI(nA) 39-SB(V) 39-LogI(nA) 40-SB(V) 40-LogI(nA) 41-SB(V) 41-LogI(nA) 42-SB(V) 42-LogI(nA) 43-SB(V) 43-LogI(nA) 44-SB(V) 44-LogI(nA) 45-SB(V) 45-LogI(nA) 46-SB(V) 46-LogI(nA) 47-SB(V) 47-LogI(nA) 48-SB(V) 48-LogI(nA) 49-SB(V) 49-LogI(nA) 50-SB(V) 50-LogI(nA) 51-SB(V) 51-LogI(nA) 52-SB(V) 52-LogI(nA) 53-SB(V) 53-LogI(nA) 54-SB(V) 54-LogI(nA) 55-SB(V) 55-LogI(nA) 56-SB(V) 56-LogI(nA) 57-SB(V) 57-LogI(nA) 58-SB(V) 58-LogI(nA) 59-SB(V) 59-LogI(nA) 60-SB(V) 60-LogI(nA) 61-SB(V) 61-LogI(nA) 62-SB(V) 62-LogI(nA) 63-SB(V) 63-LogI(nA) 64-SB(V) 64-LogI(nA) 65-SB(V) 65-LogI(nA) 66-SB(V) 66-LogI(nA) 67-SB(V) 67-LogI(nA) 68-SB(V) 68-LogI(nA) 69-SB(V) 69-LogI(nA) 70-SB(V) 70-LogI(nA) 71-SB(V) 71-LogI(nA) 72-SB(V) 72-LogI(nA) 73-SB(V) 73-LogI(nA) 74-SB(V) 74-LogI(nA) 75-SB(V) 75-LogI(nA) 76-SB(V) 76-LogI(nA) 77-SB(V) 77-LogI(nA) 78-SB(V) 78-LogI(nA) 79-SB(V) 79-LogI(nA) 80-SB(V) 80-LogI(nA) 81-SB(V) 81-LogI(nA) 82-SB(V) 82-LogI(nA) 83-SB(V) 83-LogI(nA) 84-SB(V) 84-LogI(nA) 85-SB(V) 85-LogI(nA) 86-SB(V) 86-LogI(nA) 87-SB(V) 87-LogI(nA) 88-SB(V) 88-LogI(nA) 89-SB(V) 89-LogI(nA) 90-SB(V) 90-LogI(nA) 91-SB(V) 91-LogI(nA) 92-SB(V) 92-LogI(nA) 93-SB(V) 93-LogI(nA) 94-SB(V) 94-LogI(nA) 95-SB(V) 95-LogI(nA) 96-SB(V) 96-LogI(nA) 97-SB(V) 97-LogI(nA) 98-SB(V) 98-LogI(nA) 99-SB(V) 99-LogI(nA) 100-SB(V) 100-LogI(nA) 101-SB(V) 101-LogI(nA) 102-SB(V) 102-LogI(nA) 103-SB(V) 103-LogI(nA) 104-SB(V) 104-LogI(nA) 105-SB(V) 105-LogI(nA) 106-SB(V) 106-LogI(nA) 107-SB(V) 107-LogI(nA) 108-SB(V) 108-LogI(nA) 109-SB(V) 109-LogI(nA) 110-SB(V) 110-LogI(nA) 111-SB(V) 111-LogI(nA) 112-SB(V) 112-LogI(nA) 113-SB(V) 113-LogI(nA) 114-SB(V) 114-LogI(nA) 115-SB(V) 115-LogI(nA) 116-SB(V) 116-LogI(nA) 117-SB(V) 117-LogI(nA) 118-SB(V) 118-LogI(nA) 119-SB(V) 119-LogI(nA) 120-SB(V) 120-LogI(nA) 121-SB(V) 121-LogI(nA) 122-SB(V) 122-LogI(nA) 123-SB(V) 123-LogI(nA) 124-SB(V) 124-LogI(nA) 125-SB(V) 125-LogI(nA) 126-SB(V) 126-LogI(nA) 127-SB(V) 127-LogI(nA) 128-SB(V) 128-LogI(nA) 129-SB(V) 129-LogI(nA) 130-SB(V) 130-LogI(nA) 131-SB(V) 131-LogI(nA) 132-SB(V) 132-LogI(nA) 133-SB(V) 133-LogI(nA) 134-SB(V) 134-LogI(nA) 135-SB(V) 135-LogI(nA) 136-SB(V) 136-LogI(nA) 137-SB(V) 137-LogI(nA) 138-SB(V) 138-LogI(nA) 139-SB(V) 139-LogI(nA) 140-SB(V) 140-LogI(nA) 141-SB(V) 141-LogI(nA) 142-SB(V) 142-LogI(nA) 143-SB(V) 143-LogI(nA) 144-SB(V) 144-LogI(nA) 145-SB(V) 145-LogI(nA) 146-SB(V) 146-LogI(nA) 147-SB(V) 147-LogI(nA) 148-SB(V) 148-LogI(nA) 149-SB(V) 149-LogI(nA) 150-SB(V) 150-LogI(nA) 151-SB(V) 151-LogI(nA) 152-SB(V) 152-LogI(nA) 153-SB(V) 153-LogI(nA) 154-SB(V) 154-LogI(nA) 155-SB(V) 155-LogI(nA) 156-SB(V) 156-LogI(nA) 157-SB(V) 157-LogI(nA) 158-SB(V) 158-LogI(nA) 159-SB(V) 159-LogI(nA) 160-SB(V) 160-LogI(nA) 161-SB(V) 161-LogI(nA) 162-SB(V) 162-LogI(nA) 163-SB(V) 163-LogI(nA) 164-SB(V) 164-LogI(nA) 165-SB(V) 165-LogI(nA) 166-SB(V) 166-LogI(nA) 167-SB(V) 167-LogI(nA) 168-SB(V) 168-LogI(nA) 169-SB(V) 169-LogI(nA) 170-SB(V) 170-LogI(nA) 171-SB(V) 171-LogI(nA) 172-SB(V) 172-LogI(nA) 173-SB(V) 173-LogI(nA) 174-SB(V) 174-LogI(nA) 175-SB(V) 175-LogI(nA) 176-SB(V) 176-LogI(nA) 177-SB(V) 177-LogI(nA) 178-SB(V) 178-LogI(nA) 179-SB(V) 179-LogI(nA) 180-SB(V) 180-LogI(nA) 181-SB(V) 181-LogI(nA) 182-SB(V) 182-LogI(nA) 183-SB(V) 183-LogI(nA) 184-SB(V) 184-LogI(nA) 185-SB(V) 185-LogI(nA) 186-SB(V) 186-LogI(nA) 187-SB(V) 187-LogI(nA) 188-SB(V) 188-LogI(nA) 189-SB(V) 189-LogI(nA) 190-SB(V) 190-LogI(nA) 191-SB(V) 191-LogI(nA) 192-SB(V) 192-LogI(nA) 193-SB(V) 193-LogI(nA) 194-SB(V) 194-LogI(nA) 195-SB(V) 195-LogI(nA) 196-SB(V) 196-LogI(nA) 197-SB(V) 197-LogI(nA) 198-SB(V) 198-LogI(nA) 199-SB(V) 199-LogI(nA) 200-SB(V) 200-LogI(nA) 201-SB(V) 201-LogI(nA) 202-SB(V) 202-LogI(nA) 203-SB(V) 203-LogI(nA) 204-SB(V) 204-LogI(nA) 205-SB(V) 205-LogI(nA) 206-SB(V) 206-LogI(nA) 207-SB(V) 207-LogI(nA) 208-SB(V) 208-LogI(nA) 209-SB(V) 209-LogI(nA) 210-SB(V) 210-LogI(nA) 211-SB(V) 211-LogI(nA) 212-SB(V) 212-LogI(nA) 213-SB(V) 213-LogI(nA) 214-SB(V) 214-LogI(nA) 215-SB(V) 215-LogI(nA) 216-SB(V) 216-LogI(nA) 217-SB(V) 217-LogI(nA) 218-SB(V) 218-LogI(nA) 219-SB(V) 219-LogI(nA) 220-SB(V) 220-LogI(nA) 221-SB(V) 221-LogI(nA) 222-SB(V) 222-LogI(nA) 223-SB(V) 223-LogI(nA) 224-SB(V) 224-LogI(nA)
-2.5 -0.6490006401546033 -2.5 0.5827771675038447 -2.5 3.0945013655092017 -2.5 2.9957017555151957 -2.5 2.9957017555151957 -2.5 2.2273181117441143 -2.5 2.3201129716788174 -2.5 2.4145588248980214 -2.5 2.9957017555151957 -2.5 2.9957017555151957 -2.5 2.9957017555151957 -2.5 2.9957017555151957 -2.5 2.8393143669050867 -2.5 2.9957017555151957 -2.5 2.4232241086737205 -2.5 2.9624611320536185 -2.5 1.7358156351750447 -2.5 1.4413625397078837 -2.5 2.9483426860466198 -2.5 3.0486560383403787 -2.5 2.082899301860605 -2.5 1.7524462496433801 -2.5 1.8830435615659036 -2.5 2.9957017555151957 -2.5 2.858732143952516 -2.5 2.9957017555151957 -2.5 1.8097187392212843 -2.5 1.2510641677477516 -2.5 2.501925447276693 -2.5 -1.0927548429577854 -2.5 2.9957017555151957 -2.5 3.0199265563379143 -2.5 2.9957017555151957 -2.5 2.9957017555151957 -2.5 2.9957017555151957 -2.5 1.8177189577008563 -2.5 2.9957017555151957 -2.5 2.8682887343545995 -2.5 2.9957017555151957 -2.5 2.9957017555151957 -2.5 2.9957017555151957 -2.5 1.6285813023822255 -2.5 2.9957017555151957 -2.5 2.7184760767899623 -2.5 1.3066755248428121 -2.5 2.3843756338045368 -2.5 2.9957017555151957 -2.5 2.9957017555151957 -2.5 2.428842231047234 -2.5 2.9679167324487072 -2.5 2.7289999370023588 -2.5 1.9942131589634133 -2.5 2.9957017555151957 -2.5 2.9957017555151957 -2.5 2.2422991271658663 -2.5 2.9957017555151957 -2.5 2.431389794376906 -2.5 1.0015295019768937 -2.5 0.8815406421274107 -2.5 1.49519930809037 -2.5 2.3752908170042653 -2.5 1.892505779147987 -2.5 2.9957017555151957 -2.5 1.6991765512383645 -2.5 2.9957017555151957 -2.5 2.9957017555151957 -2.5 2.9957017555151957 -2.5 2.9957017555151957 -2.5 2.2464852581482875 -2.5 0.08863977396590915 -2.5 2.3888975428031727 -2.5 2.9957017555151957 -2.5 1.4733117780515337 -2.5 2.404516426404291 -2.5 2.2908799936679185 -2.5 0.4068239122298003 -2.5 0.8754555977964392 -2.5 2.784353705110618 -2.5 2.9957017555151957 -2.5 2.1292186802766793 -2.5 2.9957017555151957 -2.5 2.37461709707027 -2.5 2.9957017555151957 -2.5 2.9957017555151957 -2.5 1.896454480298695 -2.5 1.0048774394098143 -2.5 2.16081850289561 -2.5 2.9957017555151957 -2.5 2.9957017555151957 -2.5 2.3269228447790224 -2.5 2.9957017555151957 -2.5 2.9957017555151957 -2.5 2.9957017555151957 -2.5 2.911954686997974 -2.5 -0.3195287817040431 -2.5 2.9957017555151957 -2.5 2.9957017555151957 -2.5 2.9957017555151957 -2.5 2.9957017555151957 -2.5 2.9957017555151957 -2.5 2.9957017555151957 -2.5 2.9957017555151957 -2.5 2.7457870377739755 -2.5 1.887424237422453 -2.5 3.1185423479131504 -2.5 2.9957017555151957 -2.5 2.9957017555151957 -2.5 0.4832893111074844 -2.5 2.9957017555151957 -2.5 2.723867840115942 -2.5 2.9957017555151957 -2.5 1.8663450122108554 -2.5 2.9957017555151957 -2.5 2.9957017555151957 -2.5 2.9957017555151957 -2.5 3.0036547061621848 -2.5 2.9957017555151957 -2.5 0.45180246404422336 -2.5 2.1929060709478163 -2.5 2.9957017555151957 -2.5 1.7866201802791368 -2.5 2.9957017555151957 -2.5 2.393284829708292 -2.5 2.9957017555151957 -2.5 2.9957017555151957 -2.5 2.9957017555151957 -2.5 2.303926457783116 -2.5 2.9957017555151957 -2.5 2.9537883938745004 -2.5 2.0281771582773196 -2.5 3.0005996607033865 -2.5 1.6712872741652314 -2.5 2.9957017555151957 -2.5 2.9957017555151957 -2.5 2.9957017555151957 -2.5 2.551021305499792 -2.5 3.1399832564520813 -2.5 2.9957017555151957 -2.5 0.99894983055336 -2.5 -3.2975931654378483 -2.5 2.3108944886409115 -2.5 -0.5480971471563876 -2.5 1.4858515557780303 -2.5 2.11256060482173 -2.5 0.9433247482537426 -2.5 2.9957017555151957 -2.5 0.9013852735759896 -2.5 2.9957017555151957 -2.5 2.9957017555151957 -2.5 2.9957017555151957 -2.5 0.03195959714037935 -2.5 2.9957017555151957 -2.5 2.27179726942729 -2.5 1.403942181947466 -2.5 1.6895895384731237 -2.5 2.9957017555151957 -2.5 2.9957017555151957 -2.5 2.9957017555151957 -2.5 2.146560829553591 -2.5 2.9957017555151957 -2.5 1.8273079804970014 -2.5 2.9957017555151957 -2.5 1.8178279821141718 -2.5 2.9957017555151957 -2.5 2.708164465956268 -2.5 2.9957017555151957 -2.5 2.9957017555151957 -2.5 2.946437755540218 -2.5 2.9957017555151957 -2.5 2.9957017555151957 -2.5 1.7100146652731658 -2.5 2.1427242392122596 -2.5 2.9957017555151957 -2.5 2.9957017555151957 -2.5 2.9957017555151957 -2.5 2.077190882603025 -2.5 2.9957017555151957 -2.5 2.239378692013469 -2.5 2.1971528019489117 -2.5 2.8733178822829215 -2.5 1.9132677443472037 -2.5 2.9957017555151957 -2.5 1.8983399435735784 -2.5 3.053943695661536 -2.5 1.748243179911198 -2.5 2.9957017555151957 -2.5 2.9957017555151957 -2.5 0.5955626370268443 -2.5 2.9957017555151957 -2.5 2.8323983123548166 -2.5 3.0030770101335995 -2.5 2.4018081913607445 -2.5 2.4396467890233966 -2.5 2.9957017555151957 -2.5 3.1717403273636653 -2.5 2.3047281806924413 -2.5 1.9128134564056982 -2.5 2.9957017555151957 -2.5 0.17541178688704986 -2.5 2.9957017555151957 -2.5 2.8077489673150366 -2.5 2.9957017555151957 -2.5 2.9957017555151957 -2.5 2.2999229629972957 -2.5 2.9957017555151957 -2.5 2.9957017555151957 -2.5 1.1495038571697427 -2.5 2.896554174790337 -2.5 2.9957017555151957 -2.5 0.9429622984456197 -2.5 2.9957017555151957 -2.5 2.9957017555151957 -2.5 2.9957017555151957 -2.5 2.9957017555151957 -2.5 2.9957017555151957 -2.5 2.9957017555151957 -2.5 2.9957017555151957 -2.5 0.7206929583153007 -2.5 2.9957017555151957 -2.5 2.9957017555151957 -2.5 2.9957017555151957 -2.5 1.5468007943104614 -2.5 2.9957017555151957 -2.5 1.4967797379839254 -2.5 2.9957017555151957
-2.490234375 -0.7276267787221253 -2.490234375 0.5664796009785583 -2.490234375 3.0548376248554896 -2.490234375 2.9957017555151957 -2.490234375 2.9957017555151957 -2.490234375 2.2245256705484495 -2.490234375 2.2861720393143554 -2.490234375 2.4595782096650263 -2.490234375 2.9957017555151957 -2.490234375 2.9957017555151957 -2.490234375 2.9957017555151957 -2.490234375 2.9957017555151957 -2.490234375 2.824014350624019 -2.490234375 2.9957017555151957 -2.490234375 2.410054763270518 -2.490234375 2.949542713533019 -2.490234375 1.7114048765777334 -2.490234375 1.4207870766748567 -2.490234375 2.943291426037074 -2.490234375 3.013466829258899 -2.490234375 2.060457104629313 -2.490234375 1.7388031272034756 -2.490234375 1.8661389659958638 -2.490234375 2.9957017555151957 -2.490234375 2.8139698168578544 -2.490234375 2.9957017555151957 -2.490234375 1.7713309340325647 -2.490234375 1.2860406321331816 -2.490234375 2.482535580087235 -2.490234375 -0.8264958993781687 -2.490234375 2.9957017555151957 -2.490234375 3.0119284710579235 -2.490234375 2.9957017555151957 -2.490234375 2.9957017555151957 -2.490234375 2.9957017555151957 -2.490234375 1.806598561333032 -2.490234375 2.9957017555151957 -2.490234375 2.8061584431459297 -2.490234375 2.9957017555151957 -2.490234375 2.9957017555151957 -2.490234375 2.9957017555151957 -2.490234375 1.601157584713822 -2.490234375 2.9957017555151957 -2.490234375 2.710186279922376 -2.490234375 1.2697994544553577 -2.490234375 2.3606578248745587 -2.490234375 2.9957017555151957 -2.490234375 2.9957017555151957 -2.490234375 2.3962648870659797 -2.490234375 2.9707971476082844 -2.490234375 2.6896209618033575 -2.490234375 1.9987252677445646 -2.490234375 2.9957017555151957 -2.490234375 2.9957017555151957 -2.490234375 2.2298835394835423 -2.490234375 2.9957017555151957 -2.490234375 2.440605069331663 -2.490234375 1.0353719077522816 -2.490234375 0.8590241928115956 -2.490234375 1.4984333472055755 -2.490234375 2.3520529191076194 -2.490234375 1.8905928175247686 -2.490234375 2.9957017555151957 -2.490234375 1.658011039182774 -2.490234375 2.9957017555151957 -2.490234375 2.9957017555151957 -2.490234375 2.9957017555151957 -2.490234375 2.9957017555151957 -2.490234375 2.3106273278946436 -2.490234375 0.05109963443237895 -2.490234375 2.3778025834089664 -2.490234375 2.9957017555151957 -2.490234375 1.4205129184065985 -2.490234375 2.4253435623569444 -2.490234375 2.2624661785050133 -2.490234375 0.37632417380295036 -2.490234375 0.885800721727212 -2.490234375 2.7525803417111288 -2.490234375 2.9957017555151957 -2.490234375 2.1166342602474737 -2.490234375 2.9957017555151957 -2.490234375 2.306712711741684 -2.490234375 2.9957017555151957 -2.490234375 2.9957017555151957 -2.490234375 1.8654207885297454 -2.490234375 1.0261050770837332 -2.490234375 2.2701858915398265 -2.490234375 2.9957017555151957 -2.490234375 2.9957017555151957 -2.490234375 2.3014886203993274 -2.490234375 2.9957017555151957 -2.490234375 2.9957017555151957 -2.490234375 2.9957017555151957 -2.490234375 2.914077065537279 -2.490234375 -0.35273742671781455 -2.490234375 2.9957017555151957 -2.490234375 2.9957017555151957 -2.490234375 2.9957017555151957 -2.490234375 2.9957017555151957 -2.490234375 2.9957017555151957 -2.490234375 2.9957017555151957 -2.490234375 2.9957017555151957 -2.490234375 2.6935300476084665 -2.490234375 1.8633050963855726 -2.490234375 3.0678656890564207 -2.490234375 2.9957017555151957 -2.490234375 2.9957017555151957 -2.490234375 0.4417343438821173 -2.490234375 2.9957017555151957 -2.490234375 2.7270199301964406 -2.490234375 2.9957017555151957 -2.490234375 1.881816850164555 -2.490234375 2.9957017555151957 -2.490234375 2.9957017555151957 -2.490234375 2.9957017555151957 -2.490234375 2.994832617687902 -2.490234375 2.9957017555151957 -2.490234375 0.4644078264760716 -2.490234375 2.182598387241255 -2.490234375 2.9957017555151957 -2.490234375 1.7627788636279373 -2.490234375 2.9957017555151957 -2.490234375 2.375450664232271 -2.490234375 2.9957017555151957 -2.490234375 2.9957017555151957 -2.490234375 2.9957017555151957 -2.490234375 2.2833977287526297 -2.490234375 2.9957017555151957 -2.490234375 2.948891425888644 -2.490234375 2.080428516107842 -2.490234375 2.986920339837926 -2.490234375 1.7311669388120252 -2.490234375 2.9957017555151957 -2.490234375 2.9957017555151957 -2.490234375 2.9957017555151957 -2.490234375 2.5655782912594747 -2.490234375 3.0989595383682005 -2.490234375 2.9957017555151957 -2.490234375 0.9646584048110994 -2.490234375 -2.9240574529681553 -2.490234375 2.308233030513242 -2.490234375 -0.06466408694967572 -2.490234375 1.4195216709484704 -2.490234375 2.0627279668311216 -2.490234375 0.9170896825713057 -2.490234375 2.9957017555151957 -2.490234375 0.8860314193067698 -2.490234375 2.9957017555151957 -2.490234375 2.9957017555151957 -2.490234375 2.9957017555151957 -2.490234375 -0.007422908074242034 -2.490234375 2.9957017555151957 -2.490234375 2.2454307310702104 -2.490234375 1.4220428206400444 -2.490234375 1.650738587030822 -2.490234375 2.9957017555151957 -2.490234375 2.9957017555151957 -2.490234375 2.9957017555151957 -2.490234375 2.112146664101099 -2.490234375 2.9957017555151957 -2.490234375 1.807130815379393 -2.490234375 2.9957017555151957 -2.490234375 1.7998866575089831 -2.490234375 2.9957017555151957 -2.490234375 2.7057991536215074 -2.490234375 2.9957017555151957 -2.490234375 2.9957017555151957 -2.490234375 2.951592686145226 -2.490234375 2.9957017555151957 -2.490234375 2.9957017555151957 -2.490234375 1.6861811624646494 -2.490234375 2.110871071486181 -2.490234375 2.9957017555151957 -2.490234375 2.9957017555151957 -2.490234375 2.9957017555151957 -2.490234375 2.069871503799631 -2.490234375 2.9957017555151957 -2.490234375 2.2103282391708117 -2.490234375 2.1793985709398704 -2.490234375 2.860879406689806 -2.490234375 1.9129733120595995 -2.490234375 2.9957017555151957 -2.490234375 1.853346512937677 -2.490234375 3.036958064890351 -2.490234375 1.787600685055404 -2.490234375 2.9957017555151957 -2.490234375 2.9957017555151957 -2.490234375 1.0509602908668974 -2.490234375 2.9957017555151957 -2.490234375 2.8067439947882433 -2.490234375 3.0004491039250465 -2.490234375 2.4230221196219244 -2.490234375 2.4182796449378503 -2.490234375 2.9957017555151957 -2.490234375 3.122868712116248 -2.490234375 2.3609249046847456 -2.490234375 1.89864992443735 -2.490234375 2.9957017555151957 -2.490234375 0.24354757308043173 -2.490234375 2.9957017555151957 -2.490234375 2.8104732313539715 -2.490234375 2.9957017555151957 -2.490234375 2.9957017555151957 -2.490234375 2.281056498497861 -2.490234375 2.9957017555151957 -2.490234375 2.9957017555151957 -2.490234375 1.1330177217046735 -2.490234375 2.839418696595839 -2.490234375 2.9957017555151957 -2.490234375 0.9176767222504791 -2.490234375 2.9957017555151957 -2.490234375 2.9957017555151957 -2.490234375 2.9957017555151957 -2.490234375 2.9957017555151957 -2.490234375 2.9957017555151957 -2.490234375 2.9957017555151957 -2.490234375 2.9957017555151957 -2.490234375 0.6645691536466611 -2.490234375 2.9957017555151957 -2.490234375 2.9957017555151957 -2.490234375 2.9957017555151957 -2.490234375 1.5792498956046006 -2.490234375 2.9957017555151957 -2.490234375 1.5167352107579257 -2.490234375 2.9957017555151957
