V,didv_0,didv_1,didv_2,didv_3,didv_4,didv_5
-2.699850000000006,0.0,0.0,0.30497133459430426,0.0,0.0,0.0
-2.689850000000006,0.0,0.0,0.3078015320935392,0.0,0.0,0.0
-2.6798500000000063,0.0,0.0,0.3089653680158627,0.0,0.0,0.0
-2.6698500000000065,0.0,0.0,0.31012920393818627,0.0,0.0,0.0
-2.6598500000000067,0.00025366814018540427,0.0,0.27385850212597773,0.0,0.0,0.0
-2.649850000000007,0.0005524527576007101,0.0,0.23092983188274163,0.0,0.0,0.0
-2.639850000000007,0.0008512373750160159,0.0,0.18800116163950556,0.0,0.0,0.0
-2.6298500000000073,0.004518901951385281,0.0,0.15302323479441257,0.0,0.0,0.0
-2.6198500000000076,0.008857110980019928,0.0,0.11962783001658434,0.0,0.0,0.0
-2.6098500000000078,0.013195320008654577,0.0,0.08623242523875607,0.0,0.0,0.0
-2.599850000000008,0.017956980062516868,0.0019581481329201617,0.07392066124418022,0.0,0.0003498398391522832,0.0
-2.589850000000008,0.02281222330998919,0.004349049394119246,0.06626840760587913,0.0,0.0007769947099125038,0.0
-2.5798500000000084,0.027667466557461502,0.006739950655318331,0.05861615396757805,0.0,0.0012041495806727244,0.0
-2.5698500000000086,0.045301542007296525,0.010991511344651475,0.0636067334940858,0.00385376378787684,0.001331440299506431,0.0
-2.559850000000009,0.06605085515822172,0.015696665625920224,0.071679396727454,0.008647002330017245,0.0013856298071735808,0.0
-2.549850000000009,0.08680016830914691,0.02040181990718898,0.07975205996082221,0.013440240872157649,0.0014398193148407307,0.0
-2.5398500000000093,0.09789301409226643,0.022618635390985194,0.11927110724114698,0.01827022818456091,0.0011611215783986274,0.0006290010361397296
-2.5298500000000095,0.1064034585894316,0.024170001589268682,0.16719977053407453,0.02311004311486722,0.0007934007640003372,0.0014262140097017646
-2.5198500000000097,0.11491390308659677,0.025721367787552178,0.2151284338270021,0.02794985804517353,0.0004256799496020468,0.0022234269832638
-2.50985000000001,0.1222167402455564,0.0444649315479306,0.24333219505824363,0.04075275873041728,0.007131803311634966,0.002403597115289579
-2.49985000000001,0.12916696854348772,0.06822843929933564,0.2657764887623981,0.05588079815031951,0.015903416058528554,0.002403597115289579
-2.4898500000000103,0.136117196841419,0.0919919470507407,0.28822078246655264,0.07100883757022175,0.02467502880542214,0.002403597115289579
-2.4798500000000105,0.13848470696753162,0.11617772979065605,0.27645337360093974,0.10511545646788437,0.03309304092859368,0.002043797673764932
-2.4698500000000108,0.1393970984119386,0.14049759457567232,0.25382296036199176,0.14524821193230134,0.041398776700885764,0.0015697536137845032
-2.459850000000011,0.1403094898563455,0.16481745936068853,0.23119254712304374,0.18538096739671828,0.04970451247317786,0.0010957095538040745
-2.449850000000011,0.14717310811337905,0.16807976759113155,0.1867680719425461,0.23446124176639355,0.06670621557373718,0.002239915650550349
-2.4398500000000114,0.15608446032745735,0.16409646496404492,0.13484456469609543,0.28662023231854117,0.0867000794754381,0.0039409390055284
-2.4298500000000116,0.1649958125415356,0.1601131623369583,0.08292105744964476,0.33877922287068885,0.106693943377139,0.005641962360506449
-2.419850000000012,0.2014431662975533,0.16732204797349223,0.05754217881734754,0.3742403747809075,0.11344776162623073,0.017816165390230218
-2.409850000000012,0.24812681143616272,0.17869154131847467,0.042031056501206414,0.40349423688044134,0.11527969733502319,0.03388369035667929
-2.3998500000000123,0.2948104565747722,0.19006103466345714,0.0265199341850653,0.4327480989799752,0.11711163304381567,0.04995121532312837
-2.3898500000000125,0.3471927973748997,0.22221699850232468,0.043230560192307144,0.45032284542494916,0.10106861165650105,0.06940878991647594
-2.3798500000000127,0.4018690030486115,0.2627400269018943,0.07291123075616336,0.4631964611646234,0.07783048131180452,0.09023094269064492
-2.369850000000013,0.45654520872232324,0.3032630553014639,0.1025919013200196,0.4760700769042977,0.054592350967107975,0.11105309546481393
-2.359850000000013,0.5190257441400583,0.35043162847956716,0.12868488404801887,0.47460513075556493,0.0543666355134022,0.13675539034748196
-2.3498500000000133,0.5848829379857436,0.4004754946707496,0.15322560069229982,0.466936394219547,0.06409758094382423,0.16456915072696326
-2.3398500000000135,0.6507401318314291,0.45051936086193206,0.17776631733658083,0.45926765768352906,0.07382852637424626,0.19238291110644454
-2.3298500000000137,0.680474163890729,0.48410452352828776,0.2669799109352323,0.4687258656606788,0.10878479035582185,0.22043571934117442
-2.319850000000014,0.6934423946522883,0.5100507271647705,0.38621005211026077,0.4861331825846933,0.15544885225945657,0.24859947658046405
-2.309850000000014,0.7064106254138476,0.5359969308012533,0.5054401932852891,0.5035404995087076,0.2021129141630913,0.27676323381975365
-2.2998500000000144,0.7268942009299352,0.5539441153780388,0.6267851027476147,0.5464158667056663,0.2644755637050357,0.30900268423767174
-2.2898500000000146,0.7511129477911114,0.5679157395838115,0.7491810647120166,0.6019490073916546,0.33464050530678896,0.34326777857072954
-2.279850000000015,0.7753316946522878,0.5818873637895842,0.8715770266764188,0.6574821480776429,0.4048054469085422,0.3775328729037874
-2.269850000000015,0.8146163573171391,0.5981956699044361,0.9337656337102682,0.6950562056992686,0.4506564941081299,0.4176626432053808
-2.2598500000000152,0.8619069507383598,0.6157456737565864,0.9639604395786685,0.7230869220906117,0.4835872942057166,0.4609088645959408
-2.2498500000000154,0.9091975441595805,0.6332956776087366,0.9941552454470689,0.7511176384819547,0.5165180943033033,0.5041550859865008
-2.2398500000000157,0.9298947299434155,0.643542769517089,1.0,0.7735601876422955,0.526809394423332,0.5345839041194712
-2.229850000000016,0.9355028662526457,0.6496462029243875,0.9920285812359114,0.7928320212264038,0.5242550848381404,0.5577401517520052
-2.219850000000016,0.941111002561876,0.6557496363316857,0.9840571624718228,0.8121038548105122,0.5217007752529489,0.5808963993845393
-2.2098500000000163,0.9550064131656907,0.6633379730582576,0.9429223051194232,0.8385185867641408,0.5451240784428069,0.5930217842478999
-2.1998500000000165,0.9739167554052681,0.6718248788881519,0.8817190427142464,0.8692557467841063,0.5842673816587676,0.5984719921224844
-2.1898500000000167,0.9928270976448456,0.6803117847180462,0.8205157803090695,0.8999929068040717,0.6234106848747283,0.6039221999970689
-2.179850000000017,1.0,0.6762363243680278,0.7882263593957,0.9309148593738961,0.6520531192091974,0.6142410074250739
-2.169850000000017,0.9996053424296173,0.6640614437177452,0.7745787573390225,0.9619559545087618,0.6739252565016038,0.627698780354649
-2.1598500000000174,0.9992106848592348,0.6518865630674624,0.760931155282345,0.9929970496436277,0.6957973937940105,0.6411565532842239
-2.1498500000000176,0.9959400791367001,0.6395238158185053,0.7680125039947114,1.0,0.6959631742024088,0.6581017442849364
-2.139850000000018,0.9906955933164684,0.6270321280878264,0.7893209740613139,0.990504594665112,0.681230999717291,0.6774404920393811
-2.129850000000018,0.9854511074962364,0.6145404403571475,0.8106294441279163,0.9810091893302239,0.6664988252321729,0.6967792397938257
-2.119850000000018,0.9867318713160778,0.6336117746223666,0.8258891636683737,0.9497182489270501,0.6550018245284203,0.7314264957404877
-2.1098500000000184,0.992776744734762,0.6757273913830307,0.8367326674267349,0.9025143054116196,0.6458668365162703,0.777250551786048
-2.0998500000000186,0.9988216181534461,0.7178430081436946,0.8475761711850959,0.8553103618961893,0.6367318485041203,0.8230746078316082
-2.089850000000019,0.9875712536760708,0.7776559663356123,0.8703439172682848,0.8413978782709007,0.6458413382584891,0.8596202504321412
-2.079850000000019,0.9628963439755406,0.8512055820861752,0.9023672475361801,0.8533261903331862,0.6691121722118458,0.8889639984047732
-2.0698500000000193,0.9382214342750106,0.9247551978367382,0.9343905778040758,0.8652545023954717,0.6923830061652023,0.9183077463774053
-2.0598500000000195,0.8982958743340539,0.9670326720220597,0.9390960546127313,0.887262608925086,0.7349754870228917,0.9281519800912325
-2.0498500000000197,0.8457913109100188,0.9835163360110298,0.9212692873270918,0.9175847065117596,0.793504800728806,0.9219126728469407
-2.03985000000002,0.7932867474859836,1.0,0.9034425200414524,0.9479068040984332,0.8520341144347202,0.9156733656026489
-2.02985000000002,0.7501070397598538,0.9814152518107984,0.8571800835227057,0.9676605695566562,0.8857856898988771,0.9075141602246961
-2.0198500000000204,0.7150975151687277,0.9321045214689927,0.7860030925349759,0.9781546518928792,0.8978276898302123,0.8976727926920963
-2.0098500000000206,0.6800879905776015,0.882793791127187,0.7148261015472461,0.988648734229102,0.9098696897615477,0.8878314251594964
-1.9998500000000208,0.6837150909369971,0.8553980928488147,0.6385225052584788,0.9905094157871205,0.8980787497774306,0.872988985641191
-1.989850000000021,0.723293645401229,0.8483943742126469,0.5574485928401355,0.9843367012541567,0.8641112131922658,0.853493038985569
-1.9798500000000212,0.7628721998654607,0.8413906555764791,0.4763746804217921,0.9781639867211931,0.830143676607101,0.8339970923299471
-1.9698500000000214,0.7835054486812822,0.8443768167247488,0.41126524958743427,0.9611018497037331,0.7930006536121188,0.8076378033654262
-1.9598500000000216,0.7853443504592769,0.8572732570218083,0.3619930933126241,0.933237058508334,0.7527074468878487,0.7744698600784732
-1.9498500000000218,0.7871832522372715,0.870169697318868,0.3127209370378138,0.9053722673129349,0.7124142401635787,0.7413019167915202
-1.939850000000022,0.7710726798704327,0.8722496254383155,0.287207456082402,0.8962022009529447,0.6893561864327863,0.7046104142565023
-1.9298500000000223,0.7360543452112317,0.8629355684506508,0.28672108075113495,0.9067249350871003,0.6844534376008276,0.6642072363739006
-1.9198500000000225,0.7010360105520307,0.8536215114629861,0.2862347054198679,0.9172476692212561,0.6795506887688687,0.6238040584912988
-1.9098500000000227,0.6761089834031044,0.8475854407472316,0.2950023755302403,0.9283836280048406,0.6843552473154538,0.6020461845894991
-1.899850000000023,0.6624705375369603,0.8452162699289014,0.3141220286771163,0.9402055669047416,0.7000188276754233,0.6011457693782759
-1.8898500000000231,0.6488320916708162,0.8428470991105713,0.3332416818239924,0.9520275058046426,0.715682408035393,0.6002453541670529
-1.8798500000000233,0.6410852776972715,0.843057022128843,0.35755851785031406,0.9512476340580197,0.7158982537491193,0.6044403998934551
-1.8698500000000235,0.6403388053379752,0.846331382681662,0.3880505624183544,0.935494494956634,0.6977593512943805,0.6146897897974423
-1.8598500000000238,0.6395923329786788,0.8496057432344809,0.4185426069863948,0.9197413558552483,0.6796204488396416,0.6249391797014295
-1.849850000000024,0.6462291981754787,0.8504971211033698,0.42760962163851696,0.8907553257096079,0.666633040674338,0.6267962140610696
-1.8398500000000242,0.6621871094273502,0.8483801181178567,0.40962874784449055,0.8450635190871228,0.6601491026753981,0.6180583742266124
-1.8298500000000244,0.6781450206792214,0.8462631151323434,0.39164787405046414,0.7993717124646379,0.6536651646764581,0.6093205343921553
-1.8198500000000246,0.6896430467930936,0.841485927118963,0.37810333968454735,0.7606277899682168,0.6577335618317982,0.6044929662735997
-1.8098500000000248,0.6951562621713703,0.8331389826161604,0.37051201958638796,0.7312073747417598,0.6759623525315489,0.6049126714413068
-1.799850000000025,0.7006694775496469,0.8247920381133577,0.3629206994882285,0.7017869595153028,0.6941911432312995,0.6053323766090137
-1.7898500000000253,0.6912777057016356,0.8075409281046684,0.36930074994790835,0.6881863784079874,0.7046062642888612,0.6023566748592084
-1.7798500000000255,0.6606137676178279,0.7775819314029796,0.3956205234369439,0.6971636188107488,0.7038698374103682,0.5945351011008644
-1.7698500000000257,0.62994982953402,0.7476229347012909,0.4219402969259796,0.7061408592135103,0.7031334105318751,0.5867135273425204
-1.759850000000026,0.6053597341080825,0.6994535154865226,0.4216782825328635,0.7042377786282473,0.6978570042778431,0.5734147597033475
-1.749850000000026,0.5899951478074231,0.6236244368876089,0.3810414114820379,0.6858086689350507,0.6856848610880945,0.5517967278068056
-1.7398500000000263,0.5746305615067637,0.5477953582886952,0.34040454043121227,0.667379559241854,0.6735127178983459,0.5301786959102636
-1.7298500000000265,0.5785689701469594,0.4836169329147081,0.30537204873874924,0.6461690525415267,0.6601559520197653,0.5191349271741486
-1.7198500000000267,0.6137357842153793,0.4382869465278547,0.2794063278408065,0.6204587988505555,0.6448827023147283,0.5251982124516904
-1.709850000000027,0.6489025982837995,0.39295696014100134,0.2534406069428637,0.5947485451595844,0.6296094526096913,0.5312614977292321
-1.6998500000000272,0.6619822800856129,0.367657569035336,0.25222409955258274,0.580146017068877,0.6188761199229166,0.5429833633023179
-1.6898500000000274,0.6369661724462121,0.3769068613442218,0.29369492772233746,0.5847020456676767,0.6159732163167785,0.5644651234997121
-1.6798500000000276,0.6119500648068115,0.3861561536531077,0.3351657558920922,0.5892580742664765,0.6130703127106404,0.5859468836971063
-1.6698500000000278,0.5833747977245033,0.3876128895466596,0.3629638205371298,0.5924441037482674,0.6131026514023176,0.6044484085998485
-1.659850000000028,0.548247441667672,0.37472423749362715,0.3655915705113597,0.5931080894009888,0.6185385043241294,0.6174635912555511
-1.6498500000000282,0.5131200856108407,0.36183558544059474,0.36821932048558953,0.5937720750537102,0.6239743572459412,0.6304787739112536
-1.6398500000000285,0.48944447932898133,0.3458063729829979,0.36409871434919333,0.5884847734468274,0.6246187640078618,0.6420828224962534
-1.6298500000000287,0.4882985766106329,0.3235985505899329,0.34670166874276137,0.5714891529878139,0.61583667580228,0.6509106636958294
-1.6198500000000289,0.4871526738922845,0.3013907281968679,0.32930462313632936,0.5544935325288005,0.607054587596698,0.6597385048954053
-1.609850000000029,0.4824616177186759,0.2839830204691535,0.3160815949442326,0.5328876465265127,0.6015020740061389,0.6663320450516433
-1.5998500000000293,0.4703059216609109,0.2766823864779329,0.31164733633895875,0.5015744312124802,0.6027497206299108,0.6682210631352004
-1.5898500000000295,0.458150225603146,0.26938175248671226,0.3072130777336849,0.4702612158984478,0.6039973672536826,0.6701100812187574
-1.5798500000000297,0.447708324527223,0.2636662718619272,0.29853443950574265,0.44090511583385444,0.6094274593350191,0.6676420665744085
-1.56985000000003,0.44115326566507423,0.2615458776303501,0.28022965925762733,0.4159877019886389,0.6243432283692648,0.6552924156123838
-1.5598500000000302,0.43459820680292555,0.25942548339877297,0.26192487900951206,0.3910702881434234,0.6392589974035107,0.6429427646503589
-1.5498500000000304,0.42579848828230754,0.2566522075574978,0.24723465453428453,0.37399113817469964,0.6481503130639784,0.6341501388267681
-1.5398500000000306,0.41152982234630064,0.25228823391112726,0.24135102814502,0.3760093390256135,0.6423634931846814,0.6340239419488359
-1.5298500000000308,0.3972611564102938,0.2479242602647567,0.23546740175575545,0.3780275398765274,0.6365766733053846,0.6338977450709039
-1.519850000000031,0.38606108105384324,0.24335778095289048,0.23237928847416842,0.38390207652951946,0.6270878208093201,0.6343017185421077
-1.5098500000000312,0.3829104969279479,0.2382600911271796,0.23662433276500844,0.39989250854754,0.6078878392749182,0.6360964287262836
-1.4998500000000314,0.37975991280205246,0.23316240130146873,0.24086937705584846,0.4158829405655605,0.5886878577405164,0.6378911389104596
-1.4898500000000316,0.37988000048852294,0.22853170330293293,0.24091755334413045,0.4302742284685916,0.5743223559546857,0.6354957639714144
-1.4798500000000319,0.38926072598870254,0.22522325419438957,0.2290826436019859,0.44013767154021805,0.5736452853345752,0.6212365081660427
-1.469850000000032,0.3986414514888822,0.22191480508584618,0.21724773385984136,0.4500011146118444,0.5729682147144647,0.606977252360671
-1.4598500000000323,0.41008165890980525,0.21784978822067816,0.2076795337376585,0.45619958451519305,0.5748505132893443,0.5909982255979883
-1.4498500000000325,0.42783426213669373,0.21146586042662843,0.2050588907434464,0.4511647626749258,0.5845773824864031,0.569748030941667
-1.4398500000000327,0.4455868653635823,0.20508193263257868,0.20243824774923433,0.44612994083465857,0.5943042516834619,0.5484978362853457
-1.429850000000033,0.4590954436458221,0.19953577610930473,0.20272126547350827,0.43710838387482953,0.6013839001377492,0.5304558495173678
-1.4198500000000331,0.4584756445146634,0.19677856377321026,0.21267058229976032,0.41481496844314103,0.599650939279358,0.5230940006982279
-1.4098500000000334,0.45785584538350477,0.1940213514371158,0.22261989912601238,0.3925215530114525,0.5979179784209668,0.5157321518790882
-1.3998500000000336,0.4515269042540327,0.19047465665881064,0.22651170330716927,0.37118060000601,0.592218488776301,0.5065428415381532
-1.3898500000000338,0.42447589216730897,0.18406243301612837,0.20841698010939708,0.35329673284404745,0.572121968721909,0.49072052271057187
-1.379850000000034,0.3974248800805852,0.17765020937344614,0.19032225691162488,0.33541286568208495,0.5520254486675168,0.4748982038829904
-1.3698500000000342,0.37570689498220394,0.17109672081336608,0.1774756625108835,0.3203181201018466,0.5313319360447399,0.45616078158516
-1.3598500000000344,0.37518835547474827,0.16398168663635446,0.1854910328311203,0.31631047971486675,0.508265303709776,0.4258354604177849
-1.3498500000000346,0.3746698159672925,0.15686665245934278,0.19350640315135711,0.3123028393278869,0.48519867137481204,0.3955101392504099
-1.3398500000000348,0.3718037577519046,0.15035497596869377,0.20511165598174042,0.3084342747421585,0.4623355987049038,0.36863422915599836
-1.329850000000035,0.35866414992199636,0.14648380032057443,0.23242746990527685,0.30517435371676,0.44036337317133506,0.3568541288113552
-1.3198500000000353,0.3455245420920881,0.14261262467245509,0.2597432838288133,0.3019144326913614,0.4183911476377663,0.34507402846671215
-1.3098500000000355,0.33150552709684705,0.13879686981751208,0.2796877120279273,0.29931596472732735,0.39753782263011306,0.3349400371165436
-1.2998500000000357,0.3132231873058215,0.13524979237510892,0.2638960070943001,0.29992419025969547,0.3821088750260107,0.33278630516083996
-1.289850000000036,0.29494084751479605,0.1317027149327058,0.24810430216067292,0.30053241579206363,0.36667992742190825,0.3306325732051364
-1.2798500000000361,0.27957246538462344,0.12843567973301367,0.23292090769727608,0.3011825526200527,0.3514205722917848,0.3288572041968745
-1.2698500000000363,0.27996934136872903,0.12668374487213302,0.2210286288549595,0.3020594403038431,0.33707875593116216,0.329128875750469
-1.2598500000000366,0.2803662173528347,0.12493181001125236,0.2091363500126429,0.30293632798763354,0.32273693957053945,0.3294005473040636
-1.2498500000000368,0.28015922278383276,0.1228212800141058,0.19938343910828552,0.30265063741530346,0.308135251333087,0.3291532110402082
-1.239850000000037,0.276273328887632,0.1185261172363795,0.20266398252139356,0.29528228923986904,0.2919503720161763,0.3257439760869697
-1.2298500000000372,0.2723874349914313,0.1142309544586532,0.20594452593450166,0.2879139410644346,0.2757654926992656,0.32233474113373123
-1.2198500000000374,0.2677014413723403,0.10985695339880848,0.20672658677426559,0.2795688192570402,0.26021907185876497,0.31875302178890597
-1.2098500000000376,0.25746554967523416,0.10493608996933013,0.19017790341421187,0.26444829939915376,0.24910132330716417,0.31397486309287514
-1.1998500000000378,0.24722965797812796,0.1000152265398518,0.17362922005415818,0.24932777954126736,0.2379835747555634,0.30919670439684427
-1.189850000000038,0.23659165798123122,0.09569257784639,0.15768439165056003,0.23489175017727948,0.2277763008539662,0.3052410057240479
-1.1798500000000383,0.2227002362859023,0.09621003019906842,0.14662529880392908,0.22599387117323128,0.22493559457541176,0.3079397563304076
-1.1698500000000385,0.20880881459057332,0.09672748255174685,0.1355662059572981,0.21709599216918307,0.22209488829685728,0.3106385069367673
-1.1598500000000387,0.19581535617289014,0.09739191863719478,0.12592142937898662,0.20863616953716252,0.21931797589534258,0.31313154076427996
-1.149850000000039,0.19137617950579514,0.09945656817698348,0.1297498761994816,0.20434941023885603,0.21714878411197075,0.31366485159321317
-1.139850000000039,0.18693700283870018,0.10152121771677218,0.13357832301997663,0.20006265094054954,0.2149795923285989,0.31419816242214643
-1.1298500000000393,0.1828384909146698,0.10338077547707147,0.13703032608883442,0.1958184394692951,0.21240397486172122,0.3135131770985302
-1.1198500000000395,0.1826576235360922,0.10288177777311636,0.136153226013633,0.19206352800916596,0.20515446203427606,0.29881778601984627
-1.1098500000000397,0.18247675615751455,0.10238278006916122,0.13527612593843158,0.1883086165490368,0.19790494920683094,0.2841223949411623
-1.09985000000004,0.1821365147335136,0.10167079058899664,0.13432058992954513,0.1848949110257276,0.1911863345412093,0.2698069702241823
-1.0898500000000402,0.17950373896365818,0.09789499632777196,0.13223678318219192,0.18638932167084313,0.19210448574232009,0.2609572154797641
-1.0798500000000404,0.17687096319380274,0.09411920206654728,0.1301529764348387,0.18788373231595862,0.19302263694343083,0.2521074607353458
-1.0698500000000406,0.17408340817714765,0.09035488532102094,0.12918539113351382,0.1895125514195536,0.19420824851524712,0.24381996972647907
-1.0598500000000408,0.16835504747104704,0.0868086413737821,0.14942601330854322,0.19369513123447707,0.20047560713090365,0.246215489694007
-1.049850000000041,0.16262668676494646,0.08326239742654323,0.16966663548357264,0.19787771104940055,0.20674296574656015,0.24861100966153496
-1.0398500000000412,0.15708069078052544,0.07977255637896687,0.18891503203640747,0.2020084218542854,0.2129895753749369,0.2507486188634717
-1.0298500000000415,0.1565627506944554,0.07783782385084598,0.18080635071682477,0.20470902995364532,0.2186641057825303,0.24577525981324067
-1.0198500000000417,0.15604481060838535,0.07590309132272513,0.1726976693972421,0.20740963805300522,0.2243386361901237,0.2408019007630096
-1.0098500000000419,0.15548123975007788,0.07398442934620032,0.16420054197202555,0.21000019272960105,0.23003799828519172,0.23584206542019057
-0.9998500000000421,0.15268176105165857,0.07285322439805168,0.13666955536667366,0.2071981296896026,0.23695411306677816,0.2315448917407034
-0.9898500000000423,0.14988228235323928,0.07172201944990304,0.10913856876132179,0.20439606664960414,0.24387022784836462,0.2272477180612162
-0.9798500000000425,0.14702737587586662,0.07060230060271849,0.08172730998234559,0.201567114856917,0.2507495240313518,0.22296537837629735
-0.9698500000000427,0.13314234137734463,0.07176831584934273,0.07814188867249923,0.1933873012746074,0.2503019190868236,0.22163500361301228
-0.959850000000043,0.11925730687882263,0.07293433109596696,0.07455646736265284,0.18520748769229783,0.24985431414229542,0.22030462884972724
-0.9498500000000432,0.10537227238030066,0.0741003463425912,0.07097104605280646,0.17702767410998826,0.2494067091977672,0.2189742540864422
-0.9398500000000434,0.10099999962815705,0.07494834094337802,0.06606697740181648,0.16959889786862278,0.2402779624126197,0.21903200375599138
-0.9298500000000436,0.0967247860675277,0.07579309076335428,0.06114945452499431,0.1621777844994129,0.2310606414961174,0.21910391652967
-0.9198500000000438,0.09244957250689832,0.07663784058333055,0.05623193164817213,0.154756671130203,0.22184332057961506,0.2191758293033486
-0.909850000000044,0.09425930792218146,0.07567726258204956,0.055626056573700955,0.1545088202347213,0.21297698528863584,0.21774410226330346
-0.8998500000000442,0.0962263481325203,0.07467001422674334,0.05513164387575686,0.15444640862357503,0.20411972348736193,0.21627350394370087
-0.8898500000000444,0.09819338834285916,0.07366276587143711,0.05463723117781277,0.15438399701242878,0.19526246168608802,0.21480290562409826
-0.8798500000000447,0.0995728204455534,0.07008958396224932,0.05653232837237957,0.15317964947968296,0.19476274257038836,0.20526168744408857
-0.8698500000000449,0.1009275775386188,0.06640865262904012,0.05852776655754684,0.15192734944339878,0.19461397580465994,0.19538156546037794
-0.8598500000000451,0.10228233463168421,0.06272772129583096,0.06052320474271409,0.15067504940711463,0.1944652090389315,0.18550144347666733
-0.8498500000000453,0.09910939672993034,0.05818014588135472,0.06006475032297066,0.14671533056827912,0.19922684673588292,0.17843569162265896
-0.8398500000000455,0.09567142068566019,0.05358183963412925,0.05946265214217791,0.1425971272795717,0.204275925278404,0.17153468483924017
-0.8298500000000457,0.09223344464139004,0.04898353338690378,0.058860553961385176,0.13847892399086423,0.20932500382092503,0.16463367805582138
-0.8198500000000459,0.08824463892412233,0.04736030203118463,0.055902535219874316,0.1348654296942602,0.2046297695455358,0.16453716382760444
-0.8098500000000461,0.08421411805089321,0.04596237755194639,0.0527660990864894,0.13129015776539132,0.19919658386908287,0.16495596400980025
-0.7998500000000464,0.0801835971776641,0.04456445307270816,0.049629662953104475,0.12771488583652238,0.19376339819262997,0.1653747641919961
-0.7898500000000466,0.07964819283489513,0.043897354760631314,0.04724062267720246,0.12507594315298237,0.1833101568248675,0.1655331348134319
-0.7798500000000468,0.07943955991188785,0.043298584100053654,0.04492145921466137,0.1225245413666325,0.17238757181398595,0.16566715690840925
-0.769850000000047,0.07923092698888057,0.042699813439475987,0.04260229575212029,0.11997313958028262,0.16146498680310437,0.16580117900338662
-0.7598500000000472,0.0769875019271016,0.04093453637678954,0.04216742670285048,0.11941971365059213,0.15069188991279078,0.16180859824454896
