V,I_0,I_1,I_2,I_3,I_4,I_5
-1.2798500000000361,-4.287430734015185e-10,-2.8037346720487884e-10,-3.9481976839067353e-10,-4.45797867451141e-10,-6.086402218966936e-10,-7.498280460488326e-10
-1.2698500000000363,-4.211311080264606e-10,-2.7300027927957216e-10,-3.822601131331613e-10,-4.4496638105266676e-10,-5.880105622307901e-10,-7.131317088469096e-10
-1.2598500000000366,-4.135191426514027e-10,-2.656270913542655e-10,-3.697004578756491e-10,-4.441348946541925e-10,-5.673809025648867e-10,-6.764353716449866e-10
-1.2498500000000368,-4.058645463524044e-10,-2.573696960131925e-10,-3.584040703133776e-10,-4.43376646968903e-10,-5.483831639582554e-10,-6.439567991746413e-10
-1.239850000000037,-3.979502339990381e-10,-2.437255335078197e-10,-3.548037604124158e-10,-4.4306458406820645e-10,-5.393274125144414e-10,-6.371736870201472e-10
-1.2298500000000372,-3.900359216456718e-10,-2.3008137100244695e-10,-3.512034505114541e-10,-4.427525211675099e-10,-5.302716610706273e-10,-6.303905748656532e-10
-1.2198500000000374,-3.807846719631897e-10,-2.1767556543124137e-10,-3.563248594678524e-10,-4.426413524177068e-10,-5.235238207928252e-10,-6.237092650733268e-10
-1.2098500000000376,-3.6225974588636647e-10,-2.1385963256240854e-10,-4.219445405003776e-10,-4.439236875400211e-10,-5.327848246353649e-10,-6.177341081741559e-10
-1.1998500000000378,-3.437348198095432e-10,-2.1004369969357572e-10,-4.875642215329028e-10,-4.452060226623354e-10,-5.420458284779045e-10,-6.117589512749849e-10
-1.189850000000038,-3.277836841420138e-10,-2.0602124077283743e-10,-5.372873852451046e-10,-4.4530200681535626e-10,-5.504927914440908e-10,-6.044422492621731e-10
-1.1798500000000383,-3.3265685269594405e-10,-2.0032779834116258e-10,-4.5839327245150737e-10,-4.3579933312553886e-10,-5.523534236831621e-10,-5.862712276931188e-10
-1.1698500000000385,-3.375300212498743e-10,-1.946343559094877e-10,-3.794991596579101e-10,-4.2629665943572145e-10,-5.542140559222333e-10,-5.681002061240644e-10
-1.1598500000000387,-3.4035593410445186e-10,-1.8933564795534027e-10,-3.077078913796325e-10,-4.1660044310768006e-10,-5.566910121380799e-10,-5.508947068972809e-10
-1.149850000000039,-3.2367904266431957e-10,-1.877973052872806e-10,-3.035805629608598e-10,-4.0506047848910654e-10,-5.650392651855756e-10,-5.428870784051749e-10
-1.139850000000039,-3.0700215122418733e-10,-1.8625896261922096e-10,-2.9945323454208716e-10,-3.935205138705331e-10,-5.733875182330711e-10,-5.34879449913069e-10
-1.1298500000000393,-2.9073805347773424e-10,-1.8467138108225493e-10,-2.9422783131294333e-10,-3.816281106645434e-10,-5.791995787154671e-10,-5.265084798576323e-10
-1.1198500000000395,-2.7922108320884556e-10,-1.825175525528354e-10,-2.7637456776385575e-10,-3.6568266370305117e-10,-5.558454246976566e-10,-5.139590818236691e-10
-1.1098500000000397,-2.677041129399569e-10,-1.8036372402341587e-10,-2.5852130421476817e-10,-3.497372167415589e-10,-5.324912706798461e-10,-5.014096837897057e-10
-1.09985000000004,-2.5678795854875965e-10,-1.7815101078412682e-10,-2.413833792842728e-10,-3.345808232903172e-10,-5.095262563875764e-10,-4.896312474444679e-10
-1.0898500000000402,-2.545143094756917e-10,-1.7509126364127448e-10,-2.3453532525266434e-10,-3.307746611026556e-10,-4.921588673784559e-10,-4.889427984685475e-10
-1.0798500000000404,-2.522406604026238e-10,-1.7203151649842215e-10,-2.2768727122105588e-10,-3.26968498914994e-10,-4.747914783693353e-10,-4.882543494926271e-10
-1.0698500000000406,-2.49901573064533e-10,-1.6894210472981436e-10,-2.2081822595946902e-10,-3.231042409091149e-10,-4.575842964929943e-10,-4.86775438836796e-10
-1.0598500000000408,-2.4631915869090124e-10,-1.6528906507180447e-10,-2.1355034732825856e-10,-3.1813616235700887e-10,-4.4342105013972753e-10,-4.702777562613734e-10
-1.049850000000041,-2.4273674431726943e-10,-1.616360254137946e-10,-2.0628246869704808e-10,-3.131680838049028e-10,-4.292578037864608e-10,-4.5378007368595084e-10
-1.0398500000000412,-2.3921018568923423e-10,-1.577713059067078e-10,-1.9943690526414457e-10,-3.079750174900415e-10,-4.1574005696781867e-10,-4.3736409741201066e-10
-1.0298500000000415,-2.372236497614068e-10,-1.4807027056007456e-10,-2.0423517515741143e-10,-2.9657871714417115e-10,-4.20019654463142e-10,-4.232008805935035e-10
-1.0198500000000417,-2.352371138335793e-10,-1.383692352134413e-10,-2.0903344505067832e-10,-2.8518241679830083e-10,-4.242992519584652e-10,-4.0903766377499644e-10
-1.0098500000000419,-2.3304873472030696e-10,-1.2873176391613468e-10,-2.135281591175771e-10,-2.738730966793064e-10,-4.282953141715668e-10,-3.949535386487613e-10
-0.9998500000000421,-2.209700395181181e-10,-1.2220893103649965e-10,-2.0314863768925223e-10,-2.6682580767814563e-10,-4.183981475528273e-10,-3.8474490644468184e-10
-0.9898500000000423,-2.0889134431592927e-10,-1.156860981568646e-10,-1.9276911626092738e-10,-2.597785186769849e-10,-4.0850098093408787e-10,-3.7453627424060243e-10
-0.9798500000000425,-1.9685474057331513e-10,-1.0919138789877307e-10,-1.824119831322834e-10,-2.5271894279223627e-10,-3.9858408015340913e-10,-3.6435621111247783e-10
-0.9698500000000427,-1.93194337293225e-10,-1.0829307933262271e-10,-1.7651012164394153e-10,-2.4321427707139803e-10,-3.8474008114345953e-10,-3.598613941042195e-10
-0.959850000000043,-1.8953393401313488e-10,-1.0739477076647236e-10,-1.7060826015559965e-10,-2.337096113505598e-10,-3.7089608213350993e-10,-3.553665770959612e-10
-0.9498500000000432,-1.8587353073304473e-10,-1.06496462200322e-10,-1.6470639866725777e-10,-2.2420494562972153e-10,-3.570520831235603e-10,-3.5087176008770284e-10
-0.9398500000000434,-1.8471680255954877e-10,-1.0313999064598026e-10,-1.5888458550026446e-10,-2.2111503281488936e-10,-3.3755415595594165e-10,-3.4543582297977287e-10
-0.9298500000000436,-1.8358561951039618e-10,-9.975843832975201e-11,-1.5306358907036175e-10,-2.1809057004993966e-10,-3.1799854147201117e-10,-3.3999028357564044e-10
-0.9198500000000438,-1.824544364612436e-10,-9.637688601352376e-11,-1.4724259264045904e-10,-2.1506610728498998e-10,-2.9844292698808063e-10,-3.34544744171508e-10
-0.909850000000044,-1.7499125939714334e-10,-9.130861838160776e-11,-1.437247234471588e-10,-2.1327426683508466e-10,-2.8570405343427994e-10,-3.2015270772741536e-10
-0.8998500000000442,-1.673643910638544e-10,-8.619674670171999e-11,-1.4026639344792172e-10,-2.1151429146760104e-10,-2.731414025635628e-10,-3.0552939130235514e-10
-0.8898500000000444,-1.5973752273056546e-10,-8.10848750218322e-11,-1.3680806344868462e-10,-2.0975431610011743e-10,-2.605787516928457e-10,-2.9090607487729496e-10
-0.8798500000000447,-1.5550242368506542e-10,-8.03154717911912e-11,-1.3539125591474734e-10,-2.0252413333833963e-10,-2.5638463936993786e-10,-2.8602379686032357e-10
-0.8698500000000449,-1.514097527966078e-10,-7.972841875178161e-11,-1.3406017658270756e-10,-1.9506424404533812e-10,-2.525419411384288e-10,-2.815505673458958e-10
-0.8598500000000451,-1.4731708190815015e-10,-7.9141365712372e-11,-1.3272909725066778e-10,-1.8760435475233664e-10,-2.486992429069198e-10,-2.7707733783146804e-10
-0.8498500000000453,-1.393125537689796e-10,-7.674116450114426e-11,-1.466854481849365e-10,-1.802580457664734e-10,-2.484157400198308e-10,-2.706715895128591e-10
-0.8398500000000455,-1.3107903684396898e-10,-7.423482685093038e-11,-1.6153668097990156e-10,-1.7291838544260367e-10,-2.4834058211269667e-10,-2.641527171444137e-10
-0.8298500000000457,-1.2284551991895837e-10,-7.172848920071651e-11,-1.7638791377486664e-10,-1.6557872511873396e-10,-2.482654242055626e-10,-2.5763384477596835e-10
-0.8198500000000459,-1.2563699758066526e-10,-7.064724066277644e-11,-1.709533029675687e-10,-1.5867060638744365e-10,-2.4077726251063224e-10,-2.494665499356722e-10
-0.8098500000000461,-1.2926341459151057e-10,-6.967391625727084e-11,-1.6398241484777182e-10,-1.517951689471599e-10,-2.3272770293844575e-10,-2.4117441759319615e-10
-0.7998500000000464,-1.328898316023559e-10,-6.870059185176524e-11,-1.5701152672797495e-10,-1.4491973150687615e-10,-2.2467814336625925e-10,-2.328822852507201e-10
-0.7898500000000466,-1.3674282049934113e-10,-6.259430039783059e-11,-1.5351600204215262e-10,-1.4371056424863824e-10,-2.1871388902722657e-10,-2.2417598588562606e-10
-0.7798500000000468,-1.4061699244309085e-10,-5.6008108798825736e-11,-1.5034540198576983e-10,-1.4303115762527584e-10,-2.1294459761596338e-10,-2.1543096450802684e-10
-0.769850000000047,-1.4449116438684054e-10,-4.9421917199820874e-11,-1.4717480192938702e-10,-1.4235175100191344e-10,-2.071753062047002e-10,-2.0668594313042762e-10
-0.7598500000000472,-1.3887786760233098e-10,-4.747397334065491e-11,-1.4209499634666432e-10,-1.413925876694856e-10,-1.9713580963435e-10,-2.0159451056679755e-10
-0.7498500000000474,-1.3220337518282864e-10,-4.604482837258529e-11,-1.368016416467971e-10,-1.4040213289283553e-10,-1.8661868059899368e-10,-1.969117404833814e-10
-0.7398500000000476,-1.255288827633263e-10,-4.461568340451567e-11,-1.315082869469299e-10,-1.3941167811618546e-10,-1.7610155156363737e-10,-1.9222897039996525e-10
-0.7298500000000478,-1.2100907987242992e-10,-4.2732437786065e-11,-1.2453769013615436e-10,-1.3254791352551555e-10,-1.7706743913010638e-10,-1.8407045744727622e-10
-0.7198500000000481,-1.1677091663499178e-10,-4.078983663257759e-11,-1.1734786086491971e-10,-1.2491644810430247e-10,-1.7953427278345115e-10,-1.7545762984543897e-10
-0.7098500000000483,-1.1253275339755362e-10,-3.8847235479090183e-11,-1.1015803159368507e-10,-1.172849826830894e-10,-1.8200110643679592e-10,-1.668448022436017e-10
-0.6998500000000485,-1.0779480766448438e-10,-3.928666096002104e-11,-1.075944390192902e-10,-1.1134878450857304e-10,-1.7193034189052784e-10,-1.692724549848671e-10
-0.6898500000000487,-1.0298171920487452e-10,-4.008422618687585e-11,-1.0572640509703227e-10,-1.056674712174717e-10,-1.599745387100034e-10,-1.733600534076059e-10
-0.6798500000000489,-9.816863074526468e-11,-4.088179141373067e-11,-1.0385837117477436e-10,-9.998615792637038e-11,-1.4801873552947898e-10,-1.7744765183034467e-10
-0.6698500000000491,-9.711336747867695e-11,-3.9486891381341493e-11,-1.0211250010789036e-10,-9.682765576879535e-11,-1.4025676600669584e-10,-1.6932765567968784e-10
-0.6598500000000493,-9.66995124457162e-11,-3.7717768175444547e-11,-1.003874805328282e-10,-9.409976220789858e-11,-1.332106252679477e-10,-1.591239937729188e-10
-0.6498500000000496,-9.628565741275544e-11,-3.59486449695476e-11,-9.866246095776606e-11,-9.137186864700184e-11,-1.2616448452919956e-10,-1.4892033186614977e-10
-0.6398500000000498,-9.205380675612584e-11,-3.481216707302897e-11,-9.486047828376525e-11,-8.664259203292704e-11,-1.2310755580713445e-10,-1.4257333350938168e-10
-0.62985000000005,-8.708984372210273e-11,-3.379700085602733e-11,-9.066023156181841e-11,-8.15295440766187e-11,-1.2081557073124727e-10,-1.3696586222354434e-10
-0.6198500000000502,-8.212588068807962e-11,-3.278183463902569e-11,-8.645998483987157e-11,-7.641649612031034e-11,-1.1852358565536007e-10,-1.3135839093770697e-10
-0.6098500000000504,-8.183662210121692e-11,-3.1549480767344016e-11,-8.583215392509258e-11,-7.452827084158574e-11,-1.1634604509640556e-10,-1.2650898987892569e-10
-0.5998500000000506,-8.254515566613681e-11,-3.027076928316441e-11,-8.59668371960952e-11,-7.33283677434298e-11,-1.1419293214396622e-10,-1.2182139509722697e-10
-0.5898500000000508,-8.32536892310567e-11,-2.8992057798984807e-11,-8.610152046709782e-11,-7.212846464527388e-11,-1.1203981919152687e-10,-1.1713380031552829e-10
-0.579850000000051,-8.08692484967548e-11,-2.799784824951983e-11,-7.91099157512173e-11,-6.964972693654974e-11,-1.1045381927858346e-10,-1.1332667523198886e-10
-0.5698500000000513,-7.775457526409593e-11,-2.7070807883654705e-11,-7.043583760450926e-11,-6.686906412198314e-11,-1.09001711319345e-10,-1.0972742371130969e-10
-0.5598500000000515,-7.463990203143705e-11,-2.6143767517789582e-11,-6.176175945780124e-11,-6.408840130741651e-11,-1.0754960336010653e-10,-1.0612817219063052e-10
-0.5498500000000517,-7.093795318151839e-11,-2.6051451032975087e-11,-5.481450763081411e-11,-6.678583718764872e-11,-1.0274157339932648e-10,-1.0588632508030816e-10
-0.5398500000000519,-6.708354494789769e-11,-2.6175832610750283e-11,-4.8315547659861364e-11,-7.090541205394163e-11,-9.706233103832031e-11,-1.0651607521018776e-10
-0.5298500000000521,-6.322913671427699e-11,-2.630021418852548e-11,-4.1816587688908615e-11,-7.502498692023454e-11,-9.138308867731415e-11,-1.0714582534006735e-10
-0.5198500000000523,-6.150471201560527e-11,-2.4803607756954506e-11,-3.9162118492085783e-11,-7.450296556159762e-11,-8.835370679569975e-11,-1.0605425250232575e-10
-0.5098500000000525,-6.038525952795686e-11,-2.284659743776384e-11,-3.759958735286857e-11,-7.266260690842353e-11,-8.607695606208124e-11,-1.0447377796909197e-10
-0.49985000000005275,-5.926580704030846e-11,-2.0889587118573173e-11,-3.603705621365136e-11,-7.082224825524944e-11,-8.380020532846271e-11,-1.0289330343585817e-10
-0.48985000000005297,-6.202750561857721e-11,-1.9915636812876445e-11,-3.4007223046674985e-11,-6.77307779331494e-11,-8.055330539314673e-11,-9.699983337955693e-11
-0.4798500000000532,-6.598942399495602e-11,-1.9245691187978447e-11,-3.18328798784418e-11,-6.42524097631717e-11,-7.700639335852772e-11,-8.977259853852361e-11
-0.4698500000000534,-6.995134237133483e-11,-1.8575745563080446e-11,-2.965853671020862e-11,-6.077404159319399e-11,-7.345948132390872e-11,-8.25453636974903e-11
-0.4598500000000536,-6.504164581392414e-11,-1.7929038456370614e-11,-2.967547010054041e-11,-5.807494208509381e-11,-6.899727590267048e-11,-7.791529355589035e-11
-0.4498500000000538,-5.715420538991183e-11,-1.7290131322441404e-11,-3.042790208735012e-11,-5.5637402901202783e-11,-6.422785366820406e-11,-7.41569577391016e-11
-0.43985000000005403,-4.9266764965899526e-11,-1.6651224188512194e-11,-3.1180334074159826e-11,-5.319986371731175e-11,-5.945843143373765e-11,-7.039862192231284e-11
-0.42985000000005424,-4.6073984538544004e-11,-1.6449372784700492e-11,-2.8946386607799698e-11,-4.9924686650123524e-11,-5.723955294180476e-11,-6.744221021580978e-11
-0.41985000000005446,-4.458602611656467e-11,-1.64062340942292e-11,-2.5627963287641237e-11,-4.6345329195644486e-11,-5.5946880629029096e-11,-6.477700977291906e-11
-0.40985000000005467,-4.309806769458533e-11,-1.6363095403757906e-11,-2.2309539967482772e-11,-4.276597174116545e-11,-5.465420831625343e-11,-6.211180933002834e-11
-0.3998500000000549,-4.094627200933361e-11,-1.5715341805596434e-11,-2.1269866133353914e-11,-4.1737284816082355e-11,-5.147728023322781e-11,-5.99694228334897e-11
-0.3898500000000551,-3.8534392552869314e-11,-1.4830707071012703e-11,-2.1122980024116772e-11,-4.170792113949529e-11,-4.756212250602723e-11,-5.8031868801672163e-11
-0.3798500000000553,-3.6122513096405015e-11,-1.3946072336428971e-11,-2.0976093914879627e-11,-4.167855746290822e-11,-4.3646964778826643e-11,-5.6094314769854624e-11
-0.3698500000000555,-3.3509832684883804e-11,-1.3007282150459853e-11,-2.1082605319813032e-11,-4.019540276129288e-11,-4.1697248046405146e-11,-5.355258069040715e-11
-0.35985000000005574,-3.081252187794545e-11,-1.2045667385476955e-11,-2.12959146820365e-11,-3.8099527322033867e-11,-4.0575894149758296e-11,-5.075620640608829e-11
-0.34985000000005595,-2.81152110710071e-11,-1.1084052620494058e-11,-2.1509224044259972e-11,-3.600365188277485e-11,-3.9454540253111445e-11,-4.795983212176943e-11
-0.33985000000005616,-2.7240068063935528e-11,-9.804414437114652e-12,-2.0215904078185034e-11,-3.3964317484423445e-11,-3.730028450189064e-11,-4.558018296542259e-11
-0.3298500000000564,-2.718971803544228e-11,-8.380824921406745e-12,-1.8240617670055992e-11,-3.195057603834873e-11,-3.467849211805268e-11,-4.338916185945269e-11
-0.3198500000000566,-2.713936800694903e-11,-6.957235405698839e-12,-1.626533126192695e-11,-2.993683459227402e-11,-3.205669973421472e-11,-4.1198140753482784e-11
-0.3098500000000568,-2.6417497666963822e-11,-6.419743618070898e-12,-1.4572902918337683e-11,-2.85091081953479e-11,-3.019937681011096e-11,-3.9301526157736885e-11
-0.299850000000057,-2.536979087105989e-11,-6.312205978328272e-12,-1.3017723542055005e-11,-2.7365729216455018e-11,-2.8712991317318042e-11,-3.7547764089679475e-11
-0.28985000000005723,-2.4322084075155964e-11,-6.204668338585645e-12,-1.1462544165772326e-11,-2.6222350237562136e-11,-2.722660582452513e-11,-3.5794002021622065e-11
-0.27985000000005744,-2.3579983077023156e-11,-5.900591417746358e-12,-1.0182688406108651e-11,-2.4534620820161965e-11,-2.5302070349646542e-11,-3.376106306106323e-11
-0.26985000000005765,-2.299658165604141e-11,-5.4944526216707444e-12,-9.045806836908012e-12,-2.2564212916152058e-11,-2.315000575917893e-11,-3.158314892296046e-11
-0.25985000000005787,-2.2413180235059666e-11,-5.088313825595131e-12,-7.908925267707375e-12,-2.059380501214215e-11,-2.0997941168711314e-11,-2.940523478485769e-11
-0.24985000000005808,-2.1143868920478114e-11,-4.7930287728680275e-12,-7.479993384696285e-12,-1.9033926010720415e-11,-1.951286179033355e-11,-2.72866488105363e-11
-0.2398500000000583,-1.949406530172587e-11,-4.559237214587047e-12,-7.443779859954485e-12,-1.7701778216461547e-11,-1.8397776696283625e-11,-2.5200973733039743e-11
-0.2298500000000585,-1.7844261682973626e-11,-4.325445656306067e-12,-7.407566335212687e-12,-1.636963042220268e-11,-1.7282691602233698e-11,-2.3115298655543188e-11
-0.21985000000005872,-1.6417469247509186e-11,-4.11458499485117e-12,-7.284830948565593e-12,-1.518379906532578e-11,-1.6322601869598302e-11,-2.1899772066455924e-11
-0.20985000000005893,-1.5122722440235823e-11,-3.917301790058961e-12,-7.110865693357147e-12,-1.4084602134597138e-11,-1.5454285381528273e-11,-2.119946315424739e-11
-0.19985000000005915,-1.3827975632962461e-11,-3.720018585266753e-12,-6.9369004381487e-12,-1.2985405203868496e-11,-1.4585968893458243e-11,-2.0499154242038853e-11
-0.18985000000005936,-1.236425936518159e-11,-3.4757093663532633e-12,-6.568899498466426e-12,-1.1981855345272665e-11,-1.3601628101324917e-11,-1.930577418815789e-11
-0.17985000000005957,-1.0793869066049918e-11,-3.2017116197637696e-12,-6.0783996845700486e-12,-1.1038689527323363e-11,-1.254403868655926e-11,-1.7801107785448228e-11
-0.1698500000000598,-9.223478766918247e-12,-2.927713873174276e-12,-5.5878998706736705e-12,-1.009552370937406e-11,-1.1486449271793603e-11,-1.6296441382738565e-11
-0.15985000000006,-8.107456163307717e-12,-2.665064414821359e-12,-5.1444106494084724e-12,-9.4724830275371e-12,-1.0873518965154856e-11,-1.519231891592843e-11
-0.1498500000000602,-7.297005144198945e-12,-2.4100469128157258e-12,-4.732537014859227e-12,-9.064733058585203e-12,-1.0559631019081894e-11,-1.4357570452512197e-11
-0.13985000000006043,-6.486554125090174e-12,-2.1550294108100926e-12,-4.320663380309983e-12,-8.656983089633305e-12,-1.0245743073008932e-11,-1.3522821989095962e-11
-0.12985000000006064,-6.007972679316767e-12,-1.9207428116655215e-12,-3.840913232058385e-12,-8.152835311679552e-12,-9.589585534456385e-12,-1.2689443138373983e-11
-0.11985000000006085,-5.766863868715134e-12,-1.7012904200755292e-12,-3.3125933568108093e-12,-7.579709104946123e-12,-8.68851352167706e-12,-1.1857044327890103e-11
-0.10985000000006107,-5.525755058113501e-12,-1.4818380284855369e-12,-2.7842734815632337e-12,-7.006582898212693e-12,-7.787441508897736e-12,-1.1024645517406224e-11
-0.09985000000006128,-5.133442196245283e-12,-1.3406802898868503e-12,-2.5019767099502096e-12,-6.2936603826201856e-12,-6.955694603472394e-12,-9.961042450342783e-12
-0.08985000000006149,-4.626035303100124e-12,-1.2591191504845104e-12,-2.4069486692169025e-12,-5.474327221218591e-12,-6.176716826964168e-12,-8.721450514494247e-12
-0.0798500000000617,-4.118628409954965e-12,-1.1775580110821708e-12,-2.3119206284835953e-12,-4.654994059816996e-12,-5.3977390504559436e-12,-7.48185857864571e-12
-0.06985000000006192,-3.712461238735695e-12,-1.0335061597074996e-12,-2.1936657076371524e-12,-3.938018189828589e-12,-4.479587409411176e-12,-6.296953652256608e-12
-0.05985000000006213,-3.388227354324063e-12,-8.388805875694439e-13,-2.0566132773373615e-12,-3.3038800554114914e-12,-3.4488023874929675e-12,-5.15630691174016e-12
-0.049850000000062344,-3.0639934699124306e-12,-6.442550154313882e-13,-1.9195608470375702e-12,-2.6697419209943934e-12,-2.418017365574759e-12,-4.015660171223713e-12
-0.03985000000006256,-2.5601729057525e-12,-4.92821118426765e-13,-1.6789532853261909e-12,-2.0819831416888626e-12,-1.7091098833825141e-12,-3.0641814798179987e-12
-0.02985000000006277,-1.901905057926652e-12,-3.78532720802658e-13,-1.3492867311627928e-12,-1.534111315164006e-12,-1.2770219946780444e-12,-2.275390195866346e-12
-0.019850000000062984,-1.243637210100804e-12,-2.6424432317855093e-13,-1.0196201769993942e-12,-9.862394886391492e-13,-8.449341059735749e-13,-1.4865989119146933e-12
-0.009850000000063197,-6.902184200020576e-13,-1.4879159744515214e-13,-6.401501051953042e-13,-5.113793517271323e-13,-4.3029571107785195e-13,-7.924491012608577e-13
0.00014999999993658975,-2.3259942439775295e-13,-3.227503388609963e-14,-2.1517493436117017e-13,-1.0322944581029672e-13,-3.1600787274267174e-14,-1.8477249207518004e-13
0.010149999999936377,2.2501957120655147e-13,8.424152967295285e-14,2.098002364729637e-13,3.049204601065389e-13,3.6709413652931756e-13,4.2290411711049743e-13
0.020149999999936163,5.942429812217758e-13,1.9379678828955733e-13,5.849373080690044e-13,6.913744213163704e-13,7.921712449789974e-13,1.0397566972491502e-12
0.03014999999993595,8.776766186046916e-13,2.9659595423188505e-13,9.117054574663933e-13,1.0567720124478417e-12,1.2428528178060439e-12,1.6655147499460803e-12
0.04014999999993574,1.1611102559876073e-12,3.9939512017421266e-13,1.238473606863782e-12,1.4221696035793129e-12,1.69353439063309e-12,2.2912728026430103e-12
0.050149999999935524,1.4936937815913106e-12,5.207039056328684e-13,1.4429030412187158e-12,1.7578151661892044e-12,2.11694057621338e-12,2.840798140365116e-12
0.06014999999993531,1.876944413737488e-12,6.610936879776534e-13,1.5212172607947107e-12,2.0627902786001866e-12,2.5122294048342654e-12,3.3117375192687466e-12
0.0701499999999351,2.2601950458836653e-12,8.014834703224384e-13,1.5995314803707056e-12,2.3677653910111687e-12,2.9075182334551513e-12,3.782676898172377e-12
0.08014999999993488,2.550374645222427e-12,9.739228176564028e-13,1.8079226987142295e-12,2.7290914024998445e-12,3.4645193482505383e-12,4.457711813862784e-12
0.09014999999993467,2.7386427017737677e-12,1.1814560122937653e-12,2.1587465002760637e-12,3.152120898834864e-12,4.198593265126309e-12,5.356228627223826e-12
0.10014999999993446,2.9269107583251085e-12,1.3889892069311278e-12,2.5095703018378983e-12,3.575150395169883e-12,4.932667182002079e-12,6.254745440584869e-12
0.11014999999993424,3.1153662949948333e-12,1.5905121749953349e-12,2.9429022799106e-12,3.953394783102956e-12,5.7160761668872765e-12,6.9900912484971615e-12
0.12014999999993403,3.3040398893319987e-12,1.7850446632229184e-12,3.472199316410871e-12,4.2795497209206e-12,6.556866648786034e-12,7.53565325880593e-12
0.13014999999993382,3.492713483669164e-12,1.9795771514505023e-12,4.001496352911141e-12,4.605704658738244e-12,7.397657130684793e-12,8.081215269114698e-12
0.1401499999999336,3.691689165969532e-12,2.2266165635887043e-12,4.842464284437159e-12,4.950660263792066e-12,7.988583552443493e-12,8.711259137208983e-12
0.1501499999999334,3.903399629634414e-12,2.538561672369501e-12,6.068699816085834e-12,5.318856049633987e-12,8.270644025076235e-12,9.445734067434497e-12
0.16014999999993318,4.1151100932992965e-12,2.8505067811502974e-12,7.29493534773451e-12,5.687051835475908e-12,8.552704497708977e-12,1.0180208997660013e-11
0.17014999999993297,4.435993441181315e-12,3.0688782438380977e-12,7.952576372488322e-12,6.331615329893618e-12,9.59966582390235e-12,1.0908112388258409e-11
0.18014999999993275,4.900360429305413e-12,3.164267818958987e-12,7.862925519263888e-12,7.339403128186522e-12,1.1651920357105517e-11,1.1627378941656292e-11
0.19014999999993254,5.364727417429512e-12,3.259657394079877e-12,7.773274666039452e-12,8.347190926479427e-12,1.3704174890308685e-11,1.2346645495054174e-11
0.20014999999993233,5.883539676033227e-12,3.4312013079071795e-12,7.390348860655729e-12,9.169088149121676e-12,1.4700365605661078e-11,1.315900718149212e-11
0.2101499999999321,6.478470861952286e-12,3.709215196475664e-12,6.597400760035514e-12,9.731095190451349e-12,1.4220092997694257e-11,1.4101523454414156e-11
0.2201499999999319,7.073402047871343e-12,3.987229085044149e-12,5.804452659415299e-12,1.029310223178102e-11,1.3739820389727437e-11,1.5044039727336193e-11
0.2301499999999317,7.673947994419212e-12,4.329467293895685e-12,5.429704032557073e-12,1.0886245209566038e-11,1.4197880652495843e-11,1.5458219106079316e-11
0.24014999999993147,8.282846246579326e-12,4.76724317322074e-12,5.6770531303674224e-12,1.1525704829144148e-11,1.6051769414556762e-11,1.5086464497936974e-11
0.25014999999993126,8.891744498739441e-12,5.205019052545795e-12,5.9244022281777716e-12,1.2165164448722258e-11,1.7905658176617685e-11,1.471470988979463e-11
0.26014999999993105,9.627448346061853e-12,5.613043545790539e-12,6.324240822646784e-12,1.2916199154006338e-11,1.945114133684653e-11,1.5046898837443047e-11
0.27014999999993083,1.056409432415775e-11,5.9739225885148185e-12,6.965721470370228e-12,1.3844041005964794e-11,2.0507910424992837e-11,1.6494589966709043e-11
0.2801499999999306,1.1500740302253645e-11,6.334801631239098e-12,7.607202118093672e-12,1.4771882857923247e-11,2.156467951313914e-11,1.7942281095975036e-11
0.2901499999999304,1.2971790255052939e-11,6.842955056738139e-12,8.116405131594743e-12,1.538625341872185e-11,2.2844202939288745e-11,1.970088369620391e-11
0.3001499999999302,1.534577882248017e-11,7.599945941252401e-12,8.402109463490197e-12,1.5470977220207704e-11,2.4500096121053824e-11,2.198480793727381e-11
0.31014999999993,1.7719767389907407e-11,8.356936825766665e-12,8.68781379538565e-12,1.5555701021693557e-11,2.6155989302818907e-11,2.426873217834371e-11
0.32014999999992977,1.9314603632123705e-11,9.174822739806425e-12,8.784975462588177e-12,1.5963145411138975e-11,2.7664732636989507e-11,2.6547705990386182e-11
0.33014999999992956,1.95042571134106e-11,1.0102531397033603e-11,8.542104900464467e-12,1.695260873593829e-11,2.8908094706903244e-11,2.8817751820949982e-11
0.34014999999992934,1.9693910594697495e-11,1.1030240054260779e-11,8.299234338340757e-12,1.7942072060737606e-11,3.0151456776816985e-11,3.108779765151378e-11
0.35014999999992913,1.982919307895248e-11,1.1902140852889452e-11,8.23545327515849e-12,1.9245366750665694e-11,3.189632107176109e-11,3.338879039413955e-11
0.3601499999999289,1.985972745859163e-11,1.2666525370228827e-11,8.51669596719092e-12,2.1153271296229647e-11,3.460735134489625e-11,3.574940371683858e-11
0.3701499999999287,1.989026183823078e-11,1.3430909887568203e-11,8.797938659223352e-12,2.3061175841793603e-11,3.7318381618031416e-11,3.811001703953761e-11
0.3801499999999285,2.0716021913013197e-11,1.417408043473436e-11,9.428863947333889e-12,2.578776484860811e-11,4.122106093151735e-11,4.058874008911712e-11
0.3901499999999283,2.3181417576059146e-11,1.4873510971137782e-11,1.0780782071349649e-11,3.020235788550232e-11,4.758074105271386e-11,4.331098760312986e-11
