Experiment	bias spectroscopy	
Saved Date	07.02.2025 22:14:56	
User		
Date		
X (m)	-974.095E-9	
Y (m)	612.279E-9	
Z (m)	-323.004E-9	
Z offset (m)	0E+0	
Settling time (s)	100E-6	
Integration time (s)	20E-3	
Z-Ctrl hold	TRUE	
Final Z (m)	-324.252E-9	
Start time	07.02.2025 22:14:16	
Filter type	None	
Order		
Cutoff frq		
Z (m)	-324.21082E-9	

[DATA]
Bias calc (V)	Current [AVG] (A)	Input 2 [AVG] (V)	Input 3 [AVG] (V)	Input 4 [AVG] (V)	Input 5 [AVG] (V)	Input 6 [AVG] (V)	Input 7 [AVG] (V)	Input 8 [AVG] (V)	Bias [AVG] (V)	Output 2 [AVG] (V)	Output 3 [AVG] (V)	Output 4 [AVG] (V)	X [AVG] (m)	Y [AVG] (m)	Z [AVG] (m)	Output 8 [AVG] (V)	Fast Output 1 [AVG] (V)	OC D1 Phase [AVG] (deg)	OC D1 Amplitude [AVG] (m)	OC M1 Freq. Shift [AVG] (Hz)	OC M1 Excitation [AVG] (V)	OC D1 X [AVG] (m)	OC D1 Y [AVG] (m)	OC D2 Phase [AVG] (deg)	Current [00001] (A)	Input 2 [00001] (V)	Input 3 [00001] (V)	Input 4 [00001] (V)	Input 5 [00001] (V)	Input 6 [00001] (V)	Input 7 [00001] (V)	Input 8 [00001] (V)	Bias [00001] (V)	Output 2 [00001] (V)	Output 3 [00001] (V)	Output 4 [00001] (V)	X [00001] (m)	Y [00001] (m)	Z [00001] (m)	Output 8 [00001] (V)	Fast Output 1 [00001] (V)	OC D1 Phase [00001] (deg)	OC D1 Amplitude [00001] (m)	OC M1 Freq. Shift [00001] (Hz)	OC M1 Excitation [00001] (V)	OC D1 X [00001] (m)	OC D1 Y [00001] (m)	OC D2 Phase [00001] (deg)	Current [00002] (A)	Input 2 [00002] (V)	Input 3 [00002] (V)	Input 4 [00002] (V)	Input 5 [00002] (V)	Input 6 [00002] (V)	Input 7 [00002] (V)	Input 8 [00002] (V)	Bias [00002] (V)	Output 2 [00002] (V)	Output 3 [00002] (V)	Output 4 [00002] (V)	X [00002] (m)	Y [00002] (m)	Z [00002] (m)	Output 8 [00002] (V)	Fast Output 1 [00002] (V)	OC D1 Phase [00002] (deg)	OC D1 Amplitude [00002] (m)	OC M1 Freq. Shift [00002] (Hz)	OC M1 Excitation [00002] (V)	OC D1 X [00002] (m)	OC D1 Y [00002] (m)	OC D2 Phase [00002] (deg)	Current [00003] (A)	Input 2 [00003] (V)	Input 3 [00003] (V)	Input 4 [00003] (V)	Input 5 [00003] (V)	Input 6 [00003] (V)	Input 7 [00003] (V)	Input 8 [00003] (V)	Bias [00003] (V)	Output 2 [00003] (V)	Output 3 [00003] (V)	Output 4 [00003] (V)	X [00003] (m)	Y [00003] (m)	Z [00003] (m)	Output 8 [00003] (V)	Fast Output 1 [00003] (V)	OC D1 Phase [00003] (deg)	OC D1 Amplitude [00003] (m)	OC M1 Freq. Shift [00003] (Hz)	OC M1 Excitation [00003] (V)	OC D1 X [00003] (m)	OC D1 Y [00003] (m)	OC D2 Phase [00003] (deg)	Current [AVG] [bwd] (A)	Input 2 [AVG] [bwd] (V)	Input 3 [AVG] [bwd] (V)	Input 4 [AVG] [bwd] (V)	Input 5 [AVG] [bwd] (V)	Input 6 [AVG] [bwd] (V)	Input 7 [AVG] [bwd] (V)	Input 8 [AVG] [bwd] (V)	Bias [AVG] [bwd] (V)	Output 2 [AVG] [bwd] (V)	Output 3 [AVG] [bwd] (V)	Output 4 [AVG] [bwd] (V)	X [AVG] [bwd] (m)	Y [AVG] [bwd] (m)	Z [AVG] [bwd] (m)	Output 8 [AVG] [bwd] (V)	Fast Output 1 [AVG] [bwd] (V)	OC D1 Phase [AVG] [bwd] (deg)	OC D1 Amplitude [AVG] [bwd] (m)	OC M1 Freq. Shift [AVG] [bwd] (Hz)	OC M1 Excitation [AVG] [bwd] (V)	OC D1 X [AVG] [bwd] (m)	OC D1 Y [AVG] [bwd] (m)	OC D2 Phase [AVG] [bwd] (deg)	Current [00001] [bwd] (A)	Input 2 [00001] [bwd] (V)	Input 3 [00001] [bwd] (V)	Input 4 [00001] [bwd] (V)	Input 5 [00001] [bwd] (V)	Input 6 [00001] [bwd] (V)	Input 7 [00001] [bwd] (V)	Input 8 [00001] [bwd] (V)	Bias [00001] [bwd] (V)	Output 2 [00001] [bwd] (V)	Output 3 [00001] [bwd] (V)	Output 4 [00001] [bwd] (V)	X [00001] [bwd] (m)	Y [00001] [bwd] (m)	Z [00001] [bwd] (m)	Output 8 [00001] [bwd] (V)	Fast Output 1 [00001] [bwd] (V)	OC D1 Phase [00001] [bwd] (deg)	OC D1 Amplitude [00001] [bwd] (m)	OC M1 Freq. Shift [00001] [bwd] (Hz)	OC M1 Excitation [00001] [bwd] (V)	OC D1 X [00001] [bwd] (m)	OC D1 Y [00001] [bwd] (m)	OC D2 Phase [00001] [bwd] (deg)	Current [00002] [bwd] (A)	Input 2 [00002] [bwd] (V)	Input 3 [00002] [bwd] (V)	Input 4 [00002] [bwd] (V)	Input 5 [00002] [bwd] (V)	Input 6 [00002] [bwd] (V)	Input 7 [00002] [bwd] (V)	Input 8 [00002] [bwd] (V)	Bias [00002] [bwd] (V)	Output 2 [00002] [bwd] (V)	Output 3 [00002] [bwd] (V)	Output 4 [00002] [bwd] (V)	X [00002] [bwd] (m)	Y [00002] [bwd] (m)	Z [00002] [bwd] (m)	Output 8 [00002] [bwd] (V)	Fast Output 1 [00002] [bwd] (V)	OC D1 Phase [00002] [bwd] (deg)	OC D1 Amplitude [00002] [bwd] (m)	OC M1 Freq. Shift [00002] [bwd] (Hz)	OC M1 Excitation [00002] [bwd] (V)	OC D1 X [00002] [bwd] (m)	OC D1 Y [00002] [bwd] (m)	OC D2 Phase [00002] [bwd] (deg)	Current [00003] [bwd] (A)	Input 2 [00003] [bwd] (V)	Input 3 [00003] [bwd] (V)	Input 4 [00003] [bwd] (V)	Input 5 [00003] [bwd] (V)	Input 6 [00003] [bwd] (V)	Input 7 [00003] [bwd] (V)	Input 8 [00003] [bwd] (V)	Bias [00003] [bwd] (V)	Output 2 [00003] [bwd] (V)	Output 3 [00003] [bwd] (V)	Output 4 [00003] [bwd] (V)	X [00003] [bwd] (m)	Y [00003] [bwd] (m)	Z [00003] [bwd] (m)	Output 8 [00003] [bwd] (V)	Fast Output 1 [00003] [bwd] (V)	OC D1 Phase [00003] [bwd] (deg)	OC D1 Amplitude [00003] [bwd] (m)	OC M1 Freq. Shift [00003] [bwd] (Hz)	OC M1 Excitation [00003] [bwd] (V)	OC D1 X [00003] [bwd] (m)	OC D1 Y [00003] [bwd] (m)	OC D2 Phase [00003] [bwd] (deg)
2.0000000E+0	10.721203E-9	-10.000000E+0	-6.2193666E-3	-5.9292121E-3	-1.0645777E-3	-1.1284803E-3	-7.1543911E-3	2.1416483E+0	2.0000000E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	-974.09509E-9	612.27905E-9	-323.78696E-9	0.0000000E+0	0.0000000E+0	-10.719804E+0	64.127176E-6	0.0000000E+0	0.0000000E+0	-11.923729E-6	-5.8003789E-6	-11.010725E+0	3.4093306E-9	-10.000000E+0	-6.2495307E-3	-5.9264754E-3	-1.0538140E-3	-1.1251107E-3	-7.1830139E-3	679.97926E-3	2.0000000E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	-974.09509E-9	612.27905E-9	-323.53174E-9	0.0000000E+0	0.0000000E+0	1.3617067E+0	66.331617E-6	0.0000000E+0	0.0000000E+0	-13.785119E-6	-370.04648E-9	1.0729554E+0	26.779272E-9	-10.000000E+0	-6.2049218E-3	-5.8751642E-3	-1.0732689E-3	-1.1364747E-3	-7.1144979E-3	5.3517032E+0	2.0000000E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	-974.09509E-9	612.27905E-9	-324.82504E-9	0.0000000E+0	0.0000000E+0	-24.699392E+0	60.776012E-6	0.0000000E+0	0.0000000E+0	-10.194194E-6	-10.197191E-6	-24.990870E+0	1.9750057E-9	-10.000000E+0	-6.2036477E-3	-5.9859962E-3	-1.0666504E-3	-1.1238556E-3	-7.1656611E-3	393.26248E-3	2.0000000E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	-974.09509E-9	612.27905E-9	-323.00409E-9	0.0000000E+0	0.0000000E+0	-8.8217268E+0	65.273904E-6	0.0000000E+0	0.0000000E+0	-11.791875E-6	-6.8338991E-6	-9.1142607E+0	18.530764E-9	-10.000000E+0	-6.2141493E-3	-5.9458530E-3	-1.0697632E-3	-1.1311430E-3	-7.1668853E-3	3.7049353E+0	2.0000000E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	-974.09509E-9	612.27905E-9	-323.78696E-9	0.0000000E+0	0.0000000E+0	-14.846741E+0	61.068444E-6	0.0000000E+0	0.0000000E+0	-27.050628E-6	-4.8636371E-6	-15.136619E+0	4.8783524E-9	-10.000000E+0	-6.2410696E-3	-5.9397356E-3	-1.0662689E-3	-1.1827545E-3	-7.2147138E-3	973.63991E-3	2.0000000E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	-974.09509E-9	612.27905E-9	-323.53174E-9	0.0000000E+0	0.0000000E+0	-3.9259949E+0	57.669105E-6	0.0000000E+0	0.0000000E+0	-25.117184E-6	-5.4621114E-6	-4.2163835E+0	49.999617E-9	-10.000000E+0	-6.1622504E-3	-5.9544449E-3	-1.0676536E-3	-1.0114555E-3	-7.1275025E-3	9.9999237E+0	2.0000000E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	-974.09509E-9	612.27905E-9	-324.82504E-9	0.0000000E+0	0.0000000E+0	-15.850684E+0	59.751106E-6	0.0000000E+0	0.0000000E+0	-28.158283E-6	3.7417233E-6	-16.139463E+0	714.32305E-12	-10.000000E+0	-6.2391283E-3	-5.9433784E-3	-1.0753670E-3	-1.1992188E-3	-7.1584396E-3	141.24255E-3	2.0000000E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	-974.09509E-9	612.27905E-9	-323.00409E-9	0.0000000E+0	0.0000000E+0	-24.763542E+0	65.785120E-6	0.0000000E+0	0.0000000E+0	-27.876416E-6	-12.870523E-6	-25.054008E+0
1.9798995E+0	10.883734E-9	-10.000000E+0	-6.2116319E-3	-5.9258766E-3	-1.0425174E-3	-1.1177381E-3	-7.1525075E-3	2.1741707E+0	1.9798995E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	-974.09509E-9	612.27905E-9	-323.78696E-9	0.0000000E+0	0.0000000E+0	-18.215096E+0	61.472907E-6	0.0000000E+0	0.0000000E+0	-15.012272E-6	-10.053848E-6	-17.904013E+0	3.2422680E-9	-10.000000E+0	-6.1973571E-3	-5.9185447E-3	-1.0335159E-3	-1.0870056E-3	-7.1546133E-3	646.58695E-3	1.9798995E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	-974.09509E-9	612.27905E-9	-323.53174E-9	0.0000000E+0	0.0000000E+0	-14.675749E+0	60.889506E-6	0.0000000E+0	0.0000000E+0	-6.0730845E-6	-8.7661692E-6	-14.963241E+0	27.509882E-9	-10.000000E+0	-6.2577706E-3	-5.9091910E-3	-1.1032333E-3	-1.1710854E-3	-7.1728365E-3	5.4978423E+0	1.9798995E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	-974.09509E-9	612.27905E-9	-324.82504E-9	0.0000000E+0	0.0000000E+0	-29.762918E+0	63.081476E-6	0.0000000E+0	0.0000000E+0	-25.935798E-6	-11.715474E-6	-29.151724E+0	1.8990511E-9	-10.000000E+0	-6.1797677E-3	-5.9498940E-3	-990.80277E-6	-1.0951232E-3	-7.1300734E-3	378.08317E-3	1.9798995E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	-974.09509E-9	612.27905E-9	-323.00409E-9	0.0000000E+0	0.0000000E+0	-10.206622E+0	60.447728E-6	0.0000000E+0	0.0000000E+0	-13.027933E-6	-9.6799004E-6	-9.5970716E+0	18.022218E-9	-10.000000E+0	-6.1875675E-3	-5.9343339E-3	-1.0388781E-3	-1.0963745E-3	-7.1542319E-3	3.6032746E+0	1.9798995E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	-974.09509E-9	612.27905E-9	-323.78696E-9	0.0000000E+0	0.0000000E+0	-20.599941E+0	59.969068E-6	0.0000000E+0	0.0000000E+0	-12.754444E-6	-12.353791E-6	-20.291891E+0	3.4468168E-9	-10.000000E+0	-6.1730118E-3	-5.9136162E-3	-1.0408630E-3	-1.1390152E-3	-7.1837385E-3	687.48307E-3	1.9798995E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	-974.09509E-9	612.27905E-9	-323.53174E-9	0.0000000E+0	0.0000000E+0	-15.042768E+0	57.820889E-6	0.0000000E+0	0.0000000E+0	-7.0578035E-6	-6.1636074E-6	-15.336465E+0	49.999617E-9	-10.000000E+0	-6.1755218E-3	-5.9896545E-3	-1.0540657E-3	-1.0092201E-3	-7.1305963E-3	9.9999237E+0	1.9798995E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	-974.09509E-9	612.27905E-9	-324.82504E-9	0.0000000E+0	0.0000000E+0	-27.890636E+0	61.362633E-6	0.0000000E+0	0.0000000E+0	-12.716935E-6	-17.184349E-6	-26.384304E+0	620.21988E-12	-10.000000E+0	-6.2141684E-3	-5.8997306E-3	-1.0217056E-3	-1.1408882E-3	-7.1483613E-3	122.41731E-3	1.9798995E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	-974.09509E-9	612.27905E-9	-323.00409E-9	0.0000000E+0	0.0000000E+0	-18.866419E+0	60.723680E-6	0.0000000E+0	0.0000000E+0	-18.488594E-6	-13.713416E-6	-19.154903E+0
1.9597991E+0	20.658380E-9	-10.000000E+0	-6.2063485E-3	-5.9392573E-3	-1.0457153E-3	-1.1342303E-3	-7.1596056E-3	4.1296215E+0	1.9597991E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	-974.09509E-9	612.27905E-9	-323.78696E-9	0.0000000E+0	0.0000000E+0	-7.1898737E+0	58.601883E-6	0.0000000E+0	0.0000000E+0	-16.199188E-6	-829.07974E-9	-6.8817592E+0	2.8397491E-9	-10.000000E+0	-6.2494543E-3	-5.9533655E-3	-1.0617485E-3	-1.1223793E-3	-7.1880571E-3	566.11907E-3	1.9597991E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	-974.09509E-9	612.27905E-9	-323.53174E-9	0.0000000E+0	0.0000000E+0	-21.360353E+0	56.226854E-6	0.0000000E+0	0.0000000E+0	-16.240943E-6	1.7764806E-6	-19.853582E+0	26.137812E-9	-10.000000E+0	-6.2275697E-3	-5.9349327E-3	-1.0679321E-3	-1.1835021E-3	-7.1816328E-3	5.2235427E+0	1.9597991E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	-974.09509E-9	612.27905E-9	-324.82504E-9	0.0000000E+0	0.0000000E+0	5.2096939E+0	55.058139E-6	0.0000000E+0	0.0000000E+0	-12.212573E-6	2.1346941E-6	4.9198017E+0	32.997576E-9	-10.000000E+0	-6.1420212E-3	-5.9294738E-3	-1.0074654E-3	-1.0968094E-3	-7.1091270E-3	6.5992022E+0	1.9597991E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	-974.09509E-9	612.27905E-9	-323.00409E-9	0.0000000E+0	0.0000000E+0	-5.4189620E+0	64.520660E-6	0.0000000E+0	0.0000000E+0	-20.144049E-6	-6.3984139E-6	-5.7114968E+0	17.807213E-9	-10.000000E+0	-6.1958316E-3	-5.9313406E-3	-1.0577341E-3	-1.1143176E-3	-7.1721268E-3	3.5602927E+0	1.9597991E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	-974.09509E-9	612.27905E-9	-323.78696E-9	0.0000000E+0	0.0000000E+0	-12.438340E+0	58.171783E-6	0.0000000E+0	0.0000000E+0	-20.278942E-6	-2.7456369E-6	-11.529890E+0	2.8352221E-9	-10.000000E+0	-6.1979638E-3	-5.9178239E-3	-1.0708275E-3	-1.1701622E-3	-7.2158468E-3	565.21368E-3	1.9597991E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	-974.09509E-9	612.27905E-9	-323.53174E-9	0.0000000E+0	0.0000000E+0	2.1328087E+0	55.038701E-6	0.0000000E+0	0.0000000E+0	-20.447562E-6	4.3365344E-6	4.5413609E+0	49.999617E-9	-10.000000E+0	-6.1928332E-3	-5.9606018E-3	-1.0578384E-3	-1.0423965E-3	-7.1316794E-3	9.9999237E+0	1.9597991E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	-974.09509E-9	612.27905E-9	-324.82504E-9	0.0000000E+0	0.0000000E+0	-10.522543E+0	58.772919E-6	0.0000000E+0	0.0000000E+0	-18.363358E-6	-439.04043E-9	-10.814460E+0	586.79922E-12	-10.000000E+0	-6.1966972E-3	-5.9155961E-3	-1.0445366E-3	-1.1303939E-3	-7.1688537E-3	115.74043E-3	1.9597991E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	-974.09509E-9	612.27905E-9	-323.00409E-9	0.0000000E+0	0.0000000E+0	-28.925287E+0	60.703725E-6	0.0000000E+0	0.0000000E+0	-22.025904E-6	-12.134405E-6	-28.316572E+0
1.9396985E+0	15.981701E-9	-10.000000E+0	-6.2251179E-3	-5.9496285E-3	-1.0699336E-3	-1.1479607E-3	-7.1727983E-3	3.1940603E+0	1.9396985E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	-974.09509E-9	612.27905E-9	-323.78696E-9	0.0000000E+0	0.0000000E+0	2.0808394E+0	60.970367E-6	0.0000000E+0	0.0000000E+0	-18.841190E-6	1.2156883E-6	2.0883100E+0	2.9324949E-9	-10.000000E+0	-6.2260781E-3	-5.9363176E-3	-1.0616226E-3	-1.1388016E-3	-7.2061159E-3	584.65010E-3	1.9396985E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	-974.09509E-9	612.27905E-9	-323.53174E-9	0.0000000E+0	0.0000000E+0	11.235735E+0	63.664476E-6	0.0000000E+0	0.0000000E+0	-20.598825E-6	8.2080969E-6	11.841980E+0	21.891719E-9	-10.000000E+0	-6.2367134E-3	-5.9403116E-3	-1.0933419E-3	-1.1851769E-3	-7.1909903E-3	4.3746419E+0	1.9396985E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	-974.09509E-9	612.27905E-9	-324.82504E-9	0.0000000E+0	0.0000000E+0	6.6436973E+0	58.735503E-6	0.0000000E+0	0.0000000E+0	-15.698679E-6	453.91025E-9	6.3507185E+0	23.120890E-9	-10.000000E+0	-6.2125628E-3	-5.9722560E-3	-1.0548363E-3	-1.1199035E-3	-7.1212882E-3	4.6228890E+0	1.9396985E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	-974.09509E-9	612.27905E-9	-323.00409E-9	0.0000000E+0	0.0000000E+0	-11.636914E+0	60.511127E-6	0.0000000E+0	0.0000000E+0	-20.226065E-6	-5.0149424E-6	-11.927769E+0	17.719312E-9	-10.000000E+0	-6.2074303E-3	-5.9528705E-3	-1.0665093E-3	-1.1248653E-3	-7.1704392E-3	3.5427203E+0	1.9396985E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	-974.09509E-9	612.27905E-9	-323.78696E-9	0.0000000E+0	0.0000000E+0	-13.076934E+0	58.004760E-6	0.0000000E+0	0.0000000E+0	-8.5831161E-6	-4.1203975E-6	-13.069766E+0	2.6346445E-9	-10.000000E+0	-6.1840094E-3	-5.9077111E-3	-1.0655060E-3	-1.1546821E-3	-7.2100144E-3	525.11615E-3	1.9396985E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	-974.09509E-9	612.27905E-9	-323.53174E-9	0.0000000E+0	0.0000000E+0	-23.022583E+0	54.597254E-6	0.0000000E+0	0.0000000E+0	-12.243591E-6	-11.410588E-6	-22.413342E+0	49.999617E-9	-10.000000E+0	-6.2192534E-3	-5.9960098E-3	-1.0925445E-3	-1.0798416E-3	-7.1494980E-3	9.9999237E+0	1.9396985E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	-974.09509E-9	612.27905E-9	-324.82504E-9	0.0000000E+0	0.0000000E+0	-12.328194E+0	60.120750E-6	0.0000000E+0	0.0000000E+0	-16.820512E-6	-1.9245906E-6	-12.622619E+0	523.67422E-12	-10.000000E+0	-6.2190285E-3	-5.9548910E-3	-1.0414772E-3	-1.1400719E-3	-7.1518058E-3	103.12100E-3	1.9396985E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	-974.09509E-9	612.27905E-9	-323.00409E-9	0.0000000E+0	0.0000000E+0	-3.8800247E+0	59.296279E-6	0.0000000E+0	0.0000000E+0	3.3147558E-6	973.98606E-9	-4.1733389E+0
1.9195980E+0	8.7676328E-9	-10.000000E+0	-6.2188911E-3	-5.9384103E-3	-1.0658429E-3	-1.1240769E-3	-7.1705235E-3	1.7511108E+0	1.9195980E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	-974.09509E-9	612.27905E-9	-323.78696E-9	0.0000000E+0	0.0000000E+0	-5.0183892E+0	69.253758E-6	0.0000000E+0	0.0000000E+0	-27.653074E-6	-2.4827198E-6	-5.0089993E+0	2.7675389E-9	-10.000000E+0	-6.2561873E-3	-5.9361421E-3	-1.0719681E-3	-1.1510048E-3	-7.2047957E-3	551.66376E-3	1.9195980E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	-974.09509E-9	612.27905E-9	-323.53174E-9	0.0000000E+0	0.0000000E+0	-12.876616E+0	69.459711E-6	0.0000000E+0	0.0000000E+0	-28.744573E-6	-7.1494846E-6	-13.167471E+0	22.095508E-9	-10.000000E+0	-6.2103500E-3	-5.9085884E-3	-1.0835953E-3	-1.1392593E-3	-7.2069741E-3	4.4153991E+0	1.9195980E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	-974.09509E-9	612.27905E-9	-324.82504E-9	0.0000000E+0	0.0000000E+0	10.335260E+0	70.735769E-6	0.0000000E+0	0.0000000E+0	-32.768825E-6	2.4777844E-6	10.046038E+0	1.4398509E-9	-10.000000E+0	-6.1901361E-3	-5.9705009E-3	-1.0419654E-3	-1.0819664E-3	-7.0998003E-3	286.26963E-3	1.9195980E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	-974.09509E-9	612.27905E-9	-323.00409E-9	0.0000000E+0	0.0000000E+0	-12.513811E+0	67.565801E-6	0.0000000E+0	0.0000000E+0	-21.445821E-6	-2.7764588E-6	-11.905564E+0	17.473774E-9	-10.000000E+0	-6.2109525E-3	-5.9367041E-3	-1.0814628E-3	-1.1222216E-3	-7.1578813E-3	3.4936390E+0	1.9195980E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	-974.09509E-9	612.27905E-9	-323.78696E-9	0.0000000E+0	0.0000000E+0	-14.586753E+0	57.819594E-6	0.0000000E+0	0.0000000E+0	-13.169740E-6	-5.4618608E-6	-14.279633E+0	1.9406661E-9	-10.000000E+0	-6.2447432E-3	-5.9239538E-3	-1.1079673E-3	-1.1575737E-3	-7.2346190E-3	386.38580E-3	1.9195980E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	-974.09509E-9	612.27905E-9	-323.53174E-9	0.0000000E+0	0.0000000E+0	-5.3710423E+0	57.852812E-6	0.0000000E+0	0.0000000E+0	-20.286538E-6	1.6294315E-6	-5.6661406E+0	49.999617E-9	-10.000000E+0	-6.1592939E-3	-5.9353448E-3	-1.0634346E-3	-1.0674935E-3	-7.1097375E-3	9.9999237E+0	1.9195980E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	-974.09509E-9	612.27905E-9	-324.82504E-9	0.0000000E+0	0.0000000E+0	-10.970533E+0	53.215252E-6	0.0000000E+0	0.0000000E+0	-5.4723605E-6	1.2869849E-6	-10.364467E+0	481.03943E-12	-10.000000E+0	-6.2288209E-3	-5.9508132E-3	-1.0729866E-3	-1.1415977E-3	-7.1292878E-3	94.607145E-3	1.9195980E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	-974.09509E-9	612.27905E-9	-323.00409E-9	0.0000000E+0	0.0000000E+0	-27.418682E+0	62.390718E-6	0.0000000E+0	0.0000000E+0	-13.750320E-6	-19.301999E-6	-26.808290E+0
1.8994975E+0	7.9551592E-9	-10.000000E+0	-6.2196068E-3	-5.9491438E-3	-1.0537897E-3	-1.1170603E-3	-7.1694413E-3	1.5886928E+0	1.8994975E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	-974.09509E-9	612.27905E-9	-323.78696E-9	0.0000000E+0	0.0000000E+0	-2.9358437E+0	62.734056E-6	0.0000000E+0	0.0000000E+0	-11.842747E-6	-2.2390698E-6	-2.9297371E+0	3.4313326E-9	-10.000000E+0	-6.2345541E-3	-5.9065819E-3	-1.0540428E-3	-1.1014977E-3	-7.1368408E-3	684.36104E-3	1.8994975E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	-974.09509E-9	612.27905E-9	-323.53174E-9	0.0000000E+0	0.0000000E+0	9.6196241E+0	62.951032E-6	0.0000000E+0	0.0000000E+0	-6.9368912E-6	5.7420966E-6	9.3260698E+0	19.221304E-9	-10.000000E+0	-6.1953813E-3	-5.9212153E-3	-1.0631485E-3	-1.1304055E-3	-7.1894112E-3	3.8408155E+0	1.8994975E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	-974.09509E-9	612.27905E-9	-324.82504E-9	0.0000000E+0	0.0000000E+0	-26.003607E+0	62.033505E-6	0.0000000E+0	0.0000000E+0	-8.7593880E-6	-12.347536E-6	-26.297585E+0	1.2128422E-9	-10.000000E+0	-6.2288856E-3	-6.0196342E-3	-1.0441780E-3	-1.1192779E-3	-7.1820719E-3	240.90186E-3	1.8994975E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	-974.09509E-9	612.27905E-9	-323.00409E-9	0.0000000E+0	0.0000000E+0	7.5764513E+0	63.217631E-6	0.0000000E+0	0.0000000E+0	-19.831963E-6	-111.77048E-9	8.1823034E+0	17.297440E-9	-10.000000E+0	-6.2108752E-3	-5.9434702E-3	-1.0911000E-3	-1.1354828E-3	-7.1642967E-3	3.4583905E+0	1.8994975E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	-974.09509E-9	612.27905E-9	-323.78696E-9	0.0000000E+0	0.0000000E+0	-8.7285471E+0	59.038153E-6	0.0000000E+0	0.0000000E+0	-4.6111309E-6	-5.6371091E-6	-8.4216528E+0	1.4633796E-9	-10.000000E+0	-6.2101171E-3	-5.9055863E-3	-1.1037483E-3	-1.1656455E-3	-7.1967812E-3	290.97778E-3	1.8994975E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	-974.09509E-9	612.27905E-9	-323.53174E-9	0.0000000E+0	0.0000000E+0	-12.306542E+0	61.408566E-6	0.0000000E+0	0.0000000E+0	-9.3898207E-6	-6.3586294E-6	-11.700793E+0	49.999617E-9	-10.000000E+0	-6.1632232E-3	-5.9534647E-3	-1.0901298E-3	-1.0873375E-3	-7.1405983E-3	9.9999237E+0	1.8994975E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	-974.09509E-9	612.27905E-9	-324.82504E-9	0.0000000E+0	0.0000000E+0	-19.181473E+0	58.291134E-6	0.0000000E+0	0.0000000E+0	-5.9637500E-6	-12.879921E-6	-18.571447E+0	429.32419E-12	-10.000000E+0	-6.2592849E-3	-5.9713591E-3	-1.0794220E-3	-1.1534652E-3	-7.1555101E-3	84.270142E-3	1.8994975E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	-974.09509E-9	612.27905E-9	-323.00409E-9	0.0000000E+0	0.0000000E+0	5.3023734E+0	57.414763E-6	0.0000000E+0	0.0000000E+0	1.5201776E-6	2.3272230E-6	5.0072823E+0
