# Single Point Spectroscopy       
# 
# Sample                          Ges_au_teste
# Data set                        04/05/2023
# Creation Comment                
# Ramp start value                -1.500e+000 V
# Ramp end value                  1.500e+000 V
# Raster time                     1.000e-001 seconds
# Varied-Z spectroscopy           No
# Automatic ramp reversal         No
# Channel name and data unit      I(V) [A]
# Sample position                 8.203e+002, -1.143e+003 [nm]
# Averaged curves                 15
# 
# 
# Ramp value [V]                             I(V)
# --------------             --------------------
    -1.5000e+000             -1.323012296671e-009
    -1.4799e+000             -1.368178449038e-009
    -1.4597e+000             -1.199548450123e-009
    -1.4396e+000             -1.184217618509e-009
    -1.4195e+000             -1.128362821566e-009
    -1.3993e+000             -1.296463117741e-009
    -1.3792e+000             -1.290962799857e-009
    -1.3591e+000             -1.252123617981e-009
    -1.3389e+000             -1.266742235110e-009
    -1.3188e+000             -1.146087704880e-009
    -1.2987e+000             -9.414289258633e-010
    -1.2785e+000             -1.983353750252e-009
    -1.2584e+000             -1.307748608290e-009
    -1.2383e+000             -1.454587759153e-009
    -1.2181e+000             -1.095747026625e-009
    -1.1980e+000             -7.830278031912e-010
    -1.1779e+000             -1.354876800695e-009
    -1.1577e+000             -8.796340461164e-010
    -1.1376e+000             -1.187069267627e-009
    -1.1174e+000             -1.217526554916e-009
    -1.0973e+000             -7.621338522849e-010
    -1.0772e+000             -8.438831428616e-010
    -1.0570e+000             -9.873798632325e-010
    -1.0369e+000             -7.217979810510e-010
    -1.0168e+000             -6.647930654840e-010
    -9.9664e-001             -6.953801423499e-010
    -9.7651e-001             -6.380692831336e-010
    -9.5638e-001             -6.361562437005e-010
    -9.3624e-001             -6.697032051978e-010
    -9.1611e-001             -7.647615872474e-010
    -8.9597e-001             -8.729009598536e-010
    -8.7584e-001             -6.381347206500e-010
    -8.5570e-001             -8.765107227589e-010
    -8.3557e-001             -7.202330630030e-010
    -8.1544e-001             -1.459584270186e-009
    -7.9530e-001             -6.215272372032e-010
    -7.7517e-001             -3.719601792554e-010
    -7.5503e-001             -3.524487897161e-010
    -7.3490e-001             -3.540592969344e-010
    -7.1477e-001             -3.201932112453e-010
    -6.9463e-001             -2.575907519112e-010
    -6.7450e-001             -2.550776101351e-010
    -6.5436e-001             -2.477937322644e-010
    -6.3423e-001             -2.536040254927e-010
    -6.1409e-001             -2.931352633783e-010
    -5.9396e-001             -2.579325156228e-010
    -5.7383e-001             -2.136528710323e-010
    -5.5369e-001             -2.115073888570e-010
    -5.3356e-001             -1.795763618602e-010
    -5.1342e-001             -1.596777745042e-010
    -4.9329e-001             -1.489854083642e-010
    -4.7315e-001             -1.307471041573e-010
    -4.5302e-001             -1.485475042255e-010
    -4.3289e-001             -1.126294406798e-010
    -4.1275e-001             -1.273375304315e-010
    -3.9262e-001             -1.246220285630e-010
    -3.7248e-001             -1.445803160229e-010
    -3.5235e-001             -1.685594442463e-010
    -3.3221e-001             -1.232408627828e-010
    -3.1208e-001             -1.156938392594e-010
    -2.9195e-001             -8.365566220596e-011
    -2.7181e-001             -7.833521995999e-011
    -2.5168e-001             -6.065949231652e-011
    -2.3154e-001             -5.777434911380e-011
    -2.1141e-001             -5.709748949433e-011
    -1.9128e-001             -4.617454139466e-011
    -1.7114e-001             -3.656546077626e-011
    -1.5101e-001             -2.996805656779e-011
    -1.3087e-001             -2.597202623703e-011
    -1.1074e-001             -1.997425917598e-011
    -9.0604e-002             -1.767200607856e-011
    -7.0470e-002             -2.370776411481e-011
    -5.0336e-002             -1.372962830870e-011
    -3.0201e-002             -4.800973809487e-012
    -1.0067e-002             -5.954503868877e-014
     1.0067e-002              5.603281179736e-012
     3.0201e-002              9.202189520693e-012
     5.0336e-002              1.345717874366e-011
