# Single Point Spectroscopy       
# 
# Sample                          Polesi_dopada
# Data set                        18/01/2024
# Creation Comment                
# Ramp start value                -4.000e+000 V
# Ramp end value                  4.000e+000 V
# Raster time                     1.000e-001 seconds
# Varied-Z spectroscopy           No
# Automatic ramp reversal         No
# Channel name and data unit      I(V) [A]
# Sample position                 -3.611e+002, -8.701e+001 [nm]
# Averaged curves                 1-10
# 
# 
# Ramp value [V]                             I(V)
# --------------             --------------------
    -4.0000e+000             -8.632219262507e-010
    -3.9598e+000             -9.244697121575e-010
    -3.9196e+000             -9.075538833931e-010
    -3.8794e+000             -8.923820375230e-010
    -3.8392e+000             -1.086506596489e-009
    -3.7990e+000             -1.086439995677e-009
    -3.7588e+000             -1.074624499627e-009
    -3.7186e+000             -1.063721089897e-009
    -3.6784e+000             -1.039326180426e-009
    -3.6382e+000             -1.046318290985e-009
    -3.5980e+000             -1.023530707747e-009
    -3.5578e+000             -9.896387258615e-010
    -3.5176e+000             -9.979556794474e-010
    -3.4774e+000             -9.977787670904e-010
    -3.4372e+000             -9.735001182948e-010
    -3.3970e+000             -9.538681311680e-010
    -3.3568e+000             -9.562431932132e-010
    -3.3166e+000             -9.330458903959e-010
    -3.2764e+000             -8.825453351550e-010
    -3.2362e+000             -8.533064794687e-010
    -3.1960e+000             -8.254764074432e-010
    -3.1558e+000             -8.225670682344e-010
    -3.1156e+000             -7.849251421956e-010
    -3.0754e+000             -7.356548039738e-010
    -3.0352e+000             -7.165568778404e-010
    -2.9950e+000             -7.207993007941e-010
    -2.9548e+000             -6.679744268306e-010
    -2.9146e+000             -6.559804123476e-010
    -2.8744e+000             -6.314740694898e-010
    -2.8342e+000             -5.932263792321e-010
    -2.7940e+000             -5.778671445848e-010
    -2.7538e+000             -5.422866045618e-010
    -2.7136e+000             -5.192614146031e-010
    -2.6734e+000             -4.985516169846e-010
    -2.6332e+000             -4.956187520813e-010
    -2.5930e+000             -4.748504571123e-010
    -2.5528e+000             -4.297204671792e-010
    -2.5126e+000             -3.988430955068e-010
    -2.4724e+000             -3.913575600966e-010
    -2.4322e+000             -3.633788278268e-010
    -2.3920e+000             -3.515155316226e-010
    -2.3518e+000             -3.350873622012e-010
    -2.3116e+000             -3.265873245096e-010
    -2.2714e+000             -3.062403825413e-010
    -2.2312e+000             -2.896453310251e-010
    -2.1910e+000             -2.687396780693e-010
    -2.1508e+000             -2.531483032873e-010
    -2.1106e+000             -2.362269947335e-010
    -2.0704e+000             -2.197563739860e-010
    -2.0302e+000             -2.197913748127e-010
    -1.9899e+000             -2.017378443081e-010
    -1.9497e+000             -1.857518924480e-010
    -1.9095e+000             -1.709405357180e-010
    -1.8693e+000             -1.605874682136e-010
    -1.8291e+000             -1.468936940508e-010
    -1.7889e+000             -1.347185964173e-010
    -1.7487e+000             -1.246652791657e-010
    -1.7085e+000             -1.175964896308e-010
    -1.6683e+000             -1.047448627742e-010
    -1.6281e+000             -9.668768977256e-011
    -1.5879e+000             -8.853169095228e-011
    -1.5477e+000             -8.016362065892e-011
    -1.5075e+000             -7.585769005966e-011
    -1.4673e+000             -6.605198491906e-011
    -1.4271e+000             -6.418154113012e-011
    -1.3869e+000             -5.797219020697e-011
