# Single Point Spectroscopy       
# 
# Sample                          Polesi_dopada
# Data set                        18/01/2024
# Creation Comment                
# Ramp start value                -4.000e+000 V
# Ramp end value                  4.000e+000 V
# Raster time                     1.000e-001 seconds
# Varied-Z spectroscopy           No
# Automatic ramp reversal         No
# Channel name and data unit      I(V) [A]
# Sample position                 3.362e+002, -3.772e+002 [nm]
# Averaged curves                 1-10
# 
# 
# Ramp value [V]                             I(V)
# --------------             --------------------
    -2.1106e+000             -1.645663448015e-010
    -2.0704e+000             -1.650158313898e-010
    -2.0302e+000             -1.559132465449e-010
    -1.9899e+000             -1.493863575475e-010
    -1.9497e+000             -1.412251132245e-010
    -1.9095e+000             -1.256450981202e-010
    -1.8693e+000             -1.189474563856e-010
    -1.8291e+000             -1.100067586935e-010
    -1.7889e+000             -1.010398526788e-010
    -1.7487e+000             -9.545235375931e-011
    -1.7085e+000             -8.572864356789e-011
    -1.6683e+000             -7.442875344924e-011
    -1.6281e+000             -7.097903457018e-011
    -1.5879e+000             -6.402367262265e-011
    -1.5477e+000             -5.736842771098e-011
    -1.5075e+000             -5.530506361588e-011
    -1.4673e+000             -5.142052086863e-011
    -1.4271e+000             -4.754153037689e-011
    -1.3869e+000             -4.370032758676e-011
    -1.3467e+000             -3.658837219764e-011
    -1.3065e+000             -3.560880057985e-011
    -1.2663e+000             -3.436987396269e-011
    -1.2261e+000             -2.698453938495e-011
    -1.1859e+000             -2.415500363943e-011
    -1.1457e+000             -2.085128602023e-011
    -1.1055e+000             -1.836326434672e-011
    -1.0653e+000             -1.661484013929e-011
    -1.0251e+000             -1.582271026650e-011
    -9.8492e-001             -1.376799113334e-011
    -9.4472e-001             -1.042561606561e-011
    -9.0452e-001             -9.028625958007e-012
    -8.6432e-001             -8.190889259032e-012
    -8.2412e-001             -6.835396596150e-012
    -7.8392e-001             -6.624835396750e-012
    -7.4372e-001             -5.084300507769e-012
    -7.0352e-001             -4.307370556250e-012
    -6.6332e-001             -3.613347828604e-012
    -6.2312e-001             -2.789509731416e-012
    -5.8291e-001             -2.383263919904e-012
    -5.4271e-001             -2.026913638967e-012
    -5.0251e-001             -1.795478974156e-012
    -4.6231e-001             -1.288744461601e-012
    -4.2211e-001             -9.462422711126e-013
    -3.8191e-001             -6.646851585250e-013
    -3.4171e-001             -5.219554674226e-013
    -3.0151e-001             -2.904544776920e-013
    -2.6131e-001             -2.036181164675e-013
    -2.2111e-001             -9.295068972543e-014
    -1.8090e-001             -4.733833646355e-014
    -1.4070e-001              1.553246704596e-014
    -1.0050e-001              5.865103404695e-014
    -6.0302e-002              9.337719580390e-014
    -2.0101e-002              1.192784585720e-013
     2.0100e-002              1.427917171844e-013
     6.0301e-002              1.667188924230e-013
     1.0050e-001              1.979840295121e-013
     1.4070e-001              2.473193294612e-013
     1.8090e-001              3.008989636578e-013
     2.2111e-001              3.686389681316e-013
     2.6131e-001              4.488247208941e-013
     3.0151e-001              5.666249935326e-013
     3.4171e-001              7.963189362711e-013
     3.8191e-001              1.171693568433e-012
     4.2211e-001              1.600680383131e-012
     4.6231e-001              2.133177828009e-012
     5.0251e-001              2.681393511120e-012
     5.4271e-001              3.369262913669e-012
     5.8291e-001              3.878374990347e-012
     6.2312e-001              4.726202135325e-012
     6.6332e-001              5.590739628786e-012
     7.0352e-001              6.206468552700e-012
     7.4372e-001              7.399586298316e-012
     7.8392e-001              8.778309110664e-012
     8.2412e-001              1.005727064666e-011
     8.6432e-001              1.192708818712e-011
     9.0452e-001              1.385400319250e-011
     9.4472e-001              1.439493956218e-011
     9.8492e-001              1.667395775072e-011
     1.0251e+000              2.008656138916e-011
     1.0653e+000              2.302820682136e-011
     1.1055e+000              2.564066724711e-011
     1.1457e+000              2.651916229785e-011
     1.1859e+000              2.925363478214e-011
     1.2261e+000              3.011810134478e-011
     1.2663e+000              3.399778087874e-011
     1.3065e+000              3.811072484693e-011
     1.3467e+000              4.257179495958e-011
     1.3869e+000              4.688332371980e-011
     1.4271e+000              5.209414837652e-011
     1.4673e+000              5.701151259352e-011
     1.5075e+000              6.557144306904e-011
     1.5477e+000              6.889642104901e-011
     1.5879e+000              7.302925512356e-011
     1.6281e+000              8.006643638204e-011
     1.6683e+000              8.440617319187e-011
     1.7085e+000              9.172643611490e-011
     1.7487e+000              9.499425137973e-011
     1.7889e+000              9.974138639654e-011
     1.8291e+000              1.080345348635e-010
