# Single Point Spectroscopy       
# 
# Sample                          Polesi_dopada
# Data set                        18/01/2024
# Creation Comment                
# Ramp start value                -3.000e+000 V
# Ramp end value                  3.000e+000 V
# Raster time                     1.000e-001 seconds
# Varied-Z spectroscopy           No
# Automatic ramp reversal         No
# Channel name and data unit      I(V) [A]
# Sample position                 5.273e+002, -8.613e+002 [nm]
# Averaged curves                 1-5
# 
# 
# Ramp value [V]                             I(V)
# --------------             --------------------
    -3.0000e+000             -4.500613858623e-010
    -2.9597e+000             -5.190130735321e-010
    -2.9195e+000             -5.546724100157e-010
    -2.8792e+000             -5.708838922410e-010
    -2.8389e+000             -5.576295200548e-010
    -2.7987e+000             -5.311671693492e-010
    -2.7584e+000             -4.911994333518e-010
    -2.7181e+000             -4.798851614728e-010
    -2.6779e+000             -4.765087004630e-010
    -2.6376e+000             -4.436151214061e-010
    -2.5973e+000             -4.152930469837e-010
    -2.5570e+000             -4.204958300510e-010
    -2.5168e+000             -4.027216129729e-010
    -2.4765e+000             -4.322406876052e-010
    -2.4362e+000             -4.121625396549e-010
    -2.3960e+000             -4.138818178985e-010
    -2.3557e+000             -3.954367666356e-010
    -2.3154e+000             -3.752163299321e-010
    -2.2752e+000             -3.661575622153e-010
    -2.2349e+000             -3.479751425871e-010
    -2.1946e+000             -3.361974772273e-010
    -2.1544e+000             -3.216476304425e-010
    -2.1141e+000             -3.043578702270e-010
    -2.0738e+000             -2.938322145353e-010
    -2.0336e+000             -2.823970691755e-010
    -1.9933e+000             -2.547485433466e-010
    -1.9530e+000             -2.424301336831e-010
    -1.9128e+000             -2.300997913682e-010
    -1.8725e+000             -2.205057014098e-010
    -1.8322e+000             -2.195520838691e-010
    -1.7919e+000             -2.073662024485e-010
    -1.7517e+000             -1.904826344626e-010
    -1.7114e+000             -1.769206979654e-010
    -1.6711e+000             -1.698308290815e-010
    -1.6309e+000             -1.580174259514e-010
    -1.5906e+000             -1.632094677594e-010
    -1.5503e+000             -1.607370731274e-010
    -1.5101e+000             -1.500580508856e-010
    -1.4698e+000             -1.413901687739e-010
    -1.4295e+000             -1.390940808234e-010
    -1.3893e+000             -1.108876749109e-010
    -1.3490e+000             -1.096383007371e-010
    -1.3087e+000             -1.004329021344e-010
    -1.2685e+000             -9.916535001978e-011
    -1.2282e+000             -9.389054116068e-011
    -1.1879e+000             -9.661747977896e-011
    -1.1477e+000             -7.940287521596e-011
    -1.1074e+000             -7.536859168092e-011
    -1.0671e+000             -7.165713455775e-011
    -1.0268e+000             -6.794313160169e-011
    -9.8658e-001             -5.748038356069e-011
    -9.4631e-001             -5.664972382273e-011
    -9.0604e-001             -5.295070415724e-011
    -8.6577e-001             -4.427003914552e-011
    -8.2550e-001             -4.019844108804e-011
    -7.8524e-001             -3.876488414864e-011
    -7.4497e-001             -3.381577639536e-011
    -7.0470e-001             -2.553830947299e-011
    -6.6443e-001             -2.326983971017e-011
    -6.2416e-001             -1.959401442168e-011
    -5.8389e-001             -1.788814517297e-011
    -5.4363e-001             -1.575629184745e-011
    -5.0336e-001             -1.413212445933e-011
    -4.6309e-001             -1.058377075283e-011
    -4.2282e-001             -7.161388334092e-012
    -3.8255e-001             -7.172483940388e-012
    -3.4228e-001             -5.181916510744e-012
    -3.0201e-001             -3.543814134239e-012
    -2.6175e-001             -2.577145630332e-012
    -2.2148e-001             -2.026208169050e-012
    -1.8121e-001             -1.151571017791e-012
    -1.4094e-001             -8.243665471232e-013
    -1.0067e-001             -4.308451406787e-013
    -6.0404e-002             -1.502756859755e-013
