# Single Point Spectroscopy       
# 
# Sample                          Polesi_dopada
# Data set                        24/01/2024
# Creation Comment                
# Ramp start value                -3.000e+000 V
# Ramp end value                  3.000e+000 V
# Raster time                     1.000e-001 seconds
# Varied-Z spectroscopy           No
# Automatic ramp reversal         Yes
# Channel name and data unit      I(V) [A]
# Sample position                 -6.568e+001, -7.143e+001 [nm]
# Averaged curves                 1-10
# 
# 
# Ramp value [V]                             I(V)
# --------------             --------------------
   -3.00000e+000             -3.047448492022e-009
   -2.96985e+000             -3.040078636329e-009
   -2.93970e+000             -3.055928438483e-009
   -2.90955e+000             -3.045616874103e-009
   -2.87940e+000             -3.047239101027e-009
   -2.84925e+000             -3.016939051391e-009
   -2.81910e+000             -2.996147146746e-009
   -2.78894e+000             -2.985788242803e-009
   -2.75879e+000             -2.986351637680e-009
   -2.72864e+000             -2.987358238545e-009
   -2.69849e+000             -2.984368097775e-009
   -2.66834e+000             -2.983635821383e-009
   -2.63819e+000             -2.984713750092e-009
   -2.60804e+000             -2.983875186942e-009
   -2.57789e+000             -2.948195061895e-009
   -2.54774e+000             -2.934722004935e-009
   -2.51759e+000             -2.966814608033e-009
   -2.48744e+000             -2.948480684786e-009
   -2.45729e+000             -2.707990128948e-009
   -2.42714e+000             -2.663536842341e-009
   -2.39699e+000             -2.571386852067e-009
   -2.36683e+000             -2.510206184215e-009
   -2.33668e+000             -2.433505029102e-009
   -2.30653e+000             -2.326188912561e-009
   -2.27638e+000             -2.259974378315e-009
   -2.24623e+000             -2.319804689080e-009
   -2.21608e+000             -2.352394148576e-009
   -2.18593e+000             -2.250700151641e-009
   -2.15578e+000             -2.150796798410e-009
   -2.12563e+000             -2.090651083944e-009
   -2.09548e+000             -2.044379979148e-009
   -2.06533e+000             -2.019943205450e-009
   -2.03518e+000             -1.964126629470e-009
   -2.00503e+000             -1.637573984143e-009
   -1.97487e+000             -1.607452688301e-009
   -1.94472e+000             -1.600089274263e-009
   -1.91457e+000             -1.576306199737e-009
   -1.88442e+000             -1.548672002240e-009
   -1.85427e+000             -1.533775064563e-009
   -1.82412e+000             -1.534105119470e-009
   -1.79397e+000             -1.515900077517e-009
   -1.76382e+000             -1.503972308271e-009
   -1.73367e+000             -1.495153023257e-009
   -1.70352e+000             -1.484435983940e-009
   -1.67337e+000             -1.469434838146e-009
   -1.64322e+000             -1.457117307902e-009
   -1.61307e+000             -1.444399089936e-009
   -1.58291e+000             -1.444109265085e-009
   -1.55276e+000             -1.433036707926e-009
   -1.52261e+000             -1.429239013208e-009
   -1.49246e+000             -1.417948799619e-009
   -1.46231e+000             -1.408428495980e-009
   -1.43216e+000             -1.405201332056e-009
   -1.40201e+000             -1.400075421413e-009
   -1.37186e+000             -1.394155444731e-009
   -1.34171e+000             -1.390704706720e-009
   -1.31156e+000             -1.386859743829e-009
   -1.28141e+000             -1.381480904334e-009
   -1.25126e+000             -1.376957076570e-009
   -1.22111e+000             -1.353718540225e-009
   -1.19096e+000             -1.348167930857e-009
   -1.16080e+000             -1.348549383892e-009
   -1.13065e+000             -1.321760743601e-009
   -1.10050e+000             -1.208546506128e-009
   -1.07035e+000             -1.094884058053e-009
   -1.04020e+000             -1.154471534558e-009
   -1.01005e+000             -1.113566615321e-009
   -9.79900e-001             -1.047741363214e-009
   -9.49749e-001             -8.436836918538e-010
   -9.19598e-001             -8.957838203737e-010
   -8.89448e-001             -8.529259536011e-010
   -8.59297e-001             -8.013236648387e-010
   -8.29146e-001             -7.721667191995e-010
