# Single Point Spectroscopy       
# 
# Sample                          Polesi_dopada
# Data set                        18/01/2024
# Creation Comment                
# Ramp start value                -4.000e+000 V
# Ramp end value                  4.000e+000 V
# Raster time                     1.000e-001 seconds
# Varied-Z spectroscopy           No
# Automatic ramp reversal         No
# Channel name and data unit      I(V) [A]
# Sample position                 -2.792e+002, -3.062e+001 [nm]
# Averaged curves                 1-10
# 
# 
# Ramp value [V]                             I(V)
# --------------             --------------------
    -4.0000e+000             -1.204899686016e-009
    -3.9598e+000             -1.320682639560e-009
    -3.9196e+000             -1.250838130657e-009
    -3.8794e+000             -1.158039616396e-009
    -3.8392e+000             -1.184153521922e-009
    -3.7990e+000             -1.122558977362e-009
    -3.7588e+000             -1.071779067395e-009
    -3.7186e+000             -1.008852738720e-009
    -3.6784e+000             -9.851222603164e-010
    -3.6382e+000             -9.622204370106e-010
    -3.5980e+000             -8.911824008976e-010
    -3.5578e+000             -8.794040547862e-010
    -3.5176e+000             -8.548928063409e-010
    -3.4774e+000             -8.072731542673e-010
    -3.4372e+000             -7.594075021467e-010
    -3.3970e+000             -7.227005486698e-010
    -3.3568e+000             -6.859053439001e-010
    -3.3166e+000             -6.603616501333e-010
    -3.2764e+000             -6.447586853787e-010
    -3.2362e+000             -6.099956603237e-010
    -3.1960e+000             -5.765927651488e-010
    -3.1558e+000             -5.520129216910e-010
    -3.1156e+000             -5.254092556118e-010
    -3.0754e+000             -5.014887345129e-010
    -3.0352e+000             -4.669642339802e-010
    -2.9950e+000             -4.567090166118e-010
    -2.9548e+000             -4.290900092103e-010
    -2.9146e+000             -4.052173092994e-010
    -2.8744e+000             -3.943055008691e-010
    -2.8342e+000             -3.880469732423e-010
    -2.7940e+000             -3.709566046186e-010
    -2.7538e+000             -3.433393635786e-010
    -2.7136e+000             -3.135943873458e-010
    -2.6734e+000             -3.044641876909e-010
    -2.6332e+000             -2.950381658458e-010
    -2.5930e+000             -3.120698375300e-010
    -2.5528e+000             -2.684660380333e-010
    -2.5126e+000             -2.482758467213e-010
    -2.4724e+000             -2.385066566729e-010
    -2.4322e+000             -2.362175861138e-010
    -2.3920e+000             -2.318167857010e-010
    -2.3518e+000             -1.908459675908e-010
    -2.3116e+000             -1.790898157626e-010
    -2.2714e+000             -1.686247038216e-010
    -2.2312e+000             -1.642381095310e-010
    -2.1910e+000             -1.595331947777e-010
    -2.1508e+000             -1.498090841803e-010
    -2.1106e+000             -1.388104238823e-010
    -2.0704e+000             -1.298482290863e-010
    -2.0302e+000             -1.207091036632e-010
    -1.9899e+000             -1.148172313983e-010
    -1.9497e+000             -1.119635524609e-010
    -1.9095e+000             -1.037124461628e-010
    -1.8693e+000             -9.587666221072e-011
    -1.8291e+000             -9.079786820655e-011
    -1.7889e+000             -8.292663020741e-011
    -1.7487e+000             -7.457220273501e-011
    -1.7085e+000             -7.109165382261e-011
    -1.6683e+000             -6.617160958757e-011
    -1.6281e+000             -5.858916640784e-011
    -1.5879e+000             -5.488641657976e-011
    -1.5477e+000             -4.661836610711e-011
    -1.5075e+000             -4.388669661830e-011
    -1.4673e+000             -4.163283645426e-011
    -1.4271e+000             -3.946985831800e-011
    -1.3869e+000             -3.543915095506e-011
    -1.3467e+000             -3.194031463498e-011
    -1.3065e+000             -3.055930852587e-011
    -1.2663e+000             -3.065478186548e-011
    -1.2261e+000             -2.829539675889e-011
    -1.1859e+000             -2.516560687531e-011
    -1.1457e+000             -2.303113939610e-011
    -1.1055e+000             -2.103540153981e-011
    -1.0653e+000             -1.894597727850e-011
