# Single Point Spectroscopy       
# 
# Sample                          Polesi_dopada
# Data set                        18/01/2024
# Creation Comment                
# Ramp start value                -4.000e+000 V
# Ramp end value                  4.000e+000 V
# Raster time                     1.000e-001 seconds
# Varied-Z spectroscopy           No
# Automatic ramp reversal         No
# Channel name and data unit      I(V) [A]
# Sample position                 2.125e+002, 3.077e+002 [nm]
# Averaged curves                 1-10
# 
# 
# Ramp value [V]                             I(V)
# --------------             --------------------
     3.0352e+000              5.588939294122e-010
     3.0754e+000              5.674741577695e-010
     3.1156e+000              5.756972460880e-010
     3.1558e+000              5.821775349208e-010
     3.1960e+000              5.823861903534e-010
     3.2362e+000              6.046000521388e-010
     3.2764e+000              6.135326798384e-010
     3.3166e+000              6.245849168536e-010
     3.3568e+000              6.322786137908e-010
     3.3970e+000              6.575038731757e-010
     3.4372e+000              6.598290533546e-010
     3.4774e+000              6.786066491653e-010
     3.5176e+000              6.982262579434e-010
     3.5578e+000              6.991663362959e-010
     3.5980e+000              7.148193645428e-010
     3.6382e+000              7.285345023919e-010
     3.6784e+000              7.512597448118e-010
     3.7186e+000              7.860612306435e-010
     3.7588e+000              8.184738927769e-010
     3.7990e+000              8.319257999177e-010
     3.8392e+000              8.662824822838e-010
     3.8794e+000              8.778355476696e-010
     3.9196e+000              9.218589161495e-010
     3.9598e+000              9.566776837680e-010
     4.0000e+000              9.609234710225e-010
