# Single Point Spectroscopy       
# 
# Sample                          Polesi_dopada
# Data set                        18/01/2024
# Creation Comment                
# Ramp start value                -4.000e+000 V
# Ramp end value                  4.000e+000 V
# Raster time                     1.000e-001 seconds
# Varied-Z spectroscopy           No
# Automatic ramp reversal         No
# Channel name and data unit      I(V) [A]
# Sample position                 -5.250e+002, -1.998e+002 [nm]
# Averaged curves                 1-10
# 
# 
# Ramp value [V]                             I(V)
# --------------             --------------------
     1.0251e+000              1.444607453969e-011
     1.0653e+000              1.684616149903e-011
     1.1055e+000              1.834791980028e-011
     1.1457e+000              2.040697108679e-011
     1.1859e+000              2.283685758673e-011
     1.2261e+000              2.542716502884e-011
     1.2663e+000              2.771144530136e-011
     1.3065e+000              3.014639659937e-011
     1.3467e+000              3.318114272002e-011
     1.3869e+000              3.776880115712e-011
     1.4271e+000              4.246573757532e-011
     1.4673e+000              4.762898577069e-011
     1.5075e+000              5.113612268513e-011
     1.5477e+000              5.619079407049e-011
     1.5879e+000              6.082103740464e-011
     1.6281e+000              6.492734151146e-011
     1.6683e+000              7.132231807435e-011
     1.7085e+000              7.809056468146e-011
     1.7487e+000              8.337793059803e-011
     1.7889e+000              8.913752303140e-011
     1.8291e+000              9.582187444969e-011
     1.8693e+000              1.047237473457e-010
     1.9095e+000              1.056401257471e-010
     1.9497e+000              1.098341023390e-010
     1.9899e+000              1.171613663793e-010
     2.0302e+000              1.267369417058e-010
     2.0704e+000              1.362944901648e-010
     2.1106e+000              1.462581510178e-010
     2.1508e+000              1.571353155784e-010
     2.1910e+000              1.624821505364e-010
     2.2312e+000              1.748120345645e-010
     2.2714e+000              1.902621549243e-010
     2.3116e+000              1.945909760648e-010
     2.3518e+000              2.039213842441e-010
     2.3920e+000              2.184022460504e-010
     2.4322e+000              2.229155705271e-010
     2.4724e+000              2.328140117226e-010
     2.5126e+000              2.462353143655e-010
     2.5528e+000              2.625863930436e-010
     2.5930e+000              2.894071932446e-010
     2.6332e+000              3.148575672357e-010
     2.6734e+000              3.289726936315e-010
     2.7136e+000              3.535795922829e-010
     2.7538e+000              3.678771702412e-010
     2.7940e+000              3.891088413420e-010
     2.8342e+000              4.006270878340e-010
     2.8744e+000              4.259405587475e-010
     2.9146e+000              4.392997685230e-010
     2.9548e+000              4.620583565637e-010
     2.9950e+000              4.775830841671e-010
     3.0352e+000              4.928887513090e-010
     3.0754e+000              5.243635755518e-010
     3.1156e+000              5.406317170677e-010
     3.1558e+000              5.651734000533e-010
     3.1960e+000              6.110903766073e-010
     3.2362e+000              6.387210948095e-010
     3.2764e+000              6.657401773485e-010
     3.3166e+000              6.837619259344e-010
     3.3568e+000              7.181714750954e-010
     3.3970e+000              7.575186881975e-010
     3.4372e+000              8.053004641670e-010
     3.4774e+000              8.224309639728e-010
     3.5176e+000              8.380394338493e-010
