Experiment	bias spectroscopy	
Saved Date	11.02.2025 12:27:08	
User		
Date		
X (m)	23.2381E-9	
Y (m)	-162.063E-9	
Z (m)	-332.503E-9	
Z offset (m)	0E+0	
Settling time (s)	100E-6	
Integration time (s)	20E-3	
Z-Ctrl hold	TRUE	
Final Z (m)	-328.116E-9	
Start time	11.02.2025 12:19:00	
Filter type	None	
Order		
Cutoff frq		

[DATA]
Bias calc (V)	Current (A)	Input 2 (V)	Input 3 (V)	Input 4 (V)	Input 5 (V)	Input 6 (V)	Input 7 (V)	Input 8 (V)	Bias (V)	Output 2 (V)	Output 3 (V)	Output 4 (V)	X (m)	Y (m)	Z (m)	Output 8 (V)	Fast Output 1 (V)	OC D1 Phase (deg)	OC D1 Amplitude (m)	OC M1 Freq. Shift (Hz)	OC M1 Excitation (V)	OC D1 X (m)	OC D1 Y (m)	OC D2 Phase (deg)	Current [bwd] (A)	Input 2 [bwd] (V)	Input 3 [bwd] (V)	Input 4 [bwd] (V)	Input 5 [bwd] (V)	Input 6 [bwd] (V)	Input 7 [bwd] (V)	Input 8 [bwd] (V)	Bias [bwd] (V)	Output 2 [bwd] (V)	Output 3 [bwd] (V)	Output 4 [bwd] (V)	X [bwd] (m)	Y [bwd] (m)	Z [bwd] (m)	Output 8 [bwd] (V)	Fast Output 1 [bwd] (V)	OC D1 Phase [bwd] (deg)	OC D1 Amplitude [bwd] (m)	OC M1 Freq. Shift [bwd] (Hz)	OC M1 Excitation [bwd] (V)	OC D1 X [bwd] (m)	OC D1 Y [bwd] (m)	OC D2 Phase [bwd] (deg)
-3.0000000E+0	-11.932389E-9	9.9999237E+0	-6.2119877E-3	-5.9247436E-3	-1.0255523E-3	-1.2348191E-3	-7.1640885E-3	-2.3874054E+0	-3.0000000E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	23.238073E-9	-162.06329E-9	-330.81693E-9	0.0000000E+0	0.0000000E+0	-1.3367603E+0	491.40089E-6	0.0000000E+0	0.0000000E+0	-10.836684E-6	-4.3681707E-6	-1.1510078E+0	-14.200944E-9	9.9999237E+0	-6.2158066E-3	-5.9184125E-3	-1.0443738E-3	-1.2342740E-3	-7.1685030E-3	-2.8412189E+0	-3.0000000E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	23.238073E-9	-162.06329E-9	-330.81693E-9	0.0000000E+0	0.0000000E+0	722.68945E-3	487.72135E-6	0.0000000E+0	0.0000000E+0	-18.605255E-6	-5.2549972E-6	548.41644E-3
-2.9844222E+0	-13.400297E-9	9.9999237E+0	-6.2130620E-3	-5.9188181E-3	-1.0242425E-3	-1.2438213E-3	-7.1628960E-3	-2.6810474E+0	-2.9844222E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	23.238073E-9	-162.06329E-9	-330.81693E-9	0.0000000E+0	0.0000000E+0	-871.91051E-3	490.55176E-6	0.0000000E+0	0.0000000E+0	-18.168490E-6	-1.9956785E-6	-716.17484E-3	-14.133831E-9	9.9999237E+0	-6.2178443E-3	-5.9156287E-3	-1.0371889E-3	-1.2316816E-3	-7.1645086E-3	-2.8278000E+0	-2.9844222E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	23.238073E-9	-162.06329E-9	-330.81693E-9	0.0000000E+0	0.0000000E+0	555.47220E-3	489.07736E-6	0.0000000E+0	0.0000000E+0	-8.8816123E-6	7.0820502E-6	621.17600E-3
-2.9688442E+0	-13.353036E-9	9.9999237E+0	-6.2178443E-3	-5.9215864E-3	-1.0261734E-3	-1.2378877E-3	-7.1672583E-3	-2.6716137E+0	-2.9688442E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	23.238073E-9	-162.06329E-9	-330.81693E-9	0.0000000E+0	0.0000000E+0	1.8040885E+0	492.90736E-6	0.0000000E+0	0.0000000E+0	-8.2492734E-6	4.0278946E-6	1.8698421E+0	-14.324155E-9	9.9999237E+0	-6.2085362E-3	-5.9090420E-3	-1.0308097E-3	-1.2206351E-3	-7.1539776E-3	-2.8658504E+0	-2.9688442E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	23.238073E-9	-162.06329E-9	-330.81693E-9	0.0000000E+0	0.0000000E+0	512.93385E-3	499.20601E-6	0.0000000E+0	0.0000000E+0	-17.547554E-6	-3.1524016E-6	518.63045E-3
-2.9532664E+0	-13.382107E-9	9.9999237E+0	-6.2118862E-3	-5.9233094E-3	-1.0257249E-3	-1.2370063E-3	-7.1633128E-3	-2.6774371E+0	-2.9532664E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	23.238073E-9	-162.06329E-9	-330.81693E-9	0.0000000E+0	0.0000000E+0	-2.2747761E-3	489.01973E-6	0.0000000E+0	0.0000000E+0	-5.6260646E-6	878.77345E-9	63.407749E-3	-13.736895E-9	9.9999237E+0	-6.2177791E-3	-5.9174891E-3	-1.0429766E-3	-1.2315047E-3	-7.1670725E-3	-2.7483859E+0	-2.9532664E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	23.238073E-9	-162.06329E-9	-330.81693E-9	0.0000000E+0	0.0000000E+0	332.90017E-3	494.17280E-6	0.0000000E+0	0.0000000E+0	-11.924755E-6	-789.83169E-9	248.69819E-3
-2.9376884E+0	-13.801544E-9	9.9999237E+0	-6.2076156E-3	-5.9237685E-3	-1.0215507E-3	-1.2404142E-3	-7.1653505E-3	-2.7612760E+0	-2.9376884E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	23.238073E-9	-162.06329E-9	-330.81693E-9	0.0000000E+0	0.0000000E+0	-2.4760451E+0	485.69951E-6	0.0000000E+0	0.0000000E+0	-17.196282E-6	-4.7276435E-6	-2.5603857E+0	-12.770876E-9	9.9999237E+0	-6.2203305E-3	-5.9199394E-3	-1.0383736E-3	-1.2314455E-3	-7.1728639E-3	-2.5552325E+0	-2.9376884E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	23.238073E-9	-162.06329E-9	-330.81693E-9	0.0000000E+0	0.0000000E+0	-27.746966E-3	495.76309E-6	0.0000000E+0	0.0000000E+0	-13.228839E-6	-8.1557691E-6	-112.14171E-3
-2.9221106E+0	-13.938250E-9	9.9999237E+0	-6.2084990E-3	-5.9279590E-3	-1.0301899E-3	-1.2414742E-3	-7.1669077E-3	-2.7886064E+0	-2.9221106E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	23.238073E-9	-162.06329E-9	-330.81693E-9	0.0000000E+0	0.0000000E+0	-1.2652360E+0	490.40496E-6	0.0000000E+0	0.0000000E+0	-13.101438E-6	-13.343231E-6	-1.3194762E+0	-12.522273E-9	9.9999237E+0	-6.2079793E-3	-5.9070191E-3	-1.0230006E-3	-1.2235631E-3	-7.1563390E-3	-2.5055335E+0	-2.9221106E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	23.238073E-9	-162.06329E-9	-330.81693E-9	0.0000000E+0	0.0000000E+0	500.44912E-3	486.53729E-6	0.0000000E+0	0.0000000E+0	-4.3669966E-6	829.15619E-9	386.15912E-3
-2.9065328E+0	-12.639918E-9	9.9999237E+0	-6.2102657E-3	-5.9289131E-3	-1.0301592E-3	-1.2361481E-3	-7.1637970E-3	-2.5289495E+0	-2.9065328E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	23.238073E-9	-162.06329E-9	-330.81693E-9	0.0000000E+0	0.0000000E+0	-3.6120427E+0	493.58816E-6	0.0000000E+0	0.0000000E+0	-23.994597E-6	-9.7319335E-6	-3.7862298E+0	-12.529254E-9	9.9999237E+0	-6.2163910E-3	-5.9171654E-3	-1.0313564E-3	-1.2366467E-3	-7.1713147E-3	-2.5068777E+0	-2.9065328E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	23.238073E-9	-162.06329E-9	-330.81693E-9	0.0000000E+0	0.0000000E+0	-1.5728616E+0	485.75812E-6	0.0000000E+0	0.0000000E+0	-18.103252E-6	-6.6044586E-6	-1.7170789E+0
-2.8909547E+0	-12.332389E-9	9.9999237E+0	-6.2087374E-3	-5.9254253E-3	-1.0236476E-3	-1.2375785E-3	-7.1629528E-3	-2.4674752E+0	-2.8909547E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	23.238073E-9	-162.06329E-9	-330.81693E-9	0.0000000E+0	0.0000000E+0	-1.8812580E+0	494.60743E-6	0.0000000E+0	0.0000000E+0	-8.9520117E-6	-4.8596921E-6	-2.0855575E+0	-12.474939E-9	9.9999237E+0	-6.2174811E-3	-5.9187072E-3	-1.0311890E-3	-1.2373633E-3	-7.1696048E-3	-2.4959719E+0	-2.8909547E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	23.238073E-9	-162.06329E-9	-330.81693E-9	0.0000000E+0	0.0000000E+0	-1.2845954E+0	492.04880E-6	0.0000000E+0	0.0000000E+0	-18.367744E-6	-4.8019906E-6	-1.0088969E+0
-2.8753769E+0	-12.986136E-9	9.9999237E+0	-6.2126974E-3	-5.9245843E-3	-1.0289751E-3	-1.2407535E-3	-7.1647079E-3	-2.5981698E+0	-2.8753769E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	23.238073E-9	-162.06329E-9	-330.81693E-9	0.0000000E+0	0.0000000E+0	-1.0775627E+0	483.84548E-6	0.0000000E+0	0.0000000E+0	-12.651282E-6	3.2449368E-6	-1.1619594E+0	-11.987757E-9	9.9999237E+0	-6.2100375E-3	-5.9110480E-3	-1.0245029E-3	-1.2281964E-3	-7.1670879E-3	-2.3985581E+0	-2.8753769E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	23.238073E-9	-162.06329E-9	-330.81693E-9	0.0000000E+0	0.0000000E+0	-1.2501734E+0	498.21509E-6	0.0000000E+0	0.0000000E+0	-16.283149E-6	-2.9089961E-6	-1.4243332E+0
-2.8597989E+0	-13.028306E-9	9.9999237E+0	-6.2135165E-3	-5.9251944E-3	-1.0305418E-3	-1.2362985E-3	-7.1654017E-3	-2.6066973E+0	-2.8597989E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	23.238073E-9	-162.06329E-9	-330.81693E-9	0.0000000E+0	0.0000000E+0	-732.23090E-3	485.71837E-6	0.0000000E+0	0.0000000E+0	1.3403168E-6	-816.24040E-9	-666.55535E-3	-11.719613E-9	9.9999237E+0	-6.2165740E-3	-5.9147105E-3	-1.0329382E-3	-1.2265532E-3	-7.1688676E-3	-2.3448968E+0	-2.8597989E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	23.238073E-9	-162.06329E-9	-330.81693E-9	0.0000000E+0	0.0000000E+0	-885.48434E-3	496.50640E-6	0.0000000E+0	0.0000000E+0	-10.643673E-6	-1.0263958E-6	-969.77055E-3
