Experiment	bias spectroscopy	
Saved Date	11.02.2025 15:24:06	
User		
Date		
X (m)	-106.517E-9	
Y (m)	-191.195E-9	
Z (m)	-340.867E-9	
Z offset (m)	0E+0	
Settling time (s)	100E-6	
Integration time (s)	20E-3	
Z-Ctrl hold	TRUE	
Final Z (m)	-346.919E-9	
Start time	11.02.2025 15:23:20	
Filter type	None	
Order		
Cutoff frq		
Z (m)	-346.97675E-9	

[DATA]
Bias calc (V)	Current (A)	Input 2 (V)	Input 3 (V)	Input 4 (V)	Input 5 (V)	Input 6 (V)	Input 7 (V)	Input 8 (V)	Bias (V)	Output 2 (V)	Output 3 (V)	Output 4 (V)	X (m)	Y (m)	Z (m)	Output 8 (V)	Fast Output 1 (V)	OC D1 Phase (deg)	OC D1 Amplitude (m)	OC M1 Freq. Shift (Hz)	OC M1 Excitation (V)	OC D1 X (m)	OC D1 Y (m)	OC D2 Phase (deg)	Current [bwd] (A)	Input 2 [bwd] (V)	Input 3 [bwd] (V)	Input 4 [bwd] (V)	Input 5 [bwd] (V)	Input 6 [bwd] (V)	Input 7 [bwd] (V)	Input 8 [bwd] (V)	Bias [bwd] (V)	Output 2 [bwd] (V)	Output 3 [bwd] (V)	Output 4 [bwd] (V)	X [bwd] (m)	Y [bwd] (m)	Z [bwd] (m)	Output 8 [bwd] (V)	Fast Output 1 [bwd] (V)	OC D1 Phase [bwd] (deg)	OC D1 Amplitude [bwd] (m)	OC M1 Freq. Shift [bwd] (Hz)	OC M1 Excitation [bwd] (V)	OC D1 X [bwd] (m)	OC D1 Y [bwd] (m)	OC D2 Phase [bwd] (deg)
-3.0000000E+0	-7.1374067E-9	9.9999237E+0	-6.1429255E-3	-5.9190788E-3	-1.0038096E-3	-1.0599734E-3	-7.1794838E-3	-1.4283372E+0	-3.0000000E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	-106.51736E-9	-191.19499E-9	-344.00134E-9	0.0000000E+0	0.0000000E+0	1.8155421E+0	487.89836E-6	0.0000000E+0	0.0000000E+0	-25.977442E-6	7.9236224E-6	1.5215521E+0	-16.864194E-9	9.9999237E+0	-6.1597237E-3	-5.9403470E-3	-1.0137762E-3	-1.0695966E-3	-7.1697147E-3	-3.3738351E+0	-3.0000000E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	-106.51736E-9	-191.19499E-9	-344.00134E-9	0.0000000E+0	0.0000000E+0	616.15425E-3	492.78000E-6	0.0000000E+0	0.0000000E+0	-49.788945E-6	-2.0986627E-6	322.08681E-3
-2.9698493E+0	-8.9722754E-9	9.9999237E+0	-6.1620497E-3	-5.9179957E-3	-980.87697E-6	-1.0581602E-3	-7.1724933E-3	-1.7951148E+0	-2.9698493E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	-106.51736E-9	-191.19499E-9	-344.00134E-9	0.0000000E+0	0.0000000E+0	2.8422270E+0	482.79835E-6	0.0000000E+0	0.0000000E+0	-25.328496E-6	1.5757678E-6	2.5479708E+0	-16.863577E-9	9.9999237E+0	-6.1515747E-3	-5.9449170E-3	-1.0220337E-3	-1.0851594E-3	-7.1802447E-3	-3.3737085E+0	-2.9698493E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	-106.51736E-9	-191.19499E-9	-344.00134E-9	0.0000000E+0	0.0000000E+0	3.6391907E+0	471.94544E-6	0.0000000E+0	0.0000000E+0	-9.7050943E-6	-2.4948004E-6	3.3447919E+0
-2.9396985E+0	-9.1732115E-9	9.9999237E+0	-6.1657256E-3	-5.9290784E-3	-1.0056738E-3	-1.0912119E-3	-7.1756453E-3	-1.8353360E+0	-2.9396985E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	-106.51736E-9	-191.19499E-9	-344.00134E-9	0.0000000E+0	0.0000000E+0	-5.3836279E+0	475.77181E-6	0.0000000E+0	0.0000000E+0	-34.118792E-6	-7.2710191E-6	-5.3779774E+0	-16.862701E-9	9.9999237E+0	-6.1632246E-3	-5.9487955E-3	-1.0315437E-3	-1.0874163E-3	-7.1940664E-3	-3.3735352E+0	-2.9396985E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	-106.51736E-9	-191.19499E-9	-344.00134E-9	0.0000000E+0	0.0000000E+0	-1.8410616E+0	477.99962E-6	0.0000000E+0	0.0000000E+0	-18.150831E-6	-7.0605497E-6	-2.1350930E+0
-2.9095478E+0	-6.1168013E-9	9.9999237E+0	-6.1369212E-3	-5.9186057E-3	-975.27436E-6	-1.0768675E-3	-7.1599730E-3	-1.2242829E+0	-2.9095478E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	-106.51736E-9	-191.19499E-9	-344.00134E-9	0.0000000E+0	0.0000000E+0	1.4611404E+0	474.80559E-6	0.0000000E+0	0.0000000E+0	16.720458E-6	5.6580461E-6	1.4667372E+0	-16.791240E-9	9.9999237E+0	-6.1646090E-3	-5.9293886E-3	-1.0263990E-3	-1.0842476E-3	-7.1863290E-3	-3.3592408E+0	-2.9095478E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	-106.51736E-9	-191.19499E-9	-344.00134E-9	0.0000000E+0	0.0000000E+0	-7.8063011E+0	470.35096E-6	0.0000000E+0	0.0000000E+0	-13.091771E-6	-37.155220E-6	-8.1005049E+0
-2.8793969E+0	-5.0775184E-9	9.9999237E+0	-6.1321743E-3	-5.9330380E-3	-988.55596E-6	-1.0831439E-3	-7.1898345E-3	-1.0165271E+0	-2.8793969E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	-106.51736E-9	-191.19499E-9	-344.00134E-9	0.0000000E+0	0.0000000E+0	-2.8420093E+0	483.96105E-6	0.0000000E+0	0.0000000E+0	24.838377E-6	4.7982548E-6	-3.1364200E+0	-16.796914E-9	9.9999237E+0	-6.1593349E-3	-5.9439875E-3	-1.0249583E-3	-1.0719490E-3	-7.1922517E-3	-3.3603761E+0	-2.8793969E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	-106.51736E-9	-191.19499E-9	-344.00134E-9	0.0000000E+0	0.0000000E+0	4.5206189E+0	486.13833E-6	0.0000000E+0	0.0000000E+0	9.9438394E-6	8.9782461E-6	4.5263519E+0
-2.8492463E+0	-1.5053305E-9	9.9999237E+0	-6.1509656E-3	-5.9603066E-3	-1.0142225E-3	-1.0889752E-3	-7.2042937E-3	-302.44666E-3	-2.8492463E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	-106.51736E-9	-191.19499E-9	-344.00134E-9	0.0000000E+0	0.0000000E+0	516.22820E-3	475.30248E-6	0.0000000E+0	0.0000000E+0	-20.295540E-6	-5.8583755E-6	521.94482E-3	-16.803595E-9	9.9999237E+0	-6.1721206E-3	-5.9386687E-3	-1.0331485E-3	-1.0795937E-3	-7.2064283E-3	-3.3617105E+0	-2.8492463E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	-106.51736E-9	-191.19499E-9	-344.00134E-9	0.0000000E+0	0.0000000E+0	-1.7966791E+0	485.19054E-6	0.0000000E+0	0.0000000E+0	-48.308393E-6	4.5077400E-6	-2.0909464E+0
-2.8190954E+0	-1.4839182E-9	9.9999237E+0	-6.1461511E-3	-5.9365309E-3	-1.0191523E-3	-1.0603104E-3	-7.1891863E-3	-298.16490E-3	-2.8190954E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	-106.51736E-9	-191.19499E-9	-344.00134E-9	0.0000000E+0	0.0000000E+0	-632.74843E-3	479.28671E-6	0.0000000E+0	0.0000000E+0	-17.993341E-6	8.9235218E-6	-627.45428E-3	-16.906441E-9	9.9999237E+0	-6.1720684E-3	-5.9251860E-3	-1.0418701E-3	-1.0839374E-3	-7.1715964E-3	-3.3822749E+0	-2.8190954E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	-106.51736E-9	-191.19499E-9	-344.00134E-9	0.0000000E+0	0.0000000E+0	-8.5380678E+0	484.72011E-6	0.0000000E+0	0.0000000E+0	6.5792337E-6	-60.194285E-6	-8.8320866E+0
-2.7889447E+0	-1.4307291E-9	9.9999237E+0	-6.1654742E-3	-5.9500379E-3	-1.0269483E-3	-1.0705147E-3	-7.2037657E-3	-287.53635E-3	-2.7889447E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	-106.51736E-9	-191.19499E-9	-344.00134E-9	0.0000000E+0	0.0000000E+0	1.0120540E+0	490.95380E-6	0.0000000E+0	0.0000000E+0	7.2784419E-6	24.527057E-6	1.0176953E+0	-16.806331E-9	9.9999237E+0	-6.1764615E-3	-5.9228861E-3	-1.0252774E-3	-1.0811462E-3	-7.1801073E-3	-3.3622653E+0	-2.7889447E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	-106.51736E-9	-191.19499E-9	-344.00134E-9	0.0000000E+0	0.0000000E+0	535.62623E-3	486.21389E-6	0.0000000E+0	0.0000000E+0	12.070402E-6	-16.356036E-6	241.44943E-3
-2.7587941E+0	-1.5677049E-9	9.9999237E+0	-6.1602644E-3	-5.9502437E-3	-1.0376715E-3	-1.0705338E-3	-7.2149313E-3	-314.91017E-3	-2.7587941E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	-106.51736E-9	-191.19499E-9	-344.00134E-9	0.0000000E+0	0.0000000E+0	6.9381299E+0	473.78743E-6	0.0000000E+0	0.0000000E+0	-12.400367E-6	20.896487E-6	6.6437111E+0	-16.784336E-9	9.9999237E+0	-6.1821239E-3	-5.9339893E-3	-1.0396169E-3	-1.0811921E-3	-7.1967263E-3	-3.3578708E+0	-2.7587941E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	-106.51736E-9	-191.19499E-9	-344.00134E-9	0.0000000E+0	0.0000000E+0	-748.06267E-3	477.52814E-6	0.0000000E+0	0.0000000E+0	-29.819290E-6	-22.082042E-6	-742.19209E-3
-2.7286432E+0	-1.5194899E-9	9.9999237E+0	-6.1565707E-3	-5.9130797E-3	-1.0022048E-3	-1.0472450E-3	-7.1633593E-3	-305.27294E-3	-2.7286432E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	-106.51736E-9	-191.19499E-9	-344.00134E-9	0.0000000E+0	0.0000000E+0	1.1377494E+0	482.96581E-6	0.0000000E+0	0.0000000E+0	-40.630650E-6	-14.731969E-6	1.1434548E+0	-16.744544E-9	9.9999237E+0	-6.1653708E-3	-5.9282263E-3	-1.0443662E-3	-1.0793533E-3	-7.1805497E-3	-3.3499148E+0	-2.7286432E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	-106.51736E-9	-191.19499E-9	-344.00134E-9	0.0000000E+0	0.0000000E+0	1.9737759E+0	472.06154E-6	0.0000000E+0	0.0000000E+0	-12.634519E-6	11.114797E-6	1.9794749E+0
