Experiment	bias spectroscopy	
Saved Date	11.02.2025 14:25:36	
User		
Date		
X (m)	52.2003E-9	
Y (m)	-148.126E-9	
Z (m)	-350.229E-9	
Z offset (m)	0E+0	
Settling time (s)	100E-6	
Integration time (s)	20E-3	
Z-Ctrl hold	TRUE	
Final Z (m)	-351.59E-9	
Start time	11.02.2025 14:16:01	
Filter type	None	
Order		
Cutoff frq		
Z (m)	-351.48165E-9	

[DATA]
Bias calc (V)	Current (A)	Input 2 (V)	Input 3 (V)	Input 4 (V)	Input 5 (V)	Input 6 (V)	Input 7 (V)	Input 8 (V)	Bias (V)	Output 2 (V)	Output 3 (V)	Output 4 (V)	X (m)	Y (m)	Z (m)	Output 8 (V)	Fast Output 1 (V)	OC D1 Phase (deg)	OC D1 Amplitude (m)	OC M1 Freq. Shift (Hz)	OC M1 Excitation (V)	OC D1 X (m)	OC D1 Y (m)	OC D2 Phase (deg)	Current [bwd] (A)	Input 2 [bwd] (V)	Input 3 [bwd] (V)	Input 4 [bwd] (V)	Input 5 [bwd] (V)	Input 6 [bwd] (V)	Input 7 [bwd] (V)	Input 8 [bwd] (V)	Bias [bwd] (V)	Output 2 [bwd] (V)	Output 3 [bwd] (V)	Output 4 [bwd] (V)	X [bwd] (m)	Y [bwd] (m)	Z [bwd] (m)	Output 8 [bwd] (V)	Fast Output 1 [bwd] (V)	OC D1 Phase [bwd] (deg)	OC D1 Amplitude [bwd] (m)	OC M1 Freq. Shift [bwd] (Hz)	OC M1 Excitation [bwd] (V)	OC D1 X [bwd] (m)	OC D1 Y [bwd] (m)	OC D2 Phase [bwd] (deg)
-3.0000000E+0	-13.769577E-9	9.9999237E+0	-6.1898916E-3	-5.9038433E-3	-1.0585105E-3	-1.1433577E-3	-7.1695768E-3	-2.7544916E+0	-3.0000000E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	52.200306E-9	-148.12576E-9	-350.35680E-9	0.0000000E+0	0.0000000E+0	621.70613E-3	487.03561E-6	0.0000000E+0	0.0000000E+0	-12.288147E-6	-4.4939579E-6	477.34204E-3	-13.862681E-9	9.9999237E+0	-6.1872159E-3	-5.9011127E-3	-1.0569580E-3	-1.1477179E-3	-7.1754623E-3	-2.7732978E+0	-3.0000000E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	52.200306E-9	-148.12576E-9	-350.35680E-9	0.0000000E+0	0.0000000E+0	790.66831E-3	482.11138E-6	0.0000000E+0	0.0000000E+0	-14.102202E-6	5.4125899E-6	886.35755E-3
-2.9698493E+0	-13.519891E-9	9.9999237E+0	-6.1821705E-3	-5.8995364E-3	-1.0543494E-3	-1.1398215E-3	-7.1670995E-3	-2.7046568E+0	-2.9698493E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	52.200306E-9	-148.12576E-9	-350.35680E-9	0.0000000E+0	0.0000000E+0	-487.68574E-3	478.40481E-6	0.0000000E+0	0.0000000E+0	-14.016045E-6	-867.20939E-9	-481.95842E-3	-14.093271E-9	9.9999237E+0	-6.1806953E-3	-5.8981027E-3	-1.0456077E-3	-1.1405591E-3	-7.1693086E-3	-2.8194723E+0	-2.9698493E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	52.200306E-9	-148.12576E-9	-350.35680E-9	0.0000000E+0	0.0000000E+0	-603.56158E-3	477.30992E-6	0.0000000E+0	0.0000000E+0	-12.759965E-6	1.3662325E-6	-537.73886E-3
-2.9396985E+0	-13.310572E-9	9.9999237E+0	-6.1767427E-3	-5.8891745E-3	-1.0490277E-3	-1.1336392E-3	-7.1592643E-3	-2.6628177E+0	-2.9396985E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	52.200306E-9	-148.12576E-9	-350.35680E-9	0.0000000E+0	0.0000000E+0	694.24522E-3	485.98330E-6	0.0000000E+0	0.0000000E+0	-18.172075E-6	-107.38068E-9	730.04985E-3	-13.985637E-9	9.9999237E+0	-6.1906171E-3	-5.9036277E-3	-1.0471938E-3	-1.1438446E-3	-7.1690362E-3	-2.7979469E+0	-2.9396985E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	52.200306E-9	-148.12576E-9	-350.35680E-9	0.0000000E+0	0.0000000E+0	-787.27615E-3	480.30916E-6	0.0000000E+0	0.0000000E+0	-17.427625E-6	-4.8676739E-6	-871.52457E-3
-2.9095478E+0	-12.366800E-9	9.9999237E+0	-6.1854385E-3	-5.8985124E-3	-1.0516976E-3	-1.1443037E-3	-7.1675694E-3	-2.4741244E+0	-2.9095478E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	52.200306E-9	-148.12576E-9	-350.35680E-9	0.0000000E+0	0.0000000E+0	-1.2830322E+0	484.87581E-6	0.0000000E+0	0.0000000E+0	-13.313563E-6	-4.1126782E-6	-1.1572800E+0	-14.696098E-9	9.9999237E+0	-6.1791576E-3	-5.8998032E-3	-1.0420034E-3	-1.1394413E-3	-7.1641649E-3	-2.9399743E+0	-2.9095478E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	52.200306E-9	-148.12576E-9	-350.35680E-9	0.0000000E+0	0.0000000E+0	-1.4178840E+0	483.46844E-6	0.0000000E+0	0.0000000E+0	-5.9752306E-6	-2.2189040E-6	-1.5021487E+0
-2.8793969E+0	-12.167670E-9	9.9999237E+0	-6.1837127E-3	-5.9010657E-3	-1.0490011E-3	-1.1431826E-3	-7.1688173E-3	-2.4343598E+0	-2.8793969E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	52.200306E-9	-148.12576E-9	-350.35680E-9	0.0000000E+0	0.0000000E+0	450.55747E-3	482.95260E-6	0.0000000E+0	0.0000000E+0	-13.933264E-6	2.6347109E-6	366.28076E-3	-14.770138E-9	9.9999237E+0	-6.1773695E-3	-5.8873561E-3	-1.0393604E-3	-1.1287159E-3	-7.1560517E-3	-2.9547522E+0	-2.8793969E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	52.200306E-9	-148.12576E-9	-350.35680E-9	0.0000000E+0	0.0000000E+0	-1.6896136E+0	484.86245E-6	0.0000000E+0	0.0000000E+0	-3.2288049E-6	-6.9066496E-6	-1.5938728E+0
-2.8492463E+0	-12.461657E-9	9.9999237E+0	-6.1829309E-3	-5.8922963E-3	-1.0483048E-3	-1.1395918E-3	-7.1612485E-3	-2.4930871E+0	-2.8492463E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	52.200306E-9	-148.12576E-9	-350.35680E-9	0.0000000E+0	0.0000000E+0	-2.4248569E+0	482.22928E-6	0.0000000E+0	0.0000000E+0	-19.282335E-6	-7.7946097E-6	-2.3290284E+0	-13.806463E-9	9.9999237E+0	-6.1795493E-3	-5.8906055E-3	-1.0458964E-3	-1.1414259E-3	-7.1601933E-3	-2.7620280E+0	-2.8492463E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	52.200306E-9	-148.12576E-9	-350.35680E-9	0.0000000E+0	0.0000000E+0	-142.25353E-3	479.24506E-6	0.0000000E+0	0.0000000E+0	-4.4183580E-6	2.4193155E-6	-166.53015E-3
-2.8190954E+0	-12.222488E-9	9.9999237E+0	-6.1913142E-3	-5.9092678E-3	-1.0596733E-3	-1.1493278E-3	-7.1701054E-3	-2.4452744E+0	-2.8190954E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	52.200306E-9	-148.12576E-9	-350.35680E-9	0.0000000E+0	0.0000000E+0	-874.35526E-3	481.04493E-6	0.0000000E+0	0.0000000E+0	-23.187180E-6	-4.9770370E-6	-898.58902E-3	-13.123351E-9	9.9999237E+0	-6.1843246E-3	-5.8953371E-3	-1.0454864E-3	-1.1397345E-3	-7.1684462E-3	-2.6254230E+0	-2.8190954E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	52.200306E-9	-148.12576E-9	-350.35680E-9	0.0000000E+0	0.0000000E+0	444.24352E-3	483.99449E-6	0.0000000E+0	0.0000000E+0	-11.862916E-6	57.574166E-9	329.92435E-3
-2.7889447E+0	-11.518118E-9	9.9999237E+0	-6.1931359E-3	-5.9068142E-3	-1.0610493E-3	-1.1527602E-3	-7.1712085E-3	-2.3044634E+0	-2.7889447E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	52.200306E-9	-148.12576E-9	-350.35680E-9	0.0000000E+0	0.0000000E+0	-1.1344233E+0	485.34409E-6	0.0000000E+0	0.0000000E+0	-10.500101E-6	-6.8790528E-6	-1.2186152E+0	-13.380933E-9	9.9999237E+0	-6.1791791E-3	-5.8931941E-3	-1.0419757E-3	-1.1375649E-3	-7.1698017E-3	-2.6769888E+0	-2.7889447E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	52.200306E-9	-148.12576E-9	-350.35680E-9	0.0000000E+0	0.0000000E+0	-2.3906856E+0	482.96145E-6	0.0000000E+0	0.0000000E+0	-7.0003239E-6	-10.975054E-6	-2.4749558E+0
-2.7587941E+0	-10.720382E-9	9.9999237E+0	-6.1894176E-3	-5.8977613E-3	-1.0527311E-3	-1.1355364E-3	-7.1712229E-3	-2.1449096E+0	-2.7587941E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	52.200306E-9	-148.12576E-9	-350.35680E-9	0.0000000E+0	0.0000000E+0	-26.710242E-3	482.01336E-6	0.0000000E+0	0.0000000E+0	-15.175618E-6	-1.5874496E-6	218.94708E-3	-13.054081E-9	9.9999237E+0	-6.1950898E-3	-5.9039299E-3	-1.0473700E-3	-1.1393286E-3	-7.1765250E-3	-2.6115036E+0	-2.7587941E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	52.200306E-9	-148.12576E-9	-350.35680E-9	0.0000000E+0	0.0000000E+0	873.47597E-3	484.68146E-6	0.0000000E+0	0.0000000E+0	-4.8966417E-6	-1.9773506E-6	909.23768E-3
-2.7286432E+0	-10.899455E-9	9.9999237E+0	-6.1927144E-3	-5.9054508E-3	-1.0605686E-3	-1.1404103E-3	-7.1741403E-3	-2.1807010E+0	-2.7286432E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	52.200306E-9	-148.12576E-9	-350.35680E-9	0.0000000E+0	0.0000000E+0	-630.48321E-3	483.62440E-6	0.0000000E+0	0.0000000E+0	-18.788922E-6	-7.8776175E-6	-654.77139E-3	-12.561956E-9	9.9999237E+0	-6.1931089E-3	-5.9089712E-3	-1.0505745E-3	-1.1420255E-3	-7.1803941E-3	-2.5130405E+0	-2.7286432E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	52.200306E-9	-148.12576E-9	-350.35680E-9	0.0000000E+0	0.0000000E+0	2.2009425E+0	480.36178E-6	0.0000000E+0	0.0000000E+0	-10.637352E-6	8.6930886E-6	2.2967033E+0
