Experiment	bias spectroscopy	
Saved Date	11.02.2025 15:21:48	
User		
Date		
X (m)	104.169E-9	
Y (m)	-138.185E-9	
Z (m)	-360.484E-9	
Z offset (m)	0E+0	
Settling time (s)	100E-6	
Integration time (s)	20E-3	
Z-Ctrl hold	TRUE	
Final Z (m)	-358.848E-9	
Start time	11.02.2025 15:21:03	
Filter type	None	
Order		
Cutoff frq		
Z (m)	-359.07672E-9	

[DATA]
Bias calc (V)	Current (A)	Input 2 (V)	Input 3 (V)	Input 4 (V)	Input 5 (V)	Input 6 (V)	Input 7 (V)	Input 8 (V)	Bias (V)	Output 2 (V)	Output 3 (V)	Output 4 (V)	X (m)	Y (m)	Z (m)	Output 8 (V)	Fast Output 1 (V)	OC D1 Phase (deg)	OC D1 Amplitude (m)	OC M1 Freq. Shift (Hz)	OC M1 Excitation (V)	OC D1 X (m)	OC D1 Y (m)	OC D2 Phase (deg)	Current [bwd] (A)	Input 2 [bwd] (V)	Input 3 [bwd] (V)	Input 4 [bwd] (V)	Input 5 [bwd] (V)	Input 6 [bwd] (V)	Input 7 [bwd] (V)	Input 8 [bwd] (V)	Bias [bwd] (V)	Output 2 [bwd] (V)	Output 3 [bwd] (V)	Output 4 [bwd] (V)	X [bwd] (m)	Y [bwd] (m)	Z [bwd] (m)	Output 8 [bwd] (V)	Fast Output 1 [bwd] (V)	OC D1 Phase [bwd] (deg)	OC D1 Amplitude [bwd] (m)	OC M1 Freq. Shift [bwd] (Hz)	OC M1 Excitation [bwd] (V)	OC D1 X [bwd] (m)	OC D1 Y [bwd] (m)	OC D2 Phase [bwd] (deg)
-3.0000000E+0	-1.2200804E-9	9.9999237E+0	-6.1032944E-3	-5.9289918E-3	-1.0080261E-3	-1.1367823E-3	-7.1951449E-3	-245.41706E-3	-3.0000000E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	104.16871E-9	-138.18507E-9	-360.33705E-9	0.0000000E+0	0.0000000E+0	4.7956719E+0	469.94013E-6	0.0000000E+0	0.0000000E+0	-45.247220E-6	20.811463E-6	5.1014867E+0	-8.1507228E-9	9.9999237E+0	-6.1628977E-3	-5.9455172E-3	-1.0176811E-3	-1.1357536E-3	-7.2047780E-3	-1.6308573E+0	-3.0000000E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	104.16871E-9	-138.18507E-9	-360.33705E-9	0.0000000E+0	0.0000000E+0	177.03478E-3	490.04215E-6	0.0000000E+0	0.0000000E+0	-55.953689E-6	-3.6769568E-6	182.78432E-3
-2.9698493E+0	-1.5451491E-9	9.9999237E+0	-6.1266329E-3	-5.9403968E-3	-1.0223554E-3	-1.1606878E-3	-7.1929982E-3	-310.40013E-3	-2.9698493E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	104.16871E-9	-138.18507E-9	-360.33705E-9	0.0000000E+0	0.0000000E+0	-3.1840954E+0	473.53882E-6	0.0000000E+0	0.0000000E+0	-21.712267E-6	-9.2043483E-6	-3.4781566E+0	-7.7181053E-9	9.9999237E+0	-6.1477786E-3	-5.9415586E-3	-1.0173937E-3	-1.1260045E-3	-7.1969288E-3	-1.5443794E+0	-2.9698493E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	104.16871E-9	-138.18507E-9	-360.33705E-9	0.0000000E+0	0.0000000E+0	-1.4982536E+0	469.28108E-6	0.0000000E+0	0.0000000E+0	-15.838228E-6	-18.223149E-6	-1.1924667E+0
-2.9396985E+0	-1.2006750E-9	9.9999237E+0	-6.1373506E-3	-5.9419391E-3	-1.0268313E-3	-1.1645826E-3	-7.1896999E-3	-241.53967E-3	-2.9396985E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	104.16871E-9	-138.18507E-9	-360.33705E-9	0.0000000E+0	0.0000000E+0	-320.55753E-3	492.65416E-6	0.0000000E+0	0.0000000E+0	-14.394466E-6	-5.1995667E-6	-615.05300E-3	-7.5020639E-9	9.9999237E+0	-6.1610108E-3	-5.9474995E-3	-1.0087916E-3	-1.1285413E-3	-7.2005703E-3	-1.5011976E+0	-2.9396985E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	104.16871E-9	-138.18507E-9	-360.33705E-9	0.0000000E+0	0.0000000E+0	-782.80920E-3	486.30463E-6	0.0000000E+0	0.0000000E+0	-35.143301E-6	-13.508116E-6	-1.0769265E+0
-2.9095478E+0	-689.93011E-12	9.9999237E+0	-6.1086388E-3	-5.9288787E-3	-1.0166080E-3	-1.1424752E-3	-7.1854796E-3	-139.44246E-3	-2.9095478E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	104.16871E-9	-138.18507E-9	-360.33705E-9	0.0000000E+0	0.0000000E+0	2.2592709E+0	483.86483E-6	0.0000000E+0	0.0000000E+0	-11.662719E-6	11.570835E-6	3.1649959E+0	-7.4867872E-9	9.9999237E+0	-6.1632348E-3	-5.9405491E-3	-1.0212098E-3	-1.1305974E-3	-7.2078845E-3	-1.4981424E+0	-2.9095478E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	104.16871E-9	-138.18507E-9	-360.33705E-9	0.0000000E+0	0.0000000E+0	-8.9393787E+0	464.92621E-6	0.0000000E+0	0.0000000E+0	-23.379516E-6	-24.121096E-6	-8.9336367E+0
-2.8793969E+0	-991.70128E-12	9.9999237E+0	-6.1452459E-3	-5.9415158E-3	-1.0308698E-3	-1.1793862E-3	-7.2078160E-3	-199.77288E-3	-2.8793969E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	104.16871E-9	-138.18507E-9	-360.33705E-9	0.0000000E+0	0.0000000E+0	-1.9077811E+0	479.44672E-6	0.0000000E+0	0.0000000E+0	2.1469907E-6	-5.2318219E-6	-1.3020586E+0	-7.3662734E-9	9.9999237E+0	-6.1536101E-3	-5.9388694E-3	-1.0175488E-3	-1.1336021E-3	-7.1833446E-3	-1.4740564E+0	-2.8793969E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	104.16871E-9	-138.18507E-9	-360.33705E-9	0.0000000E+0	0.0000000E+0	2.0830123E+0	483.99993E-6	0.0000000E+0	0.0000000E+0	-6.7748192E-6	2.3631449E-6	2.0888779E+0
-2.8492463E+0	-951.88746E-12	9.9999237E+0	-6.1507025E-3	-5.9614768E-3	-1.0537466E-3	-1.1786524E-3	-7.2030844E-3	-191.81317E-3	-2.8492463E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	104.16871E-9	-138.18507E-9	-360.33705E-9	0.0000000E+0	0.0000000E+0	3.7578547E+0	479.38564E-6	0.0000000E+0	0.0000000E+0	3.8242129E-6	-3.8133414E-6	3.7636228E+0	-7.3465469E-9	9.9999237E+0	-6.1400556E-3	-5.9168702E-3	-1.0108961E-3	-1.1225026E-3	-7.1812477E-3	-1.4701084E+0	-2.8492463E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	104.16871E-9	-138.18507E-9	-360.33705E-9	0.0000000E+0	0.0000000E+0	153.17936E-3	483.57269E-6	0.0000000E+0	0.0000000E+0	-5.9597064E-6	6.1269443E-6	459.04040E-3
-2.8190954E+0	-964.76627E-12	9.9999237E+0	-6.1479365E-3	-5.9550018E-3	-1.0514068E-3	-1.1519140E-3	-7.1875737E-3	-194.38270E-3	-2.8190954E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	104.16871E-9	-138.18507E-9	-360.33705E-9	0.0000000E+0	0.0000000E+0	-4.5898371E+0	473.76557E-6	0.0000000E+0	0.0000000E+0	-34.621531E-6	-19.306393E-6	-4.5840044E+0	-5.3706923E-9	9.9999237E+0	-6.1650965E-3	-5.9399009E-3	-1.0072035E-3	-1.1086337E-3	-7.2061424E-3	-1.0751314E+0	-2.8190954E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	104.16871E-9	-138.18507E-9	-360.33705E-9	0.0000000E+0	0.0000000E+0	-682.20383E-3	483.41585E-6	0.0000000E+0	0.0000000E+0	-8.0411546E-6	-242.21390E-9	-376.44231E-3
-2.7889447E+0	-664.76813E-12	9.9999237E+0	-6.1542308E-3	-5.9486730E-3	-1.0346795E-3	-1.1728541E-3	-7.1917116E-3	-134.40904E-3	-2.7889447E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	104.16871E-9	-138.18507E-9	-360.33705E-9	0.0000000E+0	0.0000000E+0	-6.9319825E+0	487.62475E-6	0.0000000E+0	0.0000000E+0	-33.488592E-6	-29.318266E-6	-6.9262733E+0	-5.2997180E-9	9.9999237E+0	-6.1414605E-3	-5.9371260E-3	-989.34048E-6	-1.0929578E-3	-7.1986085E-3	-1.0609446E+0	-2.7889447E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	104.16871E-9	-138.18507E-9	-360.33705E-9	0.0000000E+0	0.0000000E+0	426.91645E-3	471.28464E-6	0.0000000E+0	0.0000000E+0	10.940909E-6	-5.4688630E-6	432.80196E-3
-2.7587941E+0	-773.28005E-12	9.9999237E+0	-6.1758920E-3	-5.9524397E-3	-1.0155423E-3	-1.1802928E-3	-7.1910783E-3	-156.09470E-3	-2.7587941E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	104.16871E-9	-138.18507E-9	-360.33705E-9	0.0000000E+0	0.0000000E+0	-7.0615783E+0	483.37775E-6	0.0000000E+0	0.0000000E+0	-43.504198E-6	-30.272782E-6	-7.0558586E+0	-5.9948961E-9	9.9999237E+0	-6.1271717E-3	-5.9363148E-3	-997.00037E-6	-1.1081505E-3	-7.1852431E-3	-1.1999211E+0	-2.7587941E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	104.16871E-9	-138.18507E-9	-360.33705E-9	0.0000000E+0	0.0000000E+0	-4.6290655E+0	483.34728E-6	0.0000000E+0	0.0000000E+0	-5.7812026E-6	-3.9451579E-6	-4.3232665E+0
-2.7286432E+0	-981.45214E-12	9.9999237E+0	-6.1367061E-3	-5.9271636E-3	-1.0105616E-3	-1.1416245E-3	-7.1690269E-3	-197.71464E-3	-2.7286432E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	104.16871E-9	-138.18507E-9	-360.33705E-9	0.0000000E+0	0.0000000E+0	-2.9383748E+0	472.55892E-6	0.0000000E+0	0.0000000E+0	-5.8967448E-6	-13.136703E-6	-2.9328530E+0	-6.8932859E-9	9.9999237E+0	-6.1511295E-3	-5.9496281E-3	-1.0110639E-3	-1.1205343E-3	-7.1797282E-3	-1.3794867E+0	-2.7286432E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	104.16871E-9	-138.18507E-9	-360.33705E-9	0.0000000E+0	0.0000000E+0	1.0006421E+0	476.40639E-6	0.0000000E+0	0.0000000E+0	-47.846770E-6	-10.849039E-6	706.37387E-3
