Experiment	bias spectroscopy	
Saved Date	11.02.2025 11:50:06	
User		
Date		
X (m)	-4.82606E-9	
Y (m)	-170.317E-9	
Z (m)	-321.162E-9	
Z offset (m)	0E+0	
Settling time (s)	100E-6	
Integration time (s)	20E-3	
Z-Ctrl hold	TRUE	
Final Z (m)	-321.271E-9	
Start time	11.02.2025 11:49:29	
Filter type	None	
Order		
Cutoff frq		

[DATA]
Bias calc (V)	Current (A)	Input 2 (V)	Input 3 (V)	Input 4 (V)	Input 5 (V)	Input 6 (V)	Input 7 (V)	Input 8 (V)	Bias (V)	Output 2 (V)	Output 3 (V)	Output 4 (V)	X (m)	Y (m)	Z (m)	Output 8 (V)	Fast Output 1 (V)	OC D1 Phase (deg)	OC D1 Amplitude (m)	OC M1 Freq. Shift (Hz)	OC M1 Excitation (V)	OC D1 X (m)	OC D1 Y (m)	OC D2 Phase (deg)	Current [bwd] (A)	Input 2 [bwd] (V)	Input 3 [bwd] (V)	Input 4 [bwd] (V)	Input 5 [bwd] (V)	Input 6 [bwd] (V)	Input 7 [bwd] (V)	Input 8 [bwd] (V)	Bias [bwd] (V)	Output 2 [bwd] (V)	Output 3 [bwd] (V)	Output 4 [bwd] (V)	X [bwd] (m)	Y [bwd] (m)	Z [bwd] (m)	Output 8 [bwd] (V)	Fast Output 1 [bwd] (V)	OC D1 Phase [bwd] (deg)	OC D1 Amplitude [bwd] (m)	OC M1 Freq. Shift [bwd] (Hz)	OC M1 Excitation [bwd] (V)	OC D1 X [bwd] (m)	OC D1 Y [bwd] (m)	OC D2 Phase [bwd] (deg)
0.0000000E+0	7.4710915E-12	-64.186737E-3	-6.1967215E-3	-5.8650044E-3	-1.0262120E-3	-1.2813708E-3	-7.1754279E-3	-63.739775E-6	0.0000000E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	-4.8260631E-9	-170.31741E-9	-323.80396E-9	0.0000000E+0	0.0000000E+0	5.1694221E+0	478.59733E-6	0.0000000E+0	0.0000000E+0	-32.463515E-6	18.945335E-6	5.4753199E+0	7.5570678E-12	-59.285756E-3	-6.1741467E-3	-5.8583543E-3	-1.0218848E-3	-1.2554417E-3	-7.1187364E-3	-57.710648E-6	0.0000000E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	-4.8260631E-9	-170.31741E-9	-325.12520E-9	0.0000000E+0	0.0000000E+0	-4.6924767E+0	464.84263E-6	0.0000000E+0	0.0000000E+0	-4.4998187E-6	-12.891313E-6	-4.5369668E+0
-15.075377E-3	7.5284189E-12	2.9670634E+0	-6.1916541E-3	-5.8551230E-3	-1.0103454E-3	-1.2671585E-3	-7.1538161E-3	-58.235168E-6	-15.075377E-3	0.0000000E+0	0.0000000E+0	0.0000000E+0	-4.8260631E-9	-170.31741E-9	-323.80396E-9	0.0000000E+0	0.0000000E+0	4.0769711E+0	478.25748E-6	0.0000000E+0	0.0000000E+0	-7.0658048E-6	34.054217E-6	4.0829840E+0	7.2760391E-12	2.9645061E+0	-6.1979005E-3	-5.8654463E-3	-1.0092983E-3	-1.2935200E-3	-7.1470849E-3	-101.88675E-6	-15.075377E-3	0.0000000E+0	0.0000000E+0	0.0000000E+0	-4.8260631E-9	-170.31741E-9	-325.12520E-9	0.0000000E+0	0.0000000E+0	-698.25047E-3	473.39895E-6	0.0000000E+0	0.0000000E+0	16.119673E-6	-13.467166E-6	-992.59204E-3
-30.150754E-3	7.4662655E-12	5.9880133E+0	-6.1918693E-3	-5.8422647E-3	-1.0002225E-3	-1.2665507E-3	-7.1596908E-3	-59.477487E-6	-30.150754E-3	0.0000000E+0	0.0000000E+0	0.0000000E+0	-4.8260631E-9	-170.31741E-9	-323.80396E-9	0.0000000E+0	0.0000000E+0	-3.8084888E+0	490.34221E-6	0.0000000E+0	0.0000000E+0	3.0062297E-6	-34.369335E-6	-3.8028767E+0	7.1385953E-12	5.9918776E+0	-6.1631012E-3	-5.8209859E-3	-1.0035343E-3	-1.2556458E-3	-7.1073994E-3	-136.57380E-6	-30.150754E-3	0.0000000E+0	0.0000000E+0	0.0000000E+0	-4.8260631E-9	-170.31741E-9	-325.12520E-9	0.0000000E+0	0.0000000E+0	-3.9353685E+0	476.46527E-6	0.0000000E+0	0.0000000E+0	-29.661012E-6	-17.648288E-6	-3.7794318E+0
-45.226131E-3	7.3754752E-12	9.0133438E+0	-6.2087541E-3	-5.8683460E-3	-1.0219981E-3	-1.2867533E-3	-7.1764728E-3	-62.672931E-6	-45.226131E-3	0.0000000E+0	0.0000000E+0	0.0000000E+0	-4.8260631E-9	-170.31741E-9	-323.80396E-9	0.0000000E+0	0.0000000E+0	1.0980816E+0	480.07045E-6	0.0000000E+0	0.0000000E+0	-19.181500E-6	10.879555E-6	803.80481E-3	6.8958285E-12	9.0191479E+0	-6.1711827E-3	-5.8293897E-3	-1.0236243E-3	-1.2649689E-3	-7.1114749E-3	-175.56000E-6	-45.226131E-3	0.0000000E+0	0.0000000E+0	0.0000000E+0	-4.8260631E-9	-170.31741E-9	-325.12520E-9	0.0000000E+0	0.0000000E+0	-2.6920557E+0	488.99284E-6	0.0000000E+0	0.0000000E+0	-30.336596E-6	580.27035E-9	-2.5361426E+0
-60.301509E-3	7.3978237E-12	9.9999237E+0	-6.2020528E-3	-5.8463630E-3	-1.0253334E-3	-1.2815311E-3	-7.1737836E-3	-61.234794E-6	-60.301509E-3	0.0000000E+0	0.0000000E+0	0.0000000E+0	-4.8260631E-9	-170.31741E-9	-323.80396E-9	0.0000000E+0	0.0000000E+0	-6.7769456E+0	477.02537E-6	0.0000000E+0	0.0000000E+0	-25.059669E-6	-38.692608E-6	-6.7713480E+0	6.5095429E-12	9.9999237E+0	-6.1805323E-3	-5.8316384E-3	-1.0079594E-3	-1.2586422E-3	-7.1205939E-3	-242.29049E-6	-60.301509E-3	0.0000000E+0	0.0000000E+0	0.0000000E+0	-4.8260631E-9	-170.31741E-9	-325.12520E-9	0.0000000E+0	0.0000000E+0	-8.6000853E+0	469.74240E-6	0.0000000E+0	0.0000000E+0	-7.7296099E-6	-18.721979E-6	-8.8940363E+0
-75.376883E-3	7.4213344E-12	9.9999237E+0	-6.1892103E-3	-5.8553671E-3	-1.0323919E-3	-1.2705181E-3	-7.1599716E-3	-50.664265E-6	-75.376883E-3	0.0000000E+0	0.0000000E+0	0.0000000E+0	-4.8260631E-9	-170.31741E-9	-323.80396E-9	0.0000000E+0	0.0000000E+0	5.1961613E+0	484.24533E-6	0.0000000E+0	0.0000000E+0	-12.552620E-6	33.220818E-6	5.2018590E+0	5.5343057E-12	9.9999237E+0	-6.1491965E-3	-5.8226548E-3	-991.92234E-6	-1.2538529E-3	-7.0964433E-3	-446.18989E-6	-75.376883E-3	0.0000000E+0	0.0000000E+0	0.0000000E+0	-4.8260631E-9	-170.31741E-9	-325.12520E-9	0.0000000E+0	0.0000000E+0	-9.7483568E+0	464.08188E-6	0.0000000E+0	0.0000000E+0	-13.454586E-6	-28.610912E-6	-9.5922832E+0
-90.452261E-3	7.2689116E-12	9.9999237E+0	-6.2098121E-3	-5.8741937E-3	-1.0686328E-3	-1.3026377E-3	-7.1873805E-3	-75.433098E-6	-90.452261E-3	0.0000000E+0	0.0000000E+0	0.0000000E+0	-4.8260631E-9	-170.31741E-9	-323.80396E-9	0.0000000E+0	0.0000000E+0	3.7896464E+0	482.50740E-6	0.0000000E+0	0.0000000E+0	-6.6364410E-6	-10.993805E-6	4.3949685E+0	5.1414775E-12	9.9999237E+0	-6.1643254E-3	-5.8423290E-3	-1.0040664E-3	-1.2961979E-3	-7.1454886E-3	-523.07703E-6	-90.452261E-3	0.0000000E+0	0.0000000E+0	0.0000000E+0	-4.8260631E-9	-170.31741E-9	-325.12520E-9	0.0000000E+0	0.0000000E+0	1.1213167E+0	458.50765E-6	0.0000000E+0	0.0000000E+0	15.055236E-6	28.524759E-6	826.81370E-3
-105.52764E-3	7.3623017E-12	9.9999237E+0	-6.1959038E-3	-5.8608232E-3	-1.0388755E-3	-1.2813733E-3	-7.1569444E-3	-68.264009E-6	-105.52764E-3	0.0000000E+0	0.0000000E+0	0.0000000E+0	-4.8260631E-9	-170.31741E-9	-323.80396E-9	0.0000000E+0	0.0000000E+0	970.08586E-3	479.09180E-6	0.0000000E+0	0.0000000E+0	2.8784100E-6	20.360943E-6	1.2758703E+0	3.7536051E-12	9.9999237E+0	-6.1579440E-3	-5.8463672E-3	-1.0143528E-3	-1.2943306E-3	-7.1328105E-3	-793.86710E-6	-105.52764E-3	0.0000000E+0	0.0000000E+0	0.0000000E+0	-4.8260631E-9	-170.31741E-9	-325.12520E-9	0.0000000E+0	0.0000000E+0	97.972870E-3	486.63607E-6	0.0000000E+0	0.0000000E+0	-6.6345947E-6	6.0400866E-6	-196.30015E-3
-120.60302E-3	7.4166931E-12	9.9999237E+0	-6.1925161E-3	-5.8701709E-3	-1.0226289E-3	-1.2952652E-3	-7.1591884E-3	-49.981434E-6	-120.60302E-3	0.0000000E+0	0.0000000E+0	0.0000000E+0	-4.8260631E-9	-170.31741E-9	-323.80396E-9	0.0000000E+0	0.0000000E+0	-12.937497E+0	492.77477E-6	0.0000000E+0	0.0000000E+0	15.372976E-6	-76.600554E-6	-12.931971E+0	3.1464195E-12	9.9999237E+0	-6.1414815E-3	-5.8444557E-3	-1.0010300E-3	-1.2556438E-3	-7.1181050E-3	-923.60307E-6	-120.60302E-3	0.0000000E+0	0.0000000E+0	0.0000000E+0	-4.8260631E-9	-170.31741E-9	-325.12520E-9	0.0000000E+0	0.0000000E+0	8.6389284E+0	487.06651E-6	0.0000000E+0	0.0000000E+0	-19.112043E-6	45.980029E-6	8.7947102E+0
-135.67840E-3	7.2531191E-12	9.9999237E+0	-6.2173335E-3	-5.8667809E-3	-1.0468025E-3	-1.3269513E-3	-7.1926587E-3	-82.210543E-6	-135.67840E-3	0.0000000E+0	0.0000000E+0	0.0000000E+0	-4.8260631E-9	-170.31741E-9	-323.80396E-9	0.0000000E+0	0.0000000E+0	-913.36316E-3	472.35575E-6	0.0000000E+0	0.0000000E+0	-3.0493411E-6	3.4182913E-6	-307.70370E-3	933.92395E-15	9.9999237E+0	-6.1932467E-3	-5.8570160E-3	-1.0298272E-3	-1.2824344E-3	-7.1463622E-3	-1.3628178E-3	-135.67840E-3	0.0000000E+0	0.0000000E+0	0.0000000E+0	-4.8260631E-9	-170.31741E-9	-325.12520E-9	0.0000000E+0	0.0000000E+0	-4.9325085E+0	472.30453E-6	0.0000000E+0	0.0000000E+0	-26.787982E-6	-15.287844E-6	-4.7769537E+0
