Experiment	bias spectroscopy	
Saved Date	11.02.2025 14:16:01	
User		
Date		
X (m)	2.20031E-9	
Y (m)	-153.126E-9	
Z (m)	-343.234E-9	
Z offset (m)	0E+0	
Settling time (s)	100E-6	
Integration time (s)	20E-3	
Z-Ctrl hold	TRUE	
Final Z (m)	-344.427E-9	
Start time	11.02.2025 14:06:25	
Filter type	None	
Order		
Cutoff frq		
Z (m)	-344.11397E-9	

[DATA]
Bias calc (V)	Current (A)	Input 2 (V)	Input 3 (V)	Input 4 (V)	Input 5 (V)	Input 6 (V)	Input 7 (V)	Input 8 (V)	Bias (V)	Output 2 (V)	Output 3 (V)	Output 4 (V)	X (m)	Y (m)	Z (m)	Output 8 (V)	Fast Output 1 (V)	OC D1 Phase (deg)	OC D1 Amplitude (m)	OC M1 Freq. Shift (Hz)	OC M1 Excitation (V)	OC D1 X (m)	OC D1 Y (m)	OC D2 Phase (deg)	Current [bwd] (A)	Input 2 [bwd] (V)	Input 3 [bwd] (V)	Input 4 [bwd] (V)	Input 5 [bwd] (V)	Input 6 [bwd] (V)	Input 7 [bwd] (V)	Input 8 [bwd] (V)	Bias [bwd] (V)	Output 2 [bwd] (V)	Output 3 [bwd] (V)	Output 4 [bwd] (V)	X [bwd] (m)	Y [bwd] (m)	Z [bwd] (m)	Output 8 [bwd] (V)	Fast Output 1 [bwd] (V)	OC D1 Phase [bwd] (deg)	OC D1 Amplitude [bwd] (m)	OC M1 Freq. Shift [bwd] (Hz)	OC M1 Excitation [bwd] (V)	OC D1 X [bwd] (m)	OC D1 Y [bwd] (m)	OC D2 Phase [bwd] (deg)
-3.0000000E+0	-11.535549E-9	9.9999237E+0	-6.1847321E-3	-5.8911950E-3	-1.0731801E-3	-1.1237286E-3	-7.1651610E-3	-2.3080094E+0	-3.0000000E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	2.2003057E-9	-153.12577E-9	-343.12390E-9	0.0000000E+0	0.0000000E+0	280.20772E-3	505.89442E-6	0.0000000E+0	0.0000000E+0	-13.643689E-6	3.5459268E-6	465.96053E-3	-15.097076E-9	9.9999237E+0	-6.1741220E-3	-5.8922917E-3	-1.0719711E-3	-1.1258411E-3	-7.1786214E-3	-3.0203650E+0	-3.0000000E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	2.2003057E-9	-153.12577E-9	-343.12390E-9	0.0000000E+0	0.0000000E+0	1.4141095E+0	499.13808E-6	0.0000000E+0	0.0000000E+0	-18.231658E-6	1.8541924E-6	1.3298216E+0
-2.9698493E+0	-13.037107E-9	9.9999237E+0	-6.1861351E-3	-5.8917031E-3	-1.0793571E-3	-1.1224383E-3	-7.1682511E-3	-2.6083879E+0	-2.9698493E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	2.2003057E-9	-153.12577E-9	-343.12390E-9	0.0000000E+0	0.0000000E+0	280.66984E-3	504.01199E-6	0.0000000E+0	0.0000000E+0	-19.802377E-6	-892.01939E-9	316.42759E-3	-14.963865E-9	9.9999237E+0	-6.1689145E-3	-5.8855242E-3	-1.0672032E-3	-1.1222999E-3	-7.1735061E-3	-2.9937332E+0	-2.9698493E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	2.2003057E-9	-153.12577E-9	-343.12390E-9	0.0000000E+0	0.0000000E+0	588.85396E-3	499.70485E-6	0.0000000E+0	0.0000000E+0	-6.7245051E-6	32.111473E-9	654.53833E-3
-2.9396985E+0	-13.934557E-9	9.9999237E+0	-6.1844778E-3	-5.8906251E-3	-1.0751222E-3	-1.1203220E-3	-7.1655679E-3	-2.7878618E+0	-2.9396985E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	2.2003057E-9	-153.12577E-9	-343.12390E-9	0.0000000E+0	0.0000000E+0	-1.8700598E+0	507.98379E-6	0.0000000E+0	0.0000000E+0	-102.89961E-9	-12.038249E-6	-1.9843131E+0	-13.345831E-9	9.9999237E+0	-6.1782491E-3	-5.8989767E-3	-1.0775491E-3	-1.1309439E-3	-7.1802246E-3	-2.6701293E+0	-2.9396985E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	2.2003057E-9	-153.12577E-9	-343.12390E-9	0.0000000E+0	0.0000000E+0	-1.5991035E+0	499.89746E-6	0.0000000E+0	0.0000000E+0	-5.0032932E-6	-3.8739240E-6	-1.7432833E+0
-2.9095478E+0	-14.816127E-9	9.9999237E+0	-6.1836834E-3	-5.8901864E-3	-1.0692879E-3	-1.1163679E-3	-7.1722441E-3	-2.9641585E+0	-2.9095478E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	2.2003057E-9	-153.12577E-9	-343.12390E-9	0.0000000E+0	0.0000000E+0	294.21240E-3	502.55290E-6	0.0000000E+0	0.0000000E+0	-1.1631125E-6	-7.1519121E-6	209.89498E-3	-12.310922E-9	9.9999237E+0	-6.1787749E-3	-5.8948556E-3	-1.0765294E-3	-1.1362798E-3	-7.1723047E-3	-2.4631808E+0	-2.9095478E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	2.2003057E-9	-153.12577E-9	-343.12390E-9	0.0000000E+0	0.0000000E+0	-2.9177506E+0	498.49594E-6	0.0000000E+0	0.0000000E+0	-8.7664303E-6	-4.6691302E-6	-2.8520784E+0
-2.8793969E+0	-15.038635E-9	9.9999237E+0	-6.1941561E-3	-5.8996179E-3	-1.0744152E-3	-1.1251388E-3	-7.1740532E-3	-3.0086825E+0	-2.8793969E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	2.2003057E-9	-153.12577E-9	-343.12390E-9	0.0000000E+0	0.0000000E+0	695.63973E-3	501.11389E-6	0.0000000E+0	0.0000000E+0	-11.596825E-6	-2.2091140E-6	701.32756E-3	-12.432113E-9	9.9999237E+0	-6.1739846E-3	-5.8882805E-3	-1.0677148E-3	-1.1228997E-3	-7.1679610E-3	-2.4874086E+0	-2.8793969E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	2.2003057E-9	-153.12577E-9	-343.12390E-9	0.0000000E+0	0.0000000E+0	-2.5233715E+0	494.12448E-6	0.0000000E+0	0.0000000E+0	-7.7924924E-6	-9.9754570E-6	-2.4877126E+0
-2.8492463E+0	-15.108650E-9	9.9999237E+0	-6.1914735E-3	-5.8920803E-3	-1.0671150E-3	-1.1341545E-3	-7.1704742E-3	-3.0226755E+0	-2.8492463E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	2.2003057E-9	-153.12577E-9	-343.12390E-9	0.0000000E+0	0.0000000E+0	-9.1780713E-3	506.44466E-6	0.0000000E+0	0.0000000E+0	-13.399017E-6	-3.0152007E-6	-33.490900E-3	-11.762223E-9	9.9999237E+0	-6.1814310E-3	-5.8976603E-3	-1.0781406E-3	-1.1367144E-3	-7.1708690E-3	-2.3534923E+0	-2.8492463E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	2.2003057E-9	-153.12577E-9	-343.12390E-9	0.0000000E+0	0.0000000E+0	1.6702095E+0	496.10587E-6	0.0000000E+0	0.0000000E+0	-8.4289732E-6	-1.1387360E-6	1.7359285E+0
-2.8190954E+0	-14.682372E-9	9.9999237E+0	-6.1845738E-3	-5.8919727E-3	-1.0677759E-3	-1.1182268E-3	-7.1695638E-3	-2.9374597E+0	-2.8190954E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	2.2003057E-9	-153.12577E-9	-343.12390E-9	0.0000000E+0	0.0000000E+0	-968.51909E-3	502.66192E-6	0.0000000E+0	0.0000000E+0	-5.3514036E-6	-6.1127193E-6	-872.76846E-3	-11.853174E-9	9.9999237E+0	-6.1859167E-3	-5.8954065E-3	-1.0833006E-3	-1.1337126E-3	-7.1778833E-3	-2.3716738E+0	-2.8190954E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	2.2003057E-9	-153.12577E-9	-343.12390E-9	0.0000000E+0	0.0000000E+0	1.9485531E+0	497.35123E-6	0.0000000E+0	0.0000000E+0	-10.528672E-6	5.1591087E-6	1.8942335E+0
-2.7889447E+0	-13.828266E-9	9.9999237E+0	-6.1913645E-3	-5.8946479E-3	-1.0762155E-3	-1.1307022E-3	-7.1695666E-3	-2.7666097E+0	-2.7889447E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	2.2003057E-9	-153.12577E-9	-343.12390E-9	0.0000000E+0	0.0000000E+0	-2.4647551E+0	503.98556E-6	0.0000000E+0	0.0000000E+0	-8.2563683E-6	-8.8422921E-6	-2.3690319E+0	-11.999825E-9	9.9999237E+0	-6.1738845E-3	-5.8832834E-3	-1.0725297E-3	-1.1258298E-3	-7.1648210E-3	-2.4010260E+0	-2.7889447E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	2.2003057E-9	-153.12577E-9	-343.12390E-9	0.0000000E+0	0.0000000E+0	-12.295536E-3	498.22323E-6	0.0000000E+0	0.0000000E+0	-8.4305584E-6	-6.9880280E-6	53.387772E-3
-2.7587941E+0	-13.901698E-9	9.9999237E+0	-6.1854264E-3	-5.8954665E-3	-1.0707980E-3	-1.1296258E-3	-7.1669193E-3	-2.7812917E+0	-2.7587941E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	2.2003057E-9	-153.12577E-9	-343.12390E-9	0.0000000E+0	0.0000000E+0	-219.89973E-3	504.34814E-6	0.0000000E+0	0.0000000E+0	-598.03290E-9	-1.6456406E-6	-214.22343E-3	-11.892327E-9	9.9999237E+0	-6.1811423E-3	-5.8940281E-3	-1.0692030E-3	-1.1299347E-3	-7.1694758E-3	-2.3795257E+0	-2.7587941E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	2.2003057E-9	-153.12577E-9	-343.12390E-9	0.0000000E+0	0.0000000E+0	-1.4006336E+0	497.09552E-6	0.0000000E+0	0.0000000E+0	-3.8075721E-6	-7.7021568E-6	-1.5149592E+0
-2.7286432E+0	-13.631862E-9	9.9999237E+0	-6.1769560E-3	-5.8919936E-3	-1.0741678E-3	-1.1272619E-3	-7.1622166E-3	-2.7273512E+0	-2.7286432E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	2.2003057E-9	-153.12577E-9	-343.12390E-9	0.0000000E+0	0.0000000E+0	946.76489E-3	505.34477E-6	0.0000000E+0	0.0000000E+0	-5.6067765E-6	-332.07451E-9	1.0124277E+0	-11.288821E-9	9.9999237E+0	-6.1869859E-3	-5.8933301E-3	-1.0725625E-3	-1.1304931E-3	-7.1708676E-3	-2.2588568E+0	-2.7286432E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	2.2003057E-9	-153.12577E-9	-343.12390E-9	0.0000000E+0	0.0000000E+0	516.30747E-3	495.79213E-6	0.0000000E+0	0.0000000E+0	-11.084755E-6	1.8133582E-6	432.03193E-3
