Experiment	bias spectroscopy	
Saved Date	11.02.2025 11:58:24	
User		
Date		
X (m)	-4.82606E-9	
Y (m)	-170.317E-9	
Z (m)	-323.412E-9	
Z offset (m)	0E+0	
Settling time (s)	100E-6	
Integration time (s)	20E-3	
Z-Ctrl hold	TRUE	
Final Z (m)	-321.989E-9	
Start time	11.02.2025 11:50:18	
Filter type	None	
Order		
Cutoff frq		

[DATA]
Bias calc (V)	Current (A)	Input 2 (V)	Input 3 (V)	Input 4 (V)	Input 5 (V)	Input 6 (V)	Input 7 (V)	Input 8 (V)	Bias (V)	Output 2 (V)	Output 3 (V)	Output 4 (V)	X (m)	Y (m)	Z (m)	Output 8 (V)	Fast Output 1 (V)	OC D1 Phase (deg)	OC D1 Amplitude (m)	OC M1 Freq. Shift (Hz)	OC M1 Excitation (V)	OC D1 X (m)	OC D1 Y (m)	OC D2 Phase (deg)	Current [bwd] (A)	Input 2 [bwd] (V)	Input 3 [bwd] (V)	Input 4 [bwd] (V)	Input 5 [bwd] (V)	Input 6 [bwd] (V)	Input 7 [bwd] (V)	Input 8 [bwd] (V)	Bias [bwd] (V)	Output 2 [bwd] (V)	Output 3 [bwd] (V)	Output 4 [bwd] (V)	X [bwd] (m)	Y [bwd] (m)	Z [bwd] (m)	Output 8 [bwd] (V)	Fast Output 1 [bwd] (V)	OC D1 Phase [bwd] (deg)	OC D1 Amplitude [bwd] (m)	OC M1 Freq. Shift [bwd] (Hz)	OC M1 Excitation [bwd] (V)	OC D1 X [bwd] (m)	OC D1 Y [bwd] (m)	OC D2 Phase [bwd] (deg)
-3.0000000E+0	-14.371158E-9	9.9999237E+0	-6.2037935E-3	-5.9067537E-3	-1.0376659E-3	-1.2357276E-3	-7.1319193E-3	-2.8750806E+0	-3.0000000E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	-4.8260631E-9	-170.31741E-9	-322.65095E-9	0.0000000E+0	0.0000000E+0	-160.38789E-3	485.34450E-6	0.0000000E+0	0.0000000E+0	1.3777883E-6	-6.3832067E-6	-94.680026E-3	-13.314782E-9	9.9999237E+0	-6.1887624E-3	-5.9068720E-3	-1.0343790E-3	-1.2276729E-3	-7.1200700E-3	-2.6639581E+0	-3.0000000E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	-4.8260631E-9	-170.31741E-9	-322.65095E-9	0.0000000E+0	0.0000000E+0	111.01839E-3	490.24337E-6	0.0000000E+0	0.0000000E+0	-13.589536E-6	-2.2466475E-6	86.721718E-3
-2.9849246E+0	-13.292945E-9	9.9999237E+0	-6.1935489E-3	-5.8948062E-3	-1.0299437E-3	-1.2205996E-3	-7.1196235E-3	-2.6595457E+0	-2.9849246E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	-4.8260631E-9	-170.31741E-9	-322.65095E-9	0.0000000E+0	0.0000000E+0	512.73096E-3	486.65510E-6	0.0000000E+0	0.0000000E+0	-5.7557927E-6	-4.0158184E-6	278.39643E-3	-13.115510E-9	9.9999237E+0	-6.1977566E-3	-5.9150672E-3	-1.0364598E-3	-1.2330129E-3	-7.1253739E-3	-2.6241360E+0	-2.9849246E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	-4.8260631E-9	-170.31741E-9	-322.65095E-9	0.0000000E+0	0.0000000E+0	1.1620743E+0	485.94276E-6	0.0000000E+0	0.0000000E+0	-3.1452403E-6	3.7820325E-6	1.1378126E+0
-2.9698493E+0	-12.385328E-9	9.9999237E+0	-6.2000174E-3	-5.9039583E-3	-1.0385397E-3	-1.2341394E-3	-7.1335835E-3	-2.4780350E+0	-2.9698493E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	-4.8260631E-9	-170.31741E-9	-322.65095E-9	0.0000000E+0	0.0000000E+0	-693.46446E-3	483.23910E-6	0.0000000E+0	0.0000000E+0	-18.990499E-6	-1.7883356E-6	-657.60791E-3	-12.867219E-9	9.9999237E+0	-6.1951592E-3	-5.9165568E-3	-1.0415799E-3	-1.2387558E-3	-7.1270363E-3	-2.5744808E+0	-2.9698493E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	-4.8260631E-9	-170.31741E-9	-322.65095E-9	0.0000000E+0	0.0000000E+0	-2.8542025E+0	484.42604E-6	0.0000000E+0	0.0000000E+0	-2.4201831E-6	-10.248437E-6	-2.7885129E+0
-2.9547739E+0	-11.623270E-9	9.9999237E+0	-6.2022028E-3	-5.9076934E-3	-1.0398952E-3	-1.2321757E-3	-7.1324287E-3	-2.3257008E+0	-2.9547739E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	-4.8260631E-9	-170.31741E-9	-322.65095E-9	0.0000000E+0	0.0000000E+0	-945.20664E-3	483.51326E-6	0.0000000E+0	0.0000000E+0	-26.725182E-6	-2.0453940E-6	-909.48981E-3	-13.127177E-9	9.9999237E+0	-6.1910623E-3	-5.9076292E-3	-1.0272005E-3	-1.2312118E-3	-7.1256482E-3	-2.6264679E+0	-2.9547739E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	-4.8260631E-9	-170.31741E-9	-322.65095E-9	0.0000000E+0	0.0000000E+0	-433.90030E-3	488.22109E-6	0.0000000E+0	0.0000000E+0	-3.0717458E-6	-5.9324257E-6	-608.15078E-3
-2.9396985E+0	-11.347565E-9	9.9999237E+0	-6.1968113E-3	-5.9026652E-3	-1.0285893E-3	-1.2322130E-3	-7.1270731E-3	-2.2705572E+0	-2.9396985E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	-4.8260631E-9	-170.31741E-9	-322.65095E-9	0.0000000E+0	0.0000000E+0	-830.84589E-3	483.29230E-6	0.0000000E+0	0.0000000E+0	-11.426370E-6	1.3830573E-6	-765.14447E-3	-12.686424E-9	9.9999237E+0	-6.2004426E-3	-5.9145424E-3	-1.0353015E-3	-1.2382680E-3	-7.1331896E-3	-2.5383422E+0	-2.9396985E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	-4.8260631E-9	-170.31741E-9	-322.65095E-9	0.0000000E+0	0.0000000E+0	-2.1357105E+0	485.25634E-6	0.0000000E+0	0.0000000E+0	-11.058908E-6	-5.0458889E-6	-2.0700517E+0
-2.9246230E+0	-11.180091E-9	9.9999237E+0	-6.2061683E-3	-5.9081083E-3	-1.0416558E-3	-1.2354241E-3	-7.1269502E-3	-2.2370563E+0	-2.9246230E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	-4.8260631E-9	-170.31741E-9	-322.65095E-9	0.0000000E+0	0.0000000E+0	1.4466585E+0	480.80576E-6	0.0000000E+0	0.0000000E+0	-9.1595102E-6	3.3762765E-6	1.4223362E+0	-11.338219E-9	9.9999237E+0	-6.1931140E-3	-5.9101107E-3	-1.0360171E-3	-1.2334376E-3	-7.1285749E-3	-2.2687085E+0	-2.9246230E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	-4.8260631E-9	-170.31741E-9	-322.65095E-9	0.0000000E+0	0.0000000E+0	-333.40669E-3	489.93068E-6	0.0000000E+0	0.0000000E+0	-7.8463663E-6	-42.482302E-9	-417.74863E-3
-2.9095478E+0	-12.250647E-9	9.9999237E+0	-6.2051695E-3	-5.9069367E-3	-1.0415339E-3	-1.2380227E-3	-7.1304180E-3	-2.4511034E+0	-2.9095478E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	-4.8260631E-9	-170.31741E-9	-322.65095E-9	0.0000000E+0	0.0000000E+0	1.2254853E+0	482.73650E-6	0.0000000E+0	0.0000000E+0	-5.0809704E-6	-430.15623E-9	1.1711892E+0	-11.618646E-9	9.9999237E+0	-6.1862762E-3	-5.9032417E-3	-1.0275119E-3	-1.2323349E-3	-7.1165632E-3	-2.3247781E+0	-2.9095478E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	-4.8260631E-9	-170.31741E-9	-322.65095E-9	0.0000000E+0	0.0000000E+0	-1.9247881E+0	488.69755E-6	0.0000000E+0	0.0000000E+0	-10.104368E-6	-11.061710E-6	-1.7989683E+0
-2.8944724E+0	-11.746882E-9	9.9999237E+0	-6.1982232E-3	-5.8946186E-3	-1.0342766E-3	-1.2282368E-3	-7.1233138E-3	-2.3503339E+0	-2.8944724E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	-4.8260631E-9	-170.31741E-9	-322.65095E-9	0.0000000E+0	0.0000000E+0	-2.7707994E+0	484.18500E-6	0.0000000E+0	0.0000000E+0	-18.873363E-6	-14.777281E-6	-2.7050650E+0	-11.150886E-9	9.9999237E+0	-6.1950325E-3	-5.9107472E-3	-1.0356872E-3	-1.2368261E-3	-7.1275216E-3	-2.2312667E+0	-2.8944724E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	-4.8260631E-9	-170.31741E-9	-322.65095E-9	0.0000000E+0	0.0000000E+0	-250.80416E-3	485.22305E-6	0.0000000E+0	0.0000000E+0	-6.3534990E-6	-6.0238954E-6	-395.12986E-3
-2.8793969E+0	-10.862231E-9	9.9999237E+0	-6.2122080E-3	-5.9076422E-3	-1.0423457E-3	-1.2374157E-3	-7.1248286E-3	-2.1734715E+0	-2.8793969E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	-4.8260631E-9	-170.31741E-9	-322.65095E-9	0.0000000E+0	0.0000000E+0	-2.7020061E+0	483.42638E-6	0.0000000E+0	0.0000000E+0	-23.278360E-6	-10.239985E-6	-2.7562990E+0	-10.846337E-9	9.9999237E+0	-6.1887414E-3	-5.8999043E-3	-1.0308293E-3	-1.2279176E-3	-7.1211732E-3	-2.1703856E+0	-2.8793969E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	-4.8260631E-9	-170.31741E-9	-322.65095E-9	0.0000000E+0	0.0000000E+0	-785.35801E-3	489.26153E-6	0.0000000E+0	0.0000000E+0	-9.9739091E-6	-8.6719265E-6	-599.63429E-3
-2.8643217E+0	-11.439341E-9	9.9999237E+0	-6.2068203E-3	-5.9028473E-3	-1.0395105E-3	-1.2335709E-3	-7.1264440E-3	-2.2888587E+0	-2.8643217E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	-4.8260631E-9	-170.31741E-9	-322.65095E-9	0.0000000E+0	0.0000000E+0	722.44030E-3	484.83105E-6	0.0000000E+0	0.0000000E+0	-29.822368E-6	-2.2018016E-6	848.15812E-3	-11.222711E-9	9.9999237E+0	-6.1841491E-3	-5.9030042E-3	-1.0238962E-3	-1.2235792E-3	-7.1146954E-3	-2.2455733E+0	-2.8643217E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	-4.8260631E-9	-170.31741E-9	-322.65095E-9	0.0000000E+0	0.0000000E+0	337.71056E-3	485.77681E-6	0.0000000E+0	0.0000000E+0	-5.7306743E-6	-2.4594849E-6	283.42682E-3
