Experiment	bias spectroscopy	
Saved Date	11.02.2025 15:18:46	
User		
Date		
X (m)	-15.7228E-9	
Y (m)	-170.342E-9	
Z (m)	-352.406E-9	
Z offset (m)	0E+0	
Settling time (s)	100E-6	
Integration time (s)	20E-3	
Z-Ctrl hold	TRUE	
Final Z (m)	-355.525E-9	
Start time	11.02.2025 15:18:00	
Filter type	None	
Order		
Cutoff frq		
Z (m)	-355.00233E-9	

[DATA]
Bias calc (V)	Current (A)	Input 2 (V)	Input 3 (V)	Input 4 (V)	Input 5 (V)	Input 6 (V)	Input 7 (V)	Input 8 (V)	Bias (V)	Output 2 (V)	Output 3 (V)	Output 4 (V)	X (m)	Y (m)	Z (m)	Output 8 (V)	Fast Output 1 (V)	OC D1 Phase (deg)	OC D1 Amplitude (m)	OC M1 Freq. Shift (Hz)	OC M1 Excitation (V)	OC D1 X (m)	OC D1 Y (m)	OC D2 Phase (deg)	Current [bwd] (A)	Input 2 [bwd] (V)	Input 3 [bwd] (V)	Input 4 [bwd] (V)	Input 5 [bwd] (V)	Input 6 [bwd] (V)	Input 7 [bwd] (V)	Input 8 [bwd] (V)	Bias [bwd] (V)	Output 2 [bwd] (V)	Output 3 [bwd] (V)	Output 4 [bwd] (V)	X [bwd] (m)	Y [bwd] (m)	Z [bwd] (m)	Output 8 [bwd] (V)	Fast Output 1 [bwd] (V)	OC D1 Phase [bwd] (deg)	OC D1 Amplitude [bwd] (m)	OC M1 Freq. Shift [bwd] (Hz)	OC M1 Excitation [bwd] (V)	OC D1 X [bwd] (m)	OC D1 Y [bwd] (m)	OC D2 Phase [bwd] (deg)
-3.0000000E+0	-1.3958034E-9	9.9999237E+0	-6.1339200E-3	-5.9049963E-3	-1.0115623E-3	-1.1341120E-3	-7.1585071E-3	-280.53132E-3	-3.0000000E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	-15.722843E-9	-170.34242E-9	-353.38380E-9	0.0000000E+0	0.0000000E+0	-3.1177771E+0	482.62329E-6	0.0000000E+0	0.0000000E+0	-30.880085E-6	-7.4562854E-6	-3.1118724E+0	-1.7553223E-9	9.9999237E+0	-6.1554336E-3	-5.9530158E-3	-1.0242233E-3	-1.1303991E-3	-7.1921870E-3	-352.41133E-3	-3.0000000E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	-15.722843E-9	-170.34242E-9	-353.38380E-9	0.0000000E+0	0.0000000E+0	3.6750917E+0	488.59650E-6	0.0000000E+0	0.0000000E+0	-39.647377E-6	11.385411E-6	3.6808467E+0
-2.9698493E+0	-1.1559577E-9	9.9999237E+0	-6.1313221E-3	-5.9453011E-3	-1.0081927E-3	-1.1222445E-3	-7.1447170E-3	-232.58431E-3	-2.9698493E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	-15.722843E-9	-170.34242E-9	-353.38380E-9	0.0000000E+0	0.0000000E+0	-1.0830139E+0	477.71921E-6	0.0000000E+0	0.0000000E+0	22.211403E-6	-25.442729E-6	-1.3770850E+0	-1.6847289E-9	9.9999237E+0	-6.1548692E-3	-5.9336447E-3	-1.0216548E-3	-1.1109645E-3	-7.1816989E-3	-338.29728E-3	-2.9698493E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	-15.722843E-9	-170.34242E-9	-353.38380E-9	0.0000000E+0	0.0000000E+0	-2.1043568E+0	483.10953E-6	0.0000000E+0	0.0000000E+0	-44.628039E-6	-14.931575E-6	-2.0985191E+0
-2.9396985E+0	-1.3229282E-9	9.9999237E+0	-6.1572124E-3	-5.9606973E-3	-1.0451686E-3	-1.1576233E-3	-7.1553979E-3	-265.96913E-3	-2.9396985E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	-15.722843E-9	-170.34242E-9	-353.38380E-9	0.0000000E+0	0.0000000E+0	4.4672756E+0	482.58970E-6	0.0000000E+0	0.0000000E+0	-11.783018E-6	2.2891779E-6	4.1728592E+0	-1.6209223E-9	9.9999237E+0	-6.1622695E-3	-5.9353882E-3	-1.0425885E-3	-1.1365484E-3	-7.1704928E-3	-325.54278E-3	-2.9396985E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	-15.722843E-9	-170.34242E-9	-353.38380E-9	0.0000000E+0	0.0000000E+0	1.7718576E+0	493.94008E-6	0.0000000E+0	0.0000000E+0	-24.744673E-6	-1.0463700E-6	1.7776403E+0
-2.9095478E+0	-1.6418840E-9	9.9999237E+0	-6.1560171E-3	-5.9199738E-3	-1.0298818E-3	-1.1306979E-3	-7.1499939E-3	-329.73322E-3	-2.9095478E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	-15.722843E-9	-170.34242E-9	-353.38380E-9	0.0000000E+0	0.0000000E+0	3.8891606E+0	485.54988E-6	0.0000000E+0	0.0000000E+0	-22.297150E-6	13.786523E-6	4.4949131E+0	-1.3484516E-9	9.9999237E+0	-6.1537311E-3	-5.9473151E-3	-1.0451038E-3	-1.1221161E-3	-7.1937116E-3	-271.07862E-3	-2.9095478E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	-15.722843E-9	-170.34242E-9	-353.38380E-9	0.0000000E+0	0.0000000E+0	3.9486916E+0	486.23732E-6	0.0000000E+0	0.0000000E+0	-24.164145E-6	14.903837E-6	3.6547577E+0
-2.8793969E+0	-1.6021948E-9	9.9999237E+0	-6.1577950E-3	-5.9479699E-3	-1.0356115E-3	-1.1207606E-3	-7.1438178E-3	-321.80378E-3	-2.8793969E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	-15.722843E-9	-170.34242E-9	-353.38380E-9	0.0000000E+0	0.0000000E+0	-1.3334904E+0	485.70358E-6	0.0000000E+0	0.0000000E+0	-11.377973E-6	9.9472527E-6	-1.0276480E+0	-1.3313273E-9	9.9999237E+0	-6.1508166E-3	-5.9326096E-3	-1.0222435E-3	-1.1059290E-3	-7.1676904E-3	-267.66050E-3	-2.8793969E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	-15.722843E-9	-170.34242E-9	-353.38380E-9	0.0000000E+0	0.0000000E+0	-1.2162232E+0	471.78118E-6	0.0000000E+0	0.0000000E+0	-8.1730923E-6	17.532957E-6	-1.5106666E+0
-2.8492463E+0	-1.6870211E-9	9.9999237E+0	-6.1732433E-3	-5.9541906E-3	-1.0536601E-3	-1.1594213E-3	-7.1752039E-3	-338.75006E-3	-2.8492463E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	-15.722843E-9	-170.34242E-9	-353.38380E-9	0.0000000E+0	0.0000000E+0	-4.1920886E+0	492.70911E-6	0.0000000E+0	0.0000000E+0	-14.576747E-6	-13.524566E-6	-4.1863861E+0	-1.3122151E-9	9.9999237E+0	-6.1589191E-3	-5.9372471E-3	-1.0318018E-3	-1.1110738E-3	-7.1888962E-3	-263.83671E-3	-2.8492463E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	-15.722843E-9	-170.34242E-9	-353.38380E-9	0.0000000E+0	0.0000000E+0	-5.6342673E+0	483.66506E-6	0.0000000E+0	0.0000000E+0	-32.955435E-6	-3.9565130E-6	-5.0284920E+0
-2.8190954E+0	-1.3970957E-9	9.9999237E+0	-6.1605428E-3	-5.9380801E-3	-1.0356508E-3	-1.1255455E-3	-7.1799848E-3	-280.79176E-3	-2.8190954E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	-15.722843E-9	-170.34242E-9	-353.38380E-9	0.0000000E+0	0.0000000E+0	506.23196E-3	493.01685E-6	0.0000000E+0	0.0000000E+0	-27.111404E-6	-12.102507E-6	512.11840E-3	-1.3802196E-9	9.9999237E+0	-6.1389287E-3	-5.9260116E-3	-1.0266710E-3	-1.1136042E-3	-7.1829492E-3	-277.42755E-3	-2.8190954E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	-15.722843E-9	-170.34242E-9	-353.38380E-9	0.0000000E+0	0.0000000E+0	-2.8329294E+0	494.17629E-6	0.0000000E+0	0.0000000E+0	2.2067572E-6	-20.550537E-6	-2.8269250E+0
-2.7889447E+0	-1.3113387E-9	9.9999237E+0	-6.1391513E-3	-5.9309248E-3	-1.0301158E-3	-1.1235402E-3	-7.1621169E-3	-263.65912E-3	-2.7889447E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	-15.722843E-9	-170.34242E-9	-353.38380E-9	0.0000000E+0	0.0000000E+0	1.3084129E+0	480.20086E-6	0.0000000E+0	0.0000000E+0	8.6216969E-6	4.5365377E-6	1.3142979E+0	-1.3372217E-9	9.9999237E+0	-6.1429352E-3	-5.9332848E-3	-1.0108694E-3	-1.0938237E-3	-7.1775499E-3	-268.83540E-3	-2.7889447E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	-15.722843E-9	-170.34242E-9	-353.38380E-9	0.0000000E+0	0.0000000E+0	2.1531298E+0	494.42000E-6	0.0000000E+0	0.0000000E+0	13.144839E-6	21.922991E-6	2.1588297E+0
-2.7587941E+0	-1.2257634E-9	9.9999237E+0	-6.1573219E-3	-5.9470888E-3	-1.0557226E-3	-1.1426366E-3	-7.1900291E-3	-246.54235E-3	-2.7587941E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	-15.722843E-9	-170.34242E-9	-353.38380E-9	0.0000000E+0	0.0000000E+0	-1.3115308E+0	488.14682E-6	0.0000000E+0	0.0000000E+0	-7.8210142E-6	-16.897669E-6	-1.3059638E+0	-1.3353264E-9	9.9999237E+0	-6.1588706E-3	-5.9390957E-3	-1.0590248E-3	-1.1296298E-3	-7.1914624E-3	-268.45855E-3	-2.7587941E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	-15.722843E-9	-170.34242E-9	-353.38380E-9	0.0000000E+0	0.0000000E+0	3.5661423E+0	484.04391E-6	0.0000000E+0	0.0000000E+0	-28.050594E-6	13.500241E-6	3.8721044E+0
-2.7286432E+0	-1.0241270E-9	9.9999237E+0	-6.1445693E-3	-5.9196623E-3	-1.0167542E-3	-1.1341146E-3	-7.1931710E-3	-206.23422E-3	-2.7286432E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	-15.722843E-9	-170.34242E-9	-353.38380E-9	0.0000000E+0	0.0000000E+0	-5.6149220E+0	487.35537E-6	0.0000000E+0	0.0000000E+0	-448.82214E-9	-17.540666E-6	-5.6092415E+0	-1.2542600E-9	9.9999237E+0	-6.1551183E-3	-5.9379893E-3	-1.0640348E-3	-1.1316986E-3	-7.2028185E-3	-252.24856E-3	-2.7286432E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	-15.722843E-9	-170.34242E-9	-353.38380E-9	0.0000000E+0	0.0000000E+0	-4.2005501E+0	477.38719E-6	0.0000000E+0	0.0000000E+0	-38.251190E-6	-14.322812E-6	-3.5947626E+0
