Experiment	bias spectroscopy	
Saved Date	11.02.2025 15:19:31	
User		
Date		
X (m)	14.25E-9	
Y (m)	-162.303E-9	
Z (m)	-354.94E-9	
Z offset (m)	0E+0	
Settling time (s)	100E-6	
Integration time (s)	20E-3	
Z-Ctrl hold	TRUE	
Final Z (m)	-357.582E-9	
Start time	11.02.2025 15:18:46	
Filter type	None	
Order		
Cutoff frq		
Z (m)	-357.2855E-9	

[DATA]
Bias calc (V)	Current (A)	Input 2 (V)	Input 3 (V)	Input 4 (V)	Input 5 (V)	Input 6 (V)	Input 7 (V)	Input 8 (V)	Bias (V)	Output 2 (V)	Output 3 (V)	Output 4 (V)	X (m)	Y (m)	Z (m)	Output 8 (V)	Fast Output 1 (V)	OC D1 Phase (deg)	OC D1 Amplitude (m)	OC M1 Freq. Shift (Hz)	OC M1 Excitation (V)	OC D1 X (m)	OC D1 Y (m)	OC D2 Phase (deg)	Current [bwd] (A)	Input 2 [bwd] (V)	Input 3 [bwd] (V)	Input 4 [bwd] (V)	Input 5 [bwd] (V)	Input 6 [bwd] (V)	Input 7 [bwd] (V)	Input 8 [bwd] (V)	Bias [bwd] (V)	Output 2 [bwd] (V)	Output 3 [bwd] (V)	Output 4 [bwd] (V)	X [bwd] (m)	Y [bwd] (m)	Z [bwd] (m)	Output 8 [bwd] (V)	Fast Output 1 [bwd] (V)	OC D1 Phase [bwd] (deg)	OC D1 Amplitude [bwd] (m)	OC M1 Freq. Shift [bwd] (Hz)	OC M1 Excitation [bwd] (V)	OC D1 X [bwd] (m)	OC D1 Y [bwd] (m)	OC D2 Phase [bwd] (deg)
-3.0000000E+0	-2.4138642E-9	9.9999237E+0	-6.1348891E-3	-5.9211529E-3	-1.0455895E-3	-1.1124980E-3	-7.1908748E-3	-484.05105E-3	-3.0000000E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	14.250045E-9	-162.30308E-9	-355.61175E-9	0.0000000E+0	0.0000000E+0	1.5839785E+0	476.62677E-6	0.0000000E+0	0.0000000E+0	-7.3369456E-6	9.8378687E-6	1.2896726E+0	-1.9404884E-9	9.9999237E+0	-6.1543975E-3	-5.9408913E-3	-1.0411517E-3	-1.1250802E-3	-7.1758307E-3	-389.43681E-3	-3.0000000E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	14.250045E-9	-162.30308E-9	-355.61175E-9	0.0000000E+0	0.0000000E+0	1.3438094E+0	489.29744E-6	0.0000000E+0	0.0000000E+0	9.0235326E-6	7.1802788E-6	1.0493776E+0
-2.9698493E+0	-1.1129022E-9	9.9999237E+0	-6.1368356E-3	-5.9260125E-3	-1.0402361E-3	-1.1395480E-3	-7.1917279E-3	-223.98499E-3	-2.9698493E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	14.250045E-9	-162.30308E-9	-355.61175E-9	0.0000000E+0	0.0000000E+0	10.958513E+0	473.85439E-6	0.0000000E+0	0.0000000E+0	-17.272185E-6	35.254758E-6	11.264189E+0	-1.7189155E-9	9.9999237E+0	-6.1431145E-3	-5.9315264E-3	-1.0325712E-3	-1.0845400E-3	-7.1676774E-3	-345.13018E-3	-2.9698493E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	14.250045E-9	-162.30308E-9	-355.61175E-9	0.0000000E+0	0.0000000E+0	3.8420317E+0	479.41867E-6	0.0000000E+0	0.0000000E+0	569.08812E-9	13.571937E-6	3.8475168E+0
-2.9396985E+0	-905.96669E-12	9.9999237E+0	-6.1492384E-3	-5.9472835E-3	-1.0457141E-3	-1.1334089E-3	-7.1912957E-3	-182.62258E-3	-2.9396985E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	14.250045E-9	-162.30308E-9	-355.61175E-9	0.0000000E+0	0.0000000E+0	7.8586416E+0	495.70552E-6	0.0000000E+0	0.0000000E+0	-20.763069E-6	18.925288E-6	8.1641350E+0	-2.1136406E-9	9.9999237E+0	-6.1573144E-3	-5.9489328E-3	-1.0486667E-3	-1.1105411E-3	-7.1836533E-3	-424.04294E-3	-2.9396985E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	14.250045E-9	-162.30308E-9	-355.61175E-9	0.0000000E+0	0.0000000E+0	2.6973331E+0	489.80047E-6	0.0000000E+0	0.0000000E+0	-1.5689038E-6	9.2691298E-6	2.4031053E+0
-2.9095478E+0	-923.84345E-12	9.9999237E+0	-6.1130691E-3	-5.9244740E-3	-1.0000165E-3	-1.1089300E-3	-7.1796416E-3	-186.20202E-3	-2.9095478E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	14.250045E-9	-162.30308E-9	-355.61175E-9	0.0000000E+0	0.0000000E+0	-442.63232E-3	493.27803E-6	0.0000000E+0	0.0000000E+0	-25.202437E-6	-2.0703258E-6	-737.09714E-3	-2.0965423E-9	9.9999237E+0	-6.1538466E-3	-5.9356806E-3	-1.0617079E-3	-1.0996425E-3	-7.1734111E-3	-420.62688E-3	-2.9095478E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	14.250045E-9	-162.30308E-9	-355.61175E-9	0.0000000E+0	0.0000000E+0	-3.6643217E+0	496.09528E-6	0.0000000E+0	0.0000000E+0	-31.173386E-6	-23.376064E-6	-3.0586100E+0
-2.8793969E+0	-1.4526766E-9	9.9999237E+0	-6.1273612E-3	-5.9150020E-3	-993.32933E-6	-1.1333962E-3	-7.1859080E-3	-291.92561E-3	-2.8793969E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	14.250045E-9	-162.30308E-9	-355.61175E-9	0.0000000E+0	0.0000000E+0	4.0661812E+0	482.16063E-6	0.0000000E+0	0.0000000E+0	-29.954874E-6	28.521452E-6	4.3719492E+0	-1.4914880E-9	9.9999237E+0	-6.1305286E-3	-5.9142038E-3	-1.0347175E-3	-1.1001651E-3	-7.1556387E-3	-299.67365E-3	-2.8793969E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	14.250045E-9	-162.30308E-9	-355.61175E-9	0.0000000E+0	0.0000000E+0	-5.0051603E+0	483.03622E-6	0.0000000E+0	0.0000000E+0	-6.2698541E-6	-35.029734E-6	-4.6993918E+0
-2.8492463E+0	-1.2305168E-9	9.9999237E+0	-6.1695506E-3	-5.9362142E-3	-1.0244204E-3	-1.1174914E-3	-7.2099166E-3	-247.50988E-3	-2.8492463E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	14.250045E-9	-162.30308E-9	-355.61175E-9	0.0000000E+0	0.0000000E+0	-483.32971E-3	497.65460E-6	0.0000000E+0	0.0000000E+0	-7.4651502E-6	26.748345E-6	-477.53027E-3	-1.3128965E-9	9.9999237E+0	-6.1751287E-3	-5.9622461E-3	-1.0657044E-3	-1.1302833E-3	-7.1797054E-3	-263.96281E-3	-2.8492463E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	14.250045E-9	-162.30308E-9	-355.61175E-9	0.0000000E+0	0.0000000E+0	-3.1555140E+0	494.92717E-6	0.0000000E+0	0.0000000E+0	11.077547E-6	-25.317555E-6	-3.1498044E+0
-2.8190954E+0	-1.1380448E-9	9.9999237E+0	-6.1517218E-3	-5.9244577E-3	-1.0328497E-3	-1.1080094E-3	-7.1808877E-3	-229.02288E-3	-2.8190954E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	14.250045E-9	-162.30308E-9	-355.61175E-9	0.0000000E+0	0.0000000E+0	2.3543911E+0	492.07086E-6	0.0000000E+0	0.0000000E+0	-26.374910E-6	15.087121E-6	2.3600898E+0	-1.0109067E-9	9.9999237E+0	-6.1692032E-3	-5.9697726E-3	-1.0610924E-3	-1.1091651E-3	-7.1891304E-3	-203.59388E-3	-2.8190954E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	14.250045E-9	-162.30308E-9	-355.61175E-9	0.0000000E+0	0.0000000E+0	2.2812805E+0	487.21925E-6	0.0000000E+0	0.0000000E+0	-27.510447E-6	22.344899E-6	2.5871289E+0
-2.7889447E+0	-771.29120E-12	9.9999237E+0	-6.1538862E-3	-5.9067765E-3	-1.0316010E-3	-1.1187757E-3	-7.1909358E-3	-155.70229E-3	-2.7889447E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	14.250045E-9	-162.30308E-9	-355.61175E-9	0.0000000E+0	0.0000000E+0	-1.4310286E+0	486.78991E-6	0.0000000E+0	0.0000000E+0	-21.627224E-6	15.241451E-6	-525.28912E-3	-1.0360377E-9	9.9999237E+0	-6.1475527E-3	-5.9291306E-3	-1.0365231E-3	-1.1083222E-3	-7.1759084E-3	-208.62143E-3	-2.7889447E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	14.250045E-9	-162.30308E-9	-355.61175E-9	0.0000000E+0	0.0000000E+0	-822.64608E-3	485.63382E-6	0.0000000E+0	0.0000000E+0	-37.109709E-6	-9.6072417E-6	-516.99144E-3
-2.7587941E+0	-747.26164E-12	9.9999237E+0	-6.1672060E-3	-5.9749717E-3	-1.0485102E-3	-1.1407598E-3	-7.2195674E-3	-150.89551E-3	-2.7587941E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	14.250045E-9	-162.30308E-9	-355.61175E-9	0.0000000E+0	0.0000000E+0	2.8386483E+0	478.85999E-6	0.0000000E+0	0.0000000E+0	-10.162398E-6	20.526277E-6	3.4443545E+0	-956.93753E-12	9.9999237E+0	-6.1805546E-3	-5.9594447E-3	-1.0691108E-3	-1.1301994E-3	-7.2063282E-3	-192.80583E-3	-2.7587941E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	14.250045E-9	-162.30308E-9	-355.61175E-9	0.0000000E+0	0.0000000E+0	-6.3736620E+0	493.82565E-6	0.0000000E+0	0.0000000E+0	-2.6657733E-6	-36.542173E-6	-6.6678562E+0
-2.7286432E+0	-574.55746E-12	9.9999237E+0	-6.1403760E-3	-5.9512430E-3	-1.0317663E-3	-1.1156222E-3	-7.2010877E-3	-116.36317E-3	-2.7286432E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	14.250045E-9	-162.30308E-9	-355.61175E-9	0.0000000E+0	0.0000000E+0	-1.3225299E+0	491.20968E-6	0.0000000E+0	0.0000000E+0	-32.221800E-6	-10.691679E-6	-1.3169982E+0	-864.17423E-12	9.9999237E+0	-6.1595342E-3	-5.9427046E-3	-1.0582429E-3	-1.1352755E-3	-7.1789753E-3	-174.27218E-3	-2.7286432E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	14.250045E-9	-162.30308E-9	-355.61175E-9	0.0000000E+0	0.0000000E+0	2.9109070E+0	474.46197E-6	0.0000000E+0	0.0000000E+0	-35.922763E-6	41.302010E-6	2.6165659E+0
