Experiment	bias spectroscopy	
Saved Date	11.02.2025 15:17:14	
User		
Date		
X (m)	-75.6686E-9	
Y (m)	-186.421E-9	
Z (m)	-346.852E-9	
Z offset (m)	0E+0	
Settling time (s)	100E-6	
Integration time (s)	20E-3	
Z-Ctrl hold	TRUE	
Final Z (m)	-351.214E-9	
Start time	11.02.2025 15:16:29	
Filter type	None	
Order		
Cutoff frq		
Z (m)	-351.08255E-9	

[DATA]
Bias calc (V)	Current (A)	Input 2 (V)	Input 3 (V)	Input 4 (V)	Input 5 (V)	Input 6 (V)	Input 7 (V)	Input 8 (V)	Bias (V)	Output 2 (V)	Output 3 (V)	Output 4 (V)	X (m)	Y (m)	Z (m)	Output 8 (V)	Fast Output 1 (V)	OC D1 Phase (deg)	OC D1 Amplitude (m)	OC M1 Freq. Shift (Hz)	OC M1 Excitation (V)	OC D1 X (m)	OC D1 Y (m)	OC D2 Phase (deg)	Current [bwd] (A)	Input 2 [bwd] (V)	Input 3 [bwd] (V)	Input 4 [bwd] (V)	Input 5 [bwd] (V)	Input 6 [bwd] (V)	Input 7 [bwd] (V)	Input 8 [bwd] (V)	Bias [bwd] (V)	Output 2 [bwd] (V)	Output 3 [bwd] (V)	Output 4 [bwd] (V)	X [bwd] (m)	Y [bwd] (m)	Z [bwd] (m)	Output 8 [bwd] (V)	Fast Output 1 [bwd] (V)	OC D1 Phase [bwd] (deg)	OC D1 Amplitude [bwd] (m)	OC M1 Freq. Shift [bwd] (Hz)	OC M1 Excitation [bwd] (V)	OC D1 X [bwd] (m)	OC D1 Y [bwd] (m)	OC D2 Phase [bwd] (deg)
-3.0000000E+0	-1.1594432E-9	9.9999237E+0	-6.1537158E-3	-5.9564412E-3	-969.01198E-6	-1.1031749E-3	-7.1948557E-3	-233.28574E-3	-3.0000000E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	-75.668623E-9	-186.42109E-9	-348.90709E-9	0.0000000E+0	0.0000000E+0	1.2305526E+0	489.18120E-6	0.0000000E+0	0.0000000E+0	-13.427516E-6	4.8220704E-6	936.38879E-3	-3.3069136E-9	9.9999237E+0	-6.1419867E-3	-5.9511503E-3	-996.59222E-6	-1.1486930E-3	-7.1772700E-3	-662.54818E-3	-3.0000000E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	-75.668623E-9	-186.42109E-9	-348.90709E-9	0.0000000E+0	0.0000000E+0	-3.0111454E+0	484.60159E-6	0.0000000E+0	0.0000000E+0	7.1766558E-6	7.5468270E-6	-3.0052950E+0
-2.9698493E+0	-1.4099677E-9	9.9999237E+0	-6.1283354E-3	-5.9395423E-3	-987.92266E-6	-1.1161856E-3	-7.1835695E-3	-283.37216E-3	-2.9698493E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	-75.668623E-9	-186.42109E-9	-348.90709E-9	0.0000000E+0	0.0000000E+0	-388.20386E-3	486.78028E-6	0.0000000E+0	0.0000000E+0	-3.7623759E-6	23.614744E-6	217.46087E-3	-4.5127235E-9	9.9999237E+0	-6.1425855E-3	-5.9485664E-3	-989.67110E-6	-1.1487566E-3	-7.2007766E-3	-903.60832E-3	-2.9698493E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	-75.668623E-9	-186.42109E-9	-348.90709E-9	0.0000000E+0	0.0000000E+0	-3.0622177E+0	475.78692E-6	0.0000000E+0	0.0000000E+0	-7.2547555E-6	-2.0709413E-6	-3.3564944E+0
-2.9396985E+0	-3.1437803E-9	9.9999237E+0	-6.1169448E-3	-5.9322002E-3	-981.60806E-6	-1.0960324E-3	-7.1840119E-3	-629.96858E-3	-2.9396985E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	-75.668623E-9	-186.42109E-9	-348.90709E-9	0.0000000E+0	0.0000000E+0	-3.4097598E+0	484.42217E-6	0.0000000E+0	0.0000000E+0	-3.1937893E-6	-21.280059E-6	-3.4040165E+0	-5.1246296E-9	9.9999237E+0	-6.1358376E-3	-5.9268442E-3	-985.35407E-6	-1.1127333E-3	-7.1723936E-3	-1.0259638E+0	-2.9396985E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	-75.668623E-9	-186.42109E-9	-348.90709E-9	0.0000000E+0	0.0000000E+0	-1.0222949E+0	483.13904E-6	0.0000000E+0	0.0000000E+0	-9.5885816E-6	-19.171779E-6	-716.56221E-3
-2.9095478E+0	-3.4520635E-9	9.9999237E+0	-6.1222129E-3	-5.9447009E-3	-987.37457E-6	-1.1023204E-3	-7.1905507E-3	-691.63156E-3	-2.9095478E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	-75.668623E-9	-186.42109E-9	-348.90709E-9	0.0000000E+0	0.0000000E+0	-436.22717E-3	494.06599E-6	0.0000000E+0	0.0000000E+0	-4.2922970E-6	-13.797322E-6	-430.50432E-3	-1.3781662E-9	9.9999237E+0	-6.1222967E-3	-5.9139924E-3	-949.69431E-6	-1.1052336E-3	-7.1764588E-3	-277.01575E-3	-2.9095478E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	-75.668623E-9	-186.42109E-9	-348.90709E-9	0.0000000E+0	0.0000000E+0	4.2506137E+0	491.15479E-6	0.0000000E+0	0.0000000E+0	2.5443087E-6	12.948540E-6	4.2561846E+0
-2.8793969E+0	-9.3249088E-9	9.9999237E+0	-6.1199521E-3	-5.9494996E-3	-986.02683E-6	-1.1394018E-3	-7.1737696E-3	-1.8662485E+0	-2.8793969E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	-75.668623E-9	-186.42109E-9	-348.90709E-9	0.0000000E+0	0.0000000E+0	2.2935581E+0	488.35232E-6	0.0000000E+0	0.0000000E+0	5.0723852E-6	15.692673E-6	2.2996104E+0	-3.1307255E-9	9.9999237E+0	-6.1180750E-3	-5.9167417E-3	-969.48876E-6	-1.1213010E-3	-7.1784034E-3	-627.34801E-3	-2.8793969E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	-75.668623E-9	-186.42109E-9	-348.90709E-9	0.0000000E+0	0.0000000E+0	4.0850019E+0	484.80826E-6	0.0000000E+0	0.0000000E+0	-17.855735E-6	15.930138E-6	3.7905531E+0
-2.8492463E+0	-16.707022E-9	9.9999237E+0	-6.1209295E-3	-5.9437775E-3	-979.53028E-6	-1.1152483E-3	-7.1612676E-3	-3.3424108E+0	-2.8492463E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	-75.668623E-9	-186.42109E-9	-348.90709E-9	0.0000000E+0	0.0000000E+0	-3.4370949E+0	495.85081E-6	0.0000000E+0	0.0000000E+0	987.86495E-9	4.3648183E-6	-3.1313312E+0	-1.8743911E-9	9.9999237E+0	-6.1091906E-3	-5.9048906E-3	-976.23316E-6	-1.1280200E-3	-7.1926997E-3	-376.20607E-3	-2.8492463E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	-75.668623E-9	-186.42109E-9	-348.90709E-9	0.0000000E+0	0.0000000E+0	518.42481E-3	484.11457E-6	0.0000000E+0	0.0000000E+0	-12.944837E-6	9.4124680E-6	824.22584E-3
-2.8190954E+0	-10.790690E-9	9.9999237E+0	-6.1229453E-3	-5.9516691E-3	-995.65624E-6	-1.1070303E-3	-7.1915728E-3	-2.1591694E+0	-2.8190954E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	-75.668623E-9	-186.42109E-9	-348.90709E-9	0.0000000E+0	0.0000000E+0	-5.5002275E+0	480.46123E-6	0.0000000E+0	0.0000000E+0	-19.694988E-6	-22.895585E-6	-5.7943392E+0	-2.1618989E-9	9.9999237E+0	-6.1102207E-3	-5.9116022E-3	-971.22445E-6	-1.1194726E-3	-7.1900776E-3	-433.68161E-3	-2.8190954E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	-75.668623E-9	-186.42109E-9	-348.90709E-9	0.0000000E+0	0.0000000E+0	-2.7373271E+0	480.66032E-6	0.0000000E+0	0.0000000E+0	-2.5783086E-6	-10.199584E-6	-2.7317662E+0
-2.7889447E+0	-16.703142E-9	9.9999237E+0	-6.1282134E-3	-5.9584565E-3	-1.0021884E-3	-1.1098798E-3	-7.1823974E-3	-3.3416307E+0	-2.7889447E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	-75.668623E-9	-186.42109E-9	-348.90709E-9	0.0000000E+0	0.0000000E+0	-1.5288465E+0	481.16373E-6	0.0000000E+0	0.0000000E+0	-30.248088E-6	930.87914E-9	-923.17438E-3	-1.5923345E-9	9.9999237E+0	-6.1423429E-3	-5.9197466E-3	-975.31639E-6	-1.1357256E-3	-7.2131208E-3	-319.81423E-3	-2.7889447E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	-75.668623E-9	-186.42109E-9	-348.90709E-9	0.0000000E+0	0.0000000E+0	-179.57942E-3	507.52331E-6	0.0000000E+0	0.0000000E+0	-30.135427E-6	10.762408E-6	-173.92285E-3
-2.7587941E+0	-16.705181E-9	9.9999237E+0	-6.1045098E-3	-5.9562898E-3	-1.0168253E-3	-1.0919762E-3	-7.1556740E-3	-3.3420331E+0	-2.7587941E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	-75.668623E-9	-186.42109E-9	-348.90709E-9	0.0000000E+0	0.0000000E+0	1.9390584E+0	487.64455E-6	0.0000000E+0	0.0000000E+0	13.843492E-6	23.471168E-6	1.9447795E+0	-1.3521448E-9	9.9999237E+0	-6.1500156E-3	-5.9323567E-3	-984.16780E-6	-1.1459885E-3	-7.2142845E-3	-271.79986E-3	-2.7587941E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	-75.668623E-9	-186.42109E-9	-348.90709E-9	0.0000000E+0	0.0000000E+0	2.7050231E+0	500.51091E-6	0.0000000E+0	0.0000000E+0	-14.754854E-6	26.133408E-6	2.4107730E+0
-2.7286432E+0	-16.699460E-9	9.9999237E+0	-6.1027627E-3	-5.9462520E-3	-1.0240733E-3	-1.1026255E-3	-7.1737873E-3	-3.3408897E+0	-2.7286432E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	-75.668623E-9	-186.42109E-9	-348.90709E-9	0.0000000E+0	0.0000000E+0	-3.0528624E+0	498.26741E-6	0.0000000E+0	0.0000000E+0	-11.350968E-6	-24.932133E-6	-3.3469818E+0	-1.3565037E-9	9.9999237E+0	-6.1540310E-3	-5.9465496E-3	-986.20483E-6	-1.1635068E-3	-7.2169648E-3	-272.67668E-3	-2.7286432E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	-75.668623E-9	-186.42109E-9	-348.90709E-9	0.0000000E+0	0.0000000E+0	-26.575804E-3	484.19021E-6	0.0000000E+0	0.0000000E+0	-26.170870E-6	25.214194E-6	578.73815E-3
-2.6984925E+0	-16.697200E-9	9.9999237E+0	-6.1069438E-3	-5.9648170E-3	-1.0070775E-3	-1.1154022E-3	-7.1620927E-3	-3.3404438E+0	-2.6984925E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	-75.668623E-9	-186.42109E-9	-348.90709E-9	0.0000000E+0	0.0000000E+0	-850.62885E-3	493.00841E-6	0.0000000E+0	0.0000000E+0	-15.621525E-6	5.7670095E-6	54.907322E-3	-2.5029445E-9	9.9999237E+0	-6.1305123E-3	-5.9336079E-3	-995.64367E-6	-1.1539167E-3	-7.2155776E-3	-501.84399E-3	-2.6984925E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	-75.668623E-9	-186.42109E-9	-348.90709E-9	0.0000000E+0	0.0000000E+0	-4.2827816E+0	478.60859E-6	0.0000000E+0	0.0000000E+0	3.4264340E-6	2.3736420E-6	-4.5769744E+0
-2.6683416E+0	-16.690590E-9	9.9999237E+0	-6.0965833E-3	-5.9475605E-3	-996.59734E-6	-1.1056595E-3	-7.1649551E-3	-3.3391230E+0	-2.6683416E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	-75.668623E-9	-186.42109E-9	-348.90709E-9	0.0000000E+0	0.0000000E+0	6.4824862E+0	485.44994E-6	0.0000000E+0	0.0000000E+0	-6.1451665E-6	18.782761E-6	6.4878612E+0	-2.5042075E-9	9.9999237E+0	-6.1307754E-3	-5.9226011E-3	-984.48060E-6	-1.1478767E-3	-7.2103459E-3	-502.10816E-3	-2.6683416E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	-75.668623E-9	-186.42109E-9	-348.90709E-9	0.0000000E+0	0.0000000E+0	810.47505E-3	486.60726E-6	0.0000000E+0	0.0000000E+0	14.749144E-6	2.2127908E-6	1.4162788E+0
-2.6381910E+0	-16.691402E-9	9.9999237E+0	-6.1099078E-3	-5.9481771E-3	-968.28712E-6	-1.0730706E-3	-7.1707154E-3	-3.3392859E+0	-2.6381910E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	-75.668623E-9	-186.42109E-9	-348.90709E-9	0.0000000E+0	0.0000000E+0	-396.66155E-3	493.58106E-6	0.0000000E+0	0.0000000E+0	6.3330108E-6	-19.746280E-6	509.20057E-3	-2.4909732E-9	9.9999237E+0	-6.0912310E-3	-5.9109791E-3	-965.53040E-6	-1.1430397E-3	-7.2096009E-3	-499.47423E-3	-2.6381910E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	-75.668623E-9	-186.42109E-9	-348.90709E-9	0.0000000E+0	0.0000000E+0	-2.6893060E+0	490.65356E-6	0.0000000E+0	0.0000000E+0	-12.657815E-6	-3.5973962E-6	-2.6838634E+0
-2.6080401E+0	-16.699639E-9	9.9999237E+0	-6.0929335E-3	-5.9487140E-3	-985.77747E-6	-1.1091842E-3	-7.1741487E-3	-3.3409317E+0	-2.6080401E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	-75.668623E-9	-186.42109E-9	-348.90709E-9	0.0000000E+0	0.0000000E+0	-2.4033539E+0	489.37683E-6	0.0000000E+0	0.0000000E+0	-30.096064E-6	1.8679466E-6	-2.3976290E+0	-2.7047251E-9	9.9999237E+0	-6.1029792E-3	-5.9228353E-3	-972.83680E-6	-1.1334851E-3	-7.1731429E-3	-542.19961E-3	-2.6080401E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	-75.668623E-9	-186.42109E-9	-348.90709E-9	0.0000000E+0	0.0000000E+0	-3.3227854E+0	485.54668E-6	0.0000000E+0	0.0000000E+0	-47.597794E-6	-10.705655E-6	-3.0169051E+0
-2.5778894E+0	-16.690368E-9	9.9999237E+0	-6.1197788E-3	-5.9445151E-3	-979.01409E-6	-1.1127281E-3	-7.1856994E-3	-3.3390791E+0	-2.5778894E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	-75.668623E-9	-186.42109E-9	-348.90709E-9	0.0000000E+0	0.0000000E+0	5.7141733E+0	487.10380E-6	0.0000000E+0	0.0000000E+0	-21.472462E-6	12.713168E-6	5.4197512E+0	-4.1202792E-9	9.9999237E+0	-6.1019594E-3	-5.9056194E-3	-972.01415E-6	-1.1381264E-3	-7.1896575E-3	-825.18762E-3	-2.5778894E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	-75.668623E-9	-186.42109E-9	-348.90709E-9	0.0000000E+0	0.0000000E+0	6.0885906E+0	477.69543E-6	0.0000000E+0	0.0000000E+0	-7.9136453E-6	24.919351E-6	5.7943506E+0
-2.5477386E+0	-16.683941E-9	9.9999237E+0	-6.1201872E-3	-5.9452984E-3	-987.41532E-6	-1.1169433E-3	-7.1796607E-3	-3.3377964E+0	-2.5477388E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	-75.668623E-9	-186.42109E-9	-348.90709E-9	0.0000000E+0	0.0000000E+0	-2.2663600E+0	494.79341E-6	0.0000000E+0	0.0000000E+0	4.3135587E-6	-3.9197043E-6	-1.9604541E+0	-16.614395E-9	9.9999237E+0	-6.1181425E-3	-5.9129447E-3	-979.63843E-6	-1.1208801E-3	-7.1957321E-3	-3.3238423E+0	-2.5477388E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	-75.668623E-9	-186.42109E-9	-348.90709E-9	0.0000000E+0	0.0000000E+0	-4.0513822E-3	491.07912E-6	0.0000000E+0	0.0000000E+0	-267.81223E-9	7.9900283E-6	-298.37129E-3
