V_0,didv_0,V_1,didv_1,V_2,didv_2,V_3,didv_3,V_4,didv_4
-0.5298999999999991,0.023760532765233183,-0.5298999999999991,0.06433660292917538,-0.5298999999999991,0.03631501210757671,-0.5298999999999991,0.14033727046364391,-0.5298999999999991,0.055350312605649786
-0.5198999999999991,0.02072656483917845,-0.5198999999999991,0.05325434543548837,-0.5198999999999991,0.038181963128988645,-0.5198999999999991,0.14931276398013468,-0.5198999999999991,0.04887934518795858
-0.5098999999999991,0.01556804896938432,-0.5098999999999991,0.040666190612290015,-0.5098999999999991,0.03701893994182167,-0.5098999999999991,0.1477028623361005,-0.5098999999999991,0.043749739002767435
-0.4998999999999991,0.0064984334758895835,-0.4998999999999991,0.02530581570521953,-0.4998999999999991,0.030278009688863787,-0.4998999999999991,0.12660621051019808,-0.4998999999999991,0.04108945690467777
-0.4898999999999991,0.001116737227803427,-0.4898999999999991,0.012709955051610823,-0.4898999999999991,0.024503205257140805,-0.4898999999999991,0.10852461855084322,-0.4898999999999991,0.037684138642267974
-0.4798999999999991,0.0029259395673695006,-0.4798999999999991,0.005504489446785326,-0.4798999999999991,0.02061220368039131,-0.4798999999999991,0.09632194863215839,-0.4798999999999991,0.03282610974677442
-0.4698999999999991,0.006612352632268345,-0.4698999999999991,0.0019276156359013593,-0.4698999999999991,0.018419785483732316,-0.4698999999999991,0.07766644910526095,-0.4698999999999991,0.027178546026902273
-0.4598999999999991,0.0141975879728567,-0.4598999999999991,0.005887047858585121,-0.4598999999999991,0.019755194307259808,-0.4598999999999991,0.04560891885361989,-0.4598999999999991,0.019891179210244535
-0.4498999999999991,0.01967046290206316,-0.4498999999999991,0.008453066676863774,-0.4498999999999991,0.023303293535665393,-0.4498999999999991,0.024180745482713435,-0.4498999999999991,0.012424218075930592
-0.43989999999999907,0.020485312308737118,-0.43989999999999907,0.007946430295686285,-0.43989999999999907,0.03173065878508217,-0.43989999999999907,0.026191666771878657,-0.43989999999999907,0.004561228446272365
-0.42989999999999906,0.022205111818608528,-0.42989999999999906,0.006534256324557548,-0.42989999999999906,0.03749692791520175,-0.42989999999999906,0.034097596390272385,-0.42989999999999906,-0.0011900770428449599
-0.41989999999999905,0.02604655019918607,-0.41989999999999905,0.0029990661308350207,-0.41989999999999905,0.03702430614356045,-0.41989999999999905,0.055824264599928154,-0.41989999999999905,-0.0019905779081545536
-0.40989999999999904,0.028572850923073066,-0.40989999999999904,0.0015480053011201129,-0.40989999999999904,0.032624344390200365,-0.40989999999999904,0.06912436268413721,-0.40989999999999904,-0.000986516675461168
-0.39989999999999903,0.027799771210001135,-0.39989999999999903,0.005325549717948172,-0.39989999999999903,0.018371582331831112,-0.39989999999999903,0.06128411817293733,-0.39989999999999903,0.004544779294325277
-0.389899999999999,0.026411154846393625,-0.389899999999999,0.00962759196077681,-0.389899999999999,0.007569694175556638,-0.389899999999999,0.053727934528868926,-0.389899999999999,0.009187308647292029
-0.379899999999999,0.023375072741647587,-0.379899999999999,0.01533343720848864,-0.379899999999999,0.006003968521942949,-0.379899999999999,0.046932031440946195,-0.379899999999999,0.011451080290536682
-0.369899999999999,0.02083018422150776,-0.369899999999999,0.020712406196460944,-0.369899999999999,0.007582918442684858,-0.369899999999999,0.04226700627783831,-0.369899999999999,0.013570362622028
-0.359899999999999,0.019697953219885853,-0.359899999999999,0.025151289197120806,-0.359899999999999,0.01820585780594876,-0.359899999999999,0.04373031995276075,-0.359899999999999,0.015274098173205679
-0.349899999999999,0.019345678407723728,-0.349899999999999,0.028472250840706346,-0.349899999999999,0.02610428792033539,-0.349899999999999,0.04620287076306107,-0.349899999999999,0.017464369747377754
-0.339899999999999,0.021396942056956775,-0.339899999999999,0.028348189526778988,-0.339899999999999,0.02560678136981907,-0.339899999999999,0.051785519684422174,-0.339899999999999,0.02115396661689908
-0.32989999999999897,0.02361104976054284,-0.32989999999999897,0.028165150911654006,-0.32989999999999897,0.024123429771766722,-0.32989999999999897,0.05880712566074127,-0.32989999999999897,0.024912589522929515
-0.31989999999999896,0.026367266026022386,-0.31989999999999896,0.027785776605529253,-0.31989999999999896,0.019358195742741363,-0.31989999999999896,0.07061902590226407,-0.31989999999999896,0.028901000403312668
-0.30989999999999895,0.028158045602419027,-0.30989999999999895,0.027270031592742473,-0.30989999999999895,0.015369270648147668,-0.30989999999999895,0.07818841120925697,-0.30989999999999895,0.033112411111546315
-0.29989999999999895,0.026485653202382834,-0.29989999999999895,0.026265103586333514,-0.29989999999999895,0.01416508677706397,-0.29989999999999895,0.07053923376945949,-0.29989999999999895,0.03812375698206886
-0.28989999999999894,0.024951179614551008,-0.28989999999999894,0.02495689744042918,-0.28989999999999894,0.01381197246561494,-0.28989999999999894,0.06182962239155754,-0.28989999999999894,0.04189723075024119
-0.2798999999999989,0.0239515619081943,-0.2798999999999989,0.022472563875506953,-0.2798999999999989,0.016759347422015295,-0.2798999999999989,0.04900759647320423,-0.2798999999999989,0.04087017612149749
-0.2698999999999989,0.023861491263983254,-0.2698999999999989,0.020081629999896055,-0.2698999999999989,0.01997273757534084,-0.2698999999999989,0.03986892663628841,-0.2698999999999989,0.039387730757263
-0.2598999999999989,0.027623900061004306,-0.2598999999999989,0.018086300043933377,-0.2598999999999989,0.0243128622538618,-0.2598999999999989,0.046331487531732975,-0.2598999999999989,0.03597643144008718
-0.2498999999999989,0.030770933463874606,-0.2498999999999989,0.016258273406069005,-0.2498999999999989,0.027857001449096246,-0.2498999999999989,0.05146983737419184,-0.2498999999999989,0.03273351871982689
-0.2398999999999989,0.03107617712521945,-0.2398999999999989,0.015202849731556915,-0.2398999999999989,0.027725297569830557,-0.2398999999999989,0.05049301033151923,-0.2398999999999989,0.030268211520153472
-0.22989999999999888,0.030982206449984485,-0.22989999999999888,0.014501794911615302,-0.22989999999999888,0.0277437727772015,-0.22989999999999888,0.04901279521182755,-0.22989999999999888,0.02774410894574407
-0.21989999999999887,0.02885321635169798,-0.21989999999999887,0.01560715693570224,-0.21989999999999887,0.028527795035963407,-0.21989999999999887,0.044966528675138395,-0.21989999999999887,0.0249202933635344
-0.20989999999999887,0.026958114850337653,-0.20989999999999887,0.016740945762219385,-0.20989999999999887,0.029622061025852513,-0.20989999999999887,0.04159252014020149,-0.20989999999999887,0.022315733140651047
-0.19989999999999886,0.026378055857521315,-0.19989999999999886,0.018034564756042634,-0.19989999999999886,0.03246067753048841,-0.19989999999999886,0.0419982933502127,-0.19989999999999886,0.02094393980563447
-0.18989999999999885,0.025720811640995832,-0.18989999999999885,0.019006129798107445,-0.18989999999999885,0.03504655151459444,-0.18989999999999885,0.041964413518098806,-0.18989999999999885,0.019583031260566437
-0.17989999999999884,0.024581439432896264,-0.17989999999999884,0.01796602450382804,-0.17989999999999884,0.0360537004791604,-0.17989999999999884,0.039184295118510466,-0.17989999999999884,0.018290113215031985
-0.16989999999999883,0.023663645803725812,-0.16989999999999883,0.017309086019735683,-0.16989999999999883,0.03662942408989741,-0.16989999999999883,0.03700368348064395,-0.16989999999999883,0.017062074180338973
-0.15989999999999882,0.024311197619246452,-0.15989999999999882,0.019359035646316716,-0.15989999999999882,0.03415733633003962,-0.15989999999999882,0.03905829703042068,-0.15989999999999882,0.016292373964170503
-0.1498999999999988,0.024928562203808294,-0.1498999999999988,0.021572020908633447,-0.1498999999999988,0.0318566917669421,-0.1498999999999988,0.04115871733456666,-0.1498999999999988,0.015518479851138836
-0.1398999999999988,0.025304156983664398,-0.1398999999999988,0.02509076004634539,-0.1398999999999988,0.030929137311229236,-0.1398999999999988,0.043626004347128905,-0.1398999999999988,0.014710996780347015
-0.1298999999999988,0.025518031262960268,-0.1298999999999988,0.02829570425670667,-0.1298999999999988,0.030078765090720237,-0.1298999999999988,0.045533590887751635,-0.1298999999999988,0.013965207168326135
-0.11989999999999879,0.02422640438755827,-0.11989999999999879,0.028579444143384838,-0.11989999999999879,0.029946903781438005,-0.11989999999999879,0.0422307699421816,-0.11989999999999879,0.013793739136409217
-0.10989999999999878,0.02305388070495452,-0.10989999999999878,0.02882400410208046,-0.10989999999999878,0.02981905147982778,-0.10989999999999878,0.03919799744079755,-0.10989999999999878,0.013614202821319959
-0.09989999999999877,0.023180148981910554,-0.09989999999999877,0.028641316274681385,-0.09989999999999877,0.02973491645235507,-0.09989999999999877,0.039110038926008596,-0.09989999999999877,0.01334668379925633
-0.08989999999999876,0.02336863906208835,-0.08989999999999876,0.028385239896292797,-0.08989999999999876,0.02955078047260583,-0.08989999999999876,0.03911472515189011,-0.08989999999999876,0.013096593277063548
-0.07989999999999875,0.024378739771170107,-0.07989999999999875,0.027160101060521784,-0.07989999999999875,0.02804617737302582,-0.07989999999999875,0.040342743067077164,-0.07989999999999875,0.013076638173619527
-0.06989999999999874,0.025343492345099194,-0.06989999999999874,0.025966331347072436,-0.06989999999999874,0.02652102199295742,-0.06989999999999874,0.04143224741170674,-0.06989999999999874,0.013053418987734636
-0.05989999999999873,0.02555801173571481,-0.05989999999999873,0.025291527990627623,-0.05989999999999873,0.024655852569020555,-0.05989999999999873,0.0402302026855398,-0.05989999999999873,0.012976199280064929
-0.04989999999999872,0.025793142372431063,-0.04989999999999872,0.024595729231053395,-0.04989999999999872,0.022882491156538953,-0.04989999999999872,0.03913643048559946,-0.04989999999999872,0.012900294722153609
-0.039899999999998714,0.026480396765353582,-0.039899999999998714,0.023439379931274765,-0.039899999999998714,0.02312301006872582,-0.039899999999998714,0.04041770058113657,-0.039899999999998714,0.012853238999767931
-0.029899999999998705,0.027159030856805055,-0.029899999999998705,0.022285965286184387,-0.029899999999998705,0.023391661937321454,-0.029899999999998705,0.04175260183122889,-0.029899999999998705,0.012863063646077307
-0.019899999999998697,0.027559896496537978,-0.019899999999998697,0.021227112819902028,-0.019899999999998697,0.024566830564081214,-0.019899999999998697,0.044815637858825,-0.019899999999998697,0.014705721169366337
