V,didv_0,didv_1,didv_2,didv_3,didv_4,didv_5,didv_6,didv_7,didv_8,didv_9,didv_10,didv_11,didv_12,didv_13,didv_14,didv_15,didv_16,didv_17,didv_18,didv_19,didv_20,didv_21,didv_22,didv_23,didv_24,didv_25,didv_26,didv_27,didv_28,didv_29,didv_30,didv_31,didv_32,didv_33,didv_34,didv_35,didv_36,didv_37,didv_38,didv_39,didv_40,didv_41,didv_42,didv_43,didv_44,didv_45,didv_46,didv_47,didv_48,didv_49,didv_50,didv_51,didv_52,didv_53,didv_54,didv_55,didv_56,didv_57,didv_58,didv_59
-0.47812410959999996,0.13525942151779277,-0.07908508734549877,0.02700682327972623,0.014727964332281022,0.029376913122363846,0.001753159601239553,0.025414187829992836,0.017170885535919365,0.008364849164845596,0.0033428929354911907,0.0002583208145548043,0.05061772614743085,0.0039693530210417995,0.14263171101808844,0.018763389997044196,0.03669741706349204,0.008192262527851638,0.002070890825546696,0.1840585158872993,0.0036964230999131866,0.014179033414730029,0.04072994741091275,0.18610206006530589,0.06908008527853632,0.09165225834084373,0.0838405343224432,0.010753963924651045,0.12185055989720725,0.056427754466073135,0.009655071167373507,0.04597482866277675,-0.022681363529469208,0.079610795998063,0.02787450235847965,0.005270438071643917,0.046666017323185725,0.01778004061007071,0.06812126976360387,0.07305023499206713,0.01233514080670597,0.022572270657487414,0.14893044226774768,0.030679912823160373,0.025935196059389088,0.07609039045011166,0.04594126169161008,0.009447245868682962,0.08614114504515162,0.027072086028624247,0.06949522399030135,0.06504255861468047,0.04396931307669598,0.2005474160442825,0.010245390692988653,0.014948120703604606,0.010583183384303509,0.1254203390538803,0.015497263983769589,0.042809384238655344,0.038220547418320414
-0.46812410959999995,0.12205461242569231,-0.07728520962071347,0.032017346711727464,0.01291544784355833,0.035593120530739555,0.001461682040947741,0.023361112170251334,0.01945693546168944,0.0089801994831927,0.0021994352270910764,-0.0005347130384904874,0.031371610930746946,0.007218908574265701,0.14830372667319058,0.01754710877783596,0.050774691306136745,0.006511606846162419,0.001345287288145322,0.18247111335500182,0.0032078237162461594,0.015141623869835157,0.04993528151387014,0.20590508780358593,0.05801328022507601,0.09498308333051164,0.08821160354708357,0.009833422493777751,0.08924171535048775,0.04885444652704401,0.0011805413151038738,0.018508029321599992,-0.029344416440409547,0.05825121324851648,0.022047980355970068,0.005468773528999731,0.04653170456356098,0.01840441710327762,0.06011467013484603,0.07248745104254573,0.011947838778873532,0.026151613127672835,0.14244635191910665,0.028895829955209607,0.028717998353598045,0.06114921321698315,0.046470275479175385,0.009457130677676256,0.08326587379712648,0.02566163344692211,0.05677628025005774,0.06666298848078185,0.04014209445788252,0.1667263749828319,0.006902786133269959,0.009140118256753206,0.009236182137434455,0.11068787609687387,0.01387538620993676,0.04077221171284844,0.0398289798653105
-0.45812410959999994,0.11844472290081022,-0.11187557904358808,0.034614575330117865,0.011982435123062327,0.0369031641766217,0.0014937683214399093,0.042823976871730104,0.018592812085033168,0.009734589470813907,0.003279005738892211,0.0010531381495999925,0.013243255587731756,0.005606753611991672,0.055179639768746326,0.02031284901566657,0.05630124638864943,0.005755055198408896,0.0001964601889434123,0.17643805529118625,0.002439254252416644,0.02094048249055815,0.05505859373366705,0.22688028217293282,0.044691831428554,0.09165209070027769,0.09025490061730859,0.006830701177861557,0.08827448787117366,0.05095306653348072,0.00683358062874187,0.010859227368769108,-0.047695402781409976,0.053969984797066675,0.017275562263224017,0.006225378524479716,0.0406567196688363,0.017860461971695215,0.055144422078518204,0.07113054350939955,0.011651061461453586,0.027023627175770986,0.13925436949088885,0.029200403401007286,0.02877898695689542,0.048671157740547144,0.04480077544875102,0.008110142821085884,0.07054561743521234,0.02405219980704873,0.04801864803544184,0.0710468895034464,0.03499120448945704,0.1609151952648119,0.004718564104841089,0.0042509634869089255,0.006519819824818963,0.110354167123092,0.012088396050928492,0.039127901898540346,0.04073495262384965
-0.44812410959999993,0.10199642894203609,-0.1438815699515854,0.03589596911668498,0.011516784411451564,0.034003328388067626,0.0020057419432111733,0.08836497369998106,0.01660694560062086,0.010558876648707674,0.009039987562869953,0.0062941273828305885,0.012410756319028623,0.0015401534722466446,0.03534785667362685,0.021464828695582732,0.06788906567019573,0.005868301271616863,0.0002562841425419851,0.13574208324576495,0.001516969842272508,0.026240186827028895,0.05559231794260609,0.2236177311328824,0.03365362113405632,0.09178341411924353,0.08697168260420181,0.003623139970307067,0.11018573538890813,0.049039273347617755,0.013003668917104454,0.027247050368235347,-0.05580653531759255,0.05606860949594338,0.01731607322599761,0.007461929779172017,0.024441233954694688,0.009335267421580475,0.05544364630779299,0.05916960095702936,0.01119140875201472,0.023105388633901564,0.1226210412382228,0.027549296425129856,0.025748825965805692,0.0462083861858137,0.04478208552731517,0.007812229316226118,0.0676391459476257,0.023359033251400322,0.05232810977412058,0.07418330856069098,0.024922899286989847,0.17942253379902057,0.006125578182081235,0.004199972318731973,0.0031926256564260022,0.10039009396672924,0.009149543740642911,0.039235782708160485,0.03714447254659346
-0.4381241095999999,0.06768701316790178,-0.12222522122084375,0.03802582513490992,0.011017571822334808,0.018254866184744922,0.0019918971081786716,0.10624783915283756,0.013900645954908116,0.01147391053436926,0.017126252167453553,0.011249768546253511,0.012734108234920516,0.0014602761800389429,0.03646912061268804,0.020150323139067294,0.07183497326692644,0.004781883929707831,0.0009797420051971502,0.09889090361895193,0.001469051581424058,0.02904469396294529,0.05615833518563064,0.17107019675759277,0.024330623899574046,0.08927562360286717,0.08077019910167357,0.004035734015837392,0.1440180458757407,0.04406744087732143,0.01432609457332467,0.03261552938636762,-0.022729158207958875,0.05484280468279951,0.018834125351531002,0.009306045787534708,0.010025171825629843,0.005989150695597123,0.052173898899909005,0.043126363689589955,0.011364206770467377,0.02040688029500757,0.09851631834148787,0.02390576014959516,0.022284432839547764,0.04744888630924862,0.043018148402259926,0.007214204924501802,0.06969221736195423,0.023374943950819415,0.06301235974559198,0.0769397043369063,0.01787594396866747,0.18046390716387586,0.007917600687788386,0.005201870931993196,0.0022238905181204763,0.08379281475180611,0.00892481509753584,0.04182964237022857,0.034436059561345475
-0.4281241095999999,0.0879181076504361,0.004795273598972666,0.03978030725133158,0.009728758105289139,-0.059467422310476165,0.0028025420356485647,0.08281513164898424,0.01052969826764789,0.01090082618787714,0.02073817811729133,0.010674442520956376,0.013541938960681055,0.0016999488921500283,0.03736338753982802,0.018108792204063435,0.05098035665069853,0.0017509969045475101,0.001034913787639443,0.08192290032355364,0.0022345061660088666,0.02992353643036728,0.06244652027823715,0.10516856243042064,0.021341123884729776,0.08060255141072631,0.0771152617806178,0.006160749778187515,0.16225533078261112,0.04635424999078238,0.015616261546070584,0.03964327676561041,0.01611829317017305,0.06202276180730622,0.018976446286056277,0.011265514529885017,0.005034183853652447,0.006361223161510701,0.04420280841784596,0.04008563329809848,0.01244962523931508,0.022435782801535045,0.10251503193365898,0.021533504883936235,0.02065031030250216,0.05168037650939687,0.03864893203619117,0.005767917201403639,0.07664310835802153,0.02137933317562383,0.061090474002391704,0.06969176998631266,0.013757443141652,0.19252794585406202,0.012667592419725475,0.006582060988067432,0.0013606681262421064,0.075213002619957,0.01045803921604754,0.040534755837068975,0.03372026666149786
-0.4181241095999999,0.07513452813596037,0.06143595855711067,0.03874735154135907,0.008449001679726894,-0.16175509285546572,0.005616873813915321,0.03755163711396762,0.008578212364183635,0.010089716900042539,0.02345281831739643,0.008207783581933368,0.014732060128133,0.0021534308087726014,0.035354387224241696,0.015143333082719817,0.020946300471729483,0.0005680176496831215,0.0016019736971082147,0.06651333305387654,0.004734589154433366,0.03222159636354073,0.06993953614158616,0.08346313325101264,0.020314607556629994,0.07390134414425899,0.07635178159196679,0.007242602988384374,0.15258908806820276,0.04289978280655275,0.017051747580094697,0.045479367257692055,0.011235926931655612,0.06142124275203535,0.019725775878408024,0.013179063631389614,0.004188540877516499,0.009635533232866408,0.03922711971164751,0.035475942973073875,0.013131846897188153,0.026276809179354918,0.11466393645704084,0.02234781789614141,0.01568948061487344,0.05358302110189731,0.034482613792267365,0.005553895004640763,0.07843950799264214,0.01926136876273359,0.047706866727524305,0.06338923506826447,0.013073616177269827,0.20555354198384707,0.019798641639137297,0.014433082981887904,-0.0008680348925547825,0.07168205157997182,0.011963148291834699,0.03464037278418018,0.029223676243138662
-0.4081241095999999,0.09814730122675726,0.1076458729266912,0.04220028170884154,0.008634666474304206,-0.2517030583946182,0.0055585673654932445,0.012099018074591274,0.00934224050800308,0.008477824184088267,0.023001979102818697,0.008475634849429724,0.015953834528867745,0.00079786304605979,0.03574117957427786,0.013061722150622164,0.007969469498343916,0.0013634695930703686,0.0031389890567608035,0.06255844545165233,0.008675511046398916,0.0371300388507453,0.07254885299594256,0.08473562226732302,0.022587966556286285,0.07172330689608689,0.07783672988058468,0.0049725976904635245,0.14807400887784788,0.03123891276737392,0.0180488897846863,0.04762543665318998,0.002445158862217852,0.05751929285691907,0.01987070030558417,0.01443902686434896,0.005794300965764203,0.01145451817294772,0.03700146990382417,0.03006758959181237,0.012898100089928631,0.025804922225427882,0.11261312266320173,0.025231230916602405,0.004545292695831654,0.051436515416817256,0.030941871675041054,0.008154438940502932,0.07298733536637154,0.019130510969932554,0.037714923299480896,0.06439778951331385,0.015617721887289758,0.24278761002469368,0.020908306445653384,0.022676341854542665,-0.0031292428208195026,0.06159953941707494,0.013393408467419262,0.03294281575152255,0.025447845658461452
-0.3981241095999999,0.14184311195173527,0.11423274675141307,0.04744730681615036,0.00858222351594294,-0.31154447189951046,0.004239914158726174,0.009903762109459702,0.00819699368498165,0.0077845562094707495,0.01668300486209511,0.008436537354950363,0.01703622136666263,8.209446648627829e-05,0.038375478920259797,0.011860746143501811,0.014553522554805534,0.003623341379768329,0.00372108164203137,0.07426446913461483,0.010629767783756787,0.040062853023277896,0.07644547718473844,0.08817221275451803,0.03253034958369662,0.07091706402825215,0.08124368423279009,0.0037424761296328555,0.13900565512818733,0.026307495674138648,0.017513258026390182,0.040755720774338824,-0.0004952306001622176,0.06309141932246437,0.01765893435685154,0.013679951111480345,0.007636066658029917,0.014627714840562632,0.03520993912415041,0.025520328037527056,0.012489852098255571,0.021395939255381333,0.09425145022254189,0.029486575204314264,-0.00761771031732029,0.044970988670893,0.028070098772023766,0.008703834290597458,0.0608286238895227,0.017166346991931102,0.03651516812212124,0.0598853036261771,0.013868560945662663,0.27886386915779465,0.018160742306083957,0.025846635748845274,-0.00458005371410609,0.037068837964748726,0.014736735624525314,0.02979129770886384,0.026702260991283682
-0.3881241095999999,0.2056898786953503,0.20182072027918047,0.042015578313138555,0.008222422454944454,-0.27446548568937756,0.003944922075757516,0.013945573911750195,0.005281953429310735,0.00957476564592368,0.012802946338042746,0.007607503152375694,0.01660758669897105,0.0004442388300338665,0.03739369560876946,0.00806740937935756,0.03135492469521072,0.006189357322884262,0.0031701694640525403,0.05277038614666062,0.011233487752499681,0.03991906382727996,0.07472903748119451,0.08244050797646886,0.03541080680330372,0.0690029551994977,0.07943100188603111,0.0040159774680877695,0.08110523294594686,0.02761851923260495,0.015223917862635472,0.029658426985183034,0.021436629413664327,0.07132850063044363,0.016212932847600905,0.010659206039723168,0.008171282738018362,0.01918136780025356,0.039426570954320284,0.027649761343966347,0.010916497786662328,0.018106493433101563,0.08070940034481515,0.03443632493845222,-0.016678605908573847,0.03494328168660584,0.026871209194136682,0.007348985536686286,0.04374328580365529,0.012887605623031208,0.03950756373029268,0.04926463679843269,0.010050519603393426,0.277634052613146,0.017952554787318255,0.027137071626030827,-0.004316680358736194,0.02290811420366655,0.015493224624380984,0.027385456709625052,0.02978373972178899
-0.37812410959999987,0.19090207684263008,0.2526510403701499,0.034501386241877215,0.007773473260379457,-0.17955441580685447,0.0040869458942884,0.015404919883571936,0.0037010326417707532,0.01099589554127518,0.010874924266604552,0.006939815638982434,0.014533846129784297,0.0009869736718456194,0.04308445306231928,-0.002331285430915417,0.0463632307090398,0.0072716219616212165,0.002227718935365044,0.04639119500119757,0.009452221854643596,0.03910061640090944,0.06947665338963466,0.07356050831428558,0.03615750333394258,0.06766860583992095,0.0729785531717451,0.003269920339109229,0.01051337538379403,0.027003519086213044,0.013992748722443018,0.02448450955438625,0.051377985950932306,0.07309679280373242,0.015320493722117043,0.008403070639738938,0.007461210540928641,0.022526955839020788,0.04024682948570127,0.028486765756975604,0.008677570441579572,0.01700875488780468,0.08782343225548286,0.0350336579928071,-0.021440426485104566,0.02639068519970081,0.027056282817465374,0.006844858777170166,0.040565810975799005,0.009067285014944245,0.036257172725915394,0.040178470157564775,0.008133747190546393,0.24808574052052712,0.01862066112793585,0.025111033821424406,-0.003738672248539832,0.019907775788018063,0.014868481935801005,0.02898301574399986,0.028901584747124967
-0.36812410959999986,0.14606841853146982,0.2678210091943458,0.03066982760727726,0.008080041554393135,-0.13325114046523667,0.004701313305324094,0.010735640376398101,0.003865968503536974,0.015795177241949517,0.00930758116314074,0.00548203968270573,0.012917385242928889,0.001394264418748202,0.05420879933984465,-0.006414943908899308,0.05387191448859371,0.006918604292999115,0.0022832420382911797,0.039982244415214876,0.005578043213302391,0.04498550520081186,0.06876855494941785,0.07083915329131943,0.03765950567990092,0.07175718737741942,0.06529752668772426,0.0037910112562447094,-0.0001418696192232536,0.023085962730546375,0.01382804717200069,0.031185983940484843,0.07260295179020872,0.06843121808534904,0.01283471894360012,0.007430434101623926,0.006366038292306058,0.020985399800927035,0.03770535974713161,0.029075142914420187,0.007777660112697735,0.020154196230570087,0.09015565881179621,0.03457149798263673,-0.02559558215832312,0.02541955637775367,0.02714795465178516,0.006645655212573071,0.04633951852627163,0.0085298001083229,0.030923651109397127,0.03368317517070086,0.007658867808135989,0.20665085833021954,0.018171226956131634,0.024742851092470545,-0.0033168068674307503,0.016962064478510227,0.013142011869181694,0.029654645657480785,0.026588903059076234
-0.35812410959999985,0.13046447630770266,0.22421078902201547,0.029481122157541777,0.009694767031929738,-0.10890810547522313,0.0046700862218053765,0.015423572288461107,0.004490250674036364,0.024013622818134163,0.005530902109002301,0.004503410049880933,0.011468382719631432,0.0020377251144574468,0.054441488272859814,0.00041428077180647414,0.05619848013723338,0.005681971408233083,0.0021735064392482376,0.06847151075390333,0.0024272938905996943,0.05199558873061892,0.06587583578858816,0.08097297338976464,0.03227586255096345,0.08189621773703533,0.05810820031076186,0.00507339007477436,0.01951474276627862,0.02248557945594209,0.01596965537813518,0.033617729562516505,0.07719976292309842,0.06256967198614372,0.009512998396871235,0.009838577717829816,0.006825470815360554,0.016808289496189337,0.035065604419590696,0.03114309794444253,0.007930310356416241,0.026424713997768655,0.07852599805591212,0.033177016263087986,-0.02694786118052985,0.029323834294435348,0.026984247544839208,0.004417490819811444,0.04529569290345435,0.00851334468713588,0.026433623098235166,0.030388621714821956,0.00717523811561467,0.156051523202606,0.017252580746570347,0.026006302985566908,-0.0024592339718123475,0.017829401526487515,0.013321117104981439,0.026823297672823144,0.026095043019460296
-0.34812410959999984,0.1028496473431186,0.22175987570501524,0.027639264564389768,0.010850573521365084,-0.08960344487624193,0.004315543877395876,0.02175923240605206,0.004668428979976003,0.02612697234039479,0.0018965157911709878,0.004301410985662523,0.009767751331578636,0.002750940460436087,0.05577231741948207,0.007493787588758285,0.04482654057527276,0.0051497164305666435,0.0023865098727531295,0.08422209399136599,0.0016334263843193497,0.04946818910592658,0.057536245683901845,0.09438812282536312,0.0300198007403875,0.08388354010220499,0.055160452407996045,0.004051778430174182,0.036511314662705324,0.021706073965567556,0.023137813052089267,0.019537114760123535,0.069703584361428,0.05576838508309762,0.0064329047687274035,0.01224339942033223,0.008181175627544593,0.016579917903857586,0.03016871268001628,0.02750975560384265,0.00838803407381097,0.0313087527483718,0.061072095518521066,0.03187468557610713,-0.02476267420656621,0.030623166414473397,0.027928444398830715,0.004059000046486949,0.03807039597883814,0.006841230342196741,0.023056235988210966,0.026155098955762443,0.008535983578600187,0.12873654321103056,0.014817772381250269,0.023658458936229275,-0.0026555424592537053,0.01819131222705328,0.014258278733891438,0.02423466851019725,0.025722910123014045
