V_0,didv_0,V_1,didv_1,V_2,didv_2,V_3,didv_3,V_4,didv_4,V_5,didv_5,V_6,didv_6,V_7,didv_7,V_8,didv_8,V_9,didv_9,V_10,didv_10,V_11,didv_11,V_12,didv_12,V_13,didv_13,V_14,didv_14,V_15,didv_15,V_16,didv_16,V_17,didv_17,V_18,didv_18,V_19,didv_19,V_20,didv_20,V_21,didv_21,V_22,didv_22,V_23,didv_23,V_24,didv_24,V_25,didv_25,V_26,didv_26,V_27,didv_27,V_28,didv_28,V_29,didv_29,V_30,didv_30,V_31,didv_31,V_32,didv_32,V_33,didv_33,V_34,didv_34,V_35,didv_35,V_36,didv_36,V_37,didv_37,V_38,didv_38,V_39,didv_39,V_40,didv_40,V_41,didv_41,V_42,didv_42,V_43,didv_43,V_44,didv_44,V_45,didv_45,V_46,didv_46,V_47,didv_47,V_48,didv_48,V_49,didv_49,V_50,didv_50,V_51,didv_51,V_52,didv_52,V_53,didv_53,V_54,didv_54,V_55,didv_55,V_56,didv_56,V_57,didv_57,V_58,didv_58,V_59,didv_59
0.041875890400000504,0.00769904790928436,-0.31749933459999946,0.36088601429323114,-1.3721874949999995,-0.034255268968329325,-0.9659372409999996,0.052835318756230897,-0.8565621719999994,0.09646035462741016,-1.3721874949999995,0.09300771226881853,-1.3643749899999995,0.12281387415730839,-1.3721874949999995,0.06547175658487,-1.3721874949999995,0.10710870073167462,-0.9268747159999995,0.021299212662347862,-1.3721874949999995,0.19205676343846334,-1.0518747949999994,0.03698407791803896,-1.3721874949999995,0.06290517623451695,-1.3721874949999995,-0.13756780026371426,-1.2940624459999994,0.09887110774561164,-1.3721874949999995,0.6975415753826116,-1.3721874949999995,-0.4619453381592127,-1.3721874949999995,0.29343777515339464,-0.8487496669999994,0.05031696183051187,-1.3721874949999995,0.024808240107019607,-1.0049997649999995,0.11238153375806723,-0.9503122309999994,0.8049668291553501,-1.3721874949999995,0.4089897176334426,-1.3721874949999995,0.09997239320259718,-1.3721874949999995,-0.24006923894936963,-1.3721874949999995,0.35466575108435167,-0.9893747549999994,0.15836638243047355,-1.0440622899999994,0.056379088681295056,-0.8799996869999995,0.40128623677924585,-0.7315620939999994,0.048112094845844854,-0.9190622109999995,0.06083186988057963,-0.8487496669999994,0.3320484337365011,-1.1456248529999995,0.17468493523617995,-1.2237499019999996,0.1734646426989547,-1.0753123089999994,0.04959501562314625,-0.8956246969999995,-0.011017417244141587,-0.9893747549999994,0.3342927260370249,-1.3721874949999995,0.12390643594308588,-1.0284372799999995,0.27290006143916856,-1.3721874949999995,0.09058691160058807,-1.1534373579999995,0.10602964093252469,-1.3721874949999995,-0.3590334177877669,-1.3721874949999995,0.37132363785626643,-1.3721874949999995,0.2204760299829691,-1.3643749899999995,0.15366315940760658,-1.3721874949999995,0.2564039795379845,-1.1065623289999995,0.3022323335836943,-1.0674998039999994,0.2694444213889899,-0.8643746769999994,0.6630572066122286,-0.7393745989999994,0.12380248104290287,-0.6612495499999995,0.07298224401424631,-1.0362497849999994,-0.0908546164497917,-1.0049997649999995,0.192219366883149,-1.1846873779999993,0.22044559145864856,-1.1924998829999995,0.3155988175721111,-0.6846870649999994,0.016268430340577282,-0.6924995689999995,0.12513982566790746,-1.3721874949999995,0.09774907169699523,-0.9815622499999994,0.32108095595978225,-1.3721874949999995,0.41614523259329456
0.05187589040000051,0.006643068723874554,-0.30749933459999945,0.3210733999594828,-1.3621874949999995,0.0015484292550767254,-0.9559372409999995,0.06556578636771786,-0.8465621719999994,0.09544526190997157,-1.3621874949999995,0.08796792675043104,-1.3543749899999995,0.10278900540231728,-1.3621874949999995,0.07453379993228618,-1.3621874949999995,0.09962722836374518,-0.9168747159999995,0.016561211164767296,-1.3621874949999995,0.08842410116955728,-1.0418747949999994,0.06273892128575119,-1.3621874949999995,0.034614581825422756,-1.3621874949999995,0.01426259492116618,-1.2840624459999994,0.03961938375118552,-1.3621874949999995,0.6946931896135187,-1.3621874949999995,0.3425384846647048,-1.3621874949999995,0.16600414581085285,-0.8387496669999994,0.07187752502661197,-1.3621874949999995,-0.0009345869223534813,-0.9949997649999995,0.1940059510971705,-0.9403122309999994,0.7579241496232045,-1.3621874949999995,0.39678753548917406,-1.3621874949999995,0.10198295421681215,-1.3621874949999995,-0.27682089829507656,-1.3621874949999995,0.3459750988374016,-0.9793747549999994,0.1415631167203487,-1.0340622899999994,0.14272429297344455,-0.8699996869999995,0.34721084187104884,-0.7215620939999994,0.05768594206532335,-0.9090622109999995,0.05525495658597222,-0.8387496669999994,0.5123285457125346,-1.1356248529999995,0.17103966370616422,-1.2137499019999995,0.1401137086473233,-1.0653123089999994,0.03913897217139253,-0.8856246969999995,0.049965246389189685,-0.9793747549999994,0.3041899194696179,-1.3621874949999995,0.1601661097274455,-1.0184372799999994,0.3576716145592462,-1.3621874949999995,0.07233040729078136,-1.1434373579999995,0.15686857841585258,-1.3621874949999995,-0.48625486005127955,-1.3621874949999995,0.3035189470609572,-1.3621874949999995,0.1876417090968845,-1.3543749899999995,0.1014053376079746,-1.3621874949999995,0.2725884715663551,-1.0965623289999995,0.28448249508471074,-1.0574998039999994,0.3127574163331681,-0.8543746769999994,0.6344376040582909,-0.7293745989999993,0.10402255728465339,-0.6512495499999995,0.3021873647935826,-1.0262497849999994,-0.1572942853070896,-0.9949997649999995,0.13175874698366669,-1.1746873779999993,0.2379295190304263,-1.1824998829999995,0.32935412763280547,-0.6746870649999994,0.014155671781879138,-0.6824995689999995,0.13456534643926507,-1.3621874949999995,0.050970132980692195,-0.9715622499999994,0.33307626316754896,-1.3621874949999995,0.34679138653498615
0.06187589040000052,0.0062292722391215855,-0.29749933459999944,0.25202433688616116,-1.3521874949999995,0.04309749713234102,-0.9459372409999995,0.0781696467308274,-0.8365621719999994,0.0906105300118408,-1.3521874949999995,0.10177040551768173,-1.3443749899999995,0.0735717607290816,-1.3521874949999995,0.07051232235790915,-1.3521874949999995,0.059053694924600254,-0.9068747159999995,-0.022397468748592154,-1.3521874949999995,0.05947284074736966,-1.0318747949999993,0.07880740293870689,-1.3521874949999995,0.032229628879120016,-1.3521874949999995,0.07029073984029278,-1.2740624459999994,0.014929563839163114,-1.3521874949999995,0.6918448038444257,-1.3521874949999995,0.9108185437127571,-1.3521874949999995,0.10168362849695334,-0.8287496669999994,0.15690284302841984,-1.3521874949999995,-0.002259098080274844,-0.9849997649999995,0.2647699745616521,-0.9303122309999994,0.6929446765913395,-1.3521874949999995,0.3563624606675536,-1.3521874949999995,0.10576061399965302,-1.3521874949999995,-0.29653857306587017,-1.3521874949999995,0.3215201310463344,-0.9693747549999994,0.12264530777550862,-1.0240622899999994,-0.09694363202277166,-0.8599996869999995,0.3026968423804134,-0.7115620939999994,0.06469558935439104,-0.8990622109999995,0.04804676697523759,-0.8287496669999994,0.5843926806626542,-1.1256248529999995,0.21700964822124003,-1.2037499019999995,0.13785575092740526,-1.0553123089999994,0.0056333711547119445,-0.8756246969999995,0.14266839790797656,-0.9693747549999994,0.24322732353943993,-1.3521874949999995,0.19762473955751805,-1.0084372799999994,0.2906333517872125,-1.3521874949999995,0.045882131220566905,-1.1334373579999995,0.2775350879781747,-1.3521874949999995,-0.6878456868503096,-1.3521874949999995,0.28412590212406713,-1.3521874949999995,0.19537109136074976,-1.3443749899999995,0.07902857591644312,-1.3521874949999995,0.32291073681953697,-1.0865623289999995,0.21762160130084912,-1.0474998039999994,0.37050756150688446,-0.8443746769999994,0.5499601190415658,-0.7193745989999993,0.09297079255928321,-0.6412495499999995,0.42128285302143403,-1.0162497849999994,-0.17002839569729547,-0.9849997649999995,0.16413330519976202,-1.1646873779999993,0.20802290474979476,-1.1724998829999995,0.30488225831297966,-0.6646870649999994,0.017127132501703796,-0.6724995689999995,0.1507211987617783,-1.3521874949999995,0.04724620205181708,-0.9615622499999994,0.3732114900036501,-1.3521874949999995,0.3224810952758644
0.07187589040000053,0.006460231561125628,-0.28749933459999943,0.22074302383037994,-1.3421874949999995,0.030840994682781106,-0.9359372409999995,0.13469941680251002,-0.8265621719999994,0.09030816361007911,-1.3421874949999995,0.07728971375785117,-1.3343749899999995,-0.1187347325559179,-1.3421874949999995,0.055979581917003196,-1.3421874949999995,0.010531212482386993,-0.8968747159999995,0.028566499987870662,-1.3421874949999995,0.0429743705267866,-1.0218747949999993,0.09921179081632768,-1.3421874949999995,0.030916363135728504,-1.3421874949999995,0.11238562269400378,-1.2640624459999994,-0.01543683954513102,-1.3421874949999995,0.6889964180753326,-1.3421874949999995,0.7359919621799934,-1.3421874949999995,0.07441747084871725,-0.8187496669999994,0.18652843657988916,-1.3421874949999995,-0.011435010497491337,-0.9749997649999995,0.2657227762734642,-0.9203122309999994,0.7235497671812664,-1.3421874949999995,0.35009786285921474,-1.3421874949999995,0.10276888435445503,-1.3421874949999995,0.05582987014233933,-1.3421874949999995,0.25625307560962496,-0.9593747549999994,0.11217280551840668,-1.0140622899999994,-0.16037929049428762,-0.8499996869999995,0.3267660383927119,-0.7015620939999994,0.04578699025067701,-0.8890622109999995,0.04824677783569662,-0.8187496669999994,0.6652479764455429,-1.1156248529999995,0.26086074867937886,-1.1937499019999995,0.13519484792651798,-1.0453123089999994,-0.043357098800031545,-0.8656246969999994,0.17863660447263754,-0.9593747549999994,0.3307281552318047,-1.3421874949999995,0.21637127183551724,-0.9984372799999994,0.19564555739584874,-1.3421874949999995,0.049969753575390526,-1.1234373579999994,0.2737897098242285,-1.3421874949999995,-0.6521460272603707,-1.3421874949999995,0.31371443193031,-1.3421874949999995,0.2601299575624518,-1.3343749899999995,0.08473318956241756,-1.3421874949999995,0.3261074041070851,-1.0765623289999995,0.17941528171768595,-1.0374998039999994,0.4608293650658676,-0.8343746769999993,0.5688953446256666,-0.7093745989999993,0.10987403480705314,-0.6312495499999995,0.49710019747366724,-1.0062497849999994,-0.22321255640513282,-0.9749997649999995,0.18965083147005254,-1.1546873779999993,0.1973756642969172,-1.1624998829999995,0.29962905521185895,-0.6546870649999994,0.017778388114447315,-0.6624995689999995,0.1760031483128523,-1.3421874949999995,0.048530183227914137,-0.9515622499999994,0.355626286319633,-1.3421874949999995,0.2974847202197192
0.08187589040000054,0.00889691966051188,-0.2774993345999994,0.16017843477368582,-1.3321874949999994,0.005927959024051738,-0.9259372409999995,0.14401537008337706,-0.8165621719999994,0.07614678594932185,-1.3321874949999994,0.036288384014674685,-1.3243749899999995,-0.21169967065754927,-1.3321874949999994,0.04029216726364714,-1.3321874949999994,-0.02275388243445632,-0.8868747159999995,0.05256707943029095,-1.3321874949999994,0.03146848607976281,-1.0118747949999993,0.07553921926539581,-1.3321874949999994,0.011843053457011823,-1.3321874949999994,-0.07622785620834487,-1.2540624459999994,0.024224306867568365,-1.3321874949999994,0.6494503499978053,-1.3321874949999994,0.4956032310027574,-1.3321874949999994,0.08021644361684847,-0.8087496669999994,0.16340361349029883,-1.3321874949999994,-0.04248150506116297,-0.9649997649999995,0.2557339669286218,-0.9103122309999994,0.7566567327833463,-1.3321874949999994,0.3916178017317439,-1.3321874949999994,0.09535442388708663,-1.3321874949999994,0.34704869022117674,-1.3321874949999994,0.21767712185751487,-0.9493747549999993,0.11886118159075017,-1.0040622899999994,-0.13204084735492827,-0.8399996869999995,0.3271377870289801,-0.6915620939999993,0.04626599993209657,-0.8790622109999995,0.05337767073496547,-0.8087496669999994,0.7254384590443937,-1.1056248529999995,0.2987021554606411,-1.1837499019999995,0.1583430783362617,-1.0353123089999994,-0.03957561710863748,-0.8556246969999994,0.16066799060868497,-0.9493747549999993,0.3642634662045847,-1.3321874949999994,0.20870704722243802,-0.9884372799999994,0.17197559097185372,-1.3321874949999994,0.061947901389710416,-1.1134373579999994,0.1774556913402006,-1.3321874949999994,-0.49113443205879426,-1.3321874949999994,0.3400324127263916,-1.3321874949999994,0.315394920087714,-1.3243749899999995,0.09313781786246099,-1.3321874949999994,0.2968097290057547,-1.0665623289999995,0.18583892453011533,-1.0274998039999994,0.5044752744246057,-0.8243746769999993,0.5374555557913079,-0.6993745989999993,0.10549565504425168,-0.6212495499999995,0.4351419560972488,-0.9962497849999994,-0.14127587369699984,-0.9649997649999995,0.10770200783959093,-1.1446873779999993,0.20993458405684123,-1.1524998829999995,0.2986304063727023,-0.6446870649999994,0.007791106099492809,-0.6524995689999995,0.19671773076635773,-1.3321874949999994,0.060868656716534325,-0.9415622499999994,0.3069810146510255,-1.3321874949999994,0.3021917744535717
0.09187589040000055,0.01393568338349701,-0.2674993345999994,0.03457917389124658,-1.3221874949999994,0.012219541282670419,-0.9159372409999995,0.12828546888896386,-0.8065621719999994,0.06315171172380037,-1.3221874949999994,0.003635756174830457,-1.3143749899999995,-0.3302081223169463,-1.3221874949999994,0.03287338489856646,-1.3221874949999994,-0.0205389880104774,-0.8768747159999994,0.062432452810493456,-1.3221874949999994,0.027134750942712182,-1.0018747949999993,0.07833832982331972,-1.3221874949999994,-0.030874161492334587,-1.3221874949999994,-0.06552853139562353,-1.2440624459999994,0.06241658979130338,-1.3221874949999994,0.5091754495278544,-1.3221874949999994,0.553706494679062,-1.3221874949999994,0.09337747578607106,-0.7987496669999994,0.16732516226590352,-1.3221874949999994,-0.024617822782044847,-0.9549997649999995,0.2473880532301631,-0.9003122309999994,0.7343700099823026,-1.3221874949999994,0.38551903030314444,-1.3221874949999994,0.09598256921460227,-1.3221874949999994,0.3066246754871106,-1.3221874949999994,0.20416252001396634,-0.9393747549999993,0.16967518112353158,-0.9940622899999993,-0.0882796729353683,-0.8299996869999995,0.3341741632426801,-0.6815620939999993,0.05696514745330896,-0.8690622109999995,0.05319220519405328,-0.7987496669999994,0.7406063202690848,-1.0956248529999995,0.24402211333300416,-1.1737499019999995,0.1529553480538115,-1.0253123089999994,0.06645053257388987,-0.8456246969999994,0.16401781613061636,-0.9393747549999993,0.3963089142298587,-1.3221874949999994,0.1241099657448557,-0.9784372799999994,0.13075725463334126,-1.3221874949999994,0.06743647181403518,-1.1034373579999994,0.10307066461513013,-1.3221874949999994,-0.2562820870874041,-1.3221874949999994,0.3066820905693366,-1.3221874949999994,0.36202001786761545,-1.3143749899999995,0.1139992234177258,-1.3221874949999994,0.24968861347924384,-1.0565623289999995,0.20622012235417103,-1.0174998039999994,0.42159784411282897,-0.8143746769999993,0.4751339857983198,-0.6893745989999993,0.10086205879862055,-0.6112495499999995,0.3973757491444556,-0.9862497849999994,-0.07252775221416151,-0.9549997649999995,-0.023789764783742336,-1.1346873779999993,0.2705954961654712,-1.1424998829999995,0.32907891845187903,-0.6346870649999994,0.01980333935869261,-0.6424995689999995,0.15427432684872913,-1.3221874949999994,0.07191568498585305,-0.9315622499999994,0.251985965371275,-1.3221874949999994,0.3283758367486089
0.10187589040000056,0.01595887513477909,-0.2574993345999994,-0.0034541207469906154,-1.3121874949999994,0.0739066652957698,-0.9059372409999995,0.1458941160654285,-0.7965621719999993,0.06893689627403013,-1.3121874949999994,-0.07543553647217927,-1.3043749899999995,-0.2002752588034739,-1.3121874949999994,0.03335761728135343,-1.3121874949999994,-0.003974945260943498,-0.8668747159999994,0.028873868289127032,-1.3121874949999994,0.007468823517942643,-0.9918747949999993,0.09745714393022253,-1.3121874949999994,-0.02896676560174012,-1.3121874949999994,0.20397061639225753,-1.2340624459999994,0.21618480160195122,-1.3121874949999994,0.44941552158874465,-1.3121874949999994,0.6127314851120671,-1.3121874949999994,0.1015962544076299,-0.7887496669999994,0.1298395356156651,-1.3121874949999994,-0.011199080483566918,-0.9449997649999995,0.2566660823754658,-0.8903122309999993,0.466178732373472,-1.3121874949999994,0.3152835592182712,-1.3121874949999994,0.10059255735208812,-1.3121874949999994,0.21470733946992898,-1.3121874949999994,0.16833478279250993,-0.9293747549999993,0.20767012956363717,-0.9840622899999993,0.10629323601919362,-0.8199996869999995,0.332334551181173,-0.6715620939999993,0.0655910492608789,-0.8590622109999995,0.06453109688370308,-0.7887496669999994,0.8283076182389183,-1.0856248529999994,0.1372673071053098,-1.1637499019999995,0.16026538198910506,-1.0153123089999994,0.12175724316458955,-0.8356246969999994,0.14778624324689735,-0.9293747549999993,0.4339512081466435,-1.3121874949999994,0.10708517707218906,-0.9684372799999994,0.1711031505917853,-1.3121874949999994,0.0832280775221096,-1.0934373579999994,0.08960322994601265,-1.3121874949999994,0.027087968022380282,-1.3121874949999994,0.3210828298947365,-1.3121874949999994,0.3942603526662353,-1.3043749899999995,0.11859077074913099,-1.3121874949999994,0.21753610641633633,-1.0465623289999995,0.20019341603634347,-1.0074998039999994,0.2553786459294684,-0.8043746769999993,0.44124820472260146,-0.6793745989999993,0.09574474427532612,-0.6012495499999995,0.41533120104655025,-0.9762497849999994,-0.15852123850364241,-0.9449997649999995,-0.0443691044454414,-1.1246873779999993,0.31819519041231475,-1.1324998829999995,0.2956690528490886,-0.6246870649999994,0.035648398169618574,-0.6324995689999995,0.1002977185307754,-1.3121874949999994,0.07640619930321281,-0.9215622499999994,0.2937700269232229,-1.3121874949999994,0.32668476040894673
0.11187589040000057,0.01981711374713077,-0.2474993345999994,-0.11340460161581249,-1.3021874949999994,0.08875501552220913,-0.8959372409999995,0.14993694272216085,-0.7865621719999993,0.06875577292282907,-1.3021874949999994,-0.04800620064055004,-1.2943749899999994,0.21249077109164813,-1.3021874949999994,0.03425000116401917,-1.3021874949999994,0.007251000428962641,-0.8568747159999994,0.0666680530051244,-1.3021874949999994,-0.0074497531219866195,-0.9818747949999993,0.0949916229141647,-1.3021874949999994,-0.015630806894119862,-1.3021874949999994,0.17005481190938157,-1.2240624459999994,0.24551912271412699,-1.3021874949999994,0.4808982145041052,-1.3021874949999994,0.6200065077659077,-1.3021874949999994,0.10266684568653871,-0.7787496669999994,0.10788261192240145,-1.3021874949999994,-0.015119463769794915,-0.9349997649999995,0.25599864257122235,-0.8803122309999993,0.20494848267586252,-1.3021874949999994,0.2301695359785783,-1.3021874949999994,0.1067503889837522,-1.3021874949999994,0.27537297097524416,-1.3021874949999994,0.18971217298567744,-0.9193747549999993,0.17482392002228744,-0.9740622899999993,0.4800029694960956,-0.8099996869999995,0.24824243553370645,-0.6615620939999993,0.06922262842788904,-0.8490622109999995,0.07649805076052492,-0.7787496669999994,0.887248930307234,-1.0756248529999994,0.1256851387861405,-1.1537499019999995,0.19338952124676595,-1.0053123089999993,0.10941281925995214,-0.8256246969999994,0.14814388446832316,-0.9193747549999993,0.39491701278532754,-1.3021874949999994,0.10266896261720063,-0.9584372799999994,0.15346948509137037,-1.3021874949999994,0.10800543720231975,-1.0834373579999994,0.10127758234614366,-1.3021874949999994,0.23488637490457698,-1.3021874949999994,0.3418304514531814,-1.3021874949999994,0.3746617075049969,-1.2943749899999994,0.11087618960903484,-1.3021874949999994,0.23140228091776177,-1.0365623289999994,0.18963459049459794,-0.9974998039999994,0.2867127807215316,-0.7943746769999993,0.5118349202823036,-0.6693745989999993,0.07647402097140484,-0.5912495499999995,0.47466707827008153,-0.9662497849999994,-0.13916981117351332,-0.9349997649999995,0.0066012157510394465,-1.1146873779999993,0.3563042568700291,-1.1224998829999995,0.2259750930994848,-0.6146870649999994,0.025578121874852706,-0.6224995689999995,0.10598500307869625,-1.3021874949999994,0.09179865838771495,-0.9115622499999994,0.25943454718045833,-1.3021874949999994,0.3235813752268581
0.12187589040000057,0.025206256854336404,-0.2374993345999994,-0.13623691653097622,-1.2921874949999994,0.09521996822550961,-0.8859372409999995,0.12912038252743147,-0.7765621719999993,0.07140938510355822,-1.2921874949999994,-0.005254681302515232,-1.2843749899999994,0.24488347157441423,-1.2921874949999994,0.04523411625222502,-1.2921874949999994,-0.004738919896690702,-0.8468747159999994,0.08429247868628637,-1.2921874949999994,-0.02484912647596891,-0.9718747949999993,0.09454308106333946,-1.2921874949999994,0.0060105316817348105,-1.2921874949999994,0.07244114344859584,-1.2140624459999994,0.23253628054101042,-1.2921874949999994,0.5227383229292121,-1.2921874949999994,0.587635610292339,-1.2921874949999994,0.10622682799718115,-0.7687496669999994,0.10578021472425772,-1.2921874949999994,0.012957028191778332,-0.9249997649999995,0.25024521777299763,-0.8703122309999993,0.11321226589877177,-1.2921874949999994,0.2883783791356934,-1.2921874949999994,0.10402531269889156,-1.2921874949999994,0.41149387285048233,-1.2921874949999994,0.22588337402882772,-0.9093747549999993,0.1561662673749872,-0.9640622899999993,0.6089201465563094,-0.7999996869999995,0.1422054599710889,-0.6515620939999993,0.06748064535117856,-0.8390622109999994,0.07294162079016493,-0.7687496669999994,0.9674027616871497,-1.0656248529999994,0.23546161040874047,-1.1437499019999995,0.16142639054071328,-0.9953123089999993,0.08052632372084687,-0.8156246969999994,0.12794366809570257,-0.9093747549999993,0.3719469843902685,-1.2921874949999994,0.09589262477566053,-0.9484372799999994,0.11487647137926787,-1.2921874949999994,0.1002931440291425,-1.0734373579999994,0.1039044328654562,-1.2921874949999994,0.2863686055509765,-1.2921874949999994,0.3048979013980725,-1.2921874949999994,0.36341446362971785,-1.2843749899999994,0.11489319215737345,-1.2921874949999994,0.2515206585985726,-1.0265623289999994,0.18219841076314924,-0.9874998039999994,0.44992507587577746,-0.7843746769999993,0.5349202046021273,-0.6593745989999993,0.0718812768420274,-0.5812495499999994,0.44956779738910585,-0.9562497849999994,-0.1494958158710784,-0.9249997649999995,0.017059942347459497,-1.1046873779999993,0.2910109851538934,-1.1124998829999995,0.2342163740696776,-0.6046870649999994,0.017580288252158908,-0.6124995689999995,0.1163991125667059,-1.2921874949999994,0.0940190014696462,-0.9015622499999993,0.21223680502264866,-1.2921874949999994,0.29626636124180095
0.13187589040000058,0.029653539490602513,-0.22749933459999938,-0.11475386873769547,-1.2821874949999994,0.1510813454701183,-0.8759372409999995,0.09369347161265043,-0.7665621719999993,0.08167034048314888,-1.2821874949999994,-0.03711329859298028,-1.2743749899999994,0.2143999104459394,-1.2821874949999994,0.0452971052453141,-1.2821874949999994,-0.009556380435894924,-0.8368747159999994,0.026974167103972595,-1.2821874949999994,-0.03375788958242263,-0.9618747949999993,0.08448343400480333,-1.2821874949999994,-0.002676382598242328,-1.2821874949999994,0.2783519162202291,-1.2040624459999993,0.20344222844895368,-1.2821874949999994,0.6142245304696401,-1.2821874949999994,0.6869895461130178,-1.2821874949999994,0.1184084522475851,-0.7587496669999994,0.07054833898190152,-1.2821874949999994,0.05279201117514068,-0.9149997649999995,0.2145976489618647,-0.8603122309999993,0.08487272562459822,-1.2821874949999994,0.3885842999305429,-1.2821874949999994,0.09987836111453223,-1.2821874949999994,0.5273587991260985,-1.2821874949999994,0.21571807246454403,-0.8993747549999993,0.1675056702872538,-0.9540622899999993,0.6636063654126771,-0.7899996869999995,0.026532090223176173,-0.6415620939999993,0.06671991962083118,-0.8290622109999994,0.05799628044210484,-0.7587496669999994,0.8685380249270762,-1.0556248529999994,0.28611114534838783,-1.1337499019999995,0.1080809880553449,-0.9853123089999993,0.03668073036069988,-0.8056246969999994,0.10246635707245667,-0.8993747549999993,0.3738671884040701,-1.2821874949999994,0.039734807577076564,-0.9384372799999994,0.12746624912632337,-1.2821874949999994,0.08861014522534622,-1.0634373579999994,0.090483646210557,-1.2821874949999994,0.2344238648522669,-1.2821874949999994,0.30110252411677274,-1.2821874949999994,0.32791010890330907,-1.2743749899999994,0.1444464844225026,-1.2821874949999994,0.24721794415823792,-1.0165623289999994,0.17236864468168686,-0.9774998039999994,0.48747313190735525,-0.7743746769999993,0.5163606351034555,-0.6493745989999993,0.06453585496400578,-0.5712495499999994,0.40574607338405655,-0.9462497849999993,-0.20122371614921936,-0.9149997649999995,0.03518272287107863,-1.0946873779999993,0.2755051314935671,-1.1024998829999995,0.266316707838801,-0.5946870649999993,0.01616357340173551,-0.6024995689999995,0.11340261317192116,-1.2821874949999994,0.08868801715986951,-0.8915622499999993,0.20186005796652756,-1.2821874949999994,0.2738269745332598
0.1418758904000006,0.028971102724479753,-0.21749933459999937,-0.10179838902293245,-1.2721874949999994,0.1300494555950502,-0.8659372409999995,0.042828880422490646,-0.7565621719999993,0.08069109360958109,-1.2721874949999994,-0.05183109269208712,-1.2643749899999994,0.20433459248419172,-1.2721874949999994,0.04152821296921368,-1.2721874949999994,0.004467352423251837,-0.8268747159999994,-0.03453768487054924,-1.2721874949999994,-0.03676067461021869,-0.9518747949999993,0.08888284097218217,-1.2721874949999994,-0.020157207986163744,-1.2721874949999994,0.44895125079771475,-1.1940624459999993,0.20862201864037647,-1.2721874949999994,0.5544008563842193,-1.2721874949999994,0.2981796944787897,-1.2721874949999994,0.05012179174417105,-0.7487496669999993,0.06706279080118871,-1.2721874949999994,0.06420997432623131,-0.9049997649999995,0.19486933485792093,-0.8503122309999993,0.22738426431394798,-1.2721874949999994,0.5034673446655561,-1.2721874949999994,0.08885191213538457,-1.2721874949999994,0.5287432043680762,-1.2721874949999994,0.1813010507594093,-0.8893747549999993,0.17473786707377736,-0.9440622899999993,0.6466225469151741,-0.7799996869999994,-0.009044444522092935,-0.6315620939999993,0.07011419571588993,-0.8190622109999994,0.05279720960617866,-0.7487496669999993,0.8455158228055647,-1.0456248529999994,0.2266898735152887,-1.1237499019999995,0.07853321545157982,-0.9753123089999993,0.04635873193708663,-0.7956246969999994,0.11393560355235702,-0.8893747549999993,0.48992915487713273,-1.2721874949999994,-0.020605593360381105,-0.9284372799999994,0.12298693073848135,-1.2721874949999994,0.08886114728144869,-1.0534373579999994,0.061731656841322424,-1.2721874949999994,0.22901592077145008,-1.2721874949999994,0.3097094276525221,-1.2721874949999994,0.23930355970399123,-1.2643749899999994,0.1352383349567953,-1.2721874949999994,0.253947720919031,-1.0065623289999994,0.18400132021351986,-0.9674998039999994,0.5077608959137054,-0.7643746769999993,0.4063428089323974,-0.6393745989999993,0.049192767560836376,-0.5612495499999994,0.3493029212932057,-0.9362497849999993,-0.23896833314593163,-0.9049997649999995,0.10762126202461175,-1.0846873779999993,0.28469143892875154,-1.0924998829999994,0.27932329705343173,-0.5846870649999993,0.01021763805521596,-0.5924995689999994,0.12244227104697832,-1.2721874949999994,0.10869556473085598,-0.8815622499999993,0.22041997713690753,-1.2721874949999994,0.2681575844422
