# Single Point Spectroscopy       
# 
# Sample                          MoO3
# Data set                        23/10/2024
# Creation Comment                
# Ramp start value                0.000e+000 V
# Ramp end value                  3.000e+000 V
# Raster time                     1.000e-001 seconds
# Varied-Z spectroscopy           No
# Automatic ramp reversal         Yes
# Channel name and data unit      I(V) [A]
# Sample position                 -8.400e+001, -3.150e+001 [nm]
# Averaged curves                 21
# 
# 
# Ramp value [V]                              I(V)
# --------------             ---------------------
     0.0000e+000              1.9652518834665e-012
     2.0134e-002              3.7307460064185e-013
     4.0268e-002              3.7795378105008e-013
     6.0403e-002              4.1466738743840e-013
     8.0537e-002              4.1721291327756e-013
     1.0067e-001              4.1136956506052e-013
     1.2081e-001              4.6296789582198e-013
     1.4094e-001              4.5397104333858e-013
     1.6107e-001              4.9717589414666e-013
     1.8121e-001              5.3431784897232e-013
     2.0134e-001              5.2245305784746e-013
     2.2148e-001              5.2689007212681e-013
     2.4161e-001              5.1870385754636e-013
     2.6174e-001              5.7923916412792e-013
     2.8188e-001              6.2440766243195e-013
     3.0201e-001              6.0168523636466e-013
     3.2215e-001              5.6743117906822e-013
     3.4228e-001              6.4432202652106e-013
     3.6242e-001              6.7700547288055e-013
     3.8255e-001              6.9381239167506e-013
     4.0268e-001              7.8574302870595e-013
     4.2282e-001              8.6309753647448e-013
     4.4295e-001              9.5461517805861e-013
     4.6309e-001              9.8846852230076e-013
     4.8322e-001              1.0730926711118e-012
     5.0336e-001              1.0680000841344e-012
     5.2349e-001              1.2666002291587e-012
     5.4362e-001              1.4181588110276e-012
     5.6376e-001              1.5581289556021e-012
     5.8389e-001              1.5810847471263e-012
     6.0403e-001              1.6649903759779e-012
     6.2416e-001              1.9040824983737e-012
     6.4430e-001              2.2541045836507e-012
     6.6443e-001              2.3594982581265e-012
     6.8456e-001              2.4835795927435e-012
     7.0470e-001              2.6176081299612e-012
     7.2483e-001              2.6519711934908e-012
     7.4497e-001              3.0021283850849e-012
     7.6510e-001              3.2195681848574e-012
     7.8523e-001              2.9125406144175e-012
     8.0537e-001              2.9258961809282e-012
     8.2550e-001              3.4509868825584e-012
     8.4564e-001              3.7368227200924e-012
     8.6577e-001              3.8301735087525e-012
     8.8591e-001              4.0978053053487e-012
     9.0604e-001              4.2997109492462e-012
     9.2617e-001              4.7801152364767e-012
     9.4631e-001              4.6852521782439e-012
     9.6644e-001              5.1794649452075e-012
     9.8658e-001              5.7310395555985e-012
     1.0067e+000              6.7874251023546e-012
     1.0268e+000              7.3422499408526e-012
     1.0470e+000              7.5065392225153e-012
     1.0671e+000              7.8927099241271e-012
     1.0872e+000              9.0854116036982e-012
     1.1074e+000              8.9281094680511e-012
     1.1275e+000              9.2765916483723e-012
     1.1477e+000              1.0293668933331e-011
     1.1678e+000              1.0779868974508e-011
     1.1879e+000              1.1255830106263e-011
     1.2081e+000              1.2814359774919e-011
     1.2282e+000              1.2425043245536e-011
     1.2483e+000              1.3757034932199e-011
     1.2685e+000              1.3966251670213e-011
     1.2886e+000              1.4409868656701e-011
     1.3087e+000              1.5568824462964e-011
     1.3289e+000              1.6259604638998e-011
     1.3490e+000              1.7737411353751e-011
     1.3691e+000              1.8523083758701e-011
     1.3893e+000              2.0252392418141e-011
     1.4094e+000              2.1155363206466e-011
     1.4295e+000              2.1604728352629e-011
     1.4497e+000              2.9325910060032e-011
     1.4698e+000              3.5550393197765e-011
     1.4899e+000              3.6974142032665e-011
     1.5101e+000              3.7903679635901e-011
     1.5302e+000              4.1539415195377e-011
     1.5503e+000              4.2773132389298e-011
     1.5705e+000              4.5542759690846e-011
     1.5906e+000              4.4783549700471e-011
     1.6107e+000              4.4810472704762e-011
     1.6309e+000              4.6690699726364e-011
     1.6510e+000              4.8475561646940e-011
     1.6711e+000              5.0228942260319e-011
     1.6913e+000              4.3366507051859e-011
     1.7114e+000              3.9832233265970e-011
     1.7315e+000              3.9953660068514e-011
     1.7517e+000              3.9882288621177e-011
     1.7718e+000              5.5675318946865e-011
     1.7919e+000              6.4079830023971e-011
     1.8121e+000              6.8979313226955e-011
     1.8322e+000              7.2249455698101e-011
     1.8523e+000              7.4526921392228e-011
     1.8725e+000              8.1253200138975e-011
     1.8926e+000              8.7619830475349e-011
     1.9128e+000              9.2136448475594e-011
     1.9329e+000              9.0147400992018e-011
     1.9530e+000              6.9063720898598e-011
     1.9732e+000              7.5457140668245e-011
     1.9933e+000              8.1507381180519e-011
     2.0134e+000              8.3615679947874e-011
     2.0336e+000              8.7522702851004e-011
     2.0537e+000              8.4251525588292e-011
     2.0738e+000              8.9908784812330e-011
     2.0940e+000              9.4417712499591e-011
     2.1141e+000              9.2626753906453e-011
     2.1342e+000              1.0139667690660e-010
     2.1544e+000              1.0665992772733e-010
     2.1745e+000              1.0639800877853e-010
     2.1946e+000              1.1289474189243e-010
