# Single Point Spectroscopy       
# 
# Sample                          MoO3
# Data set                        23/10/2024
# Creation Comment                
# Ramp start value                0.000e+000 V
# Ramp end value                  3.000e+000 V
# Raster time                     1.000e-001 seconds
# Varied-Z spectroscopy           No
# Automatic ramp reversal         Yes
# Channel name and data unit      I(V) [A]
# Sample position                 -8.400e+001, -3.150e+001 [nm]
# 
# 
# Ramp value [V]                              I(V)
# --------------             ---------------------
     0.0000e+000              2.2539080653712e-012
     2.0134e-002              4.1192687861880e-013
     4.0268e-002              4.1349134835951e-013
     6.0403e-002              4.1664792322399e-013
     8.0537e-002              4.0776775346905e-013
     1.0067e-001              4.5914960706324e-013
     1.2081e-001              4.7339411172893e-013
     1.4094e-001              4.9581715447980e-013
     1.6107e-001              5.0140103715593e-013
     1.8121e-001              5.4759972112828e-013
     2.0134e-001              5.7127096201378e-013
     2.2148e-001              6.0386229042976e-013
     2.4161e-001              6.3248794137737e-013
     2.6174e-001              6.7543332664455e-013
     2.8188e-001              7.5989780435346e-013
     3.0201e-001              8.0171320951351e-013
     3.2215e-001              8.9890685171729e-013
     3.4228e-001              1.0527622409778e-012
     3.6242e-001              1.1210600195996e-012
     3.8255e-001              1.1387389882594e-012
     4.0268e-001              1.3763403352694e-012
     4.2282e-001              1.4675171404625e-012
     4.4295e-001              1.5333123816188e-012
     4.6309e-001              1.5883804882527e-012
     4.8322e-001              1.5788754517809e-012
     5.0336e-001              1.6681868686179e-012
     5.2349e-001              1.7337441384201e-012
     5.4362e-001              1.8709768447731e-012
     5.6376e-001              1.8492462218977e-012
     5.8389e-001              1.9141202836189e-012
     6.0403e-001              1.9823474384840e-012
     6.2416e-001              2.1515865243117e-012
     6.4430e-001              2.1953901417526e-012
     6.6443e-001              2.6456058435939e-012
     6.8456e-001              3.0734046438805e-012
     7.0470e-001              3.2852452079862e-012
     7.2483e-001              3.4675512241016e-012
     7.4497e-001              3.7741381637117e-012
     7.6510e-001              3.9654763441889e-012
     7.8523e-001              4.1646522263602e-012
     8.0537e-001              3.4117077914431e-012
     8.2550e-001              3.5721649666556e-012
     8.4564e-001              3.7989439906015e-012
     8.6577e-001              3.9010337015032e-012
     8.8591e-001              4.9694329633928e-012
     9.0604e-001              5.9179560747869e-012
     9.2617e-001              6.6403818350171e-012
     9.4631e-001              6.6257059113159e-012
