# Single Point Spectroscopy       
# 
# Sample                          MoO3
# Data set                        23/10/2024
# Creation Comment                
# Ramp start value                0.000e+000 V
# Ramp end value                  3.000e+000 V
# Raster time                     1.000e-001 seconds
# Varied-Z spectroscopy           No
# Automatic ramp reversal         Yes
# Channel name and data unit      I(V) [A]
# Sample position                 -8.400e+001, -3.150e+001 [nm]
# Averaged curves                 11
# 
# 
# Ramp value [V]                              I(V)
# --------------             ---------------------
     0.0000e+000              2.0384656896740e-012
     2.0134e-002              4.0238806556771e-013
     4.0268e-002              4.1351591314445e-013
     6.0403e-002              3.6597230719676e-013
     8.0537e-002              4.4645421914767e-013
     1.0067e-001              4.4583088772987e-013
     1.2081e-001              4.4141690293640e-013
     1.4094e-001              4.6216800501244e-013
     1.6107e-001              4.9874496978455e-013
     1.8121e-001              5.0719986170026e-013
     2.0134e-001              5.3614639015112e-013
     2.2148e-001              5.5101883213178e-013
     2.4161e-001              6.2607346191054e-013
     2.6174e-001              6.6102915087676e-013
     2.8188e-001              7.3726749622969e-013
     3.0201e-001              8.0310572575966e-013
     3.2215e-001              8.7015377094781e-013
     3.4228e-001              8.1311587562174e-013
     3.6242e-001              8.7974631946595e-013
     3.8255e-001              1.0001106950621e-012
     4.0268e-001              1.0228592212134e-012
     4.2282e-001              1.1429472429790e-012
     4.4295e-001              1.3246683101531e-012
     4.6309e-001              1.4567685117533e-012
     4.8322e-001              1.4790810129719e-012
     5.0336e-001              1.6336380339022e-012
     5.2349e-001              1.7980363217981e-012
     5.4362e-001              1.8165167165664e-012
     5.6376e-001              2.1227136902156e-012
     5.8389e-001              2.2203556397445e-012
     6.0403e-001              2.1739880728757e-012
     6.2416e-001              2.0068661644499e-012
     6.4430e-001              2.3965695891954e-012
     6.6443e-001              2.9951596626579e-012
     6.8456e-001              3.2279002528484e-012
     7.0470e-001              3.2328208863312e-012
     7.2483e-001              3.5426519128521e-012
     7.4497e-001              3.7229021635281e-012
     7.6510e-001              3.9071902507282e-012
     7.8523e-001              3.8688215919547e-012
     8.0537e-001              3.9216220618790e-012
     8.2550e-001              4.3362710257287e-012
     8.4564e-001              3.5795927435011e-012
     8.6577e-001              4.4179474003472e-012
     8.8591e-001              5.5745879756299e-012
     9.0604e-001              5.8386148900365e-012
     9.2617e-001              6.1711622014285e-012
     9.4631e-001              6.4304128004638e-012
     9.6644e-001              7.0021213227093e-012
     9.8658e-001              7.2997758923964e-012
     1.0067e+000              7.6938810195430e-012
     1.0268e+000              8.9483984451105e-012
     1.0470e+000              9.1206298288034e-012
     1.0671e+000              9.4018904751428e-012
     1.0872e+000              9.6586477485070e-012
     1.1074e+000              1.0387211634373e-011
     1.1275e+000              1.1080612565901e-011
     1.1477e+000              1.2106655997362e-011
     1.1678e+000              1.2226048528654e-011
     1.1879e+000              1.3464955033394e-011
     1.2081e+000              1.3052925289738e-011
     1.2282e+000              1.4139895529040e-011
     1.2483e+000              1.5346557682951e-011
     1.2685e+000              1.6409113596624e-011
     1.2886e+000              1.5188434162308e-011
     1.3087e+000              1.8772727991526e-011
     1.3289e+000              1.8113711617715e-011
     1.3490e+000              1.9337440155962e-011
     1.3691e+000              2.0105837375904e-011
     1.3893e+000              1.9289009147158e-011
     1.4094e+000              2.0692601040718e-011
     1.4295e+000              2.1739602839628e-011
     1.4497e+000              2.3094467411665e-011
     1.4698e+000              2.5406088903948e-011
     1.4899e+000              2.6662953801777e-011
     1.5101e+000              3.0015056677868e-011
     1.5302e+000              3.1728883381601e-011
     1.5503e+000              3.0457959750293e-011
     1.5705e+000              2.4827156799632e-011
     1.5906e+000              2.4328807937005e-011
     1.6107e+000              3.4155612385503e-011
     1.6309e+000              4.5118648678898e-011
     1.6510e+000              4.4946558542719e-011
     1.6711e+000              3.7732433914204e-011
     1.6913e+000              3.3164430989766e-011
     1.7114e+000              3.7994472616329e-011
     1.7315e+000              3.8285732665437e-011
     1.7517e+000              3.8085294767440e-011
     1.7718e+000              4.1974545048668e-011
     1.7919e+000              4.3766146932112e-011
     1.8121e+000              4.5659499225365e-011
     1.8322e+000              5.1816046915055e-011
     1.8523e+000              6.0479090071236e-011
     1.8725e+000              6.5067088730613e-011
     1.8926e+000              6.7329086286724e-011
     1.9128e+000              6.9055703566914e-011
     1.9329e+000              5.7784677070570e-011
     1.9530e+000              6.0632653753676e-011
     1.9732e+000              6.5791574862180e-011
     1.9933e+000              8.9466336188427e-011
     2.0134e+000              8.8014626487071e-011
     2.0336e+000              9.2494418804097e-011
     2.0537e+000              9.8671106546838e-011
     2.0738e+000              1.0184486140779e-010
     2.0940e+000              1.0447135431340e-010
     2.1141e+000              1.1055585655947e-010
     2.1342e+000              1.1136067567897e-010
     2.1544e+000              1.2114164684468e-010
     2.1745e+000              1.2101453022382e-010
     2.1946e+000              1.2425342628853e-010
     2.2148e+000              1.3184197658086e-010
     2.2349e+000              1.3390447430669e-010
     2.2550e+000              1.3606754486796e-010
     2.2752e+000              1.3895424486393e-010
     2.2953e+000              1.4107356400792e-010
     2.3154e+000              1.2755480134842e-010
     2.3356e+000              1.2984335343705e-010
     2.3557e+000              1.7123756311806e-010
     2.3758e+000              1.9459143926457e-010
     2.3960e+000              2.0284435337733e-010
     2.4161e+000              2.0213796535106e-010
     2.4362e+000              1.6767585046740e-010
     2.4564e+000              1.7605833921481e-010
     2.4765e+000              1.7314077203127e-010
     2.4966e+000              1.7120471846530e-010
     2.5168e+000              1.7056608472179e-010
     2.5369e+000              1.8179577175569e-010
     2.5570e+000              1.8670651177137e-010
     2.5772e+000              2.0757180478550e-010
     2.5973e+000              2.1915399187735e-010
     2.6174e+000              2.4287393551959e-010
     2.6376e+000              2.8675352416384e-010
     2.6577e+000              2.9460587875221e-010
     2.6779e+000              3.0312529314616e-010
     2.6980e+000              3.0690336935196e-010
     2.7181e+000              3.2360157515542e-010
     2.7383e+000              3.2607967373053e-010
     2.7584e+000              3.3671458130322e-010
     2.7785e+000              3.3625596290963e-010
     2.7987e+000              3.5829314969519e-010
     2.8188e+000              3.6647287456653e-010
     2.8389e+000              3.7132806899757e-010
     2.8591e+000              3.6891131943755e-010
     2.8792e+000              3.4116859901965e-010
     2.8993e+000              3.3120808537614e-010
     2.9195e+000              3.6078576145229e-010
     2.9396e+000              3.6460047449953e-010
     2.9597e+000              3.9719680491984e-010
     2.9799e+000              3.9022344896029e-010
     3.0000e+000              4.0724850304504e-010
     3.0000e+000              4.2791555517412e-010
     2.9799e+000              4.3201264810070e-010
     2.9597e+000              4.0613968703543e-010
     2.9396e+000              3.8452532621651e-010
     2.9195e+000              3.9124297658254e-010
     2.8993e+000              3.3916728449660e-010
     2.8792e+000              3.4811008063544e-010
     2.8591e+000              3.4299902093979e-010
     2.8389e+000              3.5524014764050e-010
     2.8188e+000              3.9028010917205e-010
     2.7987e+000              3.2200684774086e-010
     2.7785e+000              3.0861757066866e-010
     2.7584e+000              3.0421075418649e-010
     2.7383e+000              3.3807775184316e-010
     2.7181e+000              3.2040858760317e-010
     2.6980e+000              3.0729806403395e-010
     2.6779e+000              3.1768634270117e-010
     2.6577e+000              2.9927907269165e-010
     2.6376e+000              2.8614188558368e-010
     2.6174e+000              2.9315095566993e-010
     2.5973e+000              2.7533907463534e-010
     2.5772e+000              2.2766567757584e-010
     2.5570e+000              2.2895774995168e-010
     2.5369e+000              2.0771843966328e-010
     2.5168e+000              2.0526080201873e-010
     2.4966e+000              1.9779788217777e-010
     2.4765e+000              1.9415733806165e-010
     2.4564e+000              1.8143974358049e-010
     2.4362e+000              1.7835565939636e-010
     2.4161e+000              1.8068264002043e-010
     2.3960e+000              1.8183677805824e-010
     2.3758e+000              1.6110769831189e-010
     2.3557e+000              1.5469318506848e-010
     2.3356e+000              1.7137555426215e-010
     2.3154e+000              1.7047286136296e-010
     2.2953e+000              1.6751619932419e-010
     2.2752e+000              1.6094665618774e-010
     2.2550e+000              1.5235216566982e-010
     2.2349e+000              1.5345429084613e-010
     2.2148e+000              1.5979458005656e-010
     2.1946e+000              1.5120870410166e-010
     2.1745e+000              1.4131854093161e-010
     2.1544e+000              1.3530699609681e-010
     2.1342e+000              1.4240129370440e-010
     2.1141e+000              1.4058281948153e-010
     2.0940e+000              1.3708667945366e-010
     2.0738e+000              1.2736929576907e-010
     2.0537e+000              1.2026273112200e-010
     2.0336e+000              1.1821104804273e-010
     2.0134e+000              1.1699092131608e-010
     1.9933e+000              1.4348212888866e-010
     1.9732e+000              1.4870989587755e-010
     1.9530e+000              1.3140152538103e-010
     1.9329e+000              9.3555024887965e-011
     1.9128e+000              8.3088900417279e-011
     1.8926e+000              7.8978700642630e-011
     1.8725e+000              7.7622673849205e-011
     1.8523e+000              9.4669739516556e-011
     1.8322e+000              1.0992354671278e-010
     1.8121e+000              1.1651395916934e-010
     1.7919e+000              7.8323657622783e-011
     1.7718e+000              7.2866727290509e-011
     1.7517e+000              9.2545591857019e-011
     1.7315e+000              1.0681399498786e-010
     1.7114e+000              1.0614846587545e-010
     1.6913e+000              1.0375750166311e-010
     1.6711e+000              9.9119957367816e-011
     1.6510e+000              8.3577259088932e-011
     1.6309e+000              8.9817176588102e-011
     1.6107e+000              8.2018661867117e-011
     1.5906e+000              7.8530152275567e-011
     1.5705e+000              8.9162222615600e-011
     1.5503e+000              8.2277735906761e-011
     1.5302e+000              7.9573949905341e-011
     1.5101e+000              7.4317571083195e-011
