# Single Point Spectroscopy       
# 
# Sample                          MoO3
# Data set                        23/10/2024
# Creation Comment                
# Ramp start value                0.000e+000 V
# Ramp end value                  3.000e+000 V
# Raster time                     1.000e-001 seconds
# Varied-Z spectroscopy           No
# Automatic ramp reversal         Yes
# Channel name and data unit      I(V) [A]
# Sample position                 -8.400e+001, -3.150e+001 [nm]
# Averaged curves                 30
# 
# 
# Ramp value [V]                              I(V)
# --------------             ---------------------
     0.0000e+000              2.0857743948657e-012
     2.0134e-002              3.8027208262857e-013
     4.0268e-002              3.7568921493864e-013
     6.0403e-002              4.2625736003177e-013
     8.0537e-002              4.0128265024552e-013
     1.0067e-001              4.0081131343453e-013
     1.2081e-001              4.2317908541928e-013
     1.4094e-001              4.4687489108972e-013
     1.6107e-001              4.7289513953489e-013
     1.8121e-001              4.4608267677549e-013
     2.0134e-001              4.7579071355941e-013
     2.2148e-001              4.9066776143725e-013
     2.4161e-001              5.2680102478142e-013
     2.6174e-001              5.8139932990337e-013
     2.8188e-001              5.7716343980069e-013
     3.0201e-001              5.9714075115121e-013
     3.2215e-001              6.4216339604467e-013
     3.4228e-001              7.3738878485532e-013
     3.6242e-001              7.7376462545074e-013
     3.8255e-001              7.2256700774359e-013
     4.0268e-001              7.8781261183694e-013
     4.2282e-001              8.6602535177924e-013
     4.4295e-001              1.0664356143937e-012
     4.6309e-001              1.0255751652481e-012
     4.8322e-001              1.1064316901693e-012
     5.0336e-001              1.1182335340327e-012
     5.2349e-001              1.1235441334764e-012
     5.4362e-001              1.2181738262524e-012
     5.6376e-001              1.3674417419257e-012
     5.8389e-001              1.4385475825258e-012
     6.0403e-001              1.6675021252377e-012
     6.2416e-001              2.0509399945251e-012
     6.4430e-001              2.2576081361024e-012
     6.6443e-001              2.2289702027623e-012
     6.8456e-001              2.4272187643023e-012
     7.0470e-001              2.4647245850048e-012
     7.2483e-001              2.4834644453141e-012
     7.4497e-001              2.9544220374370e-012
     7.6510e-001              3.3542584359694e-012
     7.8523e-001              3.4880873843095e-012
     8.0537e-001              3.5102770616034e-012
     8.2550e-001              3.9152966297576e-012
     8.4564e-001              3.9484468070309e-012
     8.6577e-001              4.3346282557360e-012
     8.8591e-001              5.7181768200855e-012
     9.0604e-001              4.8876030588684e-012
     9.2617e-001              5.6847211182996e-012
     9.4631e-001              5.6077964942674e-012
     9.6644e-001              6.2082765208711e-012
     9.8658e-001              6.3294668873608e-012
     1.0067e+000              6.7297853697975e-012
     1.0268e+000              7.9267152629760e-012
     1.0470e+000              8.6487080688717e-012
     1.0671e+000              8.8734267214809e-012
     1.0872e+000              9.8744125370065e-012
     1.1074e+000              9.9090350660770e-012
     1.1275e+000              1.0606484581222e-011
     1.1477e+000              1.1200120244622e-011
     1.1678e+000              1.1952143500104e-011
     1.1879e+000              1.2378872196947e-011
     1.2081e+000              1.3176240510125e-011
     1.2282e+000              1.3898563405318e-011
     1.2483e+000              1.4456739801661e-011
     1.2685e+000              1.5421819578103e-011
     1.2886e+000              1.5715316557939e-011
     1.3087e+000              1.8141193470864e-011
     1.3289e+000              2.0449606188115e-011
     1.3490e+000              2.1542791318007e-011
     1.3691e+000              2.4787705755022e-011
     1.3893e+000              2.5064776570231e-011
     1.4094e+000              2.5350484977943e-011
     1.4295e+000              2.6594269127792e-011
     1.4497e+000              2.5903771446784e-011
     1.4698e+000              2.6521396157976e-011
     1.4899e+000              2.8087674480981e-011
     1.5101e+000              3.2187243844948e-011
     1.5302e+000              3.4007409967376e-011
     1.5503e+000              3.8531705998214e-011
     1.5705e+000              3.9132427066770e-011
     1.5906e+000              4.0021802781931e-011
     1.6107e+000              4.4301878791517e-011
     1.6309e+000              4.9965355976743e-011
     1.6510e+000              4.9769293681062e-011
     1.6711e+000              5.5038636568459e-011
     1.6913e+000              5.4026658011674e-011
     1.7114e+000              6.1396781306936e-011
     1.7315e+000              6.0755485354859e-011
     1.7517e+000              6.4842076835884e-011
     1.7718e+000              6.4260107910030e-011
     1.7919e+000              6.7693851848861e-011
     1.8121e+000              6.9548232110811e-011
     1.8322e+000              7.4618133509299e-011
     1.8523e+000              7.0958118730510e-011
     1.8725e+000              7.4510358585983e-011
     1.8926e+000              8.2964479781570e-011
     1.9128e+000              8.3898159621665e-011
     1.9329e+000              8.3128541838972e-011
     1.9530e+000              8.7748184547246e-011
     1.9732e+000              8.9991506725608e-011
     1.9933e+000              9.3494336051478e-011
     2.0134e+000              9.7099408618156e-011
     2.0336e+000              1.0404326841219e-010
     2.0537e+000              1.1181686676475e-010
     2.0738e+000              1.4866067418973e-010
     2.0940e+000              1.9970947842974e-010
     2.1141e+000              1.8249209589662e-010
     2.1342e+000              1.3123043472453e-010
     2.1544e+000              1.4157566821205e-010
     2.1745e+000              1.3071027847408e-010
     2.1946e+000              1.4159305700919e-010
     2.2148e+000              1.3703773258437e-010
     2.2349e+000              1.4174699683989e-010
     2.2550e+000              1.4877636511500e-010
     2.2752e+000              1.4980126781926e-010
     2.2953e+000              1.5432287093555e-010
     2.3154e+000              1.6014883496134e-010
     2.3356e+000              1.7906590869976e-010
     2.3557e+000              1.7403986772477e-010
     2.3758e+000              1.7793527148463e-010
     2.3960e+000              1.8519372633816e-010
     2.4161e+000              1.9789806351194e-010
     2.4362e+000              2.0997305396622e-010
     2.4564e+000              2.1774030232188e-010
     2.4765e+000              2.2951739409392e-010
     2.4966e+000              2.5043300499939e-010
     2.5168e+000              2.5214225190604e-010
     2.5369e+000              2.6573431127789e-010
     2.5570e+000              2.7106913313484e-010
     2.5772e+000              2.9039968440393e-010
     2.5973e+000              3.0846984265795e-010
     2.6174e+000              3.2465251039052e-010
     2.6376e+000              3.2725621945810e-010
     2.6577e+000              3.3479496004307e-010
     2.6779e+000              3.3355497422310e-010
     2.6980e+000              3.4143718116636e-010
     2.7181e+000              3.3435150886889e-010
     2.7383e+000              3.4256149755527e-010
     2.7584e+000              3.4267384613448e-010
     2.7785e+000              3.5961278222443e-010
     2.7987e+000              3.6585845248917e-010
     2.8188e+000              3.7580573031950e-010
     2.8389e+000              3.8872595510571e-010
     2.8591e+000              4.0073557713197e-010
     2.8792e+000              4.0456056132990e-010
     2.8993e+000              4.1682806907433e-010
     2.9195e+000              4.3358403129308e-010
     2.9396e+000              4.5027838810180e-010
     2.9597e+000              4.7347372466162e-010
     2.9799e+000              4.8141237073358e-010
     3.0000e+000              5.1058457893425e-010
     3.0000e+000              5.3862399589522e-010
     2.9799e+000              5.0300991542191e-010
     2.9597e+000              4.9794613372547e-010
     2.9396e+000              5.0079759860804e-010
     2.9195e+000              4.8206913482367e-010
     2.8993e+000              4.5764781283599e-010
     2.8792e+000              4.4335783568278e-010
     2.8591e+000              4.3241510064883e-010
     2.8389e+000              4.1187021687174e-010
     2.8188e+000              3.9267431900659e-010
     2.7987e+000              3.9469470194395e-010
     2.7785e+000              3.8528578594031e-010
     2.7584e+000              3.7634713971482e-010
     2.7383e+000              3.4335314995005e-010
     2.7181e+000              3.4115182434214e-010
     2.6980e+000              3.5260618704026e-010
     2.6779e+000              3.9140615737829e-010
     2.6577e+000              5.9338384825473e-010
     2.6376e+000              5.3174921534703e-010
     2.6174e+000              2.9104698030472e-010
     2.5973e+000              2.8560651451955e-010
     2.5772e+000              2.8395338893470e-010
     2.5570e+000              2.8529965122611e-010
     2.5369e+000              2.7059163363343e-010
     2.5168e+000              2.6238648728028e-010
     2.4966e+000              2.5546707558845e-010
     2.4765e+000              2.4899531564904e-010
     2.4564e+000              2.4776942540972e-010
     2.4362e+000              2.3963923235661e-010
     2.4161e+000              2.2744769888609e-010
     2.3960e+000              2.2618911445332e-010
     2.3758e+000              2.2045934459004e-010
     2.3557e+000              2.0439419939451e-010
     2.3356e+000              2.0479413405218e-010
     2.3154e+000              2.0396233512231e-010
     2.2953e+000              2.0147404216146e-010
     2.2752e+000              1.8849701438069e-010
     2.2550e+000              1.7529050698492e-010
     2.2349e+000              1.6816934010851e-010
     2.2148e+000              1.5817079557201e-010
     2.1946e+000              1.7239356193834e-010
     2.1745e+000              1.7632796229428e-010
     2.1544e+000              1.6752909123039e-010
     2.1342e+000              1.6573927797035e-010
     2.1141e+000              1.5340085015650e-010
     2.0940e+000              1.5492926339882e-010
     2.0738e+000              1.4580756039598e-010
     2.0537e+000              1.4335854038504e-010
     2.0336e+000              1.3303697199722e-010
     2.0134e+000              1.2234639448066e-010
     1.9933e+000              1.2804649776023e-010
     1.9732e+000              1.2522848857945e-010
     1.9530e+000              1.3517493581298e-010
     1.9329e+000              1.4095299543755e-010
     1.9128e+000              1.2184731174508e-010
     1.8926e+000              9.3700680244954e-011
     1.8725e+000              9.0228271334631e-011
     1.8523e+000              8.3487863230647e-011
     1.8322e+000              8.0147628216279e-011
     1.8121e+000              7.6621585168643e-011
     1.7919e+000              7.6235179566275e-011
     1.7718e+000              7.5695015298487e-011
     1.7517e+000              7.5113342685352e-011
     1.7315e+000              6.9066192730083e-011
     1.7114e+000              6.3079840617534e-011
     1.6913e+000              6.3579053853532e-011
     1.6711e+000              6.3536817776429e-011
     1.6510e+000              5.5639257842576e-011
     1.6309e+000              5.0451490000060e-011
     1.6107e+000              4.9525440596286e-011
     1.5906e+000              5.0038219734765e-011
     1.5705e+000              3.4862075641421e-011
     1.5503e+000              3.5335543447505e-011
     1.5302e+000              3.0596589578789e-011
     1.5101e+000              3.1296751967371e-011
     1.4899e+000              2.9081842033387e-011
     1.4698e+000              2.9479409259911e-011
     1.4497e+000              2.7392982362945e-011
     1.4295e+000              2.7086330940774e-011
     1.4094e+000              2.6340011321295e-011
