# Single Point Spectroscopy       
# 
# Sample                          MoO3
# Data set                        23/10/2024
# Creation Comment                
# Ramp start value                0.000e+000 V
# Ramp end value                  3.000e+000 V
# Raster time                     1.000e-001 seconds
# Varied-Z spectroscopy           No
# Automatic ramp reversal         Yes
# Channel name and data unit      I(V) [A]
# Sample position                 -8.400e+001, -3.150e+001 [nm]
# Averaged curves                 12
# 
# 
# Ramp value [V]                              I(V)
# --------------             ---------------------
     0.0000e+000              2.3884647454651e-012
     2.0134e-002              4.3462781049927e-013
     4.0268e-002              4.2774967071673e-013
     6.0403e-002              4.2360436325851e-013
     8.0537e-002              4.0289471425705e-013
     1.0067e-001              4.2629574250824e-013
     1.2081e-001              4.3207460816481e-013
     1.4094e-001              4.8148206716964e-013
     1.6107e-001              5.0789074627663e-013
     1.8121e-001              4.9573424833063e-013
     2.0134e-001              5.3627228467392e-013
     2.2148e-001              5.4127582430590e-013
     2.4161e-001              5.7314709746339e-013
     2.6174e-001              5.9672007920915e-013
     2.8188e-001              6.8798900234578e-013
     3.0201e-001              7.9325064110250e-013
     3.2215e-001              7.8395133470456e-013
     3.4228e-001              8.2401496363874e-013
     3.6242e-001              9.0167039002277e-013
     3.8255e-001              9.4636601621675e-013
     4.0268e-001              1.0711351648121e-012
     4.2282e-001              1.1110253049526e-012
     4.4295e-001              1.1297605593647e-012
     4.6309e-001              1.2002875922197e-012
     4.8322e-001              1.4437629934278e-012
     5.0336e-001              1.4095826304862e-012
     5.2349e-001              1.5532666634835e-012
     5.4362e-001              1.6128470140506e-012
     5.6376e-001              1.6850505934775e-012
     5.8389e-001              1.8914899754951e-012
     6.0403e-001              2.0297252321334e-012
     6.2416e-001              2.0477266135955e-012
     6.4430e-001              2.0723497398973e-012
     6.6443e-001              2.3063124281384e-012
     6.8456e-001              2.6668850885461e-012
     7.0470e-001              2.4527231522637e-012
     7.2483e-001              2.7336874858848e-012
     7.4497e-001              3.0778385875617e-012
     7.6510e-001              3.2138799018453e-012
     7.8523e-001              3.4956917205467e-012
     8.0537e-001              3.6022322634192e-012
     8.2550e-001              4.0157466412646e-012
     8.4564e-001              4.2189895306422e-012
     8.6577e-001              4.2792761187763e-012
     8.8591e-001              4.4889457700131e-012
     9.0604e-001              4.5726717688749e-012
     9.2617e-001              4.8679957545910e-012
     9.4631e-001              5.3862328812236e-012
     9.6644e-001              5.7514498212835e-012
     9.8658e-001              6.1007610630963e-012
     1.0067e+000              6.4245418168637e-012
     1.0268e+000              7.0608449764017e-012
     1.0470e+000              7.0755562119812e-012
     1.0671e+000              7.4319144764730e-012
     1.0872e+000              7.5930088007948e-012
     1.1074e+000              9.1162480852902e-012
     1.1275e+000              9.7839864930530e-012
     1.1477e+000              9.5623445797572e-012
     1.1678e+000              1.0035961309850e-011
     1.1879e+000              1.0748390737909e-011
     1.2081e+000              1.1844783107534e-011
     1.2282e+000              1.1474983299784e-011
     1.2483e+000              1.3184305436079e-011
     1.2685e+000              1.4118290800688e-011
     1.2886e+000              1.3248878579185e-011
     1.3087e+000              1.3391673674027e-011
     1.3289e+000              1.4877738762417e-011
     1.3490e+000              1.5269527123284e-011
     1.3691e+000              1.5828388263007e-011
     1.3893e+000              1.6860813932655e-011
     1.4094e+000              2.6832028610605e-011
     1.4295e+000              2.8852975002721e-011
     1.4497e+000              3.3446057037281e-011
     1.4698e+000              3.2827452805291e-011
     1.4899e+000              3.4077953888521e-011
     1.5101e+000              3.5007881457717e-011
     1.5302e+000              3.5848770893309e-011
     1.5503e+000              2.5915872673964e-011
     1.5705e+000              2.5533064277291e-011
     1.5906e+000              2.7310570580077e-011
     1.6107e+000              2.9778497798919e-011
     1.6309e+000              2.8437368012259e-011
     1.6510e+000              3.2114590422897e-011
     1.6711e+000              3.5147016399604e-011
     1.6913e+000              3.3530214455178e-011
     1.7114e+000              3.7410133188729e-011
     1.7315e+000              3.6056767068572e-011
     1.7517e+000              4.9270250863260e-011
     1.7718e+000              5.9397682220423e-011
     1.7919e+000              6.1534308790708e-011
     1.8121e+000              6.2787378429263e-011
     1.8322e+000              6.7760577481247e-011
     1.8523e+000              4.6118054671692e-011
     1.8725e+000              4.8869502497087e-011
     1.8926e+000              5.0126846408222e-011
     1.9128e+000              5.1863027066248e-011
     1.9329e+000              5.2429980767309e-011
     1.9530e+000              5.1786679714662e-011
