# Single Point Spectroscopy       
# 
# Sample                          MoO3
# Data set                        23/10/2024
# Creation Comment                
# Ramp start value                0.000e+000 V
# Ramp end value                  3.000e+000 V
# Raster time                     1.000e-001 seconds
# Varied-Z spectroscopy           No
# Automatic ramp reversal         Yes
# Channel name and data unit      I(V) [A]
# Sample position                 -8.400e+001, -3.150e+001 [nm]
# Averaged curves                 28
# 
# 
# Ramp value [V]                              I(V)
# --------------             ---------------------
     0.0000e+000              2.1190566078581e-012
     2.0134e-002              4.2645694890939e-013
     4.0268e-002              3.7271687596119e-013
     6.0403e-002              3.8214361218100e-013
     8.0537e-002              4.0692794488399e-013
     1.0067e-001              4.0656714960522e-013
     1.2081e-001              3.8407348309766e-013
     1.4094e-001              4.0267823708979e-013
     1.6107e-001              4.0096177274227e-013
     1.8121e-001              4.3174451886721e-013
     2.0134e-001              4.2793083600565e-013
     2.2148e-001              4.4577868756188e-013
     2.4161e-001              4.6194385134989e-013
     2.6174e-001              5.0242354632895e-013
     2.8188e-001              5.4079988159774e-013
     3.0201e-001              5.6273009335079e-013
     3.2215e-001              5.6459087580981e-013
     3.4228e-001              6.1862879677538e-013
     3.6242e-001              6.4307229308736e-013
     3.8255e-001              6.7560374484005e-013
     4.0268e-001              6.9267627037169e-013
     4.2282e-001              8.0818142444740e-013
     4.4295e-001              8.5369536503961e-013
     4.6309e-001              9.9800733535184e-013
     4.8322e-001              9.8858213443109e-013
     5.0336e-001              1.0649141330266e-012
     5.2349e-001              1.0917035663001e-012
     5.4362e-001              1.2428998175911e-012
     5.6376e-001              1.2949771616589e-012
     5.8389e-001              1.4858869936987e-012
     6.0403e-001              1.6851089348418e-012
     6.2416e-001              2.0145764363222e-012
     6.4430e-001              2.1864393482410e-012
     6.6443e-001              2.4008285087840e-012
     6.8456e-001              2.4678228185051e-012
     7.0470e-001              2.7219286303950e-012
     7.2483e-001              2.9063840651925e-012
     7.4497e-001              3.0742859055401e-012
     7.6510e-001              3.4008516917998e-012
     7.8523e-001              3.5797785146872e-012
     8.0537e-001              3.7225214093615e-012
     8.2550e-001              4.0534152036674e-012
     8.4564e-001              4.4122499055407e-012
     8.6577e-001              4.2880457469990e-012
     8.8591e-001              4.5126108697024e-012
     9.0604e-001              4.9290653452450e-012
     9.2617e-001              5.1243876267792e-012
     9.4631e-001              5.5846656786505e-012
     9.6644e-001              5.9700380247518e-012
     9.8658e-001              6.3015367268867e-012
     1.0067e+000              6.4469495066240e-012
     1.0268e+000              6.9709915989971e-012
     1.0470e+000              7.2376131688127e-012
     1.0671e+000              7.6431992623195e-012
     1.0872e+000              8.0470473972919e-012
     1.1074e+000              8.6104253868455e-012
     1.1275e+000              8.9865275972309e-012
     1.1477e+000              9.9922436691559e-012
     1.1678e+000              1.0679033602937e-011
     1.1879e+000              1.1056664971185e-011
     1.2081e+000              1.1375984145888e-011
     1.2282e+000              1.1438106951696e-011
     1.2483e+000              1.2446411537834e-011
     1.2685e+000              1.3394034963980e-011
     1.2886e+000              1.4398707032545e-011
     1.3087e+000              1.3618237756105e-011
     1.3289e+000              1.3833574196167e-011
     1.3490e+000              1.5487851255314e-011
     1.3691e+000              1.8033800837014e-011
     1.3893e+000              1.9308327815213e-011
     1.4094e+000              1.9421669732915e-011
     1.4295e+000              1.9941580335521e-011
     1.4497e+000              1.9934198617647e-011
     1.4698e+000              2.0405162350967e-011
