# Single Point Spectroscopy       
# 
# Sample                          MoO3
# Data set                        23/10/2024
# Creation Comment                
# Ramp start value                0.000e+000 V
# Ramp end value                  3.000e+000 V
# Raster time                     1.000e-001 seconds
# Varied-Z spectroscopy           No
# Automatic ramp reversal         Yes
# Channel name and data unit      I(V) [A]
# Sample position                 -8.400e+001, -3.150e+001 [nm]
# 
# 
# Ramp value [V]                              I(V)
# --------------             ---------------------
     0.0000e+000              1.8259710881693e-012
     2.0134e-002              3.7384685606832e-013
     4.0268e-002              3.9227505066871e-013
     6.0403e-002              3.9500788299302e-013
     8.0537e-002              4.0353953986166e-013
     1.0067e-001              4.3602032674542e-013
     1.2081e-001              4.4332220906812e-013
     1.4094e-001              4.8522052037733e-013
     1.6107e-001              4.9191903017001e-013
     1.8121e-001              4.8549840950694e-013
     2.0134e-001              5.0914508560751e-013
     2.2148e-001              5.1311076307587e-013
     2.4161e-001              5.4840421783499e-013
     2.6174e-001              5.2490185984593e-013
     2.8188e-001              6.1095383678144e-013
     3.0201e-001              7.2770872429084e-013
     3.2215e-001              7.7810030999223e-013
     3.4228e-001              8.4388326875610e-013
     3.6242e-001              9.7360068621727e-013
     3.8255e-001              1.0678296659389e-012
     4.0268e-001              1.0978063800581e-012
     4.2282e-001              1.1272841219832e-012
     4.4295e-001              1.0904569034645e-012
     4.6309e-001              1.2088714492563e-012
     4.8322e-001              1.2231574069966e-012
     5.0336e-001              1.7523197217301e-012
     5.2349e-001              1.8182347162130e-012
     5.4362e-001              2.0452778115970e-012
     5.6376e-001              2.3895855137779e-012
     5.8389e-001              2.3078139506177e-012
     6.0403e-001              2.2329834745015e-012
     6.2416e-001              1.9151688928759e-012
     6.4430e-001              2.0159535995777e-012
     6.6443e-001              2.1463741840077e-012
     6.8456e-001              2.2581808026513e-012
     7.0470e-001              2.1842715059702e-012
     7.2483e-001              2.3967737839702e-012
     7.4497e-001              2.4540542565476e-012
     7.6510e-001              2.5584208159531e-012
     7.8523e-001              2.8573343308683e-012
     8.0537e-001              3.1477438242979e-012
     8.2550e-001              3.2803951982601e-012
     8.4564e-001              3.8439297883176e-012
     8.6577e-001              3.9489212144400e-012
     8.8591e-001              4.3324757664558e-012
     9.0604e-001              4.5614809740367e-012
     9.2617e-001              5.1209301332993e-012
     9.4631e-001              5.2087108569748e-012
     9.6644e-001              5.6572899300195e-012
     9.8658e-001              5.5661300131161e-012
     1.0067e+000              5.5974670022012e-012
     1.0268e+000              6.3402262631635e-012
     1.0470e+000              5.9694684288010e-012
     1.0671e+000              6.5362962353392e-012
     1.0872e+000              7.1430878763728e-012
     1.1074e+000              6.8916258494618e-012
     1.1275e+000              7.1837579484351e-012
     1.1477e+000              8.3243669309479e-012
     1.1678e+000              9.3680509485922e-012
     1.1879e+000              1.0118239521699e-011
     1.2081e+000              1.0186623277068e-011
     1.2282e+000              1.0020536160208e-011
     1.2483e+000              1.0122756371529e-011
     1.2685e+000              9.8694074620754e-012
     1.2886e+000              1.0303025045794e-011
     1.3087e+000              1.2532297702471e-011
     1.3289e+000              1.3729754203227e-011
     1.3490e+000              1.3621673755398e-011
     1.3691e+000              1.4232689004142e-011
     1.3893e+000              1.4451759291515e-011
     1.4094e+000              1.6042700658597e-011
     1.4295e+000              1.7660640259625e-011
     1.4497e+000              1.7950094797040e-011
     1.4698e+000              1.6837431327992e-011
     1.4899e+000              1.7282078500148e-011
     1.5101e+000              1.8321511274699e-011
     1.5302e+000              2.0024279219313e-011
     1.5503e+000              2.1270837654560e-011
     1.5705e+000              2.8381539932591e-011
     1.5906e+000              2.8045019267236e-011
     1.6107e+000              2.9391247782069e-011
     1.6309e+000              3.0376396987805e-011
     1.6510e+000              2.9926554363635e-011
     1.6711e+000              3.1095101183117e-011
     1.6913e+000              3.3233325999721e-011
     1.7114e+000              3.4883516092774e-011
     1.7315e+000              3.6093196644635e-011
     1.7517e+000              3.0182040409378e-011
     1.7718e+000              3.2326059444630e-011
     1.7919e+000              3.2334984138058e-011
     1.8121e+000              3.3626586712386e-011
     1.8322e+000              3.4509710689781e-011
     1.8523e+000              3.7542317831777e-011
     1.8725e+000              3.9903552513139e-011
     1.8926e+000              4.1358015005706e-011
     1.9128e+000              4.2411934862174e-011
     1.9329e+000              4.0764244235988e-011
     1.9530e+000              4.3487204587351e-011
     1.9732e+000              4.7717021046954e-011
     1.9933e+000              5.0428345366751e-011
     2.0134e+000              5.5158409853918e-011
     2.0336e+000              6.1322492791387e-011
     2.0537e+000              6.5792218152486e-011
     2.0738e+000              6.5603899905257e-011
     2.0940e+000              6.7743967080732e-011
     2.1141e+000              7.2196520121860e-011
     2.1342e+000              7.9052447197611e-011
     2.1544e+000              7.3390166010352e-011
     2.1745e+000              7.9003099615269e-011
     2.1946e+000              8.3131469654277e-011
     2.2148e+000              8.0781438050146e-011
     2.2349e+000              8.8307234528753e-011
     2.2550e+000              9.3315822224037e-011
     2.2752e+000              1.1801495504107e-010
     2.2953e+000              1.0578257186850e-010
     2.3154e+000              1.0025546301626e-010
     2.3356e+000              1.1281216122667e-010
     2.3557e+000              1.2410503195802e-010
     2.3758e+000              1.0319213085538e-010
     2.3960e+000              1.1558955714145e-010
     2.4161e+000              1.2054326096599e-010
     2.4362e+000              1.2918366153165e-010
     2.4564e+000              1.3227642476136e-010
     2.4765e+000              1.4911879975233e-010
     2.4966e+000              1.6210572867673e-010
     2.5168e+000              1.9742847080068e-010
     2.5369e+000              2.1062712514177e-010
     2.5570e+000              1.8585652261826e-010
     2.5772e+000              1.6899844919442e-010
