# Single Point Spectroscopy       
# 
# Sample                          MoO3
# Data set                        23/10/2024
# Creation Comment                
# Ramp start value                0.000e+000 V
# Ramp end value                  3.000e+000 V
# Raster time                     1.000e-001 seconds
# Varied-Z spectroscopy           No
# Automatic ramp reversal         Yes
# Channel name and data unit      I(V) [A]
# Sample position                 -8.400e+001, -3.150e+001 [nm]
# Averaged curves                 18
# 
# 
# Ramp value [V]                              I(V)
# --------------             ---------------------
     0.0000e+000              1.9816765127954e-012
     2.0134e-002              4.1018277888823e-013
     4.0268e-002              4.2372258128602e-013
     6.0403e-002              4.2264940724406e-013
     8.0537e-002              4.3550446626173e-013
     1.0067e-001              4.7348930027057e-013
     1.2081e-001              4.7811822693225e-013
     1.4094e-001              5.1094138550607e-013
     1.6107e-001              5.3541098190205e-013
     1.8121e-001              5.5243284256475e-013
     2.0134e-001              6.3529293275743e-013
     2.2148e-001              6.7820147084720e-013
     2.4161e-001              7.7202820221547e-013
     2.6174e-001              7.9235863234946e-013
     2.8188e-001              7.8263558341134e-013
     3.0201e-001              8.8648014113697e-013
     3.2215e-001              9.0411919202124e-013
     3.4228e-001              8.9279943206217e-013
     3.6242e-001              9.9789372322151e-013
     3.8255e-001              1.1048027378681e-012
     4.0268e-001              1.2013715133550e-012
     4.2282e-001              1.4267395974661e-012
     4.4295e-001              1.4031742922156e-012
     4.6309e-001              1.6830040398324e-012
     4.8322e-001              1.7278485900351e-012
     5.0336e-001              1.7062239027947e-012
     5.2349e-001              1.9083936181303e-012
     5.4362e-001              2.2629724710132e-012
     5.6376e-001              2.3272600484940e-012
     5.8389e-001              2.2649499362006e-012
     6.0403e-001              2.3831188341430e-012
     6.2416e-001              2.5288187148042e-012
     6.4430e-001              2.6901525457792e-012
     6.6443e-001              2.9226920117929e-012
     6.8456e-001              3.1944568334549e-012
     7.0470e-001              3.3558060174204e-012
     7.2483e-001              3.6570501163066e-012
     7.4497e-001              4.0651203236902e-012
     7.6510e-001              4.5748795289211e-012
     7.8523e-001              5.1599543647708e-012
     8.0537e-001              4.7843066029067e-012
     8.2550e-001              4.6907869313502e-012
     8.4564e-001              4.9275162284949e-012
     8.6577e-001              5.5827235253414e-012
     8.8591e-001              5.9646721545420e-012
     9.0604e-001              6.3705038958981e-012
     9.2617e-001              6.5529020299571e-012
     9.4631e-001              7.0344700738740e-012
     9.6644e-001              9.5339200529862e-012
     9.8658e-001              8.3491466577537e-012
     1.0067e+000              8.3221622414998e-012
     1.0268e+000              8.8275243502269e-012
     1.0470e+000              1.3254031042826e-011
     1.0671e+000              8.9446139329311e-012
     1.0872e+000              9.8446400176621e-012
     1.1074e+000              1.0298655584673e-011
     1.1275e+000              1.0370039314403e-011
     1.1477e+000              1.3165131086137e-011
     1.1678e+000              1.2614591267311e-011
     1.1879e+000              1.2645083841914e-011
     1.2081e+000              1.4298636239905e-011
     1.2282e+000              1.4608726731967e-011
     1.2483e+000              2.1538231479803e-011
     1.2685e+000              1.5544494578782e-011
     1.2886e+000              1.6771858705199e-011
     1.3087e+000              1.7814127177112e-011
     1.3289e+000              1.9129060155934e-011
     1.3490e+000              2.1531463881552e-011
     1.3691e+000              2.1749854031442e-011
     1.3893e+000              2.2295947624194e-011
     1.4094e+000              2.3117280420377e-011
     1.4295e+000              2.5405797197127e-011
     1.4497e+000              2.6564567232204e-011
     1.4698e+000              2.7463134782830e-011
     1.4899e+000              2.7975487108171e-011
     1.5101e+000              4.0722315218698e-011
     1.5302e+000              4.6547164617375e-011
     1.5503e+000              5.0509963400006e-011
     1.5705e+000              5.4467876861032e-011
     1.5906e+000              5.7445724491505e-011
     1.6107e+000              6.7787056784110e-011
     1.6309e+000              6.9164376640179e-011
     1.6510e+000              7.1777033430676e-011
     1.6711e+000              7.3525817358675e-011
     1.6913e+000              7.9410290096292e-011
     1.7114e+000              7.2502304100062e-011
     1.7315e+000              7.6112713366268e-011
     1.7517e+000              7.2273367980939e-011
     1.7718e+000              6.1050523774950e-011
     1.7919e+000              5.6740821099431e-011
     1.8121e+000              6.8161697389792e-011
     1.8322e+000              6.3737969588489e-011
     1.8523e+000              8.5978690970246e-011
     1.8725e+000              1.1755759252211e-010
     1.8926e+000              1.1114256802411e-010
     1.9128e+000              7.7878628161162e-011
     1.9329e+000              7.7119441200272e-011
     1.9530e+000              8.0474676086443e-011
     1.9732e+000              9.3099615269409e-011
     1.9933e+000              1.0006840524956e-010
     2.0134e+000              8.9601440970284e-011
     2.0336e+000              1.1816201212610e-010
     2.0537e+000              1.0941923014271e-010
     2.0738e+000              1.0856130042287e-010
     2.0940e+000              1.1082835985997e-010
     2.1141e+000              1.2353342015961e-010
     2.1342e+000              1.2912559805656e-010
     2.1544e+000              1.4018054963399e-010
     2.1745e+000              1.8146057912402e-010
     2.1946e+000              2.0016989005263e-010
     2.2148e+000              2.1064321661120e-010
     2.2349e+000              2.0280511573929e-010
     2.2550e+000              1.6436834956426e-010
     2.2752e+000              1.6633669661063e-010
     2.2953e+000              1.4819884855641e-010
     2.3154e+000              1.5523533908385e-010
     2.3356e+000              1.5916473743546e-010
     2.3557e+000              1.5561504771172e-010
     2.3758e+000              1.5760296828579e-010
     2.3960e+000              1.6110984005408e-010
     2.4161e+000              1.6027887632690e-010
     2.4362e+000              1.5949091172046e-010
     2.4564e+000              1.7572074384011e-010
     2.4765e+000              1.8325346912337e-010
     2.4966e+000              1.8133710576783e-010
     2.5168e+000              1.8271311601380e-010
     2.5369e+000              1.9769507548221e-010
     2.5570e+000              2.1199984217126e-010
     2.5772e+000              2.4665817134521e-010
     2.5973e+000              2.3810906733806e-010
     2.6174e+000              2.1577177411022e-010
     2.6376e+000              2.4124234710993e-010
     2.6577e+000              2.5246335663354e-010
     2.6779e+000              2.6089782139528e-010
     2.6980e+000              2.8421628126310e-010
     2.7181e+000              2.8644954262673e-010
     2.7383e+000              2.8257431576711e-010
     2.7584e+000              3.1222139196661e-010
     2.7785e+000              3.0718994059774e-010
     2.7987e+000              3.3155958288381e-010
     2.8188e+000              3.3107255838704e-010
     2.8389e+000              3.3462455105936e-010
     2.8591e+000              3.6790161772927e-010
     2.8792e+000              3.6594379208735e-010
     2.8993e+000              4.1509824916031e-010
     2.9195e+000              4.1393629184438e-010
     2.9396e+000              3.8648139701160e-010
     2.9597e+000              4.1105739730884e-010
     2.9799e+000              4.8665885148269e-010
     3.0000e+000              4.5703335391146e-010
     3.0000e+000              4.9129775451766e-010
     2.9799e+000              5.2854705591820e-010
