# Single Point Spectroscopy       
# 
# Sample                          MoO3
# Data set                        23/10/2024
# Creation Comment                
# Ramp start value                0.000e+000 V
# Ramp end value                  3.000e+000 V
# Raster time                     1.000e-001 seconds
# Varied-Z spectroscopy           No
# Automatic ramp reversal         Yes
# Channel name and data unit      I(V) [A]
# Sample position                 -8.400e+001, -3.150e+001 [nm]
# Averaged curves                 14
# 
# 
# Ramp value [V]                              I(V)
# --------------             ---------------------
     0.0000e+000              1.9406778867345e-012
     2.0134e-002              3.9076278109599e-013
     4.0268e-002              4.2010234610584e-013
     6.0403e-002              4.2032342917028e-013
     8.0537e-002              4.3541541891633e-013
     1.0067e-001              4.3921221348825e-013
     1.2081e-001              4.6562703379147e-013
     1.4094e-001              5.1494698074996e-013
     1.6107e-001              5.1461535615330e-013
     1.8121e-001              5.2668127145484e-013
     2.0134e-001              5.8775239740786e-013
     2.2148e-001              6.5267098280173e-013
     2.4161e-001              7.0583224800484e-013
     2.6174e-001              7.5377349640871e-013
     2.8188e-001              7.7299083472521e-013
     3.0201e-001              8.4422871104428e-013
     3.2215e-001              9.1303313835547e-013
     3.4228e-001              1.1400040746837e-012
     3.6242e-001              1.2403849977331e-012
     3.8255e-001              1.2586105328578e-012
     4.0268e-001              1.6961937940449e-012
     4.2282e-001              1.7683712733878e-012
     4.4295e-001              1.9149263156246e-012
     4.6309e-001              2.0074864252695e-012
     4.8322e-001              2.2733986869201e-012
     5.0336e-001              2.3357548581852e-012
     5.2349e-001              2.5556542070495e-012
     5.4362e-001              2.5480682944010e-012
     5.6376e-001              2.8994982489147e-012
     5.8389e-001              2.9757703708469e-012
     6.0403e-001              3.1057365067555e-012
     6.2416e-001              3.3844715861436e-012
     6.4430e-001              3.7255444132079e-012
     6.6443e-001              4.2499565126542e-012
     6.8456e-001              3.9562215614636e-012
     7.0470e-001              5.5499065079638e-012
     7.2483e-001              5.2230751149670e-012
     7.4497e-001              6.1085910882952e-012
     7.6510e-001              6.5015815883252e-012
     7.8523e-001              6.4818069364504e-012
     8.0537e-001              7.2652900049421e-012
     8.2550e-001              8.0739473720977e-012
     8.4564e-001              5.8037206130326e-012
     8.6577e-001              7.4061229875876e-012
     8.8591e-001              5.8488998584301e-012
     9.0604e-001              6.1873672829920e-012
     9.2617e-001              6.9591222019750e-012
     9.4631e-001              7.4417235021584e-012
     9.6644e-001              8.2552938263015e-012
     9.8658e-001              8.2323917702443e-012
     1.0067e+000              8.3550667709237e-012
     1.0268e+000              9.1546981149138e-012
     1.0470e+000              9.8166991100946e-012
     1.0671e+000              1.0409940201637e-011
     1.0872e+000              1.2210979568394e-011
     1.1074e+000              1.8452280372015e-011
     1.1275e+000              1.9562748363410e-011
     1.1477e+000              2.0224443834078e-011
     1.1678e+000              2.2302156373587e-011
     1.1879e+000              2.3443823177151e-011
     1.2081e+000              2.4409630685347e-011
     1.2282e+000              2.4390795636496e-011
     1.2483e+000              2.5469768503002e-011
     1.2685e+000              2.1256066542318e-011
     1.2886e+000              1.8202719045339e-011
     1.3087e+000              1.8355212624334e-011
     1.3289e+000              1.9970158392198e-011
     1.3490e+000              2.0332866653596e-011
     1.3691e+000              2.0355886927681e-011
     1.3893e+000              2.1034585835423e-011
     1.4094e+000              2.2898652299133e-011
     1.4295e+000              2.6388864537340e-011
     1.4497e+000              2.6715353558647e-011
     1.4698e+000              2.7187152494654e-011
     1.4899e+000              2.6732763849971e-011
     1.5101e+000              2.7275971080493e-011
     1.5302e+000              3.0206227510747e-011
     1.5503e+000              2.8500547103820e-011
     1.5705e+000              3.7552714877002e-011
     1.5906e+000              3.4513928156295e-011
     1.6107e+000              3.8480717181179e-011
     1.6309e+000              5.2437477632612e-011
     1.6510e+000              6.4121570199477e-011
     1.6711e+000              6.3323638431545e-011
     1.6913e+000              6.9506075869259e-011
     1.7114e+000              7.4652662385127e-011
     1.7315e+000              6.9829610975177e-011
     1.7517e+000              7.8153583334267e-011
     1.7718e+000              5.0116632063585e-011
     1.7919e+000              7.4129397154078e-011
     1.8121e+000              9.2091869532128e-011
     1.8322e+000              9.2754936024856e-011
     1.8523e+000              8.4250318843232e-011
     1.8725e+000              7.0764578931183e-011
     1.8926e+000              7.0260073519331e-011
     1.9128e+000              6.9035692478984e-011
     1.9329e+000              6.9277262574061e-011
     1.9530e+000              7.1801975899182e-011
     1.9732e+000              7.5176116457961e-011
     1.9933e+000              8.0190853025975e-011
     2.0134e+000              8.7905634071602e-011
