# Single Point Spectroscopy       
# 
# Sample                          MoO3
# Data set                        23/10/2024
# Creation Comment                
# Ramp start value                0.000e+000 V
# Ramp end value                  3.000e+000 V
# Raster time                     1.000e-001 seconds
# Varied-Z spectroscopy           No
# Automatic ramp reversal         Yes
# Channel name and data unit      I(V) [A]
# Sample position                 -8.400e+001, -3.150e+001 [nm]
# 
# 
# Ramp value [V]                              I(V)
# --------------             ---------------------
     0.0000e+000              2.3566333900831e-012
     2.0134e-002              4.3295894042257e-013
     4.0268e-002              4.7359063000843e-013
     6.0403e-002              5.2136760141303e-013
     8.0537e-002              6.0800452728986e-013
     1.0067e-001              6.8333858149728e-013
     1.2081e-001              7.4208679997464e-013
     1.4094e-001              7.9245228559203e-013
     1.6107e-001              8.6025109201984e-013
     1.8121e-001              9.6946919645057e-013
     2.0134e-001              1.0049637753864e-012
     2.2148e-001              1.0761463809393e-012
     2.4161e-001              1.3175414519231e-012
     2.6174e-001              1.4142576161197e-012
     2.8188e-001              1.3042503679728e-012
     3.0201e-001              1.4299744725826e-012
     3.2215e-001              1.7865492142416e-012
     3.4228e-001              1.7626722432823e-012
     3.6242e-001              2.1452503450968e-012
     3.8255e-001              2.2254006324511e-012
     4.0268e-001              2.6403935032899e-012
     4.2282e-001              2.8414700856958e-012
     4.4295e-001              3.0968962547761e-012
     4.6309e-001              3.2957589359395e-012
     4.8322e-001              3.4731120772919e-012
     5.0336e-001              3.6362621670531e-012
     5.2349e-001              3.5636118156001e-012
     5.4362e-001              4.9855843094893e-012
     5.6376e-001              5.0130830509279e-012
     5.8389e-001              5.7646011930195e-012
     6.0403e-001              6.0697787280938e-012
     6.2416e-001              6.2372583612003e-012
     6.4430e-001              6.7450508483372e-012
     6.6443e-001              7.3098060011463e-012
     6.8456e-001              7.6622170117584e-012
     7.0470e-001              8.2313185962024e-012
     7.2483e-001              7.8005459216393e-012
     7.4497e-001              6.4435595663026e-012
     7.6510e-001              6.1401906135193e-012
     7.8523e-001              6.5385070659836e-012
     8.0537e-001              6.9220984651769e-012
     8.2550e-001              6.9453828106996e-012
     8.4564e-001              6.8078630034226e-012
     8.6577e-001              5.7110453559583e-012
     8.8591e-001              6.2897302771261e-012
     9.0604e-001              6.2666624087706e-012
     9.2617e-001              8.6967122645369e-012
     9.4631e-001              9.4214732146353e-012
     9.6644e-001              1.0386625150133e-011
     9.8658e-001              1.0760627071406e-011
     1.0067e+000              1.4758252577882e-011
     1.0268e+000              1.6599323332293e-011
     1.0470e+000              1.7970454397856e-011
     1.0671e+000              1.7862031578338e-011
     1.0872e+000              1.9962111889832e-011
     1.1074e+000              2.1551484181276e-011
     1.1275e+000              2.1097614467676e-011
     1.1477e+000              2.1722708408787e-011
     1.1678e+000              2.1146830014298e-011
     1.1879e+000              1.7066223129004e-011
     1.2081e+000              1.8636281358291e-011
     1.2282e+000              2.5581975834700e-011
     1.2483e+000              2.5928764580159e-011
     1.2685e+000              2.6814578401505e-011
     1.2886e+000              2.8010344537997e-011
     1.3087e+000              2.8994033674328e-011
     1.3289e+000              3.1846008276183e-011
     1.3490e+000              3.3717554716907e-011
     1.3691e+000              3.4650371718932e-011
     1.3893e+000              3.6863852289492e-011
     1.4094e+000              3.7937712610133e-011
     1.4295e+000              4.0137797696407e-011
     1.4497e+000              4.1359410592550e-011
     1.4698e+000              4.4850852605303e-011
     1.4899e+000              4.8471522275117e-011
     1.5101e+000              4.8727666964156e-011
     1.5302e+000              4.8909120889294e-011
     1.5503e+000              5.1633347862380e-011
     1.5705e+000              5.3768385398139e-011
     1.5906e+000              4.2493462312784e-011
     1.6107e+000              5.6071728557898e-011
     1.6309e+000              6.2570647937656e-011
     1.6510e+000              6.4648675213472e-011
     1.6711e+000              6.4439311086748e-011
     1.6913e+000              7.0049367541229e-011
     1.7114e+000              7.0694509417448e-011
     1.7315e+000              5.9937969312135e-011
     1.7517e+000              5.8960691584673e-011
     1.7718e+000              6.2406857628187e-011
     1.7919e+000              6.7463016564802e-011
     1.8121e+000              7.1849551746410e-011
     1.8322e+000              7.4503609411322e-011
     1.8523e+000              7.5004126116220e-011
     1.8725e+000              7.3929340010247e-011
     1.8926e+000              7.4900814307268e-011
     1.9128e+000              7.8821770049355e-011
     1.9329e+000              8.4103099016503e-011
     1.9530e+000              9.5827428701096e-011
     1.9732e+000              1.1515039712813e-010
     1.9933e+000              1.1942078847126e-010
     2.0134e+000              1.1537189318802e-010
     2.0336e+000              1.2852714923061e-010
     2.0537e+000              1.3549261835889e-010
     2.0738e+000              1.4027888860929e-010
     2.0940e+000              1.4385312622968e-010
     2.1141e+000              1.5097406895243e-010
     2.1342e+000              1.5743759354769e-010
     2.1544e+000              1.6559469425210e-010
     2.1745e+000              1.5175944197406e-010
     2.1946e+000              1.3855030461101e-010
     2.2148e+000              1.7692567878258e-010
     2.2349e+000              1.5619385392151e-010
     2.2550e+000              1.5073638776987e-010
     2.2752e+000              1.5648207254319e-010
     2.2953e+000              1.7720236423773e-010
     2.3154e+000              2.0224841630064e-010
     2.3356e+000              1.8509988885970e-010
     2.3557e+000              1.9802339458000e-010
     2.3758e+000              2.0908880000872e-010
     2.3960e+000              2.4448599799582e-010
     2.4161e+000              2.2270724656550e-010
     2.4362e+000              2.1357728518902e-010
     2.4564e+000              2.6216158746238e-010
     2.4765e+000              2.8023990122500e-010
     2.4966e+000              2.9521345953696e-010
     2.5168e+000              2.5466043099836e-010
     2.5369e+000              2.6155402356592e-010
     2.5570e+000              2.7219689627013e-010
     2.5772e+000              3.1067530896742e-010
     2.5973e+000              2.8913096239147e-010
     2.6174e+000              2.8007392772027e-010
     2.6376e+000              3.1824597456102e-010
     2.6577e+000              3.5213588962674e-010
     2.6779e+000              3.6195876524494e-010
     2.6980e+000              4.1028210045492e-010
     2.7181e+000              4.1058180925475e-010
     2.7383e+000              4.6802188691632e-010
     2.7584e+000              4.6814101537617e-010
     2.7785e+000              4.8574360290779e-010
     2.7987e+000              4.6422598281785e-010
     2.8188e+000              4.0089725947583e-010
     2.8389e+000              4.4363540700548e-010
     2.8591e+000              5.6141524941931e-010
     2.8792e+000              5.7613425207676e-010
     2.8993e+000              5.6858392305450e-010
     2.9195e+000              5.2886183521359e-010
     2.9396e+000              5.9907044243788e-010
     2.9597e+000              6.4383643138772e-010
     2.9799e+000              6.4872095156607e-010
     3.0000e+000              5.9254468449528e-010
     3.0000e+000              5.8270207721357e-010
     2.9799e+000              5.6185636693893e-010
     2.9597e+000              5.3009305294064e-010
     2.9396e+000              5.5224176845571e-010
     2.9195e+000              5.9453312400042e-010
     2.8993e+000              6.2006897484551e-010
     2.8792e+000              6.0052743356799e-010
     2.8591e+000              5.7523249263939e-010
     2.8389e+000              4.8858576387807e-010
     2.8188e+000              4.8225278269116e-010
     2.7987e+000              4.9410880418780e-010
     2.7785e+000              4.4188251154660e-010
     2.7584e+000              4.9785397586418e-010
     2.7383e+000              4.7811681138651e-010
     2.7181e+000              4.2723588135147e-010
     2.6980e+000              5.5792722037637e-010
     2.6779e+000              5.0486725266985e-010
     2.6577e+000              4.7626624173683e-010
     2.6376e+000              4.5107024315606e-010
     2.6174e+000              4.1885178668125e-010
     2.5973e+000              4.1336559047832e-010
     2.5772e+000              4.2193824750832e-010
     2.5570e+000              4.1878069926424e-010
     2.5369e+000              3.5839552343642e-010
     2.5168e+000              3.1615649548952e-010
     2.4966e+000              2.5125244630714e-010
     2.4765e+000              2.4260069220493e-010
     2.4564e+000              2.7736151026754e-010
     2.4362e+000              3.2098964149078e-010
     2.4161e+000              2.7166645351598e-010
     2.3960e+000              2.6785120618468e-010
     2.3758e+000              2.3767572150228e-010
     2.3557e+000              1.9536755136228e-010
     2.3356e+000              1.9588184430563e-010
     2.3154e+000              2.2731319440617e-010
     2.2953e+000              2.1597763007860e-010
     2.2752e+000              1.9310822522653e-010
     2.2550e+000              1.9583615380565e-010
     2.2349e+000              2.3037456077013e-010
     2.2148e+000              1.6666436320631e-010
     2.1946e+000              1.8723117719516e-010
     2.1745e+000              1.7577932471099e-010
     2.1544e+000              1.6021718033423e-010
     2.1342e+000              1.3918655710568e-010
     2.1141e+000              1.2809524964654e-010
     2.0940e+000              1.3373221221702e-010
     2.0738e+000              1.4880057371055e-010
     2.0537e+000              1.4568582499832e-010
     2.0336e+000              1.4241145738417e-010
     2.0134e+000              1.6439764307030e-010
     1.9933e+000              1.0854965057361e-010
     1.9732e+000              1.0337758423457e-010
     1.9530e+000              1.0330770049202e-010
     1.9329e+000              1.0669680714602e-010
     1.9128e+000              9.6054574661516e-011
     1.8926e+000              9.6683279626013e-011
     1.8725e+000              1.1718294270464e-010
     1.8523e+000              1.1412712030557e-010
     1.8322e+000              1.3607887998091e-010
     1.8121e+000              1.7016453032361e-010
     1.7919e+000              1.3602118651289e-010
     1.7718e+000              8.7196852514106e-011
     1.7517e+000              8.7721949356932e-011
     1.7315e+000              8.0583323059624e-011
     1.7114e+000              8.5535250543150e-011
     1.6913e+000              7.3751948486418e-011
     1.6711e+000              7.3876359910332e-011
     1.6510e+000              7.3710395617397e-011
     1.6309e+000              7.2325885955837e-011
     1.6107e+000              5.8669256511472e-011
     1.5906e+000              5.5486308279760e-011
     1.5705e+000              5.5049457356224e-011
     1.5503e+000              5.2499387031851e-011
     1.5302e+000              5.7882788821610e-011
     1.5101e+000              7.2467893442262e-011
     1.4899e+000              5.6730080147217e-011
     1.4698e+000              6.4707649120911e-011
     1.4497e+000              5.6432571430940e-011
     1.4295e+000              5.8485530343727e-011
     1.4094e+000              5.7428899149122e-011
     1.3893e+000              5.2783561675803e-011
     1.3691e+000              5.0206517682270e-011
     1.3490e+000              4.7473260080121e-011
     1.3289e+000              5.0939143969445e-011
     1.3087e+000              4.5562327077348e-011
     1.2886e+000              4.4626669772065e-011
     1.2685e+000              3.9296060775734e-011
     1.2483e+000              3.9245457318763e-011
     1.2282e+000              3.9018549329696e-011
     1.2081e+000              3.3933055433968e-011
     1.1879e+000              3.8551958128096e-011
     1.1678e+000              3.9086263694676e-011
     1.1477e+000              3.7855666228441e-011
