# Single Point Spectroscopy       
# 
# Sample                          MoO3
# Data set                        23/10/2024
# Creation Comment                
# Ramp start value                0.000e+000 V
# Ramp end value                  3.000e+000 V
# Raster time                     1.000e-001 seconds
# Varied-Z spectroscopy           No
# Automatic ramp reversal         Yes
# Channel name and data unit      I(V) [A]
# Sample position                 -8.400e+001, -3.150e+001 [nm]
# 
# 
# Ramp value [V]                              I(V)
# --------------             ---------------------
     0.0000e+000              1.8452483031491e-012
     2.0134e-002              5.6139438316981e-013
     4.0268e-002              5.2188653249483e-013
     6.0403e-002              5.4586176259394e-013
     8.0537e-002              5.7090556083784e-013
     1.0067e-001              6.0757771415157e-013
     1.2081e-001              6.5250824110152e-013
     1.4094e-001              6.9997201149816e-013
     1.6107e-001              7.1508856602914e-013
     1.8121e-001              7.8082393052219e-013
     2.0134e-001              8.2818022998473e-013
     2.2148e-001              9.2646700511823e-013
     2.4161e-001              9.1270304905787e-013
     2.6174e-001              1.0138946100102e-012
     2.8188e-001              1.0873955171417e-012
     3.0201e-001              1.1453776213888e-012
     3.2215e-001              1.1850773844461e-012
     3.4228e-001              1.1843035937206e-012
     3.6242e-001              1.1580238797345e-012
     3.8255e-001              1.1088252214016e-012
     4.0268e-001              1.1832964375381e-012
     4.2282e-001              1.2706303891876e-012
     4.4295e-001              1.6460186855107e-012
     4.6309e-001              1.6520078871383e-012
     4.8322e-001              1.7639803180802e-012
     5.0336e-001              1.8398286974722e-012
     5.2349e-001              2.0727105351761e-012
     5.4362e-001              1.9076858452643e-012
     5.6376e-001              2.0076000373999e-012
     5.8389e-001              1.8922284543423e-012
     6.0403e-001              2.0013559761286e-012
     6.2416e-001              2.1682537308919e-012
     6.4430e-001              2.1932038758932e-012
     6.6443e-001              2.5167957878763e-012
     6.8456e-001              2.8575108902600e-012
     7.0470e-001              2.9922349179513e-012
     7.2483e-001              3.2079459709838e-012
     7.4497e-001              3.5173118018899e-012
     7.6510e-001              3.7839686835839e-012
     7.8523e-001              3.5259785650757e-012
     8.0537e-001              3.5257390584226e-012
     8.2550e-001              3.2028549193054e-012
     8.4564e-001              3.6064251651483e-012
     8.6577e-001              3.8355746908407e-012
     8.8591e-001              3.8801091106335e-012
     9.0604e-001              4.0256186142114e-012
     9.2617e-001              4.0197507012095e-012
     9.4631e-001              4.1313730839660e-012
     9.6644e-001              4.1565919063025e-012
     9.8658e-001              4.1158604222779e-012
     1.0067e+000              4.6160178671963e-012
     1.0268e+000              4.6587452399972e-012
     1.0470e+000              5.1392600687599e-012
     1.0671e+000              5.2904025845838e-012
     1.0872e+000              5.6185481935748e-012
     1.1074e+000              6.3412932960092e-012
     1.1275e+000              6.7833596304474e-012
     1.1477e+000              6.5770384664573e-012
     1.1678e+000              6.6961285438349e-012
     1.1879e+000              7.4845890518745e-012
     1.2081e+000              7.0487452845209e-012
     1.2282e+000              7.6753407481113e-012
     1.2483e+000              8.3695216115604e-012
     1.2685e+000              1.0978346295607e-011
     1.2886e+000              1.0492873986184e-011
     1.3087e+000              1.0963205176291e-011
     1.3289e+000              1.0885104513180e-011
     1.3490e+000              1.1783351186303e-011
     1.3691e+000              1.2117875962882e-011
     1.3893e+000              1.2669990998542e-011
     1.4094e+000              1.4423724730705e-011
     1.4295e+000              1.4205718405580e-011
     1.4497e+000              1.3189507029290e-011
     1.4698e+000              1.3511325670860e-011
     1.4899e+000              1.3914438397584e-011
     1.5101e+000              1.3826755933048e-011
     1.5302e+000              1.4494260975354e-011
     1.5503e+000              1.6180002453408e-011
     1.5705e+000              1.6301228131776e-011
     1.5906e+000              1.7360866977237e-011
     1.6107e+000              1.9338302994033e-011
     1.6309e+000              1.9514937615426e-011
     1.6510e+000              1.9512599354959e-011
     1.6711e+000              1.9800331286831e-011
     1.6913e+000              2.0092078025741e-011
     1.7114e+000              2.1515129834868e-011
     1.7315e+000              2.2925325049678e-011
     1.7517e+000              2.3214816434271e-011
     1.7718e+000              2.4598854759020e-011
     1.7919e+000              2.4095491609667e-011
     1.8121e+000              2.5799277457557e-011
     1.8322e+000              2.7765751439074e-011
     1.8523e+000              3.2994947791388e-011
     1.8725e+000              3.3321373865433e-011
     1.8926e+000              2.8781884515112e-011
     1.9128e+000              3.3916976246928e-011
     1.9329e+000              4.2983142876926e-011
     1.9530e+000              5.4315731794923e-011
     1.9732e+000              6.3682483880511e-011
     1.9933e+000              4.9028556408960e-011
     2.0134e+000              5.0209218273314e-011
     2.0336e+000              5.2743435099608e-011
     2.0537e+000              5.7546409403768e-011
     2.0738e+000              4.2092589587387e-011
     2.0940e+000              4.3704527704395e-011
     2.1141e+000              4.5033187792100e-011
     2.1342e+000              4.6944320383751e-011
     2.1544e+000              4.8038867323908e-011
     2.1745e+000              5.1616803479725e-011
     2.1946e+000              5.6026041128512e-011
     2.2148e+000              5.6079985396235e-011
     2.2349e+000              5.8517383193296e-011
     2.2550e+000              7.8648310426415e-011
     2.2752e+000              7.6841289534526e-011
     2.2953e+000              8.5028457535701e-011
     2.3154e+000              9.5606313395377e-011
     2.3356e+000              1.1316670630297e-010
     2.3557e+000              1.1392834206586e-010
     2.3758e+000              1.1362522336682e-010
     2.3960e+000              1.0627356204274e-010
     2.4161e+000              7.5356160978563e-011
     2.4362e+000              8.5690504589853e-011
     2.4564e+000              1.0213090758129e-010
     2.4765e+000              1.0528950289934e-010
     2.4966e+000              1.1444231873760e-010
     2.5168e+000              1.4215342427728e-010
     2.5369e+000              1.1251028458457e-010
     2.5570e+000              1.0947649065640e-010
     2.5772e+000              1.1707216166576e-010
     2.5973e+000              1.2887653877267e-010
     2.6174e+000              1.4091778028304e-010
     2.6376e+000              1.5165558973984e-010
     2.6577e+000              1.6118881890825e-010
     2.6779e+000              1.7290427149369e-010
     2.6980e+000              1.7501189012356e-010
     2.7181e+000              1.8089852456225e-010
     2.7383e+000              1.9674656925911e-010
     2.7584e+000              2.1107236647466e-010
     2.7785e+000              2.3438034485580e-010
     2.7987e+000              2.7583042406956e-010
     2.8188e+000              2.2775001155313e-010
     2.8389e+000              2.3159580672980e-010
     2.8591e+000              2.3195112713213e-010
     2.8792e+000              2.2858779507872e-010
     2.8993e+000              2.2552152036367e-010
     2.9195e+000              2.2003053709828e-010
     2.9396e+000              2.4420129213839e-010
     2.9597e+000              2.7163831301954e-010
     2.9799e+000              3.4836301962005e-010
     3.0000e+000              3.4204291652164e-010
     3.0000e+000              3.9040580564127e-010
     2.9799e+000              4.3094898063051e-010
     2.9597e+000              3.6458403758781e-010
     2.9396e+000              3.6969044686261e-010
     2.9195e+000              3.1622864840408e-010
     2.8993e+000              3.0316533067501e-010
     2.8792e+000              2.7352126366167e-010
     2.8591e+000              2.8566866035485e-010
     2.8389e+000              2.4454978813641e-010
     2.8188e+000              2.2554568136495e-010
     2.7987e+000              2.3072152914558e-010
     2.7785e+000              2.7467824507334e-010
     2.7584e+000              2.5772921592738e-010
     2.7383e+000              2.2603103852695e-010
     2.7181e+000              1.8316768889437e-010
     2.6980e+000              1.7671158747006e-010
     2.6779e+000              1.8540965233306e-010
     2.6577e+000              2.0345651549447e-010
     2.6376e+000              2.0279743617340e-010
     2.6174e+000              2.2864673981548e-010
     2.5973e+000              2.1230730269603e-010
     2.5772e+000              2.2599544875947e-010
     2.5570e+000              2.1581277120098e-010
     2.5369e+000              2.2018794824016e-010
     2.5168e+000              2.3529958981415e-010
     2.4966e+000              2.4872089322471e-010
     2.4765e+000              2.1132219187277e-010
     2.4564e+000              2.1812085229364e-010
     2.4362e+000              2.1822401517858e-010
     2.4161e+000              2.2041496677075e-010
     2.3960e+000              2.0545858999056e-010
     2.3758e+000              1.8134108679829e-010
     2.3557e+000              1.7320101256044e-010
     2.3356e+000              1.5087461995591e-010
     2.3154e+000              1.5971630590465e-010
     2.2953e+000              1.9552724242326e-010
     2.2752e+000              1.7677327271563e-010
     2.2550e+000              1.5169980788803e-010
     2.2349e+000              1.5269775534672e-010
     2.2148e+000              1.4490160345098e-010
     2.1946e+000              1.3641202145304e-010
     2.1745e+000              1.7679001515187e-010
     2.1544e+000              1.6375984606478e-010
     2.1342e+000              1.5827707664934e-010
     2.1141e+000              1.2291021617164e-010
     2.0940e+000              1.2474455463968e-010
     2.0738e+000              1.3690120918619e-010
     2.0537e+000              1.2997378783917e-010
     2.0336e+000              1.2455232445045e-010
     2.0134e+000              1.2537599857770e-010
     1.9933e+000              1.1703298083379e-010
     1.9732e+000              1.0278582163602e-010
     1.9530e+000              8.9488722384000e-011
     1.9329e+000              9.7400520681323e-011
     1.9128e+000              1.0353163614211e-010
     1.8926e+000              1.0396617336996e-010
     1.8725e+000              9.4186874144934e-011
     1.8523e+000              1.0582974086148e-010
     1.8322e+000              1.0380252123741e-010
     1.8121e+000              7.0692551911148e-011
     1.7919e+000              7.4898773894819e-011
     1.7718e+000              7.6648084430394e-011
     1.7517e+000              7.2591887264832e-011
     1.7315e+000              7.6935968356872e-011
     1.7114e+000              6.5603132255727e-011
     1.6913e+000              6.2691066048719e-011
     1.6711e+000              5.3084517138467e-011
     1.6510e+000              4.7612606893278e-011
     1.6309e+000              4.8016307639541e-011
     1.6107e+000              4.7013198505417e-011
     1.5906e+000              4.4202742996004e-011
     1.5705e+000              4.0046032871674e-011
     1.5503e+000              3.9305831418943e-011
     1.5302e+000              4.6006332494497e-011
     1.5101e+000              4.1581873890842e-011
     1.4899e+000              3.9370929634327e-011
     1.4698e+000              3.8390111507235e-011
     1.4497e+000              4.0241938566851e-011
     1.4295e+000              3.7337366154547e-011
     1.4094e+000              3.4562245552968e-011
     1.3893e+000              3.3229509246262e-011
     1.3691e+000              3.3181773727932e-011
     1.3490e+000              2.8411152780833e-011
     1.3289e+000              2.9032919728885e-011
     1.3087e+000              2.6642604948054e-011
     1.2886e+000              2.4545711917406e-011
     1.2685e+000              3.0883335848665e-011
     1.2483e+000              2.2762156536328e-011
     1.2282e+000              2.1720038523724e-011
     1.2081e+000              2.2583564408636e-011
     1.1879e+000              3.0309008106225e-011
     1.1678e+000              2.8133157715592e-011
     1.1477e+000              1.7126856694725e-011
     1.1275e+000              1.6464447309995e-011
